
[00:00:00.000 --> 00:00:04.000]  (廣告)
[00:00:04.000 --> 00:00:08.000]  各位Explorer大家好,在這裡祝大家新年快樂
[00:00:08.000 --> 00:00:11.000]  特別是在沙連學業進步和身體健康
[00:00:11.000 --> 00:00:17.000]  特別是在疫症期間,我們需要健康的身體繼續生活
[00:00:17.000 --> 00:00:20.000]  希望大家在沙連有一個健康的身體
[00:00:20.000 --> 00:00:26.000]  也希望可以盡快在Explorer恢復實體崇拜的時候再見到大家
[00:00:26.000 --> 00:00:31.000]  這個月我們繼續說不同種類的關係
[00:00:31.000 --> 00:00:36.000]  上星期Konty跟我們提過一個真實的關係是怎樣
[00:00:36.000 --> 00:00:40.000]  今天如果看這個題目,相信大家都不難猜到
[00:00:40.000 --> 00:00:44.000]  今天的題目是關於Friendship,即是友誼
[00:00:44.000 --> 00:00:47.000]  友誼我們很多時候都有不同種類的理解
[00:00:47.000 --> 00:00:53.000]  有些理解是會將友誼分成五個甚至六個不同的layer
[00:00:53.000 --> 00:00:58.000]  例如有些stranger,有些不太熟悉的
[00:00:58.000 --> 00:01:03.000]  或者有些causal friends,或者close friends,甚至一些很親密的朋友
[00:01:03.000 --> 00:01:10.000]  不知道對大家來說,你們心中怎樣去定義你們的朋友圈
[00:01:10.000 --> 00:01:15.000]  到底哪些朋友是屬於哪個level呢
[00:01:15.000 --> 00:01:20.000]  除了這個之外,也有一些對朋友的說法
[00:01:20.000 --> 00:01:26.000]  除了這種分法之外,也有一些在古代的哲學家
[00:01:26.000 --> 00:01:30.000]  叫做亞里士多德,他會將友誼分為三大類
[00:01:30.000 --> 00:01:35.000]  這三大類有Friendship of Utility和Friendship of Pleasure
[00:01:35.000 --> 00:01:44.000]  這兩種都是說基於現實生活的利益和友誼所建立的友誼
[00:01:44.000 --> 00:01:47.000]  對亞里士多德來說,這也不是一個長久的友誼
[00:01:47.000 --> 00:01:54.000]  他認為Friendship of Virtue和Friendship of Good才是健康和持續的友誼
[00:01:54.000 --> 00:02:00.000]  剛才說的都是一些社會上,我們有不同種類對友誼的定義
[00:02:00.000 --> 00:02:04.000]  其實在近代,無論在心理學還是社會學
[00:02:04.000 --> 00:02:08.000]  都有很多去探討friendship這件事
[00:02:08.000 --> 00:02:12.000]  例如在2016年,一個英國的研究就說
[00:02:12.000 --> 00:02:15.000]  當時Facebook還是很流行去私用
[00:02:15.000 --> 00:02:19.000]  現在再做研究可能就是IG追蹤
[00:02:19.000 --> 00:02:25.000]  有一個2016年的英國研究是針對社交網絡上的友誼去做研究
[00:02:25.000 --> 00:02:29.000]  就說因為人的腦容量和時間的限制
[00:02:29.000 --> 00:02:36.000]  所以一般人在社交網站上是很難建立超過150個以上的友誼
[00:02:36.000 --> 00:02:41.000]  所以其他人都會定義只是一種很普通的朋友
[00:02:41.000 --> 00:02:45.000]  沒有什麼關係的朋友,跟現實生活很相似
[00:02:45.000 --> 00:02:49.000]  不知道今天大家的Facebook有沒有用
[00:02:49.000 --> 00:02:52.000]  如果沒有Facebook,可能多一些人用IG
[00:02:52.000 --> 00:02:57.000]  甚至IG都不用,可能你Snapchat、TikTok
[00:02:57.000 --> 00:03:01.000]  不知道你有多少人是追蹤或者做Friends
[00:03:01.000 --> 00:03:07.000]  我自己是特意在寫這篇講道之前去查一下自己Facebook的內容
[00:03:07.000 --> 00:03:14.000]  原來發現在Facebook建立了10年,其實有1642個朋友
[00:03:14.000 --> 00:03:17.000]  好像很多,但是這麼多朋友裡面
[00:03:17.000 --> 00:03:21.000]  其實在List裡面很多都可能是我已經不再接觸
[00:03:21.000 --> 00:03:23.000]  甚至有些人連電話都沒有
[00:03:23.000 --> 00:03:28.000]  原來那些未必真的屬於我會覺得是朋友的人
[00:03:28.000 --> 00:03:31.000]  但是在Facebook裡面他們是我的朋友
[00:03:31.000 --> 00:03:36.000]  不知道你們在社交媒體上的情況是不是都這樣
[00:03:36.000 --> 00:03:39.000]  在這一年在疫情的影響之下
