
[00:00:00.000 --> 00:00:02.000]  各位姐妹早安
[00:00:02.000 --> 00:00:06.000]  今天想跟大家講一下末世的生活態度
[00:00:06.000 --> 00:00:10.000]  經文出自彼得前書四章一到十一節
[00:00:10.000 --> 00:00:14.000]  首先第一個問題我們要處理的是什麼是末世
[00:00:14.000 --> 00:00:16.000]  末世是什麼呢
[00:00:16.000 --> 00:00:21.000]  彼得前書四章七節有一個很簡單的答案
[00:00:21.000 --> 00:00:26.000]  四章七節說到萬物的結局近了
[00:00:26.000 --> 00:00:30.000]  末世就是萬物的結局近了
[00:00:30.000 --> 00:00:34.000]  萬物即是一切的受造物包括各樣的生物
[00:00:34.000 --> 00:00:41.000]  花草樹木人類國家社會文化科技工作婚姻家庭
[00:00:41.000 --> 00:00:45.000]  你和我都有終結的一日
[00:00:45.000 --> 00:00:48.000]  無論你怎樣看歷史都好
[00:00:48.000 --> 00:00:53.000]  你相信歷史是不斷發展文明進步
[00:00:53.000 --> 00:00:56.000]  或者你覺得世界不能再玩了
[00:00:56.000 --> 00:00:58.000]  這個世界你怎樣做都好
[00:00:58.000 --> 00:01:01.000]  都是會徹底的玩完
[00:01:01.000 --> 00:01:05.000]  無論你是採取一個什麼立場都好
[00:01:05.000 --> 00:01:10.000]  聖經告訴我們這個世界有結束的一日
[00:01:10.000 --> 00:01:13.000]  歷史不會永遠發展下去
[00:01:13.000 --> 00:01:17.000]  歷史也不會永遠敗壞混亂下去
[00:01:17.000 --> 00:01:22.000]  世界有一個結局萬物有一個結局
[00:01:22.000 --> 00:01:24.000]  並且近了
[00:01:24.000 --> 00:01:27.000]  這是一個怎樣的結局
[00:01:27.000 --> 00:01:33.000]  聖經告訴我們萬物的結局不是偶然出現的
[00:01:33.000 --> 00:01:36.000]  不是意外出現的
[00:01:36.000 --> 00:01:42.000]  萬物的結局早在上帝創造這個世界之前已經設定了
[00:01:42.000 --> 00:01:48.000]  這個結局本來歷世歷代隱藏在上帝的旨意裏面
[00:01:48.000 --> 00:01:55.000]  現在通過耶穌基督的福音向我們向這個世界啟示出來
[00:01:55.000 --> 00:01:59.000]  結局早已定了
[00:01:59.000 --> 00:02:02.000]  結局這個字Telos這個字
[00:02:02.000 --> 00:02:06.000]  原文除了指到一件事物的結束之外
[00:02:06.000 --> 00:02:12.000]  也指到一個目的一個企圖的達成
[00:02:12.000 --> 00:02:15.000]  世界將有一日要結束
[00:02:15.000 --> 00:02:17.000]  到了結束的時候
[00:02:17.000 --> 00:02:26.000]  上帝創造萬物的心意目的意圖都要得到完滿的實現
[00:02:26.000 --> 00:02:31.000]  弟兄姊妹這個世界不是萬無目的這樣運作下去的
[00:02:31.000 --> 00:02:39.000]  這個世界也不是由人類各樣的科技決定行動策略去決定去控制的
[00:02:39.000 --> 00:02:49.000]  這個世界萬物都是向上帝所設定的目標結局發展前進的
[00:02:49.000 --> 00:02:55.000]  於是我們要再問上帝創造這個世界有什麼目的呢?
[00:02:55.000 --> 00:02:59.000]  上帝創造這個世界有什麼企圖呢?
[00:02:59.000 --> 00:03:02.000]  比利時書沒有說得很清楚
[00:03:02.000 --> 00:03:06.000]  於是我們要借用一些經文幫我們去明白去了解
[00:03:06.000 --> 00:03:13.000]  保羅在二弗所書一章十節對於世界的結局有一個很簡單的總結
[00:03:13.000 --> 00:03:18.000]  二弗所書一章十節說到上帝要按照安排的
[00:03:18.000 --> 00:03:20.000]  在時機成熟的時候
[00:03:20.000 --> 00:03:26.000]  使天上地上一切所有的都在基督裡面同歸於一
[00:03:26.000 --> 00:03:30.000]  同歸於一就是世界的結局世界的終結
[00:03:30.000 --> 00:03:33.000]  什麼是同歸於一?
[00:03:33.000 --> 00:03:37.000]  哥羅西書一章二十節再說得清楚一點
[00:03:37.000 --> 00:03:41.000]  哥羅西書一章二十節說到藉著上帝的遺旨
[00:03:41.000 --> 00:03:43.000]  上帝使萬有與自己和好
[00:03:43.000 --> 00:03:49.000]  無論天上的地上的都藉著他在十字架上所流出的血
[00:03:49.000 --> 00:03:52.000]  促成了和平
[00:03:52.000 --> 00:03:57.000]  和平和好就是同歸於一
[00:03:57.000 --> 00:03:59.000]  是上帝創造萬物
[00:03:59.000 --> 00:04:07.000]  是上帝創造我們出來一個要達成終極的目標的結局
[00:04:07.000 --> 00:04:16.000]  這個世界到最後不是混亂不是毀滅不是虛無不是全然的黑暗的勝利
[00:04:16.000 --> 00:04:25.000]  世界的結局萬有的結局都要透過耶穌基督與上帝和好和平同歸於一
[00:04:25.000 --> 00:04:28.000]  彼得前書四章七節告訴我們
[00:04:28.000 --> 00:04:34.000]  這個結局這個目標近
[00:04:34.000 --> 00:04:37.000]  弟兄姊妹近呢
[00:04:37.000 --> 00:04:39.000]  說到近了
[00:04:39.000 --> 00:04:43.000]  不是說一些未發生的事我們等候它發生
[00:04:43.000 --> 00:04:47.000]  不是說再做多幾年我就60了
[00:04:47.000 --> 00:04:50.000]  可以拿兩元雞去坐車很爽很便宜
[00:04:50.000 --> 00:04:52.000]  現在還不是所以要等下
[00:04:52.000 --> 00:04:54.000]  不是這個意思
[00:04:54.000 --> 00:04:59.000]  耶穌出來傳道的時候說上帝的國近了
[00:04:59.000 --> 00:05:01.000]  說的是什麼意思
[00:05:01.000 --> 00:05:07.000]  當然上帝的國度要在世界的終結才能夠完滿得到實現
[00:05:07.000 --> 00:05:10.000]  在新天新地開展的時候才能夠得到完滿的實現
[00:05:10.000 --> 00:05:18.000]  不過這個上帝的國度現在已經透過耶穌基督的福音在人間開展
[00:05:18.000 --> 00:05:23.000]  耶穌對法利賽人說我靠著上帝的靈趕鬼
[00:05:23.000 --> 00:05:28.000]  這樣上帝的國就已經臨到你們了
[00:05:28.000 --> 00:05:33.000]  上帝的國度降臨要到將來世界的結束
[00:05:33.000 --> 00:05:36.000]  有一個完全完滿的實現
