
[00:00:00.000 --> 00:00:02.000]  頂姐妹平安
[00:00:02.000 --> 00:00:04.000]  很快又一個星期了
[00:00:04.000 --> 00:00:06.000]  我都說我會回來的了
[00:00:06.000 --> 00:00:11.000]  神很知道我需要很多confirmation
[00:00:11.000 --> 00:00:14.000]  剛才喜樂所唱的這首歌
[00:00:14.000 --> 00:00:20.000]  正正就是我舉手說要去南區服侍
[00:00:20.000 --> 00:00:23.000]  一個很重要的詩歌
[00:00:23.000 --> 00:00:27.000]  我相信你們選這首詩歌的時候是不知道的
[00:00:27.000 --> 00:00:31.000]  但是今天你們一唱的時候
[00:00:31.000 --> 00:00:34.000]  我整個身體都冷了
[00:00:34.000 --> 00:00:36.000]  神再一次告訴我
[00:00:36.000 --> 00:00:39.000]  我需要走去這個新的地方
[00:00:39.000 --> 00:00:41.000]  神會讓我們走
[00:00:41.000 --> 00:00:44.000]  今天我們要宣講啟示錄
[00:00:44.000 --> 00:00:46.000]  差不多來到一半了
[00:00:46.000 --> 00:00:50.000]  今天我們會說其中一個插段
[00:00:50.000 --> 00:00:53.000]  我們說錄音之後會有一個插段
[00:00:53.000 --> 00:00:56.000]  然後第七音的開始
[00:00:56.000 --> 00:01:00.000]  這次是六號之後的插段
[00:01:00.000 --> 00:01:03.000]  然後下一次再說到七號
[00:01:03.000 --> 00:01:08.000]  今天這個插段要說些什麼呢?
[00:01:08.000 --> 00:01:13.000]  說之前我想先問大家兩個問題
[00:01:13.000 --> 00:01:15.000]  第一個問題是
[00:01:15.000 --> 00:01:19.000]  你最近有沒有聽見神的聲音呢?
[00:01:19.000 --> 00:01:21.000]  第二個問題是
[00:01:21.000 --> 00:01:26.000]  你最近一次馴服神是什麼時候呢?
[00:01:26.000 --> 00:01:29.000]  這兩個問題
[00:01:29.000 --> 00:01:33.000]  待會你自己想想答案是什麼呢?
[00:01:33.000 --> 00:01:35.000]  我們一起祈禱
[00:01:35.000 --> 00:01:37.000]  賜給人類天父
[00:01:37.000 --> 00:01:40.000]  謝謝你讓我們今天可以有生命的氣息
