
[00:00:00.000 --> 00:00:03.000]  (字幕由Amara.org社区提供)
[00:00:04.000 --> 00:00:07.000]  (主持)好,再次歡迎大家回來Explore的崇拜
[00:00:07.000 --> 00:00:10.000]  今天的環節都很緊湊,是不是?
[00:00:10.000 --> 00:00:13.000]  可能大家的心已經飄到後面
[00:00:13.000 --> 00:00:14.000]  遊戲機都不見了
[00:00:14.000 --> 00:00:16.000]  可能心都飄到後面
[00:00:16.000 --> 00:00:20.000]  即是我們即將有很多不同的活動
[00:00:20.000 --> 00:00:23.000]  但我們的心都像詩歌所說
[00:00:23.000 --> 00:00:27.000]  我們的心都是先去呈獻給神,好不好?
[00:00:27.000 --> 00:00:30.000]  我們在敬拜當中,崇拜的裡面
[00:00:30.000 --> 00:00:31.000]  去和神相遇
[00:00:31.000 --> 00:00:33.000]  所以就算你錯了
[00:00:33.000 --> 00:00:37.000]  就算我們在黑暗的裡面
[00:00:37.000 --> 00:00:41.000]  願意我們都可以和神直接在今天的分享當中
[00:00:41.000 --> 00:00:43.000]  在崇拜當中與神相遇,好不好?
[00:00:43.000 --> 00:00:47.000]  開始的時候,可不可以有人幫我關門?
[00:00:47.000 --> 00:00:49.000]  謝謝
[00:00:49.000 --> 00:00:55.000]  這個PowerPoint是很特別的
[00:00:55.000 --> 00:00:58.000]  有沒有人認出這個是想說什麼?
[00:00:58.000 --> 00:01:02.000]  PowerPoint是辛苦了Essa幫忙製作
[00:01:02.000 --> 00:01:06.000]  最近有一套戲非常熱門
[00:01:06.000 --> 00:01:10.000]  是什麼?有沒有人大聲喊出來?
[00:01:10.000 --> 00:01:13.000]  是一套韓劇
[00:01:13.000 --> 00:01:14.000]  下一張
[00:01:14.000 --> 00:01:19.000]  我們知道中文,由於遊戲
[00:01:19.000 --> 00:01:20.000]  沒錯,Script Game
[00:01:20.000 --> 00:01:25.000]  它打破了Netflix史上一個收視率
[00:01:25.000 --> 00:01:26.000]  一個收視的紀錄
[00:01:26.000 --> 00:01:28.000]  我想問誰有看?
[00:01:28.000 --> 00:01:30.000]  誰有看?
[00:01:30.000 --> 00:01:34.000]  以我所知,Netflix說是16歲才可以看
[00:01:34.000 --> 00:01:36.000]  是不是大家都16歲?
[00:01:36.000 --> 00:01:38.000]  應該是吧
[00:01:38.000 --> 00:01:40.000]  不過,這套戲裡面說什麼?
[00:01:40.000 --> 00:01:43.000]  我就純粹劇透一點
[00:01:43.000 --> 00:01:46.000]  它說一班所謂邊緣人
[00:01:46.000 --> 00:01:49.000]  即是那些在街頭露宿的人
[00:01:49.000 --> 00:01:50.000]  失業的人
[00:01:50.000 --> 00:01:52.000]  還有什麼?
[00:01:52.000 --> 00:01:55.000]  對生活感到很絕望的人
[00:01:55.000 --> 00:01:57.000]  這班人被邀請
[00:01:57.000 --> 00:01:59.000]  被一些神秘人邀請
[00:01:59.000 --> 00:02:02.000]  參加一連串的童年遊戲
[00:02:02.000 --> 00:02:05.000]  本來是一個很sweet很cute的事
[00:02:05.000 --> 00:02:08.000]  但參加這個遊戲要做什麼?
[00:02:08.000 --> 00:02:10.000]  遊戲有什麼?
[00:02:10.000 --> 00:02:12.000]  我們不知道有沒有玩過
[00:02:12.000 --> 00:02:14.000]  我的童年和你的童年可能有一點點不同
[00:02:14.000 --> 00:02:16.000]  1,2,3,6燈
[00:02:16.000 --> 00:02:19.000]  或者玩那個叫什麼?
[00:02:19.000 --> 00:02:22.000]  對了,就是扯大欖
[00:02:22.000 --> 00:02:24.000]  是不是那個叫扯大欖?
[00:02:24.000 --> 00:02:27.000]  贏了那個就得到很多獎金
[00:02:27.000 --> 00:02:29.000]  是遊戲嘛
[00:02:29.000 --> 00:02:31.000]  但輸了要怎樣?
[00:02:31.000 --> 00:02:34.000]  死啊,輸了要死啊
[00:02:34.000 --> 00:02:38.000]  簡直都幾震驚的
[00:02:38.000 --> 00:02:39.000]  如果你第一次去看
[00:02:39.000 --> 00:02:41.000]  去看這一幕
[00:02:41.000 --> 00:02:43.000]  這個主題,這個畫風
[00:02:43.000 --> 00:02:47.000]  又大膽,又加一點點暴力
[00:02:47.000 --> 00:02:49.000]  也很血腥
[00:02:49.000 --> 00:02:51.000]  不過我們今天的主題
[00:02:51.000 --> 00:02:55.000]  和這套戲的背景有一點點關係
[00:02:55.000 --> 00:02:57.000]  因為今天我們將會看看
[00:02:57.000 --> 00:02:59.000]  律法的意義
[00:02:59.000 --> 00:03:00.000]  大家都看到了
[00:03:00.000 --> 00:03:02.000]  剛才,律法的意義
[00:03:02.000 --> 00:03:05.000]  我們不難去發現什麼
[00:03:05.000 --> 00:03:07.000]  無論是這裡的規則
[00:03:07.000 --> 00:03:12.000]  或者我們所限制的人的律法面前
[00:03:12.000 --> 00:03:14.000]  你會發現很多人性
[00:03:14.000 --> 00:03:17.000]  很多的罪惡,罪性
[00:03:17.000 --> 00:03:20.000]  往往在那裡顯露出來
[00:03:20.000 --> 00:03:23.000]  再次多謝Essa去弄一個powerpoint
[00:03:23.000 --> 00:03:27.000]  待會你會看到一些很特別的figure
[00:03:27.000 --> 00:03:30.000]  我不知道大家聽到律法
[00:03:30.000 --> 00:03:33.000]  說到律法,我不知道你會想起什麼
[00:03:33.000 --> 00:03:36.000]  Law,我不知道你會想起什麼
[00:03:36.000 --> 00:03:38.000]  可能是Law這個subject
[00:03:38.000 --> 00:03:41.000]  在大學的一個科目
[00:03:41.000 --> 00:03:43.000]  可能是學校的校規
[00:03:43.000 --> 00:03:46.000]  甚至是社會的法律等等
[00:03:46.000 --> 00:03:48.000]  總之我們一聽下去
[00:03:48.000 --> 00:03:53.000]  Law這東西就有一點點負面
[00:03:53.000 --> 00:03:55.000]  我們會走一走眉頭
[00:03:55.000 --> 00:03:57.000]  不是很喜歡的東西
[00:03:57.000 --> 00:03:58.000]  不過我現在想告訴你
[00:03:58.000 --> 00:04:01.000]  當一個猶太人,當一個以色列人
[00:04:01.000 --> 00:04:03.000]  一聽到Law,當一聽到律法
[00:04:03.000 --> 00:04:05.000]  他會想起什麼
[00:04:05.000 --> 00:04:07.000]  一個猶太人聽到律法會想起什麼
[00:04:07.000 --> 00:04:08.000]  知道嗎
[00:04:08.000 --> 00:04:11.000]  The Ten Commandments
[00:04:11.000 --> 00:04:13.000]  and all the ceremonial laws
[00:04:13.000 --> 00:04:15.000]  對,聽到嗎
[00:04:15.000 --> 00:04:17.000]  他有Ten Commandments
[00:04:17.000 --> 00:04:18.000]  即是在說什麼
[00:04:18.000 --> 00:04:20.000]  摩西的律法
[00:04:20.000 --> 00:04:22.000]  他們一聽到律法
[00:04:22.000 --> 00:04:25.000]  他就聽到摩西律法
[00:04:25.000 --> 00:04:28.000]  有一個統稱叫Torah
[00:04:28.000 --> 00:04:30.000]  一個Torah中文翻譯
[00:04:30.000 --> 00:04:36.000]  這個Torah是上帝藉著摩西頒佈給昔日的以色列人
[00:04:36.000 --> 00:04:40.000]  當然包括剛才Gabriel說的十誡
[00:04:40.000 --> 00:04:43.000]  他們全部都寫在聖經頭五卷書
[00:04:43.000 --> 00:04:45.000]  其實是中文聖經頭五卷書
[00:04:45.000 --> 00:04:47.000]  叫做摩西五經
[00:04:47.000 --> 00:04:48.000]  我們叫做摩西五經
[00:04:48.000 --> 00:04:51.000]  後來的以色列人更加總結出
[00:04:51.000 --> 00:04:54.000]  613條的律法
[00:04:54.000 --> 00:04:55.000]  一些的誡命
