
[00:00:00.000 --> 00:00:01.800]  弟兄姐妹平安
[00:00:01.800 --> 00:00:05.780]  今天我很高興可以跟大家分享
[00:00:05.780 --> 00:00:08.480]  約蘇雅基第二章
[00:00:08.480 --> 00:00:12.000]  上個星期我們一起看過第一章
[00:00:12.000 --> 00:00:15.200]  那個時候就是摩西要死了
[00:00:15.200 --> 00:00:17.080]  他死了以後
[00:00:17.080 --> 00:00:22.360]  他神就尋找了另外一位領袖
[00:00:22.360 --> 00:00:27.520]  就是約蘇雅來帶領以色列民要進入迦南地
[00:00:27.520 --> 00:00:29.920]  然後今天我們已經看過第二章了
[00:00:29.920 --> 00:00:31.320]  稍微長一點點
[00:00:31.320 --> 00:00:35.000]  但是我希望所有的內容我們都有一個概念
[00:00:35.000 --> 00:00:36.920]  那裡面講到的是
[00:00:36.920 --> 00:00:41.360]  有兩位探子就是被約蘇雅拆派出去
[00:00:41.360 --> 00:00:46.360]  窺探那塊地主要是開耶利哥城的
[00:00:46.360 --> 00:00:50.000]  那他們去了一位妓女
[00:00:50.000 --> 00:00:52.400]  拉荷
[00:00:52.400 --> 00:00:54.760]  我可能會常常說拉荷
[00:00:54.760 --> 00:00:56.920]  拉荷的家裡面
[00:00:56.920 --> 00:01:00.000]  那她在裡面的時候
[00:01:00.000 --> 00:01:01.640]  就有人看見了
[00:01:01.640 --> 00:01:04.360]  就把這件事情告訴了耶利哥王
[00:01:04.360 --> 00:01:06.880]  耶利哥王知道以後就派人出去
[00:01:06.880 --> 00:01:09.840]  就找了拉荷問她
[00:01:09.840 --> 00:01:11.080]  是不是有人來了
[00:01:11.080 --> 00:01:13.840]  她就說他們已經來了又走了
[00:01:13.840 --> 00:01:15.360]  你快點去追趕
[00:01:15.360 --> 00:01:17.680]  你就會把他們追上去
[00:01:17.680 --> 00:01:22.920]  那後面她就跟這兩位探子做了一個謝意
[00:01:22.920 --> 00:01:27.120]  她就說我現在這樣的恩戴了你們
[00:01:27.120 --> 00:01:29.440]  到時候你們進城的時候
[00:01:29.440 --> 00:01:31.920]  也要恩戴我和我的夫家
[00:01:31.920 --> 00:01:33.520]  那他們就說好
[00:01:33.520 --> 00:01:36.520]  那這樣的話他們就有一個協議了
[00:01:36.520 --> 00:01:39.640]  後面她就跟他說了怎麼樣才可以
[00:01:39.640 --> 00:01:42.480]  就是把一個紅繩子綁在窗上
[00:01:42.480 --> 00:01:44.440]  然後他的家人也要傳家
[00:01:44.440 --> 00:01:48.120]  在裡面他才能保存他們的安全
[00:01:48.120 --> 00:01:52.480]  那拉荷也給他們一個指示
[00:01:52.480 --> 00:01:53.920]  就是你們先走
[00:01:53.920 --> 00:01:55.440]  藏起來三天
[00:01:55.440 --> 00:01:57.520]  然後後面你們才回去
[00:01:57.520 --> 00:01:59.680]  因為這樣的話你們就可以躲避
[00:01:59.680 --> 00:02:01.760]  尋找你們的人
[00:02:01.760 --> 00:02:04.640]  那這樣他們回到約瑟雅那邊的時候
[00:02:04.640 --> 00:02:07.200]  就跟他們講了所有發生的事情
[00:02:07.200 --> 00:02:08.400]  他們就發現
[00:02:08.400 --> 00:02:12.120]  神果然要把這地賜給以色列民
[00:02:12.120 --> 00:02:14.560]  我們就剛才讀過這個經文了
[00:02:14.560 --> 00:02:19.360]  那其實拉荷的故事是特別吸引我們的
[00:02:19.360 --> 00:02:20.320]  為什麼呢
[00:02:20.320 --> 00:02:22.880]  因為她第一就是一個妓女
[00:02:22.880 --> 00:02:25.520]  第二她是個外邦人
[00:02:25.520 --> 00:02:30.800]  但是她對神的信心卻是非一般的
[00:02:30.800 --> 00:02:36.000]  讓我們可以在今天這個情節故事裡面去學習
[00:02:36.000 --> 00:02:40.720]  怎麼樣的信心才是神要我們有的
[00:02:40.720 --> 00:02:41.840]  而且這樣的信心
[00:02:41.840 --> 00:02:46.960]  其實是讓我們可以抓住神的拯救
[00:02:46.960 --> 00:02:49.560]  但是同時其實也有一個謎
[00:02:49.560 --> 00:02:52.680]  是我們可能稍微是解不開的
[00:02:52.680 --> 00:02:54.360]  那個疑問是什麼呢
[00:02:54.360 --> 00:02:56.120]  好像在當中
[00:02:56.120 --> 00:02:57.080]  不是好像
[00:02:57.080 --> 00:03:01.880]  在當中拉荷她是說了一個謊
[00:03:01.880 --> 00:03:04.920]  因為她跟那些猜派的人說
[00:03:04.920 --> 00:03:06.920]  他們不在她的家裡
[00:03:06.920 --> 00:03:08.840]  但的確他們是在
[00:03:08.840 --> 00:03:11.480]  那我們怎麼樣理解她又有信心
[00:03:11.480 --> 00:03:16.200]  但是裡面說謊神是允許的嗎
[00:03:16.200 --> 00:03:20.360]  那是不是代表基督徒在某一些情況裡面
[00:03:20.360 --> 00:03:22.280]  我們是可以說謊的
[00:03:22.280 --> 00:03:25.240]  那等一下我們會解決這些的疑問
[00:03:25.240 --> 00:03:27.640]  那現在我們先來看一下
[00:03:27.640 --> 00:03:29.640]  這是拉荷
[00:03:29.640 --> 00:03:31.320]  拉荷
[00:03:31.320 --> 00:03:33.320]  拉荷她的生命
[00:03:33.320 --> 00:03:37.480]  她裡面的信心是有怎麼樣的特質的
[00:03:37.480 --> 00:03:39.000]  第一點呢
[00:03:39.000 --> 00:03:41.800]  我們是看到拉荷的心裡面是
[00:03:41.800 --> 00:03:45.560]  知道主宰的信心
[00:03:45.560 --> 00:03:46.840]  什麼意思呢
[00:03:46.840 --> 00:03:48.440]  我們從經文裡面
[00:03:48.440 --> 00:03:51.960]  就是第二章第九到十三節的時候
[00:03:51.960 --> 00:03:53.160]  她一講是怎麼樣
[00:03:53.160 --> 00:03:59.240]  她說我知道葉侯華已經把這地要賜給你們了
[00:03:59.240 --> 00:04:01.160]  我知道這件事情了
[00:04:01.160 --> 00:04:03.080]  一個外邦的女子
[00:04:03.080 --> 00:04:04.600]  怎麼樣有這樣的信心
[00:04:04.600 --> 00:04:07.400]  她不是說我相信會哦
[00:04:07.400 --> 00:04:10.120]  她說我知道這件事情了
[00:04:10.120 --> 00:04:13.800]  而且其實城裡面的人好像都有這個想法
[00:04:13.800 --> 00:04:15.480]  而且是這樣抖的
[00:04:15.480 --> 00:04:17.480]  他們是很害怕的
[00:04:17.480 --> 00:04:18.680]  然後為什麼呢
[00:04:18.680 --> 00:04:20.280]  因為他們以前
[00:04:20.280 --> 00:04:22.520]  其實都是四十多年前的事情
[00:04:22.520 --> 00:04:23.560]  四十年前
[00:04:23.560 --> 00:04:25.080]  就是已經聽說過
[00:04:25.080 --> 00:04:27.800]  他們怎麼樣離開了埃及
[00:04:27.800 --> 00:04:30.520]  怎麼樣在紅海會乾起來
[00:04:30.520 --> 00:04:32.600]  然後他們可以走在甘地的
[00:04:32.600 --> 00:04:34.440]  那些神蹟騎士
[00:04:34.440 --> 00:04:37.960]  還有怎麼樣滅絕了兩個王
[00:04:37.960 --> 00:04:39.560]  就是他們的敵人
[00:04:39.560 --> 00:04:41.400]  所以他們聽到了以後
[00:04:41.400 --> 00:04:43.240]  他就有這個信心
