
[00:00:00.000 --> 00:00:01.520]  希望姐妹平安
[00:00:01.520 --> 00:00:04.380]  感謝所有人能夠一起相聚
[00:00:04.380 --> 00:00:06.260]  作為一個新加坡人呢
[00:00:06.260 --> 00:00:08.560]  昨天是一個大日子
[00:00:08.560 --> 00:00:10.880]  那麼這是
[00:00:10.880 --> 00:00:14.000]  今天早上一起來就看到的昨晚凌晨
[00:00:14.000 --> 00:00:17.000]  不懂幾點的大選的結果
[00:00:17.000 --> 00:00:18.000]  選舉
[00:00:18.000 --> 00:00:20.000]  Singapore General Election
[00:00:20.000 --> 00:00:21.340]  的結果
[00:00:21.340 --> 00:00:23.000]  那麼這是新加坡
[00:00:23.000 --> 00:00:26.000]  那麼藍色這塊是反對黨
[00:00:26.000 --> 00:00:28.000]  贏到的席位
[00:00:28.000 --> 00:00:31.000]  那麼競選有33個選區
[00:00:31.000 --> 00:00:34.000]  一共有97個席位
[00:00:34.000 --> 00:00:37.000]  有些席位是集選區有4個或5個
[00:00:37.000 --> 00:00:40.000]  有一個席位是單選區只有一個席位
[00:00:40.000 --> 00:00:43.000]  那麼執政黨就贏得了87席位
[00:00:43.000 --> 00:00:45.000]  這次的選舉很重要
[00:00:45.000 --> 00:00:49.000]  這是過渡第四代的領導人的一個成績表
[00:00:49.000 --> 00:00:52.000]  第三代已經把他們建立起來了
[00:00:52.000 --> 00:00:57.000]  黃巡財總理成為第四代的領導人
[00:00:57.000 --> 00:00:59.000]  的一個成績表
[00:00:59.000 --> 00:01:01.000]  這是第三代已經把他們建立起來
[00:01:01.000 --> 00:01:03.000]  工人黨贏得10個席位
[00:01:03.000 --> 00:01:05.000]  那麼其實呢
[00:01:05.000 --> 00:01:08.000]  仔細的觀察這次的選票的結果呢
[00:01:08.000 --> 00:01:11.000]  你會發現其中有27個席位
[00:01:11.000 --> 00:01:12.000]  在97個裡面呢
[00:01:12.000 --> 00:01:18.000]  工人黨得到超過40%的選票
[00:01:18.000 --> 00:01:21.000]  那麼投票這件事情呢
[00:01:21.000 --> 00:01:22.000]  對我們來說呢
[00:01:22.000 --> 00:01:25.000]  從小就學會三句話
[00:01:25.000 --> 00:01:26.000]  小學就學會了
[00:01:26.000 --> 00:01:30.000]  投票是神聖的
[00:01:30.000 --> 00:01:31.000]  我們要記住
[00:01:31.000 --> 00:01:33.000]  投票是強制的
[00:01:33.000 --> 00:01:36.000]  投票是秘密的
[00:01:36.000 --> 00:01:38.000]  我們從小就學會了這三句話
[00:01:38.000 --> 00:01:39.000]  所以呢
[00:01:39.000 --> 00:01:42.000]  所有新加坡人符合資格呢
[00:01:42.000 --> 00:01:44.000]  是強制性的投票
[00:01:44.000 --> 00:01:46.000]  代表性是很高的
[00:01:46.000 --> 00:01:47.000]  你必須投票
[00:01:47.000 --> 00:01:49.000]  全國人民都要投票
[00:01:49.000 --> 00:01:52.000]  所以執政黨要有各種的方法呢
[00:01:52.000 --> 00:01:54.000]  來說服你投他的票
[00:01:54.000 --> 00:01:57.000]  在野黨要想盡各種方法呢
[00:01:57.000 --> 00:01:58.000]  讓你知道呢
[00:01:58.000 --> 00:02:01.000]  是時候選我們了
[00:02:01.000 --> 00:02:03.000]  我們也是很優秀的等等
[00:02:03.000 --> 00:02:04.000]  所以呢
[00:02:04.000 --> 00:02:06.000]  就在這樣的一個情況呢
[00:02:06.000 --> 00:02:07.000]  我們就這樣長大了
[00:02:07.000 --> 00:02:10.000]  那麼所以投票是強制的
[00:02:10.000 --> 00:02:13.000]  強制的有自由嗎
[00:02:13.000 --> 00:02:14.000]  沒有啊
[00:02:14.000 --> 00:02:15.000]  強制的沒有自由
[00:02:15.000 --> 00:02:17.000]  因為你必須得投票
[00:02:17.000 --> 00:02:19.000]  但是對一些人來說
[00:02:19.000 --> 00:02:20.000]  蠻自由的
[00:02:20.000 --> 00:02:22.000]  你們可以選自己的政府
[00:02:22.000 --> 00:02:24.000]  對吧
[00:02:24.000 --> 00:02:25.000]  因為我們也有部長級的人
[00:02:25.000 --> 00:02:28.000]  曾經去競選也被拉下馬
[00:02:28.000 --> 00:02:30.000]  已經是部長級了
[00:02:30.000 --> 00:02:33.000]  議員裡面97個裡面
[00:02:33.000 --> 00:02:36.000]  只有可能十幾個是進入內閣
[00:02:36.000 --> 00:02:38.000]  包括總理在裡面
[00:02:38.000 --> 00:02:39.000]  部長級的
[00:02:39.000 --> 00:02:42.000]  那麼有些部長級的也被拉下馬
[00:02:42.000 --> 00:02:44.000]  所以從這個角度來看
[00:02:44.000 --> 00:02:46.000]  你可以選自己的政府
[00:02:46.000 --> 00:02:47.000]  也是自由的
[00:02:47.000 --> 00:02:49.000]  從這個強制性的
[00:02:49.000 --> 00:02:50.000]  又不自由了
[00:02:50.000 --> 00:02:52.000]  所以今天我們要來談
[00:02:52.000 --> 00:02:54.000]  自由這個課題
[00:02:54.000 --> 00:02:56.000]  那麼基本上呢
[00:02:56.000 --> 00:02:59.000]  今天的這段經文呢
[00:02:59.000 --> 00:03:01.000]  這是我今天想跟大家一起看的
[00:03:01.000 --> 00:03:02.000]  論自由
[00:03:02.000 --> 00:03:04.000]  弟兄姊妹我們一起讀一遍好不好
[00:03:04.000 --> 00:03:06.000]  一二開始
[00:03:06.000 --> 00:03:09.000]  所以天父的兒子若叫你們自由
[00:03:09.000 --> 00:03:12.000]  你們就真自由了
[00:03:12.000 --> 00:03:14.000]  我在禱告的時候
[00:03:14.000 --> 00:03:16.000]  就想到跟大家談談信仰的
[00:03:16.000 --> 00:03:19.000]  關於自由的這一塊
[00:03:19.000 --> 00:03:21.000]  因為自由是我們生命中的
[00:03:21.000 --> 00:03:23.000]  一個很重要的一件事情
[00:03:23.000 --> 00:03:26.000]  聖經到底是在這方面有什麼的教導
[00:03:26.000 --> 00:03:28.000]  我們可以起思想的呢
[00:03:28.000 --> 00:03:31.000]  所以我就準備了三堂的講道
[00:03:31.000 --> 00:03:33.000]  來講這個自由
[00:03:33.000 --> 00:03:34.000]  今天是講
[00:03:34.000 --> 00:03:37.000]  讓主所賜的自由釋放你
[00:03:37.000 --> 00:03:38.000]  5月18號會講
[00:03:38.000 --> 00:03:41.000]  讓主生命的自由激勵你
[00:03:41.000 --> 00:03:42.000]  然後6月1號會講
[00:03:42.000 --> 00:03:45.000]  讓主所賜的自由祝福你
[00:03:45.000 --> 00:03:48.000]  我們一起同心禱告
[00:03:48.000 --> 00:03:52.000]  天父上帝我們滿心感謝讚美你
[00:03:52.000 --> 00:03:55.000]  你真的是愛我們
[00:03:55.000 --> 00:03:56.000]  我們感謝讚美你
[00:03:56.000 --> 00:03:58.000]  在復活節的那一天
[00:03:58.000 --> 00:03:59.000]  你提醒我們
[00:03:59.000 --> 00:04:00.000]  主啊
[00:04:00.000 --> 00:04:03.000]  你是那位賜給我們生命的主
[00:04:03.000 --> 00:04:05.000]  我們知道我們得著了
[00:04:05.000 --> 00:04:07.000]  這永生的生命
[00:04:07.000 --> 00:04:09.000]  我們要學習怎麼樣做一個
[00:04:09.000 --> 00:04:10.000]  屬神的人
[00:04:10.000 --> 00:04:12.000]  主啊我們要一起來探討
[00:04:12.000 --> 00:04:14.000]  自由這個課題
[00:04:14.000 --> 00:04:15.000]  求你與我們同在
[00:04:15.000 --> 00:04:18.000]  讓我們真的是明白你的真理
[00:04:18.000 --> 00:04:19.000]  我們感謝你的話語
[00:04:19.000 --> 00:04:21.000]  因為你的話語歷久長新
[00:04:21.000 --> 00:04:23.000]  我們求你賜給我們心
[00:04:23.000 --> 00:04:25.000]  我們的心變成一片的好土
[00:04:25.000 --> 00:04:27.000]  能夠領受你的道
[00:04:27.000 --> 00:04:29.000]  我們就在我們生命中
[00:04:29.000 --> 00:04:32.000]  結出30倍60倍百倍的果子
[00:04:32.000 --> 00:04:34.000]  求你幫助我們理解你的心意
[00:04:34.000 --> 00:04:36.000]  禱告奉耶穌的名求
[00:04:36.000 --> 00:04:37.000]  Amen
[00:04:37.000 --> 00:04:38.000]  好
[00:04:38.000 --> 00:04:40.000]  那麼自由重要嗎
[00:04:40.000 --> 00:04:42.000]  大家很熟悉這句話對不對
[00:04:42.000 --> 00:04:46.000]  生命誠可貴
[00:04:46.000 --> 00:04:48.000]  什麼更高啊
[00:04:48.000 --> 00:04:50.000]  愛情價更高啊
[00:04:50.000 --> 00:04:51.000]  所以有些人覺得
[00:04:51.000 --> 00:04:52.000]  我不只是要活著
[00:04:52.000 --> 00:04:53.000]  我要愛情啊
[00:04:53.000 --> 00:04:54.000]  為了愛情呢
[00:04:54.000 --> 00:04:56.000]  可以犧牲很多東西啊
[00:04:56.000 --> 00:04:59.000]  那麼這個是我們最熟悉的
[00:04:59.000 --> 00:05:01.000]  有沒有下一句呢
[00:05:01.000 --> 00:05:07.000]  大家都很熟悉
[00:05:07.000 --> 00:05:09.000]  若為自由固
[00:05:09.000 --> 00:05:11.000]  二者皆可拋啊
[00:05:11.000 --> 00:05:15.000]  這個哲學家呢
[00:05:15.000 --> 00:05:17.000]  匈牙利哲學家
[00:05:17.000 --> 00:05:20.000]  他就想到要談自由
[00:05:20.000 --> 00:05:22.000]  一個人如果沒有了自由
[00:05:22.000 --> 00:05:25.000]  他就覺得你給我愛情
[00:05:25.000 --> 00:05:28.000]  但是我在這個愛情的鳥籠裡面
[00:05:28.000 --> 00:05:30.000]  他也不會找到真正的快樂
[00:05:30.000 --> 00:05:31.000]  對嗎
[00:05:31.000 --> 00:05:33.000]  慢慢的他就
[00:05:33.000 --> 00:05:36.000]  這個哲學家總是把事情想得很深
[00:05:36.000 --> 00:05:37.000]  生命重要
[00:05:37.000 --> 00:05:38.000]  愛情重要
[00:05:38.000 --> 00:05:40.000]  他就發現自由更重要
[00:05:40.000 --> 00:05:42.000]  其實呢
[00:05:42.000 --> 00:05:44.000]  上帝造人
[00:05:44.000 --> 00:05:46.000]  給人最尊貴的一樣東西
[00:05:46.000 --> 00:05:48.000]  確實真的是自由
[00:05:48.000 --> 00:05:51.000]  那麼自由有很多方面
[00:05:51.000 --> 00:05:54.000]  自由有行動上的自由
[00:05:54.000 --> 00:05:58.000]  也有思想上的自由
[00:05:58.000 --> 00:06:00.000]  有行動上的自由
[00:06:00.000 --> 00:06:01.000]  有言語的自由
[00:06:01.000 --> 00:06:03.000]  跟有思想的自由
[00:06:03.000 --> 00:06:05.000]  可能你的行動的自由
[00:06:05.000 --> 00:06:09.000]  會被某樣的情況限制
[00:06:09.000 --> 00:06:12.000]  你想去的地方你不能去
[00:06:12.000 --> 00:06:15.000]  你不想去的地方你被帶去
[00:06:15.000 --> 00:06:17.000]  好像小朋友一樣
[00:06:17.000 --> 00:06:20.000]  可能言語的自由
[00:06:20.000 --> 00:06:23.000]  有些事情你在某些地方不能講
[00:06:23.000 --> 00:06:25.000]  就限制了自由
[00:06:25.000 --> 00:06:26.000]  不能講
[00:06:26.000 --> 00:06:28.000]  但是有樣東西
[00:06:28.000 --> 00:06:32.000]  原來是你的自由
[00:06:32.000 --> 00:06:35.000]  沒有太多人能夠管你的
[00:06:35.000 --> 00:06:37.000]  你思想的自由
[00:06:37.000 --> 00:06:40.000]  思想的自由也是一種自由
[00:06:40.000 --> 00:06:42.000]  所以一些這個被
[00:06:42.000 --> 00:06:44.000]  因信仰被逼迫坐牢的人
[00:06:44.000 --> 00:06:46.000]  他們仍然能夠在
[00:06:46.000 --> 00:06:48.000]  他們在牢裡面
[00:06:48.000 --> 00:06:51.000]  能夠在想上帝的事情
[00:06:51.000 --> 00:06:53.000]  能夠敬拜神
[00:06:53.000 --> 00:06:56.000]  能夠有他思想上的自由
[00:06:56.000 --> 00:06:57.000]  自由是很可貴的
