
[00:00:00.000 --> 00:00:03.000]  (字幕由Amara.org社区提供)
[00:00:04.000 --> 00:00:08.000]  再次很開心和大家分享上帝的說話
[00:00:08.000 --> 00:00:10.000]  知道大家這星期都很忙碌
[00:00:10.000 --> 00:00:14.000]  看到大家的樣子都知道很忙碌
[00:00:14.000 --> 00:00:18.000]  看著奧運的賽果
[00:00:18.000 --> 00:00:20.000]  無端端看到很精神緊張
[00:00:20.000 --> 00:00:22.000]  無端端又輸球
[00:00:22.000 --> 00:00:24.000]  但後來又反超前
[00:00:24.000 --> 00:00:29.000]  真的很感恩上帝透過奧運給我們很多歡樂
[00:00:29.000 --> 00:00:31.000]  都幾過癮
[00:00:31.000 --> 00:00:34.000]  開始時想問大家一些問題
[00:00:34.000 --> 00:00:37.000]  上星期有一個嘉賓
[00:00:37.000 --> 00:00:39.000]  叫做Pastor Pinky
[00:00:39.000 --> 00:00:42.000]  大家記不記得他跟我們說了些什麼
[00:00:42.000 --> 00:00:47.000]  嘩好靜
[00:00:47.000 --> 00:00:52.000]  後面那些
[00:00:52.000 --> 00:00:55.000]  這麼快就出來了
[00:00:55.000 --> 00:00:57.000]  關於罪惡
[00:00:57.000 --> 00:01:00.000]  關於性的事
[00:01:00.000 --> 00:01:02.000]  關於同性戀
[00:01:02.000 --> 00:01:04.000]  有些婚姻
[00:01:04.000 --> 00:01:05.000]  神學
[00:01:05.000 --> 00:01:06.000]  其實都幾深
[00:01:06.000 --> 00:01:10.000]  大家應該聽了會看著
[00:01:10.000 --> 00:01:11.000]  都幾難
[00:01:11.000 --> 00:01:15.000]  有沒有人記得我們說過什麼聖經經卷
[00:01:15.000 --> 00:01:16.000]  有沒有人記得
[00:01:16.000 --> 00:01:18.000]  聖經經卷
[00:01:18.000 --> 00:01:19.000]  有沒有人記得
[00:01:19.000 --> 00:01:22.000]  沒錯
[00:01:22.000 --> 00:01:23.000]  就是羅馬書
[00:01:23.000 --> 00:01:26.000]  大家這個眼神告訴我你是知道的
[00:01:26.000 --> 00:01:29.000]  因為上幾個月我們看了提摩太后書
[00:01:29.000 --> 00:01:32.000]  這個月我們會專心看羅馬書
[00:01:32.000 --> 00:01:34.000]  羅馬書是什麼
[00:01:34.000 --> 00:01:36.000]  羅馬書是保羅寫的書信
[00:01:36.000 --> 00:01:39.000]  跟提摩太后書一樣
[00:01:39.000 --> 00:01:44.000]  當中寫給的對象當然是羅馬教會的弟兄姊妹
[00:01:44.000 --> 00:01:46.000]  當中包括有猶太裔的
[00:01:46.000 --> 00:01:48.000]  Jews
