
[00:00:00.000 --> 00:00:02.000]  各位弟兄姊妹早安
[00:00:02.000 --> 00:00:06.000]  很高興今天可以在這裡跟大家一起分享上帝的訊息
[00:00:06.000 --> 00:00:12.000]  今天我當然想跟大家繼續看肥納比書第三章
[00:00:12.000 --> 00:00:15.000]  第三章一節至四章一節
[00:00:15.000 --> 00:00:16.000]  多看一節少少
[00:00:16.000 --> 00:00:18.000]  不過在看之前
[00:00:18.000 --> 00:00:20.000]  想跟大家早上剛剛起床
[00:00:20.000 --> 00:00:22.000]  做一些熱身
[00:00:22.000 --> 00:00:24.000]  問問大家
[00:00:24.000 --> 00:00:25.000]  看到這幅圖畫
[00:00:25.000 --> 00:00:30.000]  有沒有熟面的感覺
[00:00:30.000 --> 00:00:32.000]  我還沒看到
[00:00:32.000 --> 00:00:35.000]  不好意思
[00:00:35.000 --> 00:00:38.000]  好了現在看到了
[00:00:38.000 --> 00:00:41.000]  有沒有熟的感覺
[00:00:41.000 --> 00:00:42.000]  有沒有
[00:00:42.000 --> 00:00:44.000]  在哪裡見過呢
[00:00:44.000 --> 00:00:46.000]  其實在教會裡
[00:00:46.000 --> 00:00:48.000]  在教會裡
[00:00:48.000 --> 00:00:50.000]  在教會裡
[00:00:50.000 --> 00:00:55.000]  在哪裡見過呢
[00:00:55.000 --> 00:00:58.000]  還沒想起是什麼呢
[00:00:58.000 --> 00:01:03.000]  這幅圖畫其實是剛剛掛在門口後面的牆
[00:01:03.000 --> 00:01:05.000]  對著餐廳的一幅掛畫
[00:01:05.000 --> 00:01:07.000]  掛了很久了
[00:01:07.000 --> 00:01:09.000]  我這幾個月來這裡
[00:01:09.000 --> 00:01:12.000]  看到它就想看看是什麼
[00:01:12.000 --> 00:01:14.000]  這幅畫下面寫著
[00:01:14.000 --> 00:01:17.000]  耶路撒冷生命的循環
[00:01:17.000 --> 00:01:19.000]  以我有限的希伯來文認識
[00:01:19.000 --> 00:01:21.000]  我只認識幾個字
[00:01:21.000 --> 00:01:23.000]  其中一個最重要的
[00:01:23.000 --> 00:01:25.000]  就是hi
[00:01:25.000 --> 00:01:27.000]  hi的意思就是生命
[00:01:27.000 --> 00:01:28.000]  除此之外
[00:01:28.000 --> 00:01:29.000]  我看這幅圖畫
[00:01:29.000 --> 00:01:30.000]  其實也不太明白
[00:01:30.000 --> 00:01:31.000]  為什麼有耶路撒冷
[00:01:31.000 --> 00:01:33.000]  為什麼有循環
[00:01:33.000 --> 00:01:34.000]  可能有一點點
[00:01:34.000 --> 00:01:36.000]  不太明白
[00:01:36.000 --> 00:01:38.000]  我們平常有些基督教的擺設
[00:01:38.000 --> 00:01:40.000]  我們也經常掛在這裡
[00:01:40.000 --> 00:01:43.000]  但究竟我們是否真的明白他們說什麼呢
[00:01:43.000 --> 00:01:45.000]  而是這個呢
[00:01:45.000 --> 00:01:48.000]  你家裡有沒有類似的擺設
[00:01:48.000 --> 00:01:49.000]  其實是一隻頭
[00:01:49.000 --> 00:01:50.000]  上面寫著
[00:01:50.000 --> 00:01:52.000]  忘記背後努力面前
[00:01:52.000 --> 00:01:54.000]  知不知道出自哪裡
[00:01:54.000 --> 00:01:57.000]  有人說羅馬書
[00:01:57.000 --> 00:01:59.000]  就是我們今天要看的
[00:01:59.000 --> 00:02:01.000]  肥立比書
[00:02:01.000 --> 00:02:02.000]  金句
[00:02:02.000 --> 00:02:04.000]  你知不知道要說什麼
[00:02:04.000 --> 00:02:06.000]  好像知道
[00:02:06.000 --> 00:02:07.000]  不要緊
