
[00:00:00.000 --> 00:00:02.000]  (字幕組: 請勿模仿)
[00:00:02.000 --> 00:00:06.800]  Hello, 是Johnny 傳導
[00:00:06.800 --> 00:00:08.000]  Welcome Explorer
[00:00:08.000 --> 00:00:10.000]  希望你在家中有平安
[00:00:10.000 --> 00:00:14.000]  我們這個星期是復活節
[00:00:14.000 --> 00:00:19.000]  復活節當然要說王的死亡和復活
[00:00:19.000 --> 00:00:22.000]  王的死亡和復活
[00:00:22.000 --> 00:00:26.000]  第一件事, 我們就說王的死亡
[00:00:27.000 --> 00:00:33.000]  第一, 王被自己的門徒出賣
[00:00:33.000 --> 00:00:36.000]  這個門徒跟隨了他多久?
[00:00:36.000 --> 00:00:38.000]  跟隨了他兩三年
[00:00:38.000 --> 00:00:41.000]  差不多每天見面、吃飯
[00:00:41.000 --> 00:00:44.000]  住在同一個地方
[00:00:44.000 --> 00:00:47.000]  但是這個門徒出賣他
[00:00:47.000 --> 00:00:49.000]  為什麼出賣他?
[00:00:49.000 --> 00:00:52.000]  如果有人給你一個法拉利
[00:00:52.000 --> 00:00:56.000]  或者一億美元
[00:00:56.000 --> 00:00:58.000]  去騙你的朋友
[00:00:58.000 --> 00:01:00.000]  你可以考慮一下
[00:01:00.000 --> 00:01:02.000]  這麼多錢, 或者一個冷酷的車
[00:01:02.000 --> 00:01:03.000]  但你知不知道
[00:01:03.000 --> 00:01:07.000]  Judas出賣主耶穌
[00:01:07.000 --> 00:01:08.000]  用了多少錢?
[00:01:08.000 --> 00:01:10.000]  他抽了多少錢?
[00:01:10.000 --> 00:01:15.000]  30銀幣
[00:01:15.000 --> 00:01:21.000]  在紐約, 30銀幣是一個奴隸的價錢
[00:01:23.000 --> 00:01:27.000]  用30銀幣出賣主耶穌
[00:01:27.000 --> 00:01:30.000]  這個王真的很慘
[00:01:30.000 --> 00:01:36.000]  第二, 這個王被他的朋友拒絕了
[00:01:36.000 --> 00:01:38.000]  彼得就是這樣
[00:01:38.000 --> 00:01:40.000]  我好像認得你
[00:01:40.000 --> 00:01:43.000]  你是跟隨主耶穌的吧?
[00:01:43.000 --> 00:01:45.000]  不是, 我也不知道你說誰
[00:01:45.000 --> 00:01:47.000]  不是吧?
[00:01:47.000 --> 00:01:51.000]  我認得你, 你好像是主耶穌的門徒
[00:01:51.000 --> 00:01:53.000]  不是, 我也不知道你是誰
