
[00:00:00.000 --> 00:00:02.000]  各位姐妹早安
[00:00:02.000 --> 00:00:06.000]  今天我們繼續看啟示錄的內容
[00:00:06.000 --> 00:00:10.000]  我們不知不覺已經看了13章經文
[00:00:10.000 --> 00:00:19.000]  故事已經發展到最後正邪對決的階段
[00:00:19.000 --> 00:00:24.000]  12章講到大龍和婦人的爭戰
[00:00:24.000 --> 00:00:25.000]  大龍是什麼呢
[00:00:25.000 --> 00:00:30.000]  大龍就是那古蛇 名叫魔鬼 又叫撒旦
[00:00:30.000 --> 00:00:33.000]  是迷惑普天下的
[00:00:33.000 --> 00:00:37.000]  聖經告訴我們邪惡的根源是從哪裡來的
[00:00:37.000 --> 00:00:41.000]  邪惡的根源是從魔鬼撒旦那裡來的
[00:00:41.000 --> 00:00:44.000]  自從人類在世界出現的時候
[00:00:44.000 --> 00:00:46.000]  撒旦就在迷惑人
[00:00:46.000 --> 00:00:50.000]  叫人離開上帝 甚至是背叛上帝
[00:00:50.000 --> 00:00:52.000]  人類存在的一刻
[00:00:52.000 --> 00:00:56.000]  就需要在上帝和撒旦之間做選擇
[00:00:56.000 --> 00:01:00.000]  上帝沒有用他至高絕對的權能
[00:01:00.000 --> 00:01:02.000]  逼我們親近他
[00:01:02.000 --> 00:01:07.000]  撒旦也只能用非常間接和婉轉的方法
[00:01:07.000 --> 00:01:10.000]  叫人遠離上帝
[00:01:10.000 --> 00:01:14.000]  一切在乎人如何選擇
[00:01:14.000 --> 00:01:17.000]  人的取態是怎樣
[00:01:17.000 --> 00:01:22.000]  說回來說 為什麼世界有魔鬼撒旦存在呢
[00:01:22.000 --> 00:01:25.000]  如果一早解決了就沒問題了
[00:01:25.000 --> 00:01:30.000]  今天就沒有時間和大家詳細探討神學問題
[00:01:30.000 --> 00:01:32.000]  這個問題很複雜 不容易解答
[00:01:32.000 --> 00:01:35.000]  大概我們知道 聖經一開始就說到
[00:01:35.000 --> 00:01:38.000]  伊甸園有一條會說話的蛇
[00:01:38.000 --> 00:01:43.000]  這條蛇比田野一切的走獸更狡猾
[00:01:43.000 --> 00:01:49.000]  這個世界一開始就有撒旦 有魔鬼誘惑人
[00:01:49.000 --> 00:01:56.000]  這是我們生存的前提 是我們生存的現實
[00:01:56.000 --> 00:02:02.000]  有一個德國哲學家叫海德格 馬丁海德格
[00:02:02.000 --> 00:02:04.000]  是20世紀一個很出名的哲學家
[00:02:04.000 --> 00:02:11.000]  他說了一番話就將整個西方哲學的方向扭轉了
[00:02:11.000 --> 00:02:15.000]  過去人是世界的中心
[00:02:15.000 --> 00:02:22.000]  人是認識這個世界 人去分析 了解 控制 使用這個世界
[00:02:22.000 --> 00:02:28.000]  世界只不過是人來分析 理解 接觸一個物體 一個對象
[00:02:28.000 --> 00:02:30.000]  人就是那個認知的主題
[00:02:30.000 --> 00:02:33.000]  這是過去一直的看法
[00:02:33.000 --> 00:02:36.000]  但到了海德格的時候 海德格說不是這樣的
[00:02:36.000 --> 00:02:41.000]  世界不是人來分析 使用 了解的一個對象
[00:02:41.000 --> 00:02:43.000]  世界是一個主體
[00:02:43.000 --> 00:02:47.000]  我們一出生就被拋進這個世界
[00:02:47.000 --> 00:02:52.000]  受這個世界各樣的事物價值來影響
[00:02:52.000 --> 00:02:55.000]  我們一出生就在這個世界被塑造
[00:02:55.000 --> 00:02:58.000]  我們一出生就在這個世界被影響
[00:02:58.000 --> 00:03:00.000]  存在先於思想
[00:03:00.000 --> 00:03:03.000]  I am 就是Being in the world
[00:03:03.000 --> 00:03:10.000]  海德格說了一番話就將整個西方哲學的方向扭轉了
[00:03:10.000 --> 00:03:12.000]  海德格這樣說並不是錯的
[00:03:12.000 --> 00:03:14.000]  但並不完全
[00:03:14.000 --> 00:03:18.000]  如果他認真看聖經 接受聖經的教導
[00:03:18.000 --> 00:03:22.000]  我們知道人類不僅僅存在這個世界
[00:03:22.000 --> 00:03:25.000]  人不僅僅是Being in the world
[00:03:25.000 --> 00:03:31.000]  這個世界不僅僅是有人 有地圖 有海洋 有各樣的生物和植物
[00:03:31.000 --> 00:03:33.000]  這個世界還有什麼
[00:03:33.000 --> 00:03:36.000]  有魔鬼撒旦在背後
[00:03:36.000 --> 00:03:40.000]  我們不僅僅生存在這個世界上這麼簡單
[00:03:40.000 --> 00:03:46.000]  我們是生存在一個受迷惑被咒詛的世界裡
[00:03:46.000 --> 00:03:52.000]  我們一出生就需要在正邪的對立裡掙扎來生存
[00:03:52.000 --> 00:03:57.000]  婦人和大龍的爭戰在創世紀已經開始
[00:03:57.000 --> 00:04:01.000]  一直到耶穌基督 到新約的子民的出現
[00:04:01.000 --> 00:04:03.000]  啟示錄十二章十七節
[00:04:03.000 --> 00:04:08.000]  於是龍向婦人發怒 去與他其餘的兒女作戰
[00:04:08.000 --> 00:04:13.000]  就是那些遵守上帝命令 為耶穌作見證的人
[00:04:13.000 --> 00:04:15.000]  十二章說的是什麼
[00:04:15.000 --> 00:04:21.000]  十二章其實是說人類生存的一個現實 一個實況
[00:04:21.000 --> 00:04:24.000]  只要我們一天生存在這個世界上
[00:04:24.000 --> 00:04:30.000]  就必須要與邪惡勢力 與大龍來爭戰
[00:04:30.000 --> 00:04:35.000]  魔鬼撒旦在這個世界上會用盡所有手段方法
[00:04:35.000 --> 00:04:39.000]  來迷惑人 拉攏人到他的陣營
[00:04:39.000 --> 00:04:44.000]  在世界上形成一個非常龐大敵對上帝的勢力
[00:04:44.000 --> 00:04:48.000]  這是十二章給我們看到的情況
[00:04:48.000 --> 00:04:52.000]  十三章 頂姐妹還有沒有印象 說的是什麼
[00:04:52.000 --> 00:04:55.000]  十三章說的是有兩隻獸的出現
[00:04:55.000 --> 00:05:00.000]  一隻獸是從海上出來的 有十角七頭
[00:05:00.000 --> 00:05:05.000]  第二隻獸是從地裡上來的 有兩隻角 好像羔羊
[00:05:05.000 --> 00:05:08.000]  說話好像龍一樣
[00:05:08.000 --> 00:05:12.000]  大家要知道啟示錄有很多這些象徵的語言
[00:05:12.000 --> 00:05:15.000]  這些是metaphor 是隱喻
