
[00:00:00.000 --> 00:00:02.000]  (字幕提供:MG)
[00:00:02.000 --> 00:00:07.000]  大家好,又見到我的樣子在下面了
[00:00:07.000 --> 00:00:12.000]  很感謝Sam和Sophia的敬拜隊
[00:00:12.000 --> 00:00:15.000]  看著他們都覺得很感動
[00:00:15.000 --> 00:00:18.000]  因為他們兩個都在英國讀書
[00:00:18.000 --> 00:00:20.000]  他們要經過很多天的隔離
[00:00:20.000 --> 00:00:23.000]  然後站在我們面前大敬拜
[00:00:23.000 --> 00:00:26.000]  所以都很感恩和感動
[00:00:26.000 --> 00:00:31.000]  大家都聽到我說話了,聲音都不錯吧
[00:00:31.000 --> 00:00:33.000]  我應該也分享了聲音
[00:00:33.000 --> 00:00:35.000]  我繼續吧
[00:00:35.000 --> 00:00:37.000]  大家早安
[00:00:37.000 --> 00:00:39.000]  我記得上一次講道的時候
[00:00:39.000 --> 00:00:41.000]  我提過我在上年的年底
[00:00:41.000 --> 00:00:44.000]  我做了一些人生的回顧
[00:00:44.000 --> 00:00:47.000]  我回顧了我2020年的經歷
[00:00:47.000 --> 00:00:51.000]  我發現原來自從上年的年中
[00:00:51.000 --> 00:00:52.000]  或者年頭年中
[00:00:52.000 --> 00:00:56.000]  我就開始多了身份
[00:00:56.000 --> 00:01:00.000]  去學做別人的男朋友
[00:01:00.000 --> 00:01:03.000]  為什麼要在這裡分享這些呢?
[00:01:03.000 --> 00:01:07.000]  我就發現這個身份的轉變
[00:01:07.000 --> 00:01:09.000]  令我想了很多東西
[00:01:09.000 --> 00:01:12.000]  由要想自己
[00:01:12.000 --> 00:01:14.000]  一向想自己,成為想我們
[00:01:14.000 --> 00:01:16.000]  由我成為我們的分別
[00:01:16.000 --> 00:01:20.000]  我也有一個很快的驚天大發現
[00:01:20.000 --> 00:01:23.000]  原來我不是很懂得做別人的男朋友
[00:01:23.000 --> 00:01:27.000]  沒有人教過我怎樣做
[00:01:27.000 --> 00:01:31.000]  我也不知道何謂做得好
[00:01:31.000 --> 00:01:34.000]  所以我想和大家分享
[00:01:34.000 --> 00:01:37.000]  我這段時間想過的身份
[00:01:37.000 --> 00:01:40.000]  我很快就寫了出來
[00:01:40.000 --> 00:01:43.000]  其實也不單止是這麼少的身份
[00:01:43.000 --> 00:01:46.000]  我想和大家分享第十項
[00:01:46.000 --> 00:01:50.000]  原來我這個新任的男朋友
[00:01:50.000 --> 00:01:53.000]  身份也不是這麼容易
[00:01:53.000 --> 00:01:56.000]  我不知道怎樣才算做得好
[00:01:56.000 --> 00:01:59.000]  我在他面前仍然會說錯話
[00:01:59.000 --> 00:02:03.000]  我仍然不知道怎樣去表達自己
[00:02:03.000 --> 00:02:05.000]  我就再想
[00:02:05.000 --> 00:02:07.000]  如果作為男朋友
[00:02:07.000 --> 00:02:10.000]  可以做得不好,或者不懂得做的時候
[00:02:10.000 --> 00:02:12.000]  其實我們做一個基督徒
[00:02:12.000 --> 00:02:15.000]  或者我做父母的兒子
[00:02:15.000 --> 00:02:18.000]  其實怎樣才算做得好呢?
[00:02:18.000 --> 00:02:21.000]  我們也可以做得不好
[00:02:21.000 --> 00:02:23.000]  因為我們可能沒有人教過我們
[00:02:23.000 --> 00:02:25.000]  怎樣做一個兒子,怎樣做一個女兒
[00:02:25.000 --> 00:02:27.000]  怎樣去做基督徒
[00:02:27.000 --> 00:02:33.000]  我記得以前在大學讀心理學
[00:02:33.000 --> 00:02:35.000]  我學到一個理論
[00:02:35.000 --> 00:02:37.000]  這個心理學家叫做Erikson
[00:02:37.000 --> 00:02:40.000]  他發展了一個人格發展理論
[00:02:40.000 --> 00:02:42.000]  Psychosocial Development
[00:02:42.000 --> 00:02:44.000]  就好像這樣
[00:02:44.000 --> 00:02:46.000]  看到嗎?
[00:02:46.000 --> 00:02:49.000]  最底,你會看到有很多階段
[00:02:49.000 --> 00:02:52.000]  他將人的人生發展分成八個階段
[00:02:52.000 --> 00:02:55.000]  他好像最底一樣,紅色那個是BB
[00:02:55.000 --> 00:03:00.000]  作為一個BB,他要經歷去學習信任
[00:03:00.000 --> 00:03:05.000]  如果他在這個階段沒有從父母當中學習信任
[00:03:05.000 --> 00:03:08.000]  他就會困在這裡
[00:03:08.000 --> 00:03:12.000]  他就會帶著一些障礙去到下一個階段
[00:03:12.000 --> 00:03:14.000]  這個障礙是Mistrust
[00:03:14.000 --> 00:03:16.000]  看到嗎?最底那裡
[00:03:16.000 --> 00:03:19.000]  他就帶著這個Mistrust去到下一個階段
[00:03:19.000 --> 00:03:23.000]  我想說我們作為年青人的階段
[00:03:23.000 --> 00:03:25.000]  是第幾個階段?
[00:03:25.000 --> 00:03:27.000]  是綠色的
[00:03:27.000 --> 00:03:29.000]  綠色的叫teenager
[00:03:29.000 --> 00:03:31.000]  你看到那個,teenager
[00:03:31.000 --> 00:03:33.000]  就是學習identity
[00:03:33.000 --> 00:03:36.000]  他說這個階段對青年期來說
[00:03:36.000 --> 00:03:39.000]  是要學習找identity
[00:03:39.000 --> 00:03:42.000]  同樣,這個意思是什麼呢?
[00:03:42.000 --> 00:03:44.000]  就是我們學習從我們的經歷
[00:03:44.000 --> 00:03:46.000]  從別人的期望
[00:03:46.000 --> 00:03:48.000]  從我們的感覺
[00:03:48.000 --> 00:03:51.000]  去塑造一個屬於自己的自我意識
[00:03:51.000 --> 00:03:52.000]  identity
[00:03:52.000 --> 00:03:54.000]  一個新的身份
[00:03:54.000 --> 00:03:58.000]  如果我們在這個階段困在這裡
[00:03:58.000 --> 00:04:00.000]  我們不能integrate的話
[00:04:00.000 --> 00:04:03.000]  我們就會有下面旁邊那個字
[00:04:03.000 --> 00:04:05.000]  就是Role Confusion
[00:04:05.000 --> 00:04:08.000]  就是我自我的一個混淆
[00:04:08.000 --> 00:04:11.000]  我不是很清楚我的identity是做什麼的
[00:04:11.000 --> 00:04:13.000]  我到現在困在這裡的話
[00:04:13.000 --> 00:04:16.000]  我都不知道自己有什麼能力
[00:04:16.000 --> 00:04:19.000]  事實上,我自己不知道自己想怎樣
[00:04:19.000 --> 00:04:22.000]  也不知道將來可以怎樣
[00:04:22.000 --> 00:04:25.000]  這個就是叫做一個
[00:04:25.000 --> 00:04:28.000]  Psychosocial Development Theory
[00:04:28.000 --> 00:04:30.000]  其中兩個部分
[00:04:30.000 --> 00:04:33.000]  我真的在想,我到現在
[00:04:33.000 --> 00:04:38.000]  可能都在經歷identity或Role Confusion
[00:04:38.000 --> 00:04:44.000]  都不知道你們有沒有同樣經歷identity的crisis
[00:04:44.000 --> 00:04:47.000]  我想藉著新的一年裡面
[00:04:47.000 --> 00:04:50.000]  當我們踏入2021的第二個星期日
[00:04:50.000 --> 00:04:52.000]  我想和大家一起去經歷
[00:04:52.000 --> 00:04:55.000]  或者去找回我們的身份
[00:04:55.000 --> 00:04:58.000]  為我們的身份去定位
[00:04:58.000 --> 00:05:00.000]  我們會藉著這段經文
[00:05:00.000 --> 00:05:04.000]  二忽所書的第一章
[00:05:04.000 --> 00:05:09.000]  去重構,找回我們在上帝面前的身份
[00:05:09.000 --> 00:05:12.000]  我們讀經文之前
[00:05:12.000 --> 00:05:15.000]  我想告訴大家,二忽所書是誰寫的?
[00:05:15.000 --> 00:05:17.000]  大家應該都猜到了
[00:05:17.000 --> 00:05:19.000]  是保羅寫的
[00:05:19.000 --> 00:05:21.000]  保羅是寫給二忽所的教會
[00:05:21.000 --> 00:05:24.000]  所以這個是教會,不是一個人
[00:05:24.000 --> 00:05:27.000]  當時他在坐牢
[00:05:27.000 --> 00:05:31.000]  所以這封信也叫做監獄的書信
[00:05:31.000 --> 00:05:37.000]  我即將要讀一段監獄書信的一段letter
