
[00:00:00.000 --> 00:00:01.800]  各位大英姐妹早安
[00:00:01.800 --> 00:00:05.600]  我們今天去看整個一至七節
[00:00:05.600 --> 00:00:09.680]  原來彼得他寫這段經文
[00:00:09.680 --> 00:00:13.880]  不是只寫給牧者或教會的帶領人
[00:00:13.880 --> 00:00:15.480]  如果不是的話
[00:00:15.480 --> 00:00:20.920]  這段經文就21位港福的傳道童工
[00:00:20.920 --> 00:00:22.520]  和12位執事
[00:00:22.520 --> 00:00:27.880]  這33人自己去研究、查經、靈修就可以了
[00:00:27.880 --> 00:00:33.200]  原來在牧養上 神固然託付給牧者
[00:00:33.200 --> 00:00:38.200]  但是每一位大英姐妹都有他的份
[00:00:38.200 --> 00:00:44.280]  彼得寫完經文的上文
[00:00:44.280 --> 00:00:49.680]  其實有一句很有份量的句子
[00:00:49.680 --> 00:00:52.080]  就是出自四章十七節
[00:00:52.080 --> 00:00:57.400]  「因為這是時候了 審判要從神的家開始」
[00:00:57.400 --> 00:01:04.280]  即是神家裏的人自然是聽過福音
[00:01:04.280 --> 00:01:07.160]  大部分人信了耶穌
[00:01:07.160 --> 00:01:11.120]  神就要去看神家裏的人
[00:01:11.120 --> 00:01:16.160]  做牧者的 是否清楚地將神的道傳講
[00:01:16.160 --> 00:01:18.160]  又有好的榜樣
[00:01:18.160 --> 00:01:21.400]  而信徒也要
[00:01:21.400 --> 00:01:24.520]  「我是信基督的」的樣子
[00:01:24.520 --> 00:01:28.960]  和平時的行為也要像基督徒一樣
[00:01:28.960 --> 00:01:32.160]  所以審判要從神的家開始
[00:01:32.160 --> 00:01:35.080]  所以彼得就要在一至七節裏
[00:01:35.080 --> 00:01:37.560]  講得很清楚怎樣做牧者
[00:01:37.560 --> 00:01:41.280]  作為信徒有什麼要提醒的地方
[00:01:41.280 --> 00:01:45.840]  這段經文除了寫給牧者、長老之外
[00:01:45.840 --> 00:01:50.160]  也寫給年輕人和寫給國人
[00:01:50.160 --> 00:01:54.440]  所以我們就看看上帝有什麼說話要跟我們說
[00:01:54.440 --> 00:01:57.560]  彼得在這段話裏有三個吩咐
[00:01:57.560 --> 00:02:01.560]  第一個吩咐不如我們讀一下
[00:02:01.560 --> 00:02:03.960]  五章一節
[00:02:03.960 --> 00:02:07.600]  「我者跟你們同作長老的
[00:02:07.600 --> 00:02:10.720]  勸勉你們中間的長老
[00:02:10.720 --> 00:02:13.640]  要牧養你們中間神的羊群」
[00:02:13.640 --> 00:02:15.640]  這就是五章一節二節
[00:02:15.640 --> 00:02:18.720]  一章一節是怎樣說的呢?
[00:02:18.720 --> 00:02:21.240]  「耶穌基督的使徒彼得
[00:02:21.240 --> 00:02:25.240]  寫信給那蒙簡選的人」
[00:02:25.240 --> 00:02:30.440]  在當時教會有長老
[00:02:30.440 --> 00:02:33.040]  其實是由使徒去設立的
[00:02:33.040 --> 00:02:36.040]  因為使徒傳福音成立了很多的教會
[00:02:36.040 --> 00:02:39.680]  使徒繼續傳福音
[00:02:39.680 --> 00:02:44.520]  現時的教會就需要有長老作為牧者
[00:02:44.520 --> 00:02:48.960]  彼得其實他寫這封信的開始
[00:02:48.960 --> 00:02:51.280]  他已經自稱是使徒
[00:02:51.280 --> 00:02:53.640]  他是當之無愧的
[00:02:53.640 --> 00:02:56.040]  但是當寫到這段落
[00:02:56.040 --> 00:02:58.400]  他又稱自己為長老
[00:02:58.400 --> 00:03:01.120]  為什麼會這樣寫呢?
[00:03:01.120 --> 00:03:04.960]  是否說我和大家都是平排的
[00:03:04.960 --> 00:03:06.560]  我們都是要學習
[00:03:06.560 --> 00:03:07.920]  這個固然是
[00:03:07.920 --> 00:03:12.280]  但原來還有更加深遠的意思
[00:03:12.280 --> 00:03:14.560]  因為第二節告訴我們
[00:03:14.560 --> 00:03:19.480]  彼得領受了神的託付要牧養
[00:03:19.480 --> 00:03:21.080]  說到牧養的時候
[00:03:21.080 --> 00:03:23.440]  不知道大家有沒有印象
[00:03:23.440 --> 00:03:29.560]  耶穌曾經三次跟彼得說要餵養和牧養
[00:03:29.560 --> 00:03:33.920]  這是提比利亞海的經歷
[00:03:33.920 --> 00:03:37.320]  大家都有聽過這段
[00:03:37.320 --> 00:03:40.360]  亦都聽過牧者去解釋
[00:03:40.360 --> 00:03:46.320]  為什麼耶穌三次問彼得你愛我嗎?
[00:03:46.320 --> 00:03:51.200]  因為彼得曾經三次不認主
[00:03:51.200 --> 00:03:55.680]  考考聖經問答題
[00:03:55.680 --> 00:03:58.520]  耶穌問彼得你愛我嗎?
[00:03:58.520 --> 00:04:01.920]  到今天我們看彼得前書第五章
[00:04:01.920 --> 00:04:04.720]  不知道相隔了多少年
[00:04:04.720 --> 00:04:05.880]  十年、二十年
[00:04:05.880 --> 00:04:08.760]  其實已經相隔了三十年
[00:04:08.760 --> 00:04:13.720]  彼得三十年以來都是做牧養的工作
[00:04:13.720 --> 00:04:16.040]  而當他這樣寫的時候
[00:04:16.040 --> 00:04:20.160]  就是說他沒有忘記三十年前
[00:04:20.160 --> 00:04:22.920]  因為害怕
[00:04:22.920 --> 00:04:24.680]  害怕失去自己的命
[00:04:24.680 --> 00:04:27.680]  於是離棄耶穌
[00:04:27.680 --> 00:04:32.600]  但同樣他也沒有忘記耶穌給他的託付
[00:04:32.600 --> 00:04:39.680]  當年彼得是怎樣回應呢?
[00:04:39.680 --> 00:04:41.760]  彼得說:主也是的
[00:04:41.760 --> 00:04:45.000]  你知道我愛你
[00:04:45.000 --> 00:04:50.680]  耶穌知道彼得仍然不能放下
[00:04:50.680 --> 00:04:53.920]  自己曾經背棄了
[00:04:53.920 --> 00:04:55.600]  當時的場合
[00:04:55.600 --> 00:05:01.920]  彼得和六個門徒回到老本行打魚
[00:05:01.920 --> 00:05:03.960]  彼得沒有放下
[00:05:03.960 --> 00:05:07.600]  但耶穌卻要告訴他
[00:05:07.600 --> 00:05:11.040]  你可以恩著你愛我
[00:05:11.040 --> 00:05:12.320]  你去放下
[00:05:12.320 --> 00:05:15.080]  去餵養和牧養群養
[00:05:15.080 --> 00:05:21.440]  這就是彼得在這裡牧養的心智
[00:05:21.440 --> 00:05:24.600]  所以牧養在於彼得
[00:05:24.600 --> 00:05:26.560]  他接下來要說的
[00:05:26.560 --> 00:05:31.600]  其實也是他自己三十年來的堅持
[00:05:31.600 --> 00:05:34.520]  堅持自己是愛耶穌的
[00:05:34.520 --> 00:05:38.520]  堅持耶穌自己有託付給他
[00:05:38.520 --> 00:05:40.440]  所以他在這一節
[00:05:40.440 --> 00:05:42.840]  我會特別看到
[00:05:42.840 --> 00:05:46.840]  彼得在說自己是一個怎樣身份的時候
[00:05:46.840 --> 00:05:48.080]  他說了一句
[00:05:48.080 --> 00:05:52.200]  我是基督受苦的見證人
[00:05:52.200 --> 00:05:54.880]  直接來說其實是什麼意思呢?
[00:05:54.880 --> 00:05:59.840]  耶穌的受苦是我有份組成的
[00:05:59.840 --> 00:06:04.400]  耶穌的釘十字架是我有份參與的
[00:06:04.400 --> 00:06:09.400]  其實作為見證人
[00:06:09.400 --> 00:06:12.080]  彼得曾經在其他經文裡說
[00:06:12.080 --> 00:06:15.440]  我見證過耶穌復活的
[00:06:15.440 --> 00:06:18.600]  我見證過耶穌登山變像
[00:06:18.600 --> 00:06:22.120]  所以如果從人的眼光
[00:06:22.120 --> 00:06:26.920]  看到耶穌復活是很榮耀的
[00:06:26.920 --> 00:06:29.200]  不是尋常的經歷
[00:06:29.200 --> 00:06:34.720]  但是如果說自己是基督受苦的見證人
[00:06:34.720 --> 00:06:39.080]  其實就是將自己過往那些不堪的經歷
[00:06:39.080 --> 00:06:42.960]  都擺在人的面前
[00:06:42.960 --> 00:06:46.160]  不知道大家有沒有曾經都嘗試
[00:06:46.160 --> 00:06:48.680]  在一些你信任的人面前
[00:06:48.680 --> 00:06:53.400]  將自己不堪的經歷告訴他呢?
[00:06:53.400 --> 00:06:57.360]  或者說少許,或者說多一點
[00:06:57.360 --> 00:07:00.440]  聖經裡也有很多人物
[00:07:00.440 --> 00:07:05.960]  他們將自己的過往呈現出來
[00:07:05.960 --> 00:07:12.280]  是因為他們已經經歷被上帝的接納
[00:07:12.280 --> 00:07:14.360]  彼得要告訴我們
[00:07:14.360 --> 00:07:17.920]  雖然他曾經犯了很嚴重的問題
[00:07:17.920 --> 00:07:19.720]  以及令人很悲傷
[00:07:19.720 --> 00:07:23.560]  但是在基督裡也可以得著修復的
