
[00:00:00.000 --> 00:00:01.320]  鼎姐妹平安
[00:00:01.320 --> 00:00:04.800]  感謝神今日又有機會分享上帝的說話
[00:00:04.800 --> 00:00:08.400]  今日講到彼得前書三章一至七節
[00:00:08.400 --> 00:00:12.800]  我採用了環球聖經新譯本
[00:00:12.800 --> 00:00:15.600]  不如我們一起讀一下這七節的經文
[00:00:15.600 --> 00:00:17.600]  預備起
[00:00:17.600 --> 00:00:23.000]  同樣,你們做妻子的,要信服自己的丈夫
[00:00:23.000 --> 00:00:27.600]  這樣就算有不信從者道的丈夫
[00:00:27.600 --> 00:00:29.600]  妻子不用說話
[00:00:29.600 --> 00:00:34.600]  他們也會被妻子的品行感化過來
[00:00:34.600 --> 00:00:41.000]  因為他們看見你們敬畏和純潔的品行
[00:00:41.000 --> 00:00:44.600]  你們的裝飾不要是外在的
[00:00:44.600 --> 00:00:50.600]  如編頭髮和戴金飾或穿華美的衣服
[00:00:50.600 --> 00:00:55.600]  而應該是那忍而不掩的人
[00:00:55.600 --> 00:01:00.600]  就是你們的內心有謙和、安靜的心靈
[00:01:00.600 --> 00:01:03.600]  為不能扭壞的裝飾
[00:01:03.600 --> 00:01:07.600]  這在神面前是極寶貴的
[00:01:07.600 --> 00:01:12.600]  要知道從前仰望神的聖潔婦女
[00:01:12.600 --> 00:01:17.600]  正是這樣以信服丈夫裝飾自己
[00:01:20.600 --> 00:01:24.600]  像撒拉那樣聽從阿伯拉罕
[00:01:24.600 --> 00:01:26.600]  稱他為主
[00:01:26.600 --> 00:01:29.600]  你們如果有好行為
[00:01:29.600 --> 00:01:31.600]  不怕任何恐嚇
[00:01:31.600 --> 00:01:34.600]  就是撒拉的孩子了
[00:01:34.600 --> 00:01:39.600]  同樣,你們做丈夫的
[00:01:39.600 --> 00:01:43.600]  也要按情理與妻子同住
[00:01:43.600 --> 00:01:46.600]  因為女性是較弱的器皿
[00:01:46.600 --> 00:01:48.600]  要尊重她
[00:01:48.600 --> 00:01:53.600]  因為她與你一同承受生命恩典
[00:01:53.600 --> 00:01:58.600]  這樣你們的禱告就不會受難了
[00:01:58.600 --> 00:02:02.600]  讀了七節經文,很簡單
[00:02:02.600 --> 00:02:06.600]  我問大家這七節經文是說什麼的?
[00:02:06.600 --> 00:02:08.600]  說什麼的關係?
[00:02:08.600 --> 00:02:11.600]  說夫妻關係,是吧?
[00:02:11.600 --> 00:02:13.600]  妻子要怎樣呢?
[00:02:13.600 --> 00:02:16.600]  信服丈夫
[00:02:16.600 --> 00:02:19.600]  丈夫又要怎樣呢?
[00:02:19.600 --> 00:02:21.600]  尊重妻子
[00:02:21.600 --> 00:02:24.600]  多謝這邊的姊妹答得很好
[00:02:24.600 --> 00:02:26.600]  尊重妻子
[00:02:26.600 --> 00:02:29.600]  昨天晚堂崇拜的時候
[00:02:29.600 --> 00:02:31.600]  我同樣提出這兩條問題
[00:02:31.600 --> 00:02:37.600]  昨晚聽到弟兄姊妹說
[00:02:37.600 --> 00:02:42.600]  做丈夫要愛妻子,為妻子犧牲
[00:02:42.600 --> 00:02:43.600]  也對的
[00:02:43.600 --> 00:02:47.600]  確實在《耳筆所書》是這樣教導的
[00:02:47.600 --> 00:02:50.600]  因為做妻子的就要信服丈夫
[00:02:50.600 --> 00:02:53.600]  如同教會信服基督
[00:02:53.600 --> 00:02:57.600]  做丈夫的就要愛妻子
[00:02:57.600 --> 00:03:00.600]  就像耶穌基督愛教會一樣
[00:03:00.600 --> 00:03:02.600]  為教會捨己
[00:03:02.600 --> 00:03:06.600]  我個人聽《耳筆所書》
[00:03:06.600 --> 00:03:08.600]  我是比較舒服的
[00:03:08.600 --> 00:03:11.600]  因為作為一個妻子的角色
