
[00:00:00.000 --> 00:00:02.000]  (字幕製作:貝爾)
[00:00:02.000 --> 00:00:06.500]  好啦 咁今日呢
[00:00:06.500 --> 00:00:10.000]  就終於可以實體咁樣望住大家嚟港島啦
[00:00:10.000 --> 00:00:12.500]  記唔記得我上一次呢 即係兩個禮拜前呢
[00:00:12.500 --> 00:00:15.500]  係喺咁細喺果度喎原來我發現
[00:00:15.500 --> 00:00:17.500]  原來我喺果度講嘢
[00:00:17.500 --> 00:00:20.000]  即係呢 你個頭都好似唔係好睇到呀
[00:00:20.000 --> 00:00:21.500]  咁呀 唉 可惜
[00:00:21.500 --> 00:00:23.500]  咁呀 今日終於呢 能夠返到嚟啦
[00:00:23.500 --> 00:00:25.500]  即係原來呢 能夠實體返到嚟呢
[00:00:25.500 --> 00:00:28.000]  都唔係必然㗎喎 係咪呀
[00:00:28.000 --> 00:00:30.000]  幾靈
[00:00:30.000 --> 00:00:33.500]  能夠實體返到嚟 再次返到嚟個感覺係好唔同㗎
[00:00:33.500 --> 00:00:35.500]  咁呀 要珍惜下 要珍惜
[00:00:35.500 --> 00:00:37.500]  咁呀今日呢 點解可以著到咁樣呢
[00:00:37.500 --> 00:00:41.000]  就係 係啦 當然我尊重呢個場合啦
[00:00:41.000 --> 00:00:43.000]  亦都係呢 因為我之後呢 要即 即刻呢
[00:00:43.000 --> 00:00:46.000]  要去到大人嘅嗰邊呢 就去教浸禮班
[00:00:46.000 --> 00:00:48.000]  即係Baptism Class 㗎咁樣
[00:00:48.000 --> 00:00:51.500]  所以呢 今日就會有啲繁忙啦 咁樣
[00:00:51.500 --> 00:00:53.500]  But anyway 今日呢 我哋去睇
[00:00:53.500 --> 00:00:55.500]  繼續去睇今日嘅經文啦
[00:00:55.500 --> 00:00:57.500]  去睇呢一季嘅一句主題
[00:00:57.500 --> 00:01:01.500]  你知唔知到呢 我哋原來係有一季嘅主題㗎
[00:01:01.500 --> 00:01:04.500]  即係唔係月題啦 一個叫咩呀 季題呀
[00:01:04.500 --> 00:01:06.500]  一季嘅主題
[00:01:06.500 --> 00:01:09.500]  係啦 呢一季嘅主題叫做Servant Heart
[00:01:09.500 --> 00:01:11.500]  咁呢其實我哋由九月啦
[00:01:11.500 --> 00:01:14.500]  係咪好似由九月開始呢 睇到而家㗎啦咁樣
[00:01:14.500 --> 00:01:19.500]  咁呢就Servant Heart 就係講緊一個服侍一個僕人的心
[00:01:19.500 --> 00:01:21.500]  Ok 咁呀
[00:01:21.500 --> 00:01:26.500]  大家今日呢 我就見到大家嘅Gel度好有好型嘅髮型㗎咋喎
[00:01:26.500 --> 00:01:28.500]  係因為大家頭凹凹
[00:01:28.500 --> 00:01:30.500]  我哋見到大家嘅髮型呀今日
[00:01:30.500 --> 00:01:32.500]  咁呀 係啦 咁呢就Servant Heart
[00:01:32.500 --> 00:01:36.500]  咁呢Pastor Johnny呢上個禮拜呢同我哋分享咗一個Message
[00:01:36.500 --> 00:01:38.500]  有冇人記得
[00:01:38.500 --> 00:01:40.500]  係啦 知道我問呢啲呢就死㗎啦
[00:01:40.500 --> 00:01:43.500]  即係一個禮拜太耐啦係咪呀
[00:01:43.500 --> 00:01:46.500]  咁呢就同我哋分享咗一個馬太福音嘅訊息
[00:01:46.500 --> 00:01:49.500]  咁當中佢提醒我哋就唔好去同人增敬
[00:01:49.500 --> 00:01:51.500]  唔好去比較
[00:01:51.500 --> 00:01:53.500]  咁呢 記唔記得呀 嗰個阿媽
[00:01:53.500 --> 00:01:56.500]  其實就係阿葛同約翰呢個Brothers
[00:01:56.500 --> 00:01:58.500]  呢個阿媽呢就代佢嘅仔呢
[00:01:58.500 --> 00:02:00.500]  就去同耶穌講
[00:02:00.500 --> 00:02:02.500]  喂耶穌 耶穌
[00:02:02.500 --> 00:02:04.500]  你可唔可以俾我呢兩個仔呢
[00:02:04.500 --> 00:02:06.500]  喺你得著
[00:02:06.500 --> 00:02:08.500]  即係得國嘅時候呀
[00:02:08.500 --> 00:02:10.500]  即係你得著皇位呀
[00:02:10.500 --> 00:02:12.500]  得著你嘅Kingdom嘅時候呀
[00:02:12.500 --> 00:02:14.500]  唔係German 唔係Germany
[00:02:14.500 --> 00:02:16.500]  就成為你嘅左右手
[00:02:16.500 --> 00:02:19.500]  成為呢個嘅坐喺你嘅Kingdom嘅旁邊咁樣
[00:02:19.500 --> 00:02:23.500]  嘩 即係諗諗下呢都幾似今日嘅父母
[00:02:23.500 --> 00:02:27.500]  父母可能走去班主任嗰度同佢講
[00:02:27.500 --> 00:02:29.500]  有冇人嘅屋企人係咁樣
[00:02:29.500 --> 00:02:31.500]  同班主任講
[00:02:31.500 --> 00:02:33.500]  喂 你可唔可以俾我仔呢坐前啲呀
[00:02:33.500 --> 00:02:35.500]  佢唔係好睇到呀
[00:02:35.500 --> 00:02:37.500]  或者俾我呢個嘅女呢去做班長啦
[00:02:37.500 --> 00:02:39.500]  做科長啦等等
[00:02:39.500 --> 00:02:43.500]  即係呢上次講嘅就係呢個故事啦
[00:02:43.500 --> 00:02:47.500]  不過呢上次呢個故事就提醒我哋啲乜嘢呀
[00:02:47.500 --> 00:02:50.500]  就係上帝嘅國度唔係咁熟悉嘅
[00:02:50.500 --> 00:02:52.500]  唔係咁睇嘅
[00:02:52.500 --> 00:02:57.500]  即係話我哋唔可以去用平時嘅worldly嘅眼光去睇上帝
[00:02:57.500 --> 00:03:01.500]  我哋有一個字好好嘅就叫做Counter-Cultural
[00:03:01.500 --> 00:03:04.500]  咁呀上個禮拜呢Pastor Johnny同我哋分享
[00:03:04.500 --> 00:03:06.500]  唔係用熟悉嘅眼光
[00:03:06.500 --> 00:03:08.500]  你要想成為大咩
[00:03:08.500 --> 00:03:09.500]  你會想成為勁咩
[00:03:09.500 --> 00:03:12.500]  你就成為所有人嘅僕人啦
[00:03:12.500 --> 00:03:16.500]  Ok 所以呢個Counter-Cultural嘅觀念呢係好重要嘅
[00:03:16.500 --> 00:03:19.500]  基本上呢佢係cover成個耶穌嘅教導
[00:03:19.500 --> 00:03:21.500]  佢生涯嘅教導
[00:03:21.500 --> 00:03:23.500]  咁今日呢我哋會繼續去睇佢嘅教導啦
[00:03:23.500 --> 00:03:24.500]  耶穌嘅教導啦
[00:03:24.500 --> 00:03:26.500]  當中呢我哋特別要思想嘅係
[00:03:26.500 --> 00:03:29.500]  Ok 除咗唔好比較
[00:03:29.500 --> 00:03:31.500]  除咗我哋要謙卑
[00:03:31.500 --> 00:03:35.500]  除咗我哋要係咪so far我哋睇咗好多唔同嘅觀念
[00:03:35.500 --> 00:03:37.500]  Ok 除咗呢啲文化
[00:03:37.500 --> 00:03:39.500]  抗衡呢啲文化啦咁樣啦
[00:03:39.500 --> 00:03:43.500]  咁究竟佢仲想我哋教會呢個屬靈嘅群體呢
[00:03:43.500 --> 00:03:45.500]  Ok 呢個Church Community
[00:03:45.500 --> 00:03:47.500]  佢想我哋要Nurture
[00:03:47.500 --> 00:03:49.500]  要培養一個點樣嘅品格
[00:03:49.500 --> 00:03:52.500]  要培養一個點樣嘅特質呢咁樣
[00:03:52.500 --> 00:03:54.500]  咁樣我哋一齊去讀啦好嗎
[00:03:54.500 --> 00:03:58.500]  一齊去讀馬達福音25章呢兩字嘅經文啫
[00:03:58.500 --> 00:04:00.500]  好嗎 讀中文先啦好冇
[00:04:00.500 --> 00:04:02.500]  一齊讀喎
[00:04:02.500 --> 00:04:04.500]  Ok 係啦
[00:04:04.500 --> 00:04:06.500]  仲有人唔係望住個screen嘅
[00:04:06.500 --> 00:04:07.500]  好啦預備好啦
[00:04:07.500 --> 00:04:09.500]  要最大聲嘅Ok 好似頭先Chloe講
[00:04:09.500 --> 00:04:11.500]  要大聲啲唱大聲啲講
[00:04:11.500 --> 00:04:12.500]  預備起
[00:04:12.500 --> 00:04:17.500]  天國又好比一個人要出外遠行
[00:04:17.500 --> 00:04:20.500]  就叫了僕人來
[00:04:20.500 --> 00:04:40.500]  好啦 今日盡量走嚟後面搵下大家先
[00:04:40.500 --> 00:04:42.500]  真係咁專心
[00:04:42.500 --> 00:04:44.500]  一定係睇緊經文係咪
[00:04:44.500 --> 00:04:45.500]  睇緊手機嘅經文
[00:04:45.500 --> 00:04:47.500]  好 有邊個睇過呢段parable
[00:04:47.500 --> 00:04:49.500]  有邊個睇過呢個passage
[00:04:49.500 --> 00:04:50.500]  Ok Thank you
[00:04:50.500 --> 00:04:52.500]  好啦咁我想問啦
[00:04:52.500 --> 00:04:55.500]  呢個嘅passage呢個比喻係想講啲乜嘢呀
[00:04:55.500 --> 00:04:59.500]  試下啦 嗌出嚟啦
[00:04:59.500 --> 00:05:00.500]  唔搵你哋啦 嗌出嚟
[00:05:00.500 --> 00:05:02.500]  佢想講咩呢個呢個嘅parable
[00:05:02.500 --> 00:05:04.500]  睇下大家記唔記得先
[00:05:09.500 --> 00:05:11.500]  非常好呀 咁就比唔同嘅人有唔同嘅恩賜
[00:05:11.500 --> 00:05:14.500]  仲有冇呀 仲有冇咩學習或者教導呀
[00:05:14.500 --> 00:05:17.500]  嗌出嚟呀後面
[00:05:17.500 --> 00:05:19.500]  仲教我哋做咩
[00:05:19.500 --> 00:05:23.500]  好sad
[00:05:23.500 --> 00:05:24.500]  忠心
[00:05:24.500 --> 00:05:26.500]  Ok 係啦
[00:05:26.500 --> 00:05:27.500]  Be faithful
[00:05:27.500 --> 00:05:28.500]  仲有冇其他
[00:05:28.500 --> 00:05:32.500]  Don't be lazy
[00:05:32.500 --> 00:05:34.500]  係啦 唔好懶
[00:05:34.500 --> 00:05:35.500]  仲有冇
[00:05:35.500 --> 00:05:38.500]  仲有冇呀
[00:05:39.500 --> 00:05:40.500]  係啦 要忠心啦
[00:05:40.500 --> 00:05:42.500]  Ok 即係比你五千
[00:05:42.500 --> 00:05:43.500]  你就要賺五千
[00:05:43.500 --> 00:05:44.500]  比你二千就賺二千
[00:05:44.500 --> 00:05:46.500]  好啦 要忠心
[00:05:46.500 --> 00:05:48.500]  好易明呀 大家都知道啦
[00:05:48.500 --> 00:05:49.500]  好啦 咁講完啦
[00:05:49.500 --> 00:05:50.500]  咁今日唔使聽啦
[00:05:50.500 --> 00:05:51.500]  呢個訊息就完啦
[00:05:51.500 --> 00:05:52.500]  走啦 Bye Bye
[00:05:52.500 --> 00:05:53.500]  係咪呀
[00:05:53.500 --> 00:05:54.500]  咁呀
[00:05:54.500 --> 00:05:56.500]  Ok 咁呀其實唔係嘅
[00:05:56.500 --> 00:05:58.500]  除咗頭先以上嘅嘢呢
[00:05:58.500 --> 00:06:01.500]  我哋以往呢聽嘅應用就係好好啦
[00:06:01.500 --> 00:06:02.500]  係咪 要忠心啦
[00:06:02.500 --> 00:06:03.500]  要忠心呀係啦
[00:06:03.500 --> 00:06:05.500]  咁呢就唔好懶啦
[00:06:05.500 --> 00:06:07.500]  Ok 要用你嘅gift and talent
[00:06:07.500 --> 00:06:10.500]  咁但係今日呢我哋其實再想去行前多步
[00:06:10.500 --> 00:06:12.500]  我哋再睇深入啲
[00:06:12.500 --> 00:06:14.500]  特別呢我哋要去諗下
[00:06:14.500 --> 00:06:17.500]  其實嗰一個攞一千嗰個僕人呢
[00:06:17.500 --> 00:06:19.500]  究竟佢做咗啲乜先
[00:06:19.500 --> 00:06:21.500]  或者佢做錯咗啲乜先
[00:06:21.500 --> 00:06:23.500]  點解 同埋佢點解要咁樣做
[00:06:23.500 --> 00:06:26.500]  我哋再諗一諗用你嘅aspect
[00:06:26.500 --> 00:06:28.500]  用你嘅角度我哋去諗多啲好唔好呀
[00:06:28.500 --> 00:06:29.500]  好啦 嚟囉喎
[00:06:29.500 --> 00:06:31.500]  咁故事就咁講啦 大家都知啦
[00:06:31.500 --> 00:06:34.500]  有一個人要離開佢嘅屋企嗰一段時間
[00:06:34.500 --> 00:06:37.500]  因此佢就將佢嘅property啦
[00:06:37.500 --> 00:06:40.500]  將佢嘅產業呢交畀三個僕人
[00:06:40.500 --> 00:06:42.500]  好啦 單單呢一句
[00:06:42.500 --> 00:06:44.500]  如果我哋細心啲咁諗呢
[00:06:44.500 --> 00:06:47.500]  我哋會發現at least有兩個疑問
[00:06:47.500 --> 00:06:50.500]  第一呢個主人係咩人嚟嘅呢
[00:06:50.500 --> 00:06:52.500]  第二點解佢離開屋企
[00:06:52.500 --> 00:06:57.500]  佢會將一個嘅全副身家交畀佢嘅servants呀
[00:06:57.500 --> 00:06:59.500]  有冇人諗過呢個問題呀
[00:06:59.500 --> 00:07:01.500]  係咪呀 佢離開屋企
[00:07:01.500 --> 00:07:03.500]  要將所有嘅身家交畀佢嘅僕人
[00:07:03.500 --> 00:07:06.500]  大家諗下 比賽係我
[00:07:06.500 --> 00:07:07.500]  我呢就出trip啦
[00:07:07.500 --> 00:07:09.500]  咁我就去咗新加坡
[00:07:09.500 --> 00:07:10.500]  咁我新加坡呢
[00:07:10.500 --> 00:07:12.500]  我係會唔會將我嘅身家
[00:07:12.500 --> 00:07:14.500]  全副身家交畀大家
[00:07:14.500 --> 00:07:16.500]  冇啦係咪呀
[00:07:16.500 --> 00:07:18.500]  係咪呀 以為係咪呀 噏頭
[00:07:18.500 --> 00:07:19.500]  應該啦係咪呀
[00:07:19.500 --> 00:07:22.500]  更何況我冇乜身家嘛
[00:07:22.500 --> 00:07:24.500]  咁呢個人有嘛 係咪呀
[00:07:24.500 --> 00:07:26.500]  咁好啦 係唔會架正常
[00:07:26.500 --> 00:07:29.500]  點解會出trip我哋會交低個身家呢咁樣
[00:07:29.500 --> 00:07:32.500]  原來呢 喺路加福音ok
[00:07:32.500 --> 00:07:35.500]  我哋叫佢做一個平衡嘅經文
[00:07:35.500 --> 00:07:37.500]  路加福音19章呢佢咁樣講
[00:07:37.500 --> 00:07:39.500]  有一段經文呢
[00:07:39.500 --> 00:07:42.500]  即係講緊路加係同樣記載咗呢個比喻啦
