
[00:00:00.000 --> 00:00:02.560]  好 各位弟兄姊妹 大家主內平安
[00:00:02.560 --> 00:00:07.120]  感恩我們在主日的時候又一起的相聚
[00:00:07.120 --> 00:00:11.540]  今天來到耶穌的愛講道系列的第二講
[00:00:11.540 --> 00:00:14.820]  我們要一起透過經文的記載
[00:00:14.820 --> 00:00:19.480]  同心來思想主的大能與憐憫
[00:00:19.480 --> 00:00:24.340]  那麼最近也是陪伴我們的弟兄姊妹
[00:00:24.340 --> 00:00:26.620]  也都聽聞 也都經歷
[00:00:26.840 --> 00:00:29.840]  也知道我們群體當中
[00:00:29.840 --> 00:00:34.040]  有弟兄姊妹 與自己的至親
[00:00:34.040 --> 00:00:35.720]  暫時的分別
[00:00:35.720 --> 00:00:39.920]  那麼也和其他的弟兄姊妹在聊天分享的時候
[00:00:39.920 --> 00:00:43.000]  大家也曾經有過
[00:00:43.000 --> 00:00:45.620]  和自己的至親至愛
[00:00:45.620 --> 00:00:48.800]  要分別 要離開的時候
[00:00:48.800 --> 00:00:51.200]  那種傷心的記憶
[00:00:51.200 --> 00:00:54.280]  那麼期盼今天的經文
[00:00:54.700 --> 00:00:57.640]  都能夠成為我們的鼓勵和安慰
[00:00:57.640 --> 00:01:00.420]  並且建立我們的信心
[00:01:00.420 --> 00:01:03.900]  謝謝主席剛才帶領我們的眾弟兄姊妹
[00:01:03.900 --> 00:01:06.900]  一起讀了今天經文的記載
[00:01:06.900 --> 00:01:10.800]  大家透過經文呢 就可以看到啊
[00:01:10.800 --> 00:01:14.840]  這是耶穌基督的其中一個神蹟
[00:01:14.840 --> 00:01:18.880]  使拿因成寡婦之子
[00:01:18.880 --> 00:01:22.120]  可以由死裡來復活
[00:01:22.800 --> 00:01:25.120]  那麼這個呢 不是一般
[00:01:25.120 --> 00:01:26.480]  醫生啊
[00:01:26.480 --> 00:01:28.400]  夫子啊
[00:01:28.400 --> 00:01:30.780]  可以做到的事情
[00:01:30.780 --> 00:01:34.940]  在這樣一個神蹟的背後呢
[00:01:34.940 --> 00:01:38.420]  有耶穌基督祂特別的心意
[00:01:38.420 --> 00:01:42.840]  祂所要向世人展現的
[00:01:42.840 --> 00:01:46.240]  是祂的能力 祂的憐憫
[00:01:46.240 --> 00:01:49.380]  在背後也是神的這份大愛
[00:01:49.380 --> 00:01:51.320]  我們一起來禱告
[00:01:53.260 --> 00:01:55.900]  親愛的天父 我們感謝讚美你
[00:01:55.900 --> 00:01:59.940]  你愛我們 你也帶領我們的人生道路
[00:01:59.940 --> 00:02:02.780]  我們在人生旅途當中
[00:02:02.780 --> 00:02:06.620]  也很難避免遇到我們身邊
[00:02:06.620 --> 00:02:09.580]  所親愛的家人 弟兄姊妹
[00:02:09.580 --> 00:02:13.020]  我們的親朋 有暫時離去的時候
[00:02:13.020 --> 00:02:16.860]  讓我們的眼目定睛在你
[00:02:16.860 --> 00:02:18.620]  讓我們可以因著你的愛
[00:02:18.620 --> 00:02:22.500]  就可以重新的站立得穩
[00:02:23.020 --> 00:02:25.220]  主啊 祢是愛我們的神
[00:02:25.220 --> 00:02:27.640]  讓我們透過
[00:02:27.640 --> 00:02:29.980]  祢的這樣一個神蹟的記載
[00:02:29.980 --> 00:02:33.020]  更多的看到祢的心意
[00:02:33.020 --> 00:02:36.820]  我們也將今天聆聽主祢話語的時間
[00:02:36.820 --> 00:02:39.340]  恭敬交託在主的手中
[00:02:39.340 --> 00:02:41.680]  求主祢親自的引領
[00:02:41.680 --> 00:02:44.420]  主啊 願我的話語
[00:02:44.420 --> 00:02:46.700]  眾弟兄姊妹的心思意念
[00:02:46.700 --> 00:02:48.780]  都得蒙天父祢的悅納
[00:02:48.780 --> 00:02:50.580]  禱告奉主明求
[00:02:50.580 --> 00:02:51.980]  Amen
[00:02:53.300 --> 00:02:55.700]  那麼大家如果看到
[00:02:55.700 --> 00:02:58.460]  路加福音前後的一些的記載呢
