
[00:00:00.000 --> 00:00:01.000]  早安
[00:00:01.000 --> 00:00:04.880]  我們今天會開一個新的系列
[00:00:04.880 --> 00:00:05.880]  Proverbs
[00:00:05.880 --> 00:00:07.400]  有沒有人讀過Proverbs
[00:00:07.400 --> 00:00:09.400]  Anybody have read Proverbs before?
[00:00:09.400 --> 00:00:10.400]  OK, very good
[00:00:10.400 --> 00:00:11.400]  好
[00:00:11.400 --> 00:00:15.400]  我們的主題是Wise up
[00:00:15.400 --> 00:00:16.400]  Wise up
[00:00:16.400 --> 00:00:18.400]  我們上一個系列是說什麼的?
[00:00:18.400 --> 00:00:20.400]  是說什麼的?
[00:00:20.400 --> 00:00:21.900]  喜樂,是不是?
[00:00:21.900 --> 00:00:22.900]  我們有喜樂
[00:00:22.900 --> 00:00:26.400]  這個系列我們會說Proverbs
[00:00:26.400 --> 00:00:28.400]  要有智慧
[00:00:28.400 --> 00:00:30.400]  Proverbs是怎樣的?
[00:00:30.400 --> 00:00:31.400]  What is Proverbs like?
[00:00:31.400 --> 00:00:34.400]  It is a collection of short memorable statements
[00:00:34.400 --> 00:00:36.400]  是很短的一些statements
[00:00:36.400 --> 00:00:37.400]  For example
[00:00:37.400 --> 00:00:39.400]  Lazy hands make a man poor
[00:00:39.400 --> 00:00:42.400]  Diligent hands make a man rich
[00:00:42.400 --> 00:00:44.400]  如果你懶的話
[00:00:44.400 --> 00:00:46.400]  你就會窮
[00:00:46.400 --> 00:00:48.400]  你很diligent的話
[00:00:48.400 --> 00:00:50.400]  就會有錢
[00:00:50.400 --> 00:00:52.400]  這些是很practical的
[00:00:52.400 --> 00:00:54.400]  Practical observation
[00:00:54.400 --> 00:00:57.400]  這些是不是promises?
[00:00:57.400 --> 00:01:00.400]  It doesn't mean it's 100%
[00:01:00.400 --> 00:01:01.400]  不是100%
[00:01:01.400 --> 00:01:03.400]  你很diligent
[00:01:03.400 --> 00:01:05.400]  Automatic,是guarantee
