
[00:00:00.000 --> 00:00:00.840]  早安
[00:00:00.840 --> 00:00:03.320]  我們繼續我們的Advent系列
[00:00:03.320 --> 00:00:06.320]  記得我們上星期說了些什麼嗎?
[00:00:06.320 --> 00:00:08.320]  上星期說了些什麼?
[00:00:08.320 --> 00:00:11.280]  記不記得?有沒有人記得?
[00:00:11.280 --> 00:00:13.280]  有三個父母
[00:00:13.280 --> 00:00:14.920]  三個人
[00:00:14.920 --> 00:00:15.920]  是父母
[00:00:15.920 --> 00:00:16.560]  記不記得?
[00:00:16.560 --> 00:00:18.560]  第一是Elizabeth
[00:00:18.560 --> 00:00:21.640]  Elizabeth是誰的母親?
[00:00:21.640 --> 00:00:23.000]  誰的母親?
[00:00:23.000 --> 00:00:25.000]  母親是…
[00:00:25.000 --> 00:00:26.640]  是不是James?
[00:00:26.640 --> 00:00:27.120]  是不是James?
[00:00:27.120 --> 00:00:27.920]  是John
[00:00:27.920 --> 00:00:28.880]  非常好
[00:00:28.880 --> 00:00:29.840]  John的母親
[00:00:29.840 --> 00:00:33.000]  她被聖靈充滿了
[00:00:33.000 --> 00:00:34.560]  聖靈充滿了
[00:00:34.560 --> 00:00:37.720]  她就歡迎Mary
[00:00:37.720 --> 00:00:42.960]  她就歡迎Mary進入家
[00:00:42.960 --> 00:00:45.680]  讓他們一起慶祝
[00:00:45.680 --> 00:00:48.160]  第二我們學了瑪利亞
[00:00:48.160 --> 00:00:50.200]  瑪利亞被聖靈充滿了
[00:00:50.200 --> 00:00:52.720]  她的心會怎樣?
[00:00:52.720 --> 00:00:55.640]  Align with the Savior
[00:00:55.640 --> 00:00:59.240]  Align with the heart of God
[00:00:59.240 --> 00:01:00.800]  第三是Zachariah
[00:01:00.800 --> 00:01:02.280]  他…
[00:01:02.280 --> 00:01:02.800]  記不記得?
[00:01:02.800 --> 00:01:04.000]  他是…
[00:01:04.000 --> 00:01:04.840]  沒有聲音的
[00:01:04.840 --> 00:01:05.840]  說不了話的
[00:01:05.840 --> 00:01:08.720]  但是John一出生的時候
[00:01:08.720 --> 00:01:10.600]  他的嘴巴就說話了
[00:01:10.600 --> 00:01:12.200]  他就說什麼?
[00:01:12.200 --> 00:01:13.000]  他就…
[00:01:13.000 --> 00:01:14.400]  Filled with the Holy Spirit
[00:01:14.400 --> 00:01:15.920]  然後他說什麼?
[00:01:15.920 --> 00:01:18.520]  The Holy Spirit is active in the past
[00:01:18.520 --> 00:01:19.600]  the present
[00:01:19.600 --> 00:01:20.600]  and the future
[00:01:20.600 --> 00:01:23.520]  所以我們看到這幾樣東西
[00:01:23.520 --> 00:01:23.960]  是不是?
[00:01:23.960 --> 00:01:24.520]  We see…
[00:01:24.520 --> 00:01:25.320]  Sorry
[00:01:25.320 --> 00:01:28.360]  這個三個父母
[00:01:28.360 --> 00:01:29.880]  然後我們看到
[00:01:29.880 --> 00:01:33.240]  The Holy Spirit is active in Advent
[00:01:33.240 --> 00:01:34.840]  Advent是我們在等
[00:01:34.840 --> 00:01:36.120]  在等候誰?
[00:01:36.120 --> 00:01:37.640]  在等候主耶穌
[00:01:37.640 --> 00:01:38.840]  我們的救主
[00:01:38.840 --> 00:01:40.320]  然後我們知道
[00:01:40.320 --> 00:01:42.360]  聖靈是active in the past
[00:01:42.360 --> 00:01:43.240]  in the present
[00:01:43.240 --> 00:01:45.080]  and He is active in the future
[00:01:45.080 --> 00:01:47.880]  and He aligns our hearts with His
[00:01:47.880 --> 00:01:51.520]  and we can have a joyful assembly together
[00:01:51.520 --> 00:01:51.800]  OK
[00:01:51.800 --> 00:01:55.240]  那麼我們這個聖誕的時候
[00:01:55.240 --> 00:01:57.200]  很多人在搜尋
[00:01:57.200 --> 00:01:57.960]  是不是?
[00:01:57.960 --> 00:02:00.080]  What are you searching for?
[00:02:00.080 --> 00:02:02.760]  在這個聖誕的holiday
[00:02:02.760 --> 00:02:04.280]  What are you searching for?
[00:02:04.280 --> 00:02:04.600]  是不是?
[00:02:04.600 --> 00:02:06.000]  有些人是在搜尋
[00:02:06.000 --> 00:02:07.600]  可能禮物
[00:02:07.600 --> 00:02:08.840]  或者holiday
[00:02:08.840 --> 00:02:09.880]  Skiing
[00:02:09.880 --> 00:02:11.040]  Adventure
[00:02:11.040 --> 00:02:12.600]  你們在旁邊
[00:02:12.600 --> 00:02:13.280]  分享一下
