
[00:00:00.000 --> 00:00:03.000]  好 各位弟兄姐妹 大家主內平安
[00:00:03.000 --> 00:00:08.000]  非常感恩 我們又在神的殿堂中一起聚集
[00:00:08.000 --> 00:00:11.000]  來敬拜我們的天父上帝
[00:00:11.000 --> 00:00:15.000]  那麼繼續我們的約書亞記的講道系列
[00:00:15.000 --> 00:00:18.000]  已經來到了最後一章了
[00:00:18.000 --> 00:00:22.000]  那麼最後一章我特別把它分成了兩個部分
[00:00:22.000 --> 00:00:26.000]  今天是二十四章的一到第十三節
[00:00:26.000 --> 00:00:32.000]  主要的就是約書亞在眾支派的面前
[00:00:32.000 --> 00:00:35.000]  來數算神的恩典
[00:00:35.000 --> 00:00:38.000]  那麼我們看經文的背景
[00:00:38.000 --> 00:00:41.000]  在第二十三節的時候我們就看到
[00:00:41.000 --> 00:00:46.000]  那個時候神已經彰顯了他的信使
[00:00:46.000 --> 00:00:50.000]  把要賜給以色列眾支派的約旦河西也好
[00:00:50.000 --> 00:00:52.000]  約旦河東也好
[00:00:52.000 --> 00:00:56.000]  全部已經賜給了以色列民了
[00:00:56.000 --> 00:01:00.000]  所以在二十三章的時候就已經安靜
[00:01:00.000 --> 00:01:03.000]  不與四圍的一切仇敵徵戰
[00:01:03.000 --> 00:01:07.000]  已經多日 已經得享太平了
[00:01:07.000 --> 00:01:11.000]  不過那個時候曾經意氣風發的約書亞
[00:01:11.000 --> 00:01:14.000]  已經年紀老邁
[00:01:14.000 --> 00:01:17.000]  所以那個時候在二十三章
[00:01:17.000 --> 00:01:21.000]  就記載了約書亞的遺訓 遺言
[00:01:21.000 --> 00:01:25.000]  把屬神子民的福和禍
[00:01:25.000 --> 00:01:28.000]  也就是天地萬有的一個標準
[00:01:28.000 --> 00:01:30.000]  在神掌權的福和禍
[00:01:30.000 --> 00:01:33.000]  就講給了以色列民的眾人聽
[00:01:33.000 --> 00:01:36.000]  那麼繼續今天的經文
[00:01:36.000 --> 00:01:41.000]  這個約書亞就不單是招他們的族長官長來了
[00:01:41.000 --> 00:01:45.000]  而是把以色列民的眾支派
[00:01:45.000 --> 00:01:49.000]  一起聚集在了事件的這個地方
[00:01:49.000 --> 00:01:51.000]  事件
[00:01:51.000 --> 00:01:54.000]  那麼聚集在這裡呢 有幾個原因啊
[00:01:54.000 --> 00:01:58.000]  一個呢 是在這個應許之地的中心的部位
[00:01:58.000 --> 00:02:02.000]  而且這個地方呢 地方也夠大
[00:02:02.000 --> 00:02:05.000]  可以容納那麼多的支派的眾民
[00:02:05.000 --> 00:02:07.000]  都可以聚集
[00:02:07.000 --> 00:02:10.000]  還有呢 也有一個特別的地方啊
[00:02:10.000 --> 00:02:12.000]  在事件這個地方
[00:02:12.000 --> 00:02:17.000]  曾經是約書亞和以色列民眾民
[00:02:17.000 --> 00:02:19.000]  第一次立約的地方
[00:02:19.000 --> 00:02:22.000]  所以呢 數算了恩典以後
[00:02:22.000 --> 00:02:26.000]  如果熟悉約書亞記的弟兄姐妹就知道
[00:02:26.000 --> 00:02:30.000]  在二十四章的後半部分 幾節裡面啊
[00:02:30.000 --> 00:02:34.000]  就要再和眾民再次的立約
[00:02:34.000 --> 00:02:39.000]  那麼今天呢 約書亞要和他的眾民要數算恩典啊
[00:02:39.000 --> 00:02:43.000]  有的人就說了 哎 數算恩典
[00:02:43.000 --> 00:02:49.000]  就好像感恩一樣 就看這半杯水的視角
[00:02:49.000 --> 00:02:54.000]  會感恩的人呢 拿到半杯水的時候就會說了
[00:02:54.000 --> 00:02:58.000]  哎呀 真的是好了 我有半杯水啊
[00:02:58.000 --> 00:03:01.000]  那不會感恩的人呢 就會說
[00:03:01.000 --> 00:03:05.000]  啊 為什麼我只有半杯水
[00:03:05.000 --> 00:03:08.000]  他還有半杯是空的 為什麼呢
[00:03:08.000 --> 00:03:10.000]  但是在這裡呢
[00:03:10.000 --> 00:03:14.000]  約書亞所看見的這樣一個視角啊
[00:03:14.000 --> 00:03:18.000]  不單是半杯水這樣子 視角的不同
[00:03:18.000 --> 00:03:20.000]  帶來感恩的狀態不同
[00:03:20.000 --> 00:03:23.000]  有的時候確實需要我們調整視角
[00:03:23.000 --> 00:03:26.000]  但是透過經文的敘述
[00:03:26.000 --> 00:03:30.000]  大家可以看見 大家可以看見啊
[00:03:30.000 --> 00:03:36.000]  他就對眾民說 耶和華以色列的上帝如此說
[00:03:36.000 --> 00:03:40.000]  以上帝的第一視角
[00:03:40.000 --> 00:03:46.000]  把過往神在以色列眾民當中的作為
[00:03:46.000 --> 00:03:48.000]  一一地列舉了出來
[00:03:48.000 --> 00:03:52.000]  第一視角啊 代表神來說話了
[00:03:52.000 --> 00:03:54.000]  所以這裡呢就看到
[00:03:54.000 --> 00:04:00.000]  完全都是以一個神作為主動的狀態來做的
[00:04:00.000 --> 00:04:04.000]  其餘呢 以色列民是一個被動的狀態
[00:04:04.000 --> 00:04:06.000]  在跟隨啊 在回應
[00:04:06.000 --> 00:04:08.000]  所以在這裡有一個
[00:04:08.000 --> 00:04:12.000]  約書亞他看到的一個生命的本質
[00:04:12.000 --> 00:04:17.000]  就是所有的生命 權柄 人生的方向
[00:04:17.000 --> 00:04:20.000]  都是在於神 一切都是在於神
[00:04:20.000 --> 00:04:23.000]  他已經認識了這樣一個本質了
[00:04:23.000 --> 00:04:26.000]  所以他把以色列民的眾民招來
[00:04:26.000 --> 00:04:28.000]  來說到這樣的一些的說話
[00:04:28.000 --> 00:04:30.000]  所以在這裡呢就是
[00:04:30.000 --> 00:04:35.000]  所算恩典 而且榮耀上帝的一個章節了
[00:04:35.000 --> 00:04:37.000]  那麼就好像經文
[00:04:37.000 --> 00:04:40.000]  哥林多後書這樣記載的啊
[00:04:40.000 --> 00:04:42.000]  感謝神 為什麼啊
[00:04:42.000 --> 00:04:48.000]  因他有說不盡的恩典的賜福的恩賜
[00:04:48.000 --> 00:04:50.000]  所以在這裡呢
[00:04:50.000 --> 00:04:52.000]  約書亞不但是把他們的族群
[00:04:52.000 --> 00:04:54.000]  這樣去和以色列民說
[00:04:54.000 --> 00:04:57.000]  而且順著這個經文的脈絡
[00:04:57.000 --> 00:05:03.000]  當年神在以色列民當中的奇妙作為
[00:05:03.000 --> 00:05:08.000]  今天也在我們所有神的兒女
[00:05:08.000 --> 00:05:10.000]  神的子民當中
[00:05:10.000 --> 00:05:13.000]  也都經歷了這樣的一種的恩典
[00:05:13.000 --> 00:05:15.000]  當時那個時候
[00:05:15.000 --> 00:05:17.000]  耶穌基督還沒有道成肉身
[00:05:17.000 --> 00:05:19.000]  降在這個世上
[00:05:19.000 --> 00:05:21.000]  他們已經開始經歷
[00:05:21.000 --> 00:05:23.000]  我們現在更加特別的
[00:05:23.000 --> 00:05:25.000]  和當年的所算恩典
[00:05:25.000 --> 00:05:27.000]  有奇妙的呼應
[00:05:27.000 --> 00:05:28.000]  所以今天呢
[00:05:28.000 --> 00:05:30.000]  也想用四個大典
[00:05:30.000 --> 00:05:32.000]  帶領大家一起來所算
[00:05:32.000 --> 00:05:33.000]  來感恩
[00:05:33.000 --> 00:05:37.000]  我們一起先有一個禱告
[00:05:37.000 --> 00:05:40.000]  天父我們感謝你
[00:05:40.000 --> 00:05:44.000]  你對於我們總是有說不盡的恩典
[00:05:44.000 --> 00:05:45.000]  主啊
[00:05:45.000 --> 00:05:49.000]  你更加陶照我們成為一個會感恩
[00:05:49.000 --> 00:05:51.000]  而且知道感恩的族群
[00:05:51.000 --> 00:05:53.000]  主啊我們是屬於你的
[00:05:53.000 --> 00:05:56.000]  當我們回看過往的時候
[00:05:56.000 --> 00:05:59.000]  我們就明白你在我們生命中的奇妙作為
[00:05:59.000 --> 00:06:01.000]  也透過今天
[00:06:01.000 --> 00:06:05.000]  約書亞對於以色列民眾百姓的經文
