
[00:00:00.000 --> 00:00:02.000]  (字幕提供:Sarah)
[00:00:02.000 --> 00:00:07.000]  謝謝主席,立慧弟兄,
[00:00:07.000 --> 00:00:08.500]  弟兄姐妹平安,
[00:00:08.500 --> 00:00:13.300]  感謝神我們又能夠回到他的聖殿來一起聽他的話語。
[00:00:13.300 --> 00:00:16.700]  今天是教導有關復活這段經文。
[00:00:16.700 --> 00:00:22.100]  我們上一回講到馬可福音的講道系列第39講,
[00:00:22.100 --> 00:00:25.800]  是講耶穌所教導的上帝與凱撒論。
[00:00:25.800 --> 00:00:29.300]  那時候我們簡單地學了幾個重要的功課。
[00:00:29.300 --> 00:00:33.900]  第一就是神才是我們的主,因為我們是屬祂的。
[00:00:33.900 --> 00:00:38.300]  第二是我們是順服政權,是因為我們順服神,
[00:00:38.300 --> 00:00:39.900]  這是聖經的教導。
[00:00:39.900 --> 00:00:42.300]  第三是因我們有神的形象,
[00:00:42.300 --> 00:00:45.900]  我們就要活出真理的人意和聖潔。
[00:00:45.900 --> 00:00:48.900]  第四就是因我們有神的形象,
[00:00:48.900 --> 00:00:51.300]  我們不需要人的奉承。
[00:00:51.300 --> 00:00:53.700]  第五就是因我們屬於神,
[00:00:53.700 --> 00:00:57.100]  我們時刻警醒仇敵的詭計。
[00:00:57.100 --> 00:00:59.400]  那個是到十二章的十七節。
[00:00:59.400 --> 00:01:05.300]  從十八節開始,我們今天要看耶穌教導有關復活。
[00:01:05.300 --> 00:01:10.900]  我相信這個功課是我們基督教信仰裡面最重要的功課。
[00:01:10.900 --> 00:01:14.400]  因為保羅說,如果連我們都不相信復活,
[00:01:14.400 --> 00:01:16.300]  我們的信仰就沒有用了。
[00:01:16.300 --> 00:01:19.200]  讓我們一起同心禱告。
[00:01:19.200 --> 00:01:22.400]  天父上帝,我們感謝祢,
[00:01:22.400 --> 00:01:25.700]  讓我們平安地回到祢的家,
[00:01:25.700 --> 00:01:29.200]  以致我們能夠在這裡自由地崇拜,
[00:01:29.200 --> 00:01:32.700]  跟眾弟兄姐妹一起來敬拜祢,
[00:01:32.700 --> 00:01:34.200]  來聆聽祢的話語。
[00:01:34.200 --> 00:01:36.700]  求祢打開我們的心,
[00:01:36.700 --> 00:01:39.000]  求祢啟動我們的悟性,
[00:01:39.000 --> 00:01:43.400]  以致我們真的是明白祢的話語要帶給我們的信息,
[00:01:43.400 --> 00:01:46.800]  也叫我們的心能夠成為一片好土,
[00:01:46.800 --> 00:01:49.000]  來領受祢自己的真道,
[00:01:49.000 --> 00:01:51.800]  能夠結出祢所喜悅的果子。
[00:01:51.800 --> 00:01:55.300]  禱告感恩奉主耶穌基督的聖名祈求。
[00:01:55.300 --> 00:01:56.600]  Amen
[00:01:56.600 --> 00:02:01.300]  好的,我們知道耶穌去到了耶路撒冷。
[00:02:01.300 --> 00:02:03.500]  耶路撒冷是一個危險的地方,
[00:02:03.500 --> 00:02:05.400]  門徒都叫祂不要去,
[00:02:05.400 --> 00:02:09.800]  因為祂告訴過門徒,祂會在那邊受死。
[00:02:09.800 --> 00:02:11.800]  所以門徒都叫祂不要去耶路撒冷,
[00:02:11.800 --> 00:02:12.900]  祂還是去,
[00:02:12.900 --> 00:02:17.900]  因為祂來到這個世界上就是要為世人而死。
[00:02:17.900 --> 00:02:19.400]  所以在聖殿裡面,
[00:02:19.400 --> 00:02:22.500]  就出現了不同的宗教領袖,
[00:02:22.500 --> 00:02:26.500]  一波又一波地來試探祂,陷害祂,
[00:02:26.500 --> 00:02:31.500]  想要祂講錯話就把祂抓去處死。
[00:02:31.500 --> 00:02:36.500]  在這裡,剛才立輝弟兄帶領我們一起,
[00:02:36.500 --> 00:02:38.800]  有一個啟動的方式,啟應的方式,
[00:02:38.800 --> 00:02:40.500]  來讀了這段經文。
[00:02:40.500 --> 00:02:45.800]  我們可以先看這段經文的內容是什麼。
[00:02:45.800 --> 00:02:49.000]  撒都蓋人到底是誰呢?
[00:02:49.000 --> 00:02:53.500]  在2000年前的巴勒斯坦,在以色列,
[00:02:53.500 --> 00:02:55.500]  有這一群不同的人,
[00:02:55.500 --> 00:02:58.000]  法利塞人,撒都蓋人。
[00:02:58.000 --> 00:03:01.500]  撒都蓋人基本上是貴族,
[00:03:01.500 --> 00:03:04.500]  他們佔有權勢跟地位,
[00:03:04.500 --> 00:03:07.000]  而且他們在猶太宗教裡面,
[00:03:07.000 --> 00:03:11.000]  最重要的組織就是猶太的會堂,
[00:03:11.000 --> 00:03:13.500]  他是大公會裡面,
[00:03:13.500 --> 00:03:16.500]  70多席裡面佔了大多數的席位。
[00:03:16.500 --> 00:03:20.000]  所以他們可想而知,他們的權力有多大了。
[00:03:20.000 --> 00:03:23.000]  而包括大祭司,就是屬於撒都蓋人,
[00:03:23.000 --> 00:03:26.000]  他們與羅馬政府來建立關係,
[00:03:26.000 --> 00:03:30.500]  因為當時候的猶太人是被羅馬統治了,
[00:03:30.500 --> 00:03:33.000]  基本上他們是被羅馬統治了。
[00:03:33.000 --> 00:03:38.000]  羅馬統治的底下就有很嚴苛的這些律法,
[00:03:38.000 --> 00:03:41.000]  甚至是很苦待他們。
[00:03:41.000 --> 00:03:45.500]  所以撒都蓋人與羅馬政府建立關係,
[00:03:45.500 --> 00:03:48.500]  與平民的關係就不怎麼好的。
[00:03:48.500 --> 00:03:51.500]  那你就可以等一下明白下面的經文,
[00:03:51.500 --> 00:03:57.500]  他的方式跟上一次我們納稅給凱撒好不好,
[00:03:57.500 --> 00:04:00.500]  那個試探是不大一樣的。
[00:04:00.500 --> 00:04:02.000]  為什麼不一樣呢?
[00:04:02.000 --> 00:04:05.500]  因為上一次納稅給凱撒,
[00:04:05.500 --> 00:04:13.000]  還是想要借用著人民對羅馬政府的這種敵意,
[00:04:13.000 --> 00:04:16.000]  來讓耶穌踏入一個陷阱。
[00:04:16.000 --> 00:04:20.500]  但是撒都蓋人這裡跟平民的關係是不好的,
[00:04:20.500 --> 00:04:28.000]  他根本就不需要用到老百姓對政府的負面感覺,
[00:04:28.000 --> 00:04:33.000]  所以他直接就進入一種攻擊,
[00:04:33.000 --> 00:04:35.000]  不是陷阱,是攻擊。
[00:04:35.000 --> 00:04:37.000]  你仔細看一下你就知道。
[00:04:37.000 --> 00:04:41.000]  我們要看的是他怎麼樣攻擊耶穌呢?
[00:04:41.000 --> 00:04:45.000]  撒都蓋人他們是如何挑戰耶穌呢?
[00:04:45.000 --> 00:04:49.000]  十八節告訴我們,他們不相信有復活的事。
[00:04:49.000 --> 00:04:54.000]  不相信有復活的事,他們就要問有關復活的事。
[00:04:54.000 --> 00:04:57.000]  他們問的方法,我不知道你會感覺到他們問的方法,
[00:04:57.000 --> 00:05:01.000]  是怎樣的一個動機呢?
[00:05:01.000 --> 00:05:05.000]  你如果好好地讀他的整個內容,
[00:05:05.000 --> 00:05:11.000]  你就發現他不是要問一個問題,他是想幹嘛呢?
[00:05:11.000 --> 00:05:21.000]  想要取笑,想要用取笑耶穌講復活這件事情取笑他,
[00:05:21.000 --> 00:05:23.000]  這是荒謬的。
[00:05:23.000 --> 00:05:25.000]  我們看一下,斷經我們來仔細看。
[00:05:25.000 --> 00:05:26.000]  他說什麼呢?
[00:05:26.000 --> 00:05:30.000]  他說:夫子摩西為我們寫著說,
[00:05:30.000 --> 00:05:32.000]  人若死了,撇下妻子沒有孩子。
[00:05:32.000 --> 00:05:37.000]  他的兄弟娶他的妻,為哥哥生子立後。
[00:05:37.000 --> 00:05:44.000]  這個是在很多的民族都有的收績的婚姻。
[00:05:44.000 --> 00:05:51.000]  就是當一個兄弟死了,沒有留下後裔,
[00:05:51.000 --> 00:05:59.000]  他的弟弟或哥哥可以娶死去的人的妻子,
[00:05:59.000 --> 00:06:03.000]  免得他們的產業流失掉,
[00:06:03.000 --> 00:06:06.000]  免得他們的產業沒有人來繼承等等。
[00:06:06.000 --> 00:06:11.000]  在這裡,在很多的文化都有,
[00:06:11.000 --> 00:06:15.000]  摩西就在那個時候寫下了這個教導。
[00:06:15.000 --> 00:06:19.000]  這些撒都該人他們來到這裡,
[00:06:19.000 --> 00:06:24.000]  你有沒有留意到他是用幾個人,兄弟有幾個人?
[00:06:24.000 --> 00:06:26.000]  七個。
[00:06:26.000 --> 00:06:28.000]  他想幹嘛呢?
[00:06:28.000 --> 00:06:32.000]  他想說,這個死了也沒有留下兒子,
[00:06:32.000 --> 00:06:35.000]  第二個也沒有,第三個也沒有,到第七個也沒有。
[00:06:35.000 --> 00:06:37.000]  給你感覺是什麼呢?
[00:06:37.000 --> 00:06:40.000]  這是來找事的嘛!
[00:06:40.000 --> 00:06:44.000]  不是要讓你解釋那個神學,到底什麼可能,
[00:06:44.000 --> 00:06:46.000]  這是來找事的嘛!
[00:06:46.000 --> 00:06:48.000]  把它弄得很匪夷所思,很荒謬,
[00:06:48.000 --> 00:06:50.000]  我們就知道這是來找事的。
[00:06:50.000 --> 00:06:55.000]  七個都沒有孩子,七個都死了,連那女人也死了。
[00:06:55.000 --> 00:06:58.000]  結果他們去了天堂,
[00:06:58.000 --> 00:07:01.000]  他說,夫子,哪一個是她的丈夫?
[00:07:01.000 --> 00:07:05.000]  因為每一個都娶過她,哪一個是她的丈夫?
[00:07:05.000 --> 00:07:10.000]  就這樣,他們需要答案,他們不想要答案,
[00:07:10.000 --> 00:07:16.000]  他們就是要攻擊耶穌講的復活論。
[00:07:16.000 --> 00:07:20.000]  我們看一下,我們快快地理解這段經文。
[00:07:20.000 --> 00:07:25.000]  那麼,耶穌是如何回應撒度蓋人的挑戰呢?
[00:07:25.000 --> 00:07:27.000]  首先,我要你留意的是什麼呢?
[00:07:27.000 --> 00:07:30.000]  耶穌的回應從24節到27節,
[00:07:30.000 --> 00:07:37.000]  上面跟下面好像有一個很大的蓋,
[00:07:37.000 --> 00:07:40.000]  把他上下都蓋起來,是什麼呢?
[00:07:40.000 --> 00:07:42.000]  是指出他們是錯了。
[00:07:42.000 --> 00:07:46.000]  你看到嗎?27節就說,你們所以錯了。
[00:07:46.000 --> 00:07:50.000]  然後27節的最後一句是什麼呢?
[00:07:50.000 --> 00:07:53.000]  你們是大錯了。
[00:07:53.000 --> 00:07:58.000]  所以,耶穌第一件事情是要強調他們是錯的。
[00:07:58.000 --> 00:08:00.000]  耶穌為什麼要強調他們是錯的呢?
[00:08:00.000 --> 00:08:05.000]  因為他們以為他們是對的,而耶穌是荒謬的。
[00:08:05.000 --> 00:08:09.000]  所以,這裡他先講出了他們是錯的。
[00:08:09.000 --> 00:08:13.000]  然後,耶穌如何回應撒度蓋人的挑戰呢?
[00:08:13.000 --> 00:08:19.000]  耶穌第二件事情就是指出他們不明白聖經。
[00:08:19.000 --> 00:08:23.000]  看到嗎?你們所以錯了,豈不是因為不明白聖經。
[00:08:23.000 --> 00:08:26.000]  先指出他們不明白聖經。
[00:08:26.000 --> 00:08:31.000]  這些撒度蓋人,他們以為他們很懂聖經。
[00:08:31.000 --> 00:08:34.000]  但是你們知不知道撒度蓋人他們看聖經,
[00:08:34.000 --> 00:08:39.000]  他們接受的聖經是哪一些聖經呢?
[00:08:39.000 --> 00:08:42.000]  在舊約,當時當然只是舊約了。
[00:08:42.000 --> 00:08:48.000]  舊約裡面的摩西五經,先知書他們不怎麼相信,
[00:08:48.000 --> 00:08:55.000]  詩篇他們不怎麼相信,他們只接受摩西五經。
[00:08:55.000 --> 00:09:00.000]  但是耶穌就偏偏指出,因為他們覺得摩西五經是最高的權威,摩西寫的。
[00:09:00.000 --> 00:09:04.000]  對猶太人來說,摩西就是那偉大的領袖。
[00:09:04.000 --> 00:09:10.000]  耶穌就指出他們不明白聖經,我們再看,簡單的先看那個內容。
[00:09:10.000 --> 00:09:19.000]  另外,耶穌指出他們以為在最後審判的世界,仍然和這個世界是一模一樣的。
[00:09:19.000 --> 00:09:27.000]  所以他說,結了婚之後,復活之後,誰是這個女人的先生,
[00:09:27.000 --> 00:09:37.000]  他們假設這個復活之後,最後的審判之後的世界,仍然跟現在的世界是一樣的。
[00:09:37.000 --> 00:09:40.000]  耶穌在二十五節說什麼呢?
[00:09:40.000 --> 00:09:47.000]  人從死裡復活,也不娶也不嫁,乃像天上的使者一樣。
[00:09:47.000 --> 00:09:54.000]  我不知道你聽到這個教導,你有什麼想法,我覺得很複雜的情緒,
[00:09:54.000 --> 00:10:00.000]  在我們的群體中波蕩。因為有些夫妻是非常恩愛的,
[00:10:00.000 --> 00:10:05.000]  他們想的就是我們兩個人的愛,就是永恆的愛。
[00:10:05.000 --> 00:10:11.000]  我們在天下相見,然後有永恆的愛了,到永遠,到永遠。
[00:10:11.000 --> 00:10:19.000]  那麼,這裡我就問你一個問題了,願意相信婚姻是永恆的,
[00:10:19.000 --> 00:10:22.000]  誓約的夫妻應該如何看待這件事情呢?
[00:10:22.000 --> 00:10:25.000]  你們覺得應該怎麼看待這件事情呢?
[00:10:25.000 --> 00:10:28.000]  耶穌的教導是什麼呢?
[00:10:28.000 --> 00:10:33.000]  耶穌的教導我們不能夠迴避,請你打開眼睛看清楚一點。
[00:10:33.000 --> 00:10:41.000]  他說,人從死裡復活,也不娶也不嫁,乃像天上的使者一樣。
[00:10:41.000 --> 00:10:49.000]  那麼,這裡告訴我們,原來婚姻是一生一世的,婚姻是一輩子的。
[00:10:49.000 --> 00:10:57.000]  在聖經裡面,我們是不能夠沒有上帝所喜悅的原因離婚的,
[00:10:57.000 --> 00:11:04.000]  所以,婚姻是一輩子的,婚姻是一生一世的,但是原來不是永世的。
[00:11:04.000 --> 00:11:07.000]  這是聖經講的,不是我講的。
[00:11:07.000 --> 00:11:13.000]  聖經講了,是一生一世,不是永世。
[00:11:13.000 --> 00:11:24.000]  但是,夫妻能夠感受到那種愛,很渴望永遠到永遠,愛你一萬年。
[00:11:24.000 --> 00:11:27.000]  肯定是這樣子的。
[00:11:27.000 --> 00:11:33.000]  這個就是告訴我們,愛是多麼的可貴。
[00:11:33.000 --> 00:11:37.000]  而且告訴我們什麼呢?
[00:11:37.000 --> 00:11:44.000]  你如果在今生有上帝這美好的旨意,把你結合成夫妻,
