
[00:00:00.000 --> 00:00:02.000]  各位弟兄姊妹 大家主內平安
[00:00:02.000 --> 00:00:04.000]  非常感恩 我們又再次的相聚
[00:00:04.000 --> 00:00:06.000]  我們一起敬拜我們的神
[00:00:06.000 --> 00:00:08.000]  也一起思想
[00:00:08.000 --> 00:00:10.000]  神給我們的話語
[00:00:10.000 --> 00:00:12.000]  今天要和大家一起分享的主題
[00:00:12.000 --> 00:00:14.000]  由始祖犯罪
[00:00:14.000 --> 00:00:16.000]  看人性的軟弱
[00:00:16.000 --> 00:00:18.000]  那麼這段經文呢
[00:00:18.000 --> 00:00:20.000]  想必大家都不陌生啊
[00:00:20.000 --> 00:00:22.000]  記載在《創世記》的第三章
[00:00:22.000 --> 00:00:24.000]  也記載在《創世記》的第二章
[00:00:24.000 --> 00:00:26.000]  也記載在《創世記》的第三章
[00:00:26.000 --> 00:00:28.000]  也記載在《創世記》的第二章
[00:00:28.000 --> 00:00:30.000]  也就是人類的始祖
[00:00:30.000 --> 00:00:32.000]  也就是人類的始祖
[00:00:32.000 --> 00:00:34.000]  是誰啊
[00:00:34.000 --> 00:00:36.000]  亞當和夏娃
[00:00:36.000 --> 00:00:38.000]  他們犯罪的記載
[00:00:38.000 --> 00:00:40.000]  在當中
[00:00:40.000 --> 00:00:42.000]  我們要在其中來看
[00:00:42.000 --> 00:00:44.000]  他們所受的引誘
[00:00:44.000 --> 00:00:46.000]  其中也看到人性
[00:00:46.000 --> 00:00:48.000]  看到人性的軟弱
[00:00:48.000 --> 00:00:50.000]  也會看到
[00:00:50.000 --> 00:00:52.000]  我們的影子也在其中
[00:00:52.000 --> 00:00:54.000]  我們的影子也在其中
[00:00:54.000 --> 00:00:56.000]  那麼在今天大家剛才所誦讀的
[00:00:56.000 --> 00:00:58.000]  1-13章裡面呢
[00:00:58.000 --> 00:01:00.000]  它段落可以分成兩段
[00:01:00.000 --> 00:01:02.000]  它段落可以分成兩段
[00:01:02.000 --> 00:01:04.000]  首先是A段
[00:01:04.000 --> 00:01:06.000]  1-6節
[00:01:06.000 --> 00:01:08.000]  蛇是如何引誘女人犯罪的
[00:01:08.000 --> 00:01:10.000]  蛇是如何引誘女人犯罪的
[00:01:10.000 --> 00:01:12.000]  其中有各樣的對話
[00:01:12.000 --> 00:01:14.000]  你就會看到
[00:01:14.000 --> 00:01:16.000]  蛇是如何的狡詐
[00:01:16.000 --> 00:01:18.000]  蛇是如何的狡詐
[00:01:18.000 --> 00:01:20.000]  然後再看到B段呢
[00:01:20.000 --> 00:01:22.000]  7-13節
[00:01:22.000 --> 00:01:24.000]  人犯罪以後的經歷
[00:01:24.000 --> 00:01:26.000]  人就開始互相的推諉了
[00:01:26.000 --> 00:01:28.000]  開始躲避神的面
[00:01:28.000 --> 00:01:30.000]  開始躲避神的面
[00:01:30.000 --> 00:01:32.000]  都是人自己其中軟弱
[00:01:32.000 --> 00:01:34.000]  一個真實的寫照
[00:01:34.000 --> 00:01:36.000]  從中呢
[00:01:36.000 --> 00:01:38.000]  始祖的犯罪呢
[00:01:38.000 --> 00:01:40.000]  就可以看到
[00:01:40.000 --> 00:01:42.000]  人性何其的軟弱
[00:01:42.000 --> 00:01:44.000]  那麼今天呢也盼望我們用
[00:01:44.000 --> 00:01:46.000]  三個大點啊
[00:01:46.000 --> 00:01:48.000]  來分享其中人性的軟弱
[00:01:48.000 --> 00:01:50.000]  來分享其中人性的軟弱
[00:01:50.000 --> 00:01:52.000]  我們一起來禱告
[00:01:52.000 --> 00:01:54.000]  天父上帝我們相聚的時候
[00:01:54.000 --> 00:01:56.000]  就感謝讚美你
[00:01:56.000 --> 00:01:58.000]  因著你的恩典
[00:01:58.000 --> 00:02:00.000]  讓我們可以從這個世界
[00:02:00.000 --> 00:02:02.000]  分別出來
[00:02:02.000 --> 00:02:04.000]  可以來同心敬拜你
[00:02:04.000 --> 00:02:06.000]  可以聆聽你的話語
[00:02:06.000 --> 00:02:08.000]  求主你就將我們的
[00:02:08.000 --> 00:02:10.000]  內心完完全全的打開
[00:02:10.000 --> 00:02:12.000]  讓你的話語
[00:02:12.000 --> 00:02:14.000]  如乾磷般澆灌在
[00:02:14.000 --> 00:02:16.000]  我們的心田當中
[00:02:16.000 --> 00:02:18.000]  讓我們得到滋養
[00:02:18.000 --> 00:02:20.000]  得到警醒
[00:02:20.000 --> 00:02:22.000]  得到祖陶造
[00:02:22.000 --> 00:02:24.000]  得到健力
[00:02:24.000 --> 00:02:26.000]  以至於我們可以活出神的樣式
[00:02:26.000 --> 00:02:28.000]  活出本來神就要
[00:02:28.000 --> 00:02:30.000]  在我們生命當中
[00:02:30.000 --> 00:02:32.000]  展現出來的豐盛
[00:02:32.000 --> 00:02:34.000]  和美好
[00:02:34.000 --> 00:02:36.000]  我們也把以下的時間
[00:02:36.000 --> 00:02:38.000]  恭敬交託在主你的手中
[00:02:38.000 --> 00:02:40.000]  求主你親自的掌權
