
[00:00:00.000 --> 00:00:01.120]  大家平安
[00:00:01.120 --> 00:00:03.880]  在這個疫情的日子
[00:00:03.880 --> 00:00:07.480]  其實很渴望親眼跟大家面對面聊天
[00:00:07.480 --> 00:00:09.680]  不過現在都可以的
[00:00:09.680 --> 00:00:11.880]  我知道我的Facebook專頁
[00:00:11.880 --> 00:00:13.120]  都應該有人在看
[00:00:13.120 --> 00:00:14.000]  如果你在看的話
[00:00:14.000 --> 00:00:15.080]  發訊息給我聽好嗎?
[00:00:15.080 --> 00:00:16.920]  讓我知道你在看
[00:00:16.920 --> 00:00:17.720]  是的
[00:00:17.720 --> 00:00:20.320]  今天給我的題目叫
[00:00:20.320 --> 00:00:22.600]  「將幸福帶回家」
[00:00:22.600 --> 00:00:25.120]  這個都是我童年的想像
[00:00:25.120 --> 00:00:27.080]  不過對我來說
[00:00:27.080 --> 00:00:30.680]  其實我是活在一個很多陰影的家庭裏面
[00:00:30.680 --> 00:00:32.680]  但是怎樣將幸福帶回家呢?
[00:00:32.680 --> 00:00:35.200]  就請聽我慢慢道來
[00:00:35.200 --> 00:00:38.360]  先說說這個時代好嗎?
[00:00:38.360 --> 00:00:40.120]  有人叫做「疫時代」
[00:00:40.120 --> 00:00:40.880]  是的
[00:00:40.880 --> 00:00:42.560]  疫是疫境的疫
[00:00:42.560 --> 00:00:44.640]  或者疫情的疫
[00:00:44.640 --> 00:00:46.920]  我怎樣形容這個時代呢?
[00:00:46.920 --> 00:00:48.040]  給大家看看
[00:00:48.040 --> 00:00:50.200]  我用四個「不」去形容
[00:00:50.200 --> 00:00:53.200]  下一張就是「不健康」
[00:00:53.200 --> 00:00:55.640]  甚麼叫不健康呢?
[00:00:55.640 --> 00:00:56.880]  疫情橫行
[00:00:56.880 --> 00:00:58.520]  健康難保
[00:00:58.520 --> 00:01:00.960]  我就買了很多顏色口罩
[00:01:00.960 --> 00:01:03.200]  不過前幾天聽到說
[00:01:03.200 --> 00:01:05.200]  有顏色的口罩不安全
[00:01:05.200 --> 00:01:07.200]  現在都想著對著很漂亮的口罩
[00:01:07.200 --> 00:01:08.000]  不知怎樣辦
[00:01:08.000 --> 00:01:09.600]  不知你是否像我這樣
[00:01:09.600 --> 00:01:11.040]  貪漂亮的
[00:01:11.040 --> 00:01:12.000]  第二
[00:01:12.000 --> 00:01:13.800]  沒有了安全感
[00:01:13.800 --> 00:01:17.520]  有人說失去常規就失去保障
[00:01:17.520 --> 00:01:18.840]  這也是真的
[00:01:18.840 --> 00:01:22.720]  我們每天出來有時間表
[00:01:22.720 --> 00:01:23.680]  早上做甚麼?
[00:01:23.680 --> 00:01:24.560]  送子女上學
[00:01:24.560 --> 00:01:25.480]  現在呢?
[00:01:25.480 --> 00:01:26.280]  沒得送
[00:01:26.280 --> 00:01:28.240]  然後去哪?
[00:01:28.240 --> 00:01:29.440]  去到餐廳
[00:01:29.440 --> 00:01:30.560]  原來呢?
[00:01:30.560 --> 00:01:31.360]  沒東西賣
[00:01:31.360 --> 00:01:32.960]  或者停業
[00:01:32.960 --> 00:01:34.400]  很多事情你覺得
[00:01:34.400 --> 00:01:36.200]  失去了一個日常
[00:01:36.200 --> 00:01:37.800]  當然有人說新常態
[00:01:37.800 --> 00:01:38.360]  去適應
[00:01:38.360 --> 00:01:39.960]  新常態即是沒有常態
[00:01:39.960 --> 00:01:41.520]  第三
[00:01:41.520 --> 00:01:42.640]  不知道
[00:01:42.640 --> 00:01:44.640]  明天如何還不知道
[00:01:44.640 --> 00:01:45.840]  我現在都有計劃
[00:01:45.840 --> 00:01:46.840]  一月做甚麼
[00:01:46.840 --> 00:01:47.560]  二月不敢想
[00:01:47.560 --> 00:01:49.200]  三月更加不敢想
[00:01:49.200 --> 00:01:50.560]  不確定
[00:01:50.560 --> 00:01:51.840]  沒有肯定
[00:01:51.840 --> 00:01:52.880]  只有不清楚
[00:01:52.880 --> 00:01:54.160]  和兩手準備
[00:01:54.160 --> 00:01:54.720]  是嗎?
[00:01:54.720 --> 00:01:55.840]  實體Zoom
[00:01:55.840 --> 00:01:57.440]  我們現在Zoom
[00:01:57.440 --> 00:01:58.640]  和大家
[00:01:58.640 --> 00:01:59.760]  應該Facebook Live
[00:01:59.760 --> 00:02:01.360]  還是YouTube
[00:02:01.360 --> 00:02:04.040]  如何將幸福帶回家
[00:02:04.040 --> 00:02:06.760]  甚麼是幸福快樂的家庭
[00:02:06.760 --> 00:02:10.040]  有幾點想和大家討論
[00:02:10.040 --> 00:02:11.880]  因為我自己做親子教育
[00:02:11.880 --> 00:02:12.600]  我覺得
[00:02:12.600 --> 00:02:14.480]  有些事情很想和大家討論
[00:02:14.480 --> 00:02:15.320]  第一
[00:02:15.320 --> 00:02:19.120]  健康和樂的家庭氣氛很重要
[00:02:19.120 --> 00:02:21.120]  一個快樂家庭
[00:02:21.120 --> 00:02:21.920]  這裡
[00:02:21.920 --> 00:02:23.720]  有八個元素
[00:02:23.720 --> 00:02:25.200]  很想和大家分享
[00:02:25.200 --> 00:02:27.320]  甚麼是健康和樂呢?
[00:02:27.320 --> 00:02:29.200]  溫暖
[00:02:29.200 --> 00:02:31.000]  回到家
[00:02:31.000 --> 00:02:32.880]  不是開著暖氣覺得溫暖
[00:02:32.880 --> 00:02:34.600]  好像剛才牧師所說
[00:02:34.600 --> 00:02:36.400]  不是有間屋覺得溫暖
[00:02:36.400 --> 00:02:39.960]  你要感受到你是受歡迎的
[00:02:39.960 --> 00:02:41.480]  有些小朋友
[00:02:41.480 --> 00:02:42.480]  因為我教寫作
[00:02:42.480 --> 00:02:43.560]  小朋友告訴我
[00:02:43.560 --> 00:02:45.040]  回到家很害怕
[00:02:45.040 --> 00:02:46.480]  因為一開門
[00:02:46.480 --> 00:02:47.560]  媽媽就跟他說
[00:02:47.560 --> 00:02:48.680]  做了功課沒有?
[00:02:48.680 --> 00:02:49.680]  溫習了沒有?
[00:02:49.680 --> 00:02:53.640]  他已經看到媽媽的苦紋在臉上
[00:02:53.760 --> 00:02:55.000]  覺得冷冰冰
[00:02:55.000 --> 00:02:56.200]  溫暖
[00:02:56.200 --> 00:03:00.160]  表示你擁抱你的孩子
[00:03:00.160 --> 00:03:02.160]  他們想回家
[00:03:02.160 --> 00:03:03.160]  親密
[00:03:03.160 --> 00:03:08.360]  大家能夠彼此相愛
[00:03:08.360 --> 00:03:11.600]  親密不是甚麼都要說
[00:03:11.600 --> 00:03:14.080]  親密是代表彼此之間
[00:03:14.080 --> 00:03:16.560]  我經常覺得身體語言很重要
[00:03:16.560 --> 00:03:21.680]  我爸爸在我們年幼的時候
[00:03:21.680 --> 00:03:23.680]  訂了一個家庭禮儀
[00:03:23.680 --> 00:03:24.520]  是甚麼呢?
[00:03:24.520 --> 00:03:27.240]  每天晚上睡覺前
[00:03:27.240 --> 00:03:29.000]  一定要跟父母說
[00:03:29.000 --> 00:03:29.800]  早上好
[00:03:29.800 --> 00:03:31.200]  親他們兩個的臉
[00:03:31.200 --> 00:03:33.080]  很親切
[00:03:33.080 --> 00:03:35.000]  直到孫兒出生
[00:03:35.000 --> 00:03:37.120]  夫妻協調一致
[00:03:37.120 --> 00:03:38.400]  支持了解
[00:03:38.400 --> 00:03:40.400]  開放溝通
[00:03:40.400 --> 00:03:41.680]  支持了解大家都知道
[00:03:41.680 --> 00:03:45.360]  溝通就好像打乒乓球
[00:03:45.360 --> 00:03:46.960]  你打過乒乓球就知道
[00:03:47.440 --> 00:03:50.280]  我們很多時候會說「削」
[00:03:50.280 --> 00:03:51.640]  或者叫「下旋」
[00:03:51.640 --> 00:03:53.520]  那句「削」的說話就是
[00:03:53.520 --> 00:03:55.520]  你做了功課就削他
[00:03:55.520 --> 00:03:57.360]  甚麼是開放溝通?
