
[00:00:00.000 --> 00:00:01.640]  接下來是經訓
[00:00:01.640 --> 00:00:05.320]  今天的經文是《以賽亞書》第七章
[00:00:05.320 --> 00:00:07.680]  《舊約聖經》的九八一十三頁
[00:00:07.680 --> 00:00:09.680]  今天會有兩段
[00:00:09.680 --> 00:00:12.320]  同樣是第七章 一至七節
[00:00:12.320 --> 00:00:14.800]  和第十至十七節
[00:00:14.800 --> 00:00:16.320]  請聽我讀
[00:00:16.320 --> 00:00:21.280]  「烏西亞的孫子 約旦的兒子
[00:00:21.280 --> 00:00:24.640]  猶大王阿哈斯在位的時候
[00:00:24.640 --> 00:00:28.520]  阿蘭王利遜和利瑪利的兒子
[00:00:28.520 --> 00:00:32.960]  以色列王比加上來攻打耶路撒冷
[00:00:32.960 --> 00:00:34.720]  卻不能攻取
[00:00:34.720 --> 00:00:36.960]  有人告訴大衛家說
[00:00:36.960 --> 00:00:39.840]  阿蘭與以法連已經同盟
[00:00:39.840 --> 00:00:43.320]  王的心和百姓的心就都跳動
[00:00:43.320 --> 00:00:46.840]  好像林中的樹被風吹動一樣」
[00:00:46.840 --> 00:00:48.040]  第三節
[00:00:48.040 --> 00:00:50.040]  「耶和華對以賽亞說
[00:00:50.040 --> 00:00:54.240]  你和你的兒子斯亞亞述出去
[00:00:54.240 --> 00:00:56.840]  到上池的水溝頭
[00:00:56.840 --> 00:00:59.240]  在漂泊地的大路上
[00:00:59.240 --> 00:01:01.040]  去迎接阿哈斯
[00:01:01.040 --> 00:01:02.040]  對他說
[00:01:02.040 --> 00:01:04.040]  你要謹慎安靜
[00:01:04.040 --> 00:01:08.160]  不要因阿蘭王利遜和利瑪利的兒子
[00:01:08.160 --> 00:01:14.040]  這兩個冒煙的火把頭所發的烈怒害怕
[00:01:14.040 --> 00:01:16.240]  也不要心裡膽怯
[00:01:16.240 --> 00:01:18.640]  因為阿蘭和以法連
[00:01:18.640 --> 00:01:20.840]  並利瑪利的兒子
[00:01:20.840 --> 00:01:22.640]  設惡謀害你
[00:01:22.640 --> 00:01:26.440]  說我們可以上去攻擊猶大
[00:01:26.440 --> 00:01:28.440]  擾亂他
[00:01:28.440 --> 00:01:29.440]  攻破他
[00:01:29.440 --> 00:01:33.440]  在其中立他比立的兒子為王
[00:01:33.440 --> 00:01:36.240]  所以主耶和華如此說
[00:01:36.240 --> 00:01:39.240]  在這所謀的必立不住
[00:01:39.240 --> 00:01:41.440]  也不得成就」
[00:01:41.440 --> 00:01:43.240]  第十節
[00:01:43.240 --> 00:01:46.240]  「耶和華又曉遇阿哈斯說
[00:01:46.240 --> 00:01:50.040]  你向耶和華你的臣求一個兆頭
[00:01:50.040 --> 00:01:52.040]  或求顯在深處
[00:01:52.040 --> 00:01:54.040]  或求顯在高處
[00:01:54.040 --> 00:01:55.240]  阿哈斯說
[00:01:55.240 --> 00:01:56.240]  我不求
[00:01:56.240 --> 00:01:58.240]  我不試探耶和華
[00:01:58.240 --> 00:01:59.440]  以賽亞說
[00:01:59.440 --> 00:02:00.640]  大衛加亞
[00:02:00.640 --> 00:02:02.040]  你們當聽
[00:02:02.040 --> 00:02:05.440]  你們使人厭煩喜算小事
[00:02:05.440 --> 00:02:08.440]  還要使我的臣厭煩嗎?
[00:02:08.440 --> 00:02:09.440]  因此
[00:02:09.440 --> 00:02:12.640]  主自己要給你們一個兆頭
[00:02:12.640 --> 00:02:15.240]  必有同類懷孕生子
[00:02:15.240 --> 00:02:17.840]  給他起名叫以瑪奈利
[00:02:17.840 --> 00:02:21.440]  就是臣與我們同在的意思
[00:02:21.440 --> 00:02:22.840]  到他曉得
[00:02:22.840 --> 00:02:24.840]  棄惡擇善的時候
[00:02:24.840 --> 00:02:27.640]  他必吃奶油與蜂蜜
[00:02:27.640 --> 00:02:30.840]  因為在這孩子還不曉得
[00:02:30.840 --> 00:02:32.840]  棄惡擇善之先
[00:02:32.840 --> 00:02:35.640]  你所憎惡的那二王之地
[00:02:35.640 --> 00:02:37.240]  必自見棄
[00:02:37.240 --> 00:02:39.640]  耶和華必使亞述王
[00:02:39.640 --> 00:02:42.240]  攻擊你的日子
[00:02:42.240 --> 00:02:44.440]  臨到你和你的百姓
[00:02:44.440 --> 00:02:46.040]  並你的父家
[00:02:46.040 --> 00:02:49.240]  自從二百年離開猶大以來
[00:02:49.240 --> 00:02:51.640]  未曾有這樣的日子」
[00:02:51.640 --> 00:02:52.640]  聖經獨白
[00:02:52.640 --> 00:02:59.240]  (聖經獨白)
[00:02:59.240 --> 00:03:00.240]  弟兄姊妹平安
[00:03:00.240 --> 00:03:03.040]  (平安)
[00:03:03.040 --> 00:03:05.240]  剛才那一段經文
[00:03:05.240 --> 00:03:07.240]  你發覺它交代了
[00:03:07.240 --> 00:03:08.440]  我們很熟悉
[00:03:08.440 --> 00:03:09.440]  以瑪奈利
[00:03:09.440 --> 00:03:12.840]  臣與我們同在的典故
[00:03:12.840 --> 00:03:14.640]  不是出自《馬太福音》
[00:03:14.640 --> 00:03:16.240]  是來自哪裏?
[00:03:16.240 --> 00:03:18.040]  而是在書
[00:03:18.040 --> 00:03:19.640]  典故在那裏
[00:03:19.640 --> 00:03:21.640]  今天我們會看
[00:03:21.640 --> 00:03:24.040]  這段經文對當時的百姓
[00:03:24.040 --> 00:03:26.240]  到底帶來甚麼提醒
[00:03:26.240 --> 00:03:28.040]  又或者安慰
[00:03:28.040 --> 00:03:29.440]  稍為了解一下
[00:03:29.440 --> 00:03:32.040]  當時到底發生甚麼事
[00:03:32.040 --> 00:03:34.840]  我們看看相關的歷史背景
[00:03:34.840 --> 00:03:35.840]  在程序表
[00:03:35.840 --> 00:03:38.640]  或者你看這幅PowerPoint
[00:03:38.640 --> 00:03:40.840]  都會看到有一個地圖
[00:03:40.840 --> 00:03:43.840]  說回當時的一些情況
[00:03:43.840 --> 00:03:47.040]  麻煩給我那張圖出來
[00:03:47.040 --> 00:03:49.240]  對
[00:03:49.240 --> 00:03:51.640]  當時的阿蘭
[00:03:51.640 --> 00:03:53.840]  即是這裏寫著大馬士革
[00:03:53.840 --> 00:03:55.640]  或者今天敘利亞一帶
[00:03:55.640 --> 00:03:57.840]  與當時的以法連
[00:03:57.840 --> 00:03:58.840]  以法連即是甚麼呢?
[00:03:58.840 --> 00:04:01.440]  即是自從所羅門的王國分裂
[00:04:01.440 --> 00:04:02.040]  一分為二
[00:04:02.040 --> 00:04:03.440]  分了南北
[00:04:03.440 --> 00:04:04.840]  南國是猶大
[00:04:04.840 --> 00:04:09.440]  北國是以法連支派代表的以色列
[00:04:09.440 --> 00:04:11.240]  這兩個國
[00:04:11.240 --> 00:04:13.840]  為了對抗他們的共同敵人
[00:04:13.840 --> 00:04:14.440]  就是亞述
[00:04:14.440 --> 00:04:17.040]  看到很大塊橙色的那個嗎?
[00:04:17.040 --> 00:04:20.240]  你看到版圖超級巨大
[00:04:20.240 --> 00:04:22.040]  看到亞述帝國的入侵
[00:04:22.040 --> 00:04:25.240]  當時為了要聯手對抗亞述
[00:04:25.240 --> 00:04:27.040]  於是這兩個國家
[00:04:27.040 --> 00:04:28.840]  阿蘭和以法連
[00:04:28.840 --> 00:04:31.240]  就想遊說下面一些國家
[00:04:31.240 --> 00:04:35.440]  看到有摩亞、阿曼、猶大
[00:04:35.440 --> 00:04:36.840]  甚至乎以東
[00:04:36.840 --> 00:04:38.240]  他們很想拉攏這些國家
[00:04:38.240 --> 00:04:42.240]  組成一個反亞述的聯盟
[00:04:42.240 --> 00:04:44.840]  這些國家基本上都答應
[00:04:44.840 --> 00:04:47.640]  但唯獨猶大國不肯
[00:04:47.640 --> 00:04:51.040]  因為猶大王阿哈斯當時選擇的是相反
[00:04:51.040 --> 00:04:55.040]  他要靠攏的是亞述帝國
[00:04:55.040 --> 00:04:59.040]  所以拒絕與阿蘭和以法連結盟
[00:04:59.040 --> 00:05:01.440]  很明顯有後果
[00:05:01.440 --> 00:05:02.240]  不肯就範
[00:05:02.240 --> 00:05:04.440]  結果就觸怒了阿蘭和以法連
[00:05:04.440 --> 00:05:09.040]  於是他們就聯手進攻耶路撒冷
[00:05:09.040 --> 00:05:10.440]  就是我們今天所看到
[00:05:10.440 --> 00:05:14.240]  以塞俄書第七章的歷史背景
[00:05:14.240 --> 00:05:15.840]  並且他們不單進攻
[00:05:15.840 --> 00:05:20.440]  稍後會出現恐嚇
[00:05:20.440 --> 00:05:24.040]  他們擺明不只是攻打
[00:05:24.040 --> 00:05:25.640]  而是要取締
[00:05:25.640 --> 00:05:26.840]  要取締阿哈斯
[00:05:26.840 --> 00:05:29.040]  要散去他的王位
[00:05:29.040 --> 00:05:31.240]  然後安插另一個人
[00:05:31.240 --> 00:05:38.240]  成為阿蘭和以法連的內應
[00:05:38.240 --> 00:05:39.240]  簡單來說
[00:05:39.240 --> 00:05:42.640]  將猶大國變成一個傀儡國
[00:05:42.640 --> 00:05:46.440]  為了解除這場危機
[00:05:46.440 --> 00:05:49.440]  你看到阿哈斯做了兩個行動
[00:05:49.440 --> 00:05:51.640]  第一是隱約記載在第四節
[00:05:51.640 --> 00:05:54.040]  這裡說他去水溝頭
[00:05:54.040 --> 00:05:55.840]  很自然打仗
[00:05:55.840 --> 00:05:58.840]  如果怕被人圍城
[00:05:58.840 --> 00:06:00.840]  第一件事就要看什麼
[00:06:00.840 --> 00:06:02.840]  看水源
[00:06:02.840 --> 00:06:05.640]  他要確保假如敵軍真的殺到來
[00:06:05.640 --> 00:06:08.240]  甚至圍攻耶路撒冷的時候
[00:06:08.240 --> 00:06:11.640]  他要確保城內有足夠的食水供應
[00:06:11.640 --> 00:06:13.440]  另一方面亦要及早佈防
[00:06:13.440 --> 00:06:15.440]  因為如果敵人斷了水
[00:06:15.440 --> 00:06:19.640]  或是敵人在水溝下毒
[00:06:19.640 --> 00:06:20.840]  就沒辦法了
[00:06:20.840 --> 00:06:21.640]  圍住城內
[00:06:21.640 --> 00:06:22.640]  自己手下也沒人
[00:06:22.640 --> 00:06:23.440]  因為斷水
[00:06:23.440 --> 00:06:26.040]  即是遲早會被攻破
[00:06:26.040 --> 00:06:29.040]  所以第一件事他就要觀察水源
[00:06:29.040 --> 00:06:30.840]  另一方面
[00:06:30.840 --> 00:06:32.440]  在二次亞書沒有記載
[00:06:32.440 --> 00:06:35.240]  不過在獵王記有記載
[00:06:35.240 --> 00:06:36.640]  他做了另一個舉動
[00:06:36.640 --> 00:06:39.240]  我們剛才說他靠攏亞述
[00:06:39.240 --> 00:06:42.240]  他去找亞述王幫忙
[00:06:42.240 --> 00:06:43.640]  他被兩個王夾擊
[00:06:43.640 --> 00:06:45.840]  於是找一個更強的王
[00:06:45.840 --> 00:06:48.240]  來幫忙解除這場危機
[00:06:48.240 --> 00:06:50.640]  經文印在《廣道大綱》裏
[00:06:50.640 --> 00:06:55.040]  獵王記交代了
[00:06:55.040 --> 00:06:59.240]  阿哈斯差派使者去亞述王
[00:06:59.240 --> 00:07:04.440]  提甲拉比列色
[00:07:04.440 --> 00:07:06.240]  提甲拉比列色跟他說
[00:07:06.240 --> 00:07:07.240]  我是你的僕人
[00:07:07.240 --> 00:07:09.240]  我是你的兒子
[00:07:09.240 --> 00:07:12.440]  現在阿蘭王和以色列攻擊我
[00:07:12.440 --> 00:07:15.640]  求你來救我脫離他們的手
[00:07:15.640 --> 00:07:17.440]  阿哈斯將獵王說
[00:07:17.440 --> 00:07:19.440]  殿女和王公
[00:07:19.440 --> 00:07:24.640]  所有金銀都送到亞述王為禮物
[00:07:24.640 --> 00:07:26.440]  即是代表什麼?
[00:07:26.440 --> 00:07:28.640]  他現在臣服於亞述
[00:07:28.640 --> 00:07:30.640]  稱亞述為他的王
[00:07:30.640 --> 00:07:31.840]  簡單說
[00:07:31.840 --> 00:07:33.040]  很明顯
[00:07:33.040 --> 00:07:34.240]  這兩個舉動
[00:07:34.240 --> 00:07:37.240]  你會看到阿哈斯判斷眼前
[00:07:37.240 --> 00:07:40.240]  這是什麼危機
[00:07:40.240 --> 00:07:42.240]  我們今天術語是
[00:07:42.240 --> 00:07:43.840]  一個政治危機
[00:07:43.840 --> 00:07:47.040]  或者一個軍事戰爭危機
[00:07:47.040 --> 00:07:49.440]  我的國家被攻打
[00:07:49.440 --> 00:07:51.840]  甚至我的王位
[00:07:51.840 --> 00:07:54.640]  即將被人散奪
[00:07:54.640 --> 00:07:56.640]  他定性了這場是一個
[00:07:56.640 --> 00:07:57.840]  政治風波
[00:07:57.840 --> 00:07:59.640]  是一個軍事危機
[00:07:59.640 --> 00:08:00.440]  很自然
[00:08:00.440 --> 00:08:02.240]  他作為一國之君
