
[00:00:00.000 --> 00:00:01.520]  丁姐妹早安
[00:00:01.520 --> 00:00:03.880]  跟我們旁邊的那個說 問問他
[00:00:03.880 --> 00:00:05.800]  哇 經辦的時候 神跟你說什麼
[00:00:05.800 --> 00:00:06.800]  問問他可以嗎
[00:00:06.800 --> 00:00:08.640]  快點問問他
[00:00:08.640 --> 00:00:11.080]  幫我問問他
[00:00:11.080 --> 00:00:14.040]  你不做不要緊 我都繼續叫你做的
[00:00:14.040 --> 00:00:15.040]  問問他
[00:00:15.040 --> 00:00:18.120]  後面是不是開了燈的
[00:00:18.120 --> 00:00:19.840]  那我想介紹一下
[00:00:19.840 --> 00:00:21.520]  那次我沒記錯
[00:00:21.520 --> 00:00:23.320]  中一上來之後
[00:00:23.320 --> 00:00:24.600]  六年級上來中一之後
[00:00:24.600 --> 00:00:26.760]  我第一次好像實體跟大家說過
[00:00:26.760 --> 00:00:29.240]  有一次我們在Zoom裡面說過
[00:00:29.240 --> 00:00:30.720]  我先介紹一下自己
[00:00:30.720 --> 00:00:32.960]  我就是David牧師
[00:00:32.960 --> 00:00:34.880]  你叫我不要叫我老師
[00:00:34.880 --> 00:00:36.040]  我不是你的老師
[00:00:36.040 --> 00:00:37.240]  你也不是我的學生
[00:00:37.240 --> 00:00:39.640]  青少報我們不會有老師學生這個想法
[00:00:39.640 --> 00:00:41.160]  我是你的牧師
[00:00:41.160 --> 00:00:42.360]  你是我的羊仔
[00:00:42.360 --> 00:00:43.400]  我就很想牧養你
[00:00:43.400 --> 00:00:45.800]  所以你看到我就叫我做牧師
[00:00:45.800 --> 00:00:47.040]  或者我David都可以
[00:00:47.040 --> 00:00:48.440]  不過你就不用叫我做老師
[00:00:48.440 --> 00:00:49.040]  好不好
[00:00:49.040 --> 00:00:49.720]  這個很重要
[00:00:49.720 --> 00:00:51.760]  因為青少報不是學校
[00:00:51.760 --> 00:00:53.760]  而是一個家 一個教會
[00:00:53.760 --> 00:00:55.320]  我很想在這個過程裡面
[00:00:55.320 --> 00:00:56.880]  能夠彼此在基督裡面
[00:00:56.880 --> 00:00:58.520]  一起互相學習和成長
[00:00:58.520 --> 00:00:59.760]  這個很重要的
[00:00:59.760 --> 00:01:00.560]  我想問一下
[00:01:00.560 --> 00:01:01.400]  誰是中一的
[00:01:01.400 --> 00:01:03.240]  可不可以舉手給我看看
[00:01:03.240 --> 00:01:03.880]  如果你是中一的
[00:01:03.880 --> 00:01:05.200]  舉舉手看看可以嗎
[00:01:05.200 --> 00:01:06.760]  給個面子
[00:01:06.760 --> 00:01:07.880]  哇 真是很給面子
[00:01:07.880 --> 00:01:10.000]  這些真是非常好
[00:01:10.000 --> 00:01:11.280]  哇 坐在前面那些
[00:01:11.280 --> 00:01:12.000]  真是很好
[00:01:12.000 --> 00:01:12.760]  中一坐在前面
[00:01:12.760 --> 00:01:15.040]  那我希望三年後你都繼續坐在前面
[00:01:15.040 --> 00:01:15.920]  哈哈
[00:01:15.920 --> 00:01:19.280]  這個事實真是希望發生的
[00:01:19.280 --> 00:01:19.960]  今天非常好
[00:01:19.960 --> 00:01:22.080]  跟大家一起分享神的說話
[00:01:22.080 --> 00:01:23.440]  我不知道你剛才敬拜的時候
[00:01:23.440 --> 00:01:25.240]  你心裡面有什麼體會
[00:01:25.240 --> 00:01:26.320]  我經常都覺得
[00:01:26.320 --> 00:01:28.080]  如果你真的相信耶穌
[00:01:28.080 --> 00:01:30.280]  而你又覺得這個耶穌
[00:01:30.280 --> 00:01:33.040]  它真是和你生活上有關係的話
[00:01:33.040 --> 00:01:34.480]  當你唱歌的時候
[00:01:34.480 --> 00:01:35.520]  你就真的覺得
[00:01:35.520 --> 00:01:36.680]  不是覺得 其實事實也是
[00:01:36.680 --> 00:01:37.680]  不過你真的看不到祂
