
[00:00:00.000 --> 00:00:02.000]  早晨 各位姐妹
[00:00:02.000 --> 00:00:05.000]  戴著口罩也這麼有活力 真厲害
[00:00:05.000 --> 00:00:07.000]  如果教會多一些這樣的人真好
[00:00:07.000 --> 00:00:08.000]  多謝主人
[00:00:08.000 --> 00:00:12.000]  我剛剛在上個週末不在你中間
[00:00:12.000 --> 00:00:18.000]  因為我和Mrs. Sutter在教會說了五場
[00:00:18.000 --> 00:00:22.000]  在一個週末 他們在一個退休會裡面
[00:00:22.000 --> 00:00:26.000]  也挺好 給我自己也有一點空間去思想
[00:00:26.000 --> 00:00:29.000]  當然也很忙 去港島
[00:00:29.000 --> 00:00:32.000]  也去認識當地教會的弟兄姐妹
[00:00:32.000 --> 00:00:38.000]  每逢去到不同的地方 去到不同的教會
[00:00:38.000 --> 00:00:41.000]  有時候去跟弟兄姐妹認識的時候
[00:00:41.000 --> 00:00:42.000]  我覺得很大鼓勵
[00:00:42.000 --> 00:00:47.000]  接待我那對夫婦 是一對很愛主的夫婦
[00:00:47.000 --> 00:00:52.000]  他們去了Mrs. Sutter 大概一年左右的時間
[00:00:52.000 --> 00:00:56.000]  定居了 然後在教會投身
[00:00:56.000 --> 00:01:00.000]  看到他們 聽到他們很多不同的故事
[00:01:00.000 --> 00:01:04.000]  以往他們在大公司工作
[00:01:04.000 --> 00:01:08.000]  在不同的地方 去新加坡 去北京 去香港
[00:01:08.000 --> 00:01:10.000]  等等的地方 做了很多見證
[00:01:10.000 --> 00:01:14.000]  還有去到侍奉 這些真的是很大的鼓勵
[00:01:14.000 --> 00:01:18.000]  告訴我們我們心靈裡面有什麼更加要緊的
[00:01:18.000 --> 00:01:22.000]  沒有什麼更加要緊 是侍奉上帝
[00:01:22.000 --> 00:01:24.000]  侍奉上帝是更加要緊
[00:01:24.000 --> 00:01:27.000]  在我們自己的崗位裡面能夠侍奉
[00:01:27.000 --> 00:01:31.000]  所以我自己也有很大的鼓勵
[00:01:31.000 --> 00:01:34.000]  我希望大家來到教會也是一樣
[00:01:34.000 --> 00:01:37.000]  我們來到教會 當然有不同的意見
[00:01:37.000 --> 00:01:41.000]  有不同的看法 或者我們有不同的偏好
[00:01:41.000 --> 00:01:45.000]  但最重要的是我們要明白教會是一回事
[00:01:45.000 --> 00:01:47.000]  如果了解教會是一回事的時候
[00:01:47.000 --> 00:01:49.000]  我們就了解我們自己是一回事
[00:01:49.000 --> 00:01:51.000]  為什麼我們來教會
[00:01:51.000 --> 00:01:54.000]  為什麼我們會在這裡生活
[00:01:54.000 --> 00:01:58.000]  為什麼會在這裡嘗試去活現出
[00:01:58.000 --> 00:02:00.000]  到底什麼叫基督徒
[00:02:00.000 --> 00:02:02.000]  信耶穌是一回事
[00:02:02.000 --> 00:02:05.000]  為什麼要參加一個教會 一個群體
[00:02:05.000 --> 00:02:09.000]  有什麼目的等等
[00:02:09.000 --> 00:02:13.000]  這個就是我想在接下來的六七個星期
[00:02:13.000 --> 00:02:17.000]  我和大家來思考的一個問題
[00:02:17.000 --> 00:02:20.000]  嘗試去想一下 到底教會是一回事
[00:02:20.000 --> 00:02:24.000]  當然我們有很多不同的看法
[00:02:24.000 --> 00:02:28.000]  但最重要的是教會的主怎麼看待我們
[00:02:28.000 --> 00:02:32.000]  教會在上帝的眼中是怎麼樣的
[00:02:32.000 --> 00:02:35.000]  上帝對教會有什麼預期
[00:02:35.000 --> 00:02:38.000]  上帝對教會有什麼吩咐
[00:02:38.000 --> 00:02:40.000]  這個才是最重要
[00:02:40.000 --> 00:02:42.000]  不是我講 不是你講
[00:02:42.000 --> 00:02:45.000]  而是回到聖經上帝的話語
[00:02:45.000 --> 00:02:47.000]  基督自己怎麼看待教會
[00:02:47.000 --> 00:02:51.000]  這個主題叫做基督眼中的教會
[00:02:51.000 --> 00:02:54.000]  What Christ thinks of the church
[00:02:54.000 --> 00:02:56.000]  大家有沒有想過這個問題
[00:02:56.000 --> 00:02:59.000]  很多時候我們進到一個教會
[00:02:59.000 --> 00:03:01.000]  或者去到一個群體的時候
[00:03:01.000 --> 00:03:05.000]  我們想起的就是我們怎麼想教會
[00:03:05.000 --> 00:03:09.000]  但到底基督是怎麼去看待教會的
[00:03:09.000 --> 00:03:13.000]  基督怎麼看待你 怎麼看待我
[00:03:13.000 --> 00:03:15.000]  所以在接下來的六七個星期
[00:03:15.000 --> 00:03:19.000]  我們會去看一段經文
[00:03:19.000 --> 00:03:23.000]  在啟示錄第二至第三章
[00:03:23.000 --> 00:03:27.000]  如果那些比較老練的基督徒
[00:03:27.000 --> 00:03:31.000]  你知道這兩章聖經就是七教會書信
[00:03:31.000 --> 00:03:35.000]  就是基督寫給當時七個的教會
[00:03:35.000 --> 00:03:39.000]  這個是我想的講題
[00:03:39.000 --> 00:03:42.000]  我去退休會 去面試退休會
[00:03:42.000 --> 00:03:44.000]  在想到底要講些什麼
[00:03:44.000 --> 00:03:47.000]  當然最好就是講新約書信
[00:03:47.000 --> 00:03:51.000]  因為我星期二 是不是星期二開始
[00:03:51.000 --> 00:03:54.000]  我的網絡交際星期二晚上開始
[00:03:54.000 --> 00:03:56.000]  講新約書信
[00:03:56.000 --> 00:03:59.000]  那我就想不如講新約書信
[00:03:59.000 --> 00:04:01.000]  但想著想著一直去祈禱
[00:04:01.000 --> 00:04:03.000]  一直去等候的時候
[00:04:03.000 --> 00:04:07.000]  我都覺得可能回到這七卷的
[00:04:07.000 --> 00:04:11.000]  七封的信 是基督當時寫給教會的
[00:04:11.000 --> 00:04:13.000]  是出自啟示錄 如果你有聖經的話
[00:04:13.000 --> 00:04:16.000]  打開啟示錄 啟示錄是最後一本書
[00:04:16.000 --> 00:04:18.000]  聖經有六十六卷書
[00:04:18.000 --> 00:04:22.000]  舊約有三十九卷 新約有二十七卷
[00:04:22.000 --> 00:04:25.000]  最後的一卷叫做Revelation 叫做啟示錄
[00:04:25.000 --> 00:04:27.000]  啟示錄是什麼呢
[00:04:27.000 --> 00:04:30.000]  很多時候我們 特別是華人的信徒
[00:04:30.000 --> 00:04:32.000]  特別是那些比較老派的信徒
[00:04:32.000 --> 00:04:34.000]  我們經常都搞錯
[00:04:34.000 --> 00:04:37.000]  我們當啟示錄是預先寫好的新聞報導
[00:04:37.000 --> 00:04:40.000]  這個是錯得非常交關
[00:04:40.000 --> 00:04:42.000]  到底啟示錄是做什麼的
[00:04:42.000 --> 00:04:46.000]  啟示錄其實就是想告訴我們
[00:04:46.000 --> 00:04:48.000]  當時的教會的處境
[00:04:48.000 --> 00:04:50.000]  針對當時的教會處境
[00:04:50.000 --> 00:04:52.000]  上帝要將一些最終極的事情
[00:04:52.000 --> 00:04:54.000]  來啟示出來
[00:04:54.000 --> 00:04:56.000]  最值得我們緊張的
[00:04:56.000 --> 00:04:58.000]  最值得我們關心的事情
[00:04:58.000 --> 00:05:00.000]  去啟示出來
[00:05:00.000 --> 00:05:02.000]  最主要寫給誰
[00:05:02.000 --> 00:05:04.000]  不是寫給我們今時今日二十一世紀的人
[00:05:04.000 --> 00:05:06.000]  寫給當時的人
[00:05:06.000 --> 00:05:08.000]  所以你看啟示錄的時候
[00:05:08.000 --> 00:05:10.000]  一定要想當時的處境
[00:05:10.000 --> 00:05:12.000]  他們在預見什麼
[00:05:12.000 --> 00:05:14.000]  於是啟示錄就用當時他們能夠明白的方法
[00:05:14.000 --> 00:05:16.000]  來跟他們溝通
[00:05:16.000 --> 00:05:18.000]  這個是啟示錄
[00:05:18.000 --> 00:05:20.000]  不是預先寫好的新聞報導
[00:05:20.000 --> 00:05:25.000]  我們打開第二至到第三章之前
[00:05:25.000 --> 00:05:27.000]  第一章說什麼呢
[00:05:27.000 --> 00:05:29.000]  他們發生什麼處境
[00:05:29.000 --> 00:05:31.000]  第一章第九節
[00:05:31.000 --> 00:05:33.000]  第一章第九節
[00:05:33.000 --> 00:05:35.000]  寫信的人叫約翰
[00:05:35.000 --> 00:05:37.000]  相信就是使徒約翰
[00:05:37.000 --> 00:05:39.000]  十二使徒裡面剩下的那個
[00:05:39.000 --> 00:05:41.000]  死剩種是約翰
[00:05:41.000 --> 00:05:45.000]  可能是開始跟耶穌的時候最年輕的那個
[00:05:45.000 --> 00:05:47.000]  或者他遭遇不同的事情
[00:05:47.000 --> 00:05:49.000]  所以他就是剩下的那個
[00:05:49.000 --> 00:05:53.000]  我約翰就是你們的弟兄在耶穌裡面
[00:05:53.000 --> 00:05:59.000]  跟你們一同在患難國度忍耐裡面有份
[00:05:59.000 --> 00:06:01.000]  為上帝的道
[00:06:01.000 --> 00:06:03.000]  和為耶穌作的見證
[00:06:03.000 --> 00:06:07.000]  曾在那一名叫拔摩的海島上
[00:06:07.000 --> 00:06:11.000]  有一天我被聖靈感動
[00:06:11.000 --> 00:06:15.000]  聽見在我後面有大聲音吹好國說
[00:06:15.000 --> 00:06:19.000]  要把你所看見的寫在書上
[00:06:19.000 --> 00:06:29.000]  基給 以弗所 史梅蘭 別加摩 推亞推拉 撒迪 飛拉鐵飛 魯迪加 七個的教會
[00:06:29.000 --> 00:06:31.000]  當時到底發生什麼事
[00:06:31.000 --> 00:06:33.000]  這裡大概有些蛛絲馬跡告訴你
[00:06:33.000 --> 00:06:35.000]  約翰在哪裡呢
[00:06:35.000 --> 00:06:37.000]  在一個叫拔摩的海島上
[00:06:37.000 --> 00:06:39.000]  當時羅馬帝國對於一些
[00:06:39.000 --> 00:06:43.000]  特別是在政權上挑戰他們的人
[00:06:43.000 --> 00:06:45.000]  或者一些所謂的政治犯
[00:06:45.000 --> 00:06:49.000]  就會把他流放到希臘那些小的海島那裡
[00:06:49.000 --> 00:06:53.000]  大家可能有去過希臘玩
[00:06:53.000 --> 00:06:55.000]  那些海島很美的
[00:06:55.000 --> 00:06:57.000]  以前不是這樣的
[00:06:57.000 --> 00:06:59.000]  以前不是去那裡度假
[00:06:59.000 --> 00:07:01.000]  以前是流放你去那裡
[00:07:01.000 --> 00:07:03.000]  exile你去那裡
[00:07:03.000 --> 00:07:05.000]  那你就不要那麼多聲音
[00:07:05.000 --> 00:07:07.000]  當時發生什麼事呢
[00:07:07.000 --> 00:07:09.000]  大概是第一世紀末的時候
[00:07:09.000 --> 00:07:11.000]  大概是第一世紀的九十年代
[00:07:11.000 --> 00:07:13.000]  九十年代發生什麼事呢
[00:07:13.000 --> 00:07:15.000]  當時有一個羅馬帝王叫做Domitian
[00:07:15.000 --> 00:07:17.000]  當時我們知道那個處境
[00:07:17.000 --> 00:07:19.000]  大概就是用很多的壓力
[00:07:19.000 --> 00:07:25.000]  去給當時的很少的教會
[00:07:25.000 --> 00:07:27.000]  不同地方的教會
[00:07:27.000 --> 00:07:31.000]  大家知道主耶穌來的時候大概是什麼時間
[00:07:31.000 --> 00:07:33.000]  大概主後三十年死而復活
[00:07:33.000 --> 00:07:35.000]  主後三十年的時候
[00:07:35.000 --> 00:07:37.000]  所以耶穌過了之後
[00:07:37.000 --> 00:07:39.000]  有第一代的信徒
[00:07:39.000 --> 00:07:41.000]  然後有第一代的教會出現
[00:07:41.000 --> 00:07:43.000]  到這個時候主後大概九十年代的時候
[00:07:43.000 --> 00:07:46.000]  已經是第二代的信徒出現了
[00:07:46.000 --> 00:07:49.000]  所以約翰其實是第一代最後最後那個
[00:07:49.000 --> 00:07:51.000]  所以我們叫他死正種
[00:07:51.000 --> 00:07:55.000]  剩下那一代最後的一個見證人
[00:07:55.000 --> 00:07:57.000]  見證耶穌曾經做過的事
[00:07:57.000 --> 00:08:00.000]  見證耶穌所建立的天國
[00:08:00.000 --> 00:08:02.000]  他繼續將福音傳開
[00:08:02.000 --> 00:08:05.000]  所以第二代的信徒在教會那裡
[00:08:05.000 --> 00:08:07.000]  他們傳福音的時候
[00:08:07.000 --> 00:08:09.000]  他們傳的福音是什麼呢
[00:08:09.000 --> 00:08:11.000]  我們想想傳福音是什麼
[00:08:11.000 --> 00:08:13.000]  我們想想神愛你等等
[00:08:13.000 --> 00:08:15.000]  真正福音是什麼
[00:08:15.000 --> 00:08:17.000]  聖經裡面講福音
[00:08:17.000 --> 00:08:21.000]  是宣告一個王者來到
[00:08:21.000 --> 00:08:23.000]  That is the gospel
[00:08:23.000 --> 00:08:25.000]  And there is only one king
[00:08:25.000 --> 00:08:29.000]  只有一個我們值得去歌頌
[00:08:29.000 --> 00:08:31.000]  一個值得我們跟從的人
[00:08:31.000 --> 00:08:33.000]  就是耶穌基督
[00:08:33.000 --> 00:08:35.000]  如果你將這個福音
[00:08:35.000 --> 00:08:37.000]  在當時羅馬帝國傳出來的時候
[00:08:37.000 --> 00:08:39.000]  你會很不滿的
[00:08:39.000 --> 00:08:41.000]  因為當時的羅馬帝王
[00:08:41.000 --> 00:08:43.000]  譬如Domitian
[00:08:43.000 --> 00:08:45.000]  他會認為什麼
[00:08:45.000 --> 00:08:47.000]  你這是造反
[00:08:47.000 --> 00:08:51.000]  是煽動或危害國安等等
[00:08:51.000 --> 00:08:54.000]  所以這些傳福音的人
[00:08:54.000 --> 00:08:57.000]  包括約翰其中一個
[00:08:57.000 --> 00:09:00.000]  就是被當時的羅馬帝國
[00:09:00.000 --> 00:09:04.000]  認為是威脅當時的安危
[00:09:04.000 --> 00:09:06.000]  國家的安危
[00:09:06.000 --> 00:09:08.000]  就將他流放
[00:09:08.000 --> 00:09:10.000]  有一點像今天的文字獄
[00:09:10.000 --> 00:09:12.000]  如果你報導什麼
[00:09:12.000 --> 00:09:16.000]  是影響我們羅馬帝國中央的
[00:09:16.000 --> 00:09:20.000]  我們就將你去
[00:09:20.000 --> 00:09:22.000]  將你去XR
[00:09:22.000 --> 00:09:24.000]  所以你傳福音的時候
[00:09:24.000 --> 00:09:26.000]  一定會被排斥 一定會很艱難
[00:09:26.000 --> 00:09:28.000]  當時的教會就是遇見一個這樣的處境
[00:09:28.000 --> 00:09:30.000]  所以為什麼才會有啟示錄出現
[00:09:30.000 --> 00:09:32.000]  不是預先寫好
[00:09:32.000 --> 00:09:34.000]  明天三點鐘一定會下雨
[00:09:34.000 --> 00:09:36.000]  不是預測
[00:09:36.000 --> 00:09:38.000]  而是最主要告訴我們
[00:09:38.000 --> 00:09:40.000]  真正的真相 這個世界的真相
[00:09:40.000 --> 00:09:43.000]  誰才是真正的帝王
[00:09:43.000 --> 00:09:46.000]  特別當時的羅馬帝國
[00:09:46.000 --> 00:09:48.000]  在地中海的東部
[00:09:48.000 --> 00:09:56.000]  他們去宣傳一種叫帝王的崇拜
[00:09:56.000 --> 00:09:58.000]  設立一些廟宇
[00:09:58.000 --> 00:10:02.000]  那些廟宇有羅馬帝王的像
[00:10:02.000 --> 00:10:04.000]  你就要上去供奉他
[00:10:04.000 --> 00:10:06.000]  特別到Domitian的時候
[00:10:06.000 --> 00:10:08.000]  主後90年代的時候
[00:10:08.000 --> 00:10:11.000]  Domitian甚至說他自己是Living God
[00:10:11.000 --> 00:10:13.000]  我們怎麼知道呢
[00:10:13.000 --> 00:10:17.000]  因為現在我們找回Domitian當時的硬幣
[00:10:17.000 --> 00:10:21.000]  我們今天不用現金了
[00:10:21.000 --> 00:10:23.000]  記得我們那些比較老的人
[00:10:23.000 --> 00:10:25.000]  我們還用現金
[00:10:25.000 --> 00:10:28.000]  家裡有很多現金
[00:10:28.000 --> 00:10:30.000]  特別那些神沙
[00:10:30.000 --> 00:10:32.000]  那些硬幣
[00:10:32.000 --> 00:10:35.000]  每一個硬幣都是政治宣傳的工具
[00:10:35.000 --> 00:10:38.000]  找回當時Domitian那些硬幣
[00:10:38.000 --> 00:10:41.000]  就說他是Son of God
[00:10:41.000 --> 00:10:43.000]  說他是Lord and God
[00:10:43.000 --> 00:10:46.000]  主和神
[00:10:46.000 --> 00:10:49.000]  所以啟示錄就用很多這樣的語句
[00:10:49.000 --> 00:10:53.000]  來反駁到底真正的帝王
[00:10:53.000 --> 00:10:57.000]  真正的掌管宇宙的是誰
[00:10:57.000 --> 00:10:59.000]  不是Domitian 是耶穌基督
[00:10:59.000 --> 00:11:04.000]  所以在當時特別羅馬的東邊
[00:11:04.000 --> 00:11:06.000]  Roman East
[00:11:06.000 --> 00:11:08.000]  地中海的東邊的世界
[00:11:08.000 --> 00:11:10.000]  即是今天的土耳其
[00:11:10.000 --> 00:11:11.000]  希臘
[00:11:11.000 --> 00:11:13.000]  再過去以色列巴勒斯坦地
[00:11:13.000 --> 00:11:16.000]  他就推行很多這樣的Emperor Worship
[00:11:16.000 --> 00:11:17.000]  Imperial Cult
[00:11:17.000 --> 00:11:19.000]  Imperial Religion
[00:11:19.000 --> 00:11:23.000]  就是要那些掌管帝國的人
[00:11:23.000 --> 00:11:25.000]  被供奉和被敬拜
[00:11:25.000 --> 00:11:27.000]  如果你是教會
[00:11:27.000 --> 00:11:29.000]  有沒有麻煩?
[00:11:29.000 --> 00:11:31.000]  都幾麻煩
[00:11:31.000 --> 00:11:33.000]  你想像一下某些地方
[00:11:33.000 --> 00:11:35.000]  那個教會裏面
[00:11:35.000 --> 00:11:37.000]  首先你唱讚美詩
[00:11:37.000 --> 00:11:38.000]  唱給耶穌之前
[00:11:38.000 --> 00:11:40.000]  你一定要唱國歌
[00:11:40.000 --> 00:11:43.000]  即是敬拜要練甚麼?
[00:11:43.000 --> 00:11:45.000]  天天都要唱國歌
[00:11:45.000 --> 00:11:46.000]  練好一首國歌
[00:11:46.000 --> 00:11:49.000]  唱完一首國歌你才好唱給耶穌聽
[00:11:49.000 --> 00:11:52.000]  或者你看著台
[00:11:52.000 --> 00:11:53.000]  或者看著教會
[00:11:53.000 --> 00:11:55.000]  很多時候教會有一個標誌是十字架
[00:11:55.000 --> 00:11:59.000]  十字架的旁邊
[00:11:59.000 --> 00:12:03.000]  就放帝王的相片
[00:12:03.000 --> 00:12:05.000]  或者帝王的相片放在中間
[00:12:05.000 --> 00:12:07.000]  十字架放在旁邊
[00:12:07.000 --> 00:12:09.000]  就是這種情況
[00:12:09.000 --> 00:12:11.000]  如果你不聽話
[00:12:11.000 --> 00:12:13.000]  就好像約翰一樣
[00:12:13.000 --> 00:12:17.000]  被流放到拔魔的海上
[00:12:17.000 --> 00:12:19.000]  這個七教會的書信
[00:12:19.000 --> 00:12:22.000]  就是寫給當時在現在的土耳其
[00:12:22.000 --> 00:12:24.000]  七個地方的教會
[00:12:24.000 --> 00:12:26.000]  你看到這個地圖
[00:12:26.000 --> 00:12:29.000]  剛才我們不是讀了很多地名嗎?
[00:12:29.000 --> 00:12:31.000]  記不記得讀了甚麼地名?
[00:12:31.000 --> 00:12:33.000]  伊弗所你記得了嗎?
[00:12:33.000 --> 00:12:34.000]  你記得伊弗所
[00:12:34.000 --> 00:12:37.000]  如果你忘記了七個教會的地方名
[00:12:37.000 --> 00:12:38.000]  或者教會的名字
[00:12:38.000 --> 00:12:40.000]  你記住伊弗所就可以了
[00:12:40.000 --> 00:12:43.000]  其他的不是經常出現的
[00:12:43.000 --> 00:12:45.000]  由伊弗所開始
[00:12:45.000 --> 00:12:47.000]  直到第七個是誰?
[00:12:47.000 --> 00:12:49.000]  魯迪加
[00:12:49.000 --> 00:12:50.000]  這七個教會
[00:12:50.000 --> 00:12:52.000]  所以七封書信
[00:12:52.000 --> 00:12:54.000]  就會按照當時的地圖
[00:12:54.000 --> 00:12:57.000]  大概那個路線
[00:12:57.000 --> 00:13:00.000]  可能是郵政的路線
[00:13:00.000 --> 00:13:02.000]  就是寄信的時候
[00:13:02.000 --> 00:13:04.000]  郵差派不同的地方
[00:13:04.000 --> 00:13:05.000]  那個路線
[00:13:05.000 --> 00:13:08.000]  有一點像Amazon出的地圖
[00:13:08.000 --> 00:13:09.000]  跟著去
[00:13:09.000 --> 00:13:10.000]  你知道我家裡
[00:13:10.000 --> 00:13:11.000]  買了Amazon的東西
[00:13:11.000 --> 00:13:13.000]  我是最後那個
[00:13:13.000 --> 00:13:14.000]  不知為何
[00:13:14.000 --> 00:13:15.000]  每次都是這樣
[00:13:15.000 --> 00:13:17.000]  永遠都是最後最後才到我
[00:13:17.000 --> 00:13:19.000]  我就是魯迪加教會
[00:13:19.000 --> 00:13:21.000]  七封書信
[00:13:21.000 --> 00:13:23.000]  針對當時的處境
[00:13:23.000 --> 00:13:24.000]  七個城市裡面
[00:13:24.000 --> 00:13:26.000]  有不同的House Church
[00:13:26.000 --> 00:13:29.000]  七封書信都有相似的格式
[00:13:29.000 --> 00:13:31.000]  首先基督說他自己是誰
[00:13:31.000 --> 00:13:34.000]  用不同的稱呼來介紹自己
[00:13:34.000 --> 00:13:35.000]  然後他就說
[00:13:35.000 --> 00:13:37.000]  我知道你教會發生什麼事
[00:13:37.000 --> 00:13:38.000]  因為上帝當然知道
[00:13:38.000 --> 00:13:40.000]  我們教會發生什麼事
[00:13:40.000 --> 00:13:42.000]  所以就會說出
[00:13:42.000 --> 00:13:46.000]  七個教會的所謂Evaluation
[00:13:46.000 --> 00:13:47.000]  我怎樣看你們
[00:13:47.000 --> 00:13:50.000]  然後第三件事就是
[00:13:50.000 --> 00:13:51.000]  經常有一句話
[00:13:51.000 --> 00:13:53.000]  你要做什麼
[00:13:53.000 --> 00:13:54.000]  你要改變什麼
[00:13:54.000 --> 00:13:56.000]  或者你要繼續去做什麼
[00:13:56.000 --> 00:13:58.000]  這個就是對教會的忠告
[00:13:58.000 --> 00:14:00.000]  然後最後有一個Promise
[00:14:00.000 --> 00:14:02.000]  凡有耳聽的
[00:14:02.000 --> 00:14:04.000]  必須要聽
[00:14:04.000 --> 00:14:06.000]  上帝給你的Promise
[00:14:06.000 --> 00:14:07.000]  忍耐到底
[00:14:07.000 --> 00:14:09.000]  你繼續堅守真道的話
[00:14:09.000 --> 00:14:11.000]  你就會OK的
[00:14:11.000 --> 00:14:12.000]  有Promise給你
[00:14:12.000 --> 00:14:14.000]  今天我們看第一封書信
[00:14:14.000 --> 00:14:16.000]  二章第一節
[00:14:16.000 --> 00:14:19.000]  說什麼呢
[00:14:19.000 --> 00:14:20.000]  寫給二佛所
[00:14:20.000 --> 00:14:24.000]  他說你要寫信給二佛所教會的使者
[00:14:24.000 --> 00:14:27.000]  那右手拿著七顆星
[00:14:27.000 --> 00:14:31.000]  在七個金燈台中間行走的者用說
[00:14:31.000 --> 00:14:33.000]  寫給二佛所
[00:14:33.000 --> 00:14:35.000]  二佛所當時是一個很大的城市
[00:14:35.000 --> 00:14:37.000]  大概第三第四大城市
[00:14:37.000 --> 00:14:39.000]  你知不知道芝加哥是第幾大城市
[00:14:39.000 --> 00:14:40.000]  三
[00:14:40.000 --> 00:14:41.000]  三是嗎
[00:14:41.000 --> 00:14:43.000]  所以為什麼DNC都來
[00:14:43.000 --> 00:14:45.000]  阻礙我們
[00:14:45.000 --> 00:14:48.000]  當時二佛所都是一個大的海港
[00:14:48.000 --> 00:14:50.000]  就是Metropolitan City
[00:14:50.000 --> 00:14:52.000]  正因為大城市的緣故
[00:14:52.000 --> 00:14:56.000]  所以是經濟文化宗教的命脈
[00:14:56.000 --> 00:15:02.000]  當時不同的大城市都想京城羅馬
[00:15:02.000 --> 00:15:05.000]  來代他們好一點
[00:15:05.000 --> 00:15:07.000]  要討好他們
[00:15:07.000 --> 00:15:10.000]  如果你見一個帝王的廟在我們中間
[00:15:10.000 --> 00:15:11.000]  這樣就好了
[00:15:11.000 --> 00:15:12.000]  為什麼
[00:15:12.000 --> 00:15:16.000]  那些資金和經濟
[00:15:16.000 --> 00:15:17.000]  宗教
[00:15:17.000 --> 00:15:19.000]  就會更加蓬勃
[00:15:19.000 --> 00:15:21.000]  所以那些城市
[00:15:21.000 --> 00:15:23.000]  特別是今天土耳其
[00:15:23.000 --> 00:15:25.000]  那些主要的城市
[00:15:25.000 --> 00:15:27.000]  經常都爭誰能夠做到
[00:15:27.000 --> 00:15:30.000]  省份裡面最大最大的那個
[00:15:30.000 --> 00:15:33.000]  二佛所當然就是其中一個
[00:15:33.000 --> 00:15:35.000]  你記得在《少林寺傳》裡面說到
[00:15:35.000 --> 00:15:37.000]  保羅去到全福音的時候
[00:15:37.000 --> 00:15:39.000]  他在一個宣教旅程
[00:15:39.000 --> 00:15:40.000]  他來到二佛所
[00:15:40.000 --> 00:15:43.000]  並且他在那裡留了三年的時間
[00:15:43.000 --> 00:15:46.000]  我相信保羅也看中了這個地方
[00:15:46.000 --> 00:15:47.000]  是一個很重要的地方
[00:15:47.000 --> 00:15:48.000]  所以在那裡留了三年
[00:15:48.000 --> 00:15:49.000]  去到牧羊教會
[00:15:49.000 --> 00:15:51.000]  和在那裡差派其他宣教士
[00:15:51.000 --> 00:15:52.000]  做很多宣教的工作
[00:15:52.000 --> 00:15:54.000]  當時寫二佛所書的時候
[00:15:54.000 --> 00:15:56.000]  在說二佛所書
[00:15:56.000 --> 00:15:57.000]  不是啟示錄
[00:15:57.000 --> 00:15:58.000]  二佛所書
[00:15:58.000 --> 00:16:00.000]  你知道新約裡面其中一本書信就是二佛所書
[00:16:00.000 --> 00:16:03.000]  大概保羅寫的時候
