
[00:00:00.000 --> 00:00:07.000]   [Music]
[00:00:07.000 --> 00:00:12.000]   All right. Thank you very much.
[00:00:12.000 --> 00:00:14.000]   Well, good morning from Chicago, everyone.
[00:00:14.000 --> 00:00:18.000]   For those who are listening from wherever you are,
[00:00:18.000 --> 00:00:20.000]   I hear some of you are in Hong Kong.
[00:00:20.000 --> 00:00:23.000]   I hear from some of you guys are in Canada, different places.
[00:00:23.000 --> 00:00:26.000]   And those who are in the audience, good morning and good evening.
[00:00:26.000 --> 00:00:29.000]   My name is Tommy Lee, and I get a chance.
[00:00:29.000 --> 00:00:33.000]   I run multiple organizations, but one of the things I am very proud of is
[00:00:33.000 --> 00:00:36.000]   I am the president and founder of Resource Global.
[00:00:36.000 --> 00:00:39.000]   And one of the things I get a chance to do at Resource Global is
[00:00:39.000 --> 00:00:44.000]   we work with young Christian marketplace leaders in different global cities.
[00:00:44.000 --> 00:00:49.000]   And so as a result of that, I get a chance to go to Jakarta, Indonesia,
[00:00:49.000 --> 00:00:57.000]   when pre-pandemic, in Kuala Lumpur, in Singapore, as well as Austin, Texas, Chicago.
[00:00:57.000 --> 00:01:00.000]   And I was recently just in Nairobi, Kenya.
[00:01:00.000 --> 00:01:03.000]   So I literally just came back from there last week,
[00:01:03.000 --> 00:01:07.000]   and I had a chance to really be able to see what God was doing in Nairobi, Kenya.
[00:01:07.000 --> 00:01:12.000]   And it is phenomenal how different global cities are continuously grown.
[00:01:12.000 --> 00:01:16.000]   I'd love to share a little bit more in the future in terms of what Nairobi is,
[00:01:16.000 --> 00:01:19.000]   but the one thing I will probably see, there is a lot of growth
[00:01:19.000 --> 00:01:22.000]   in countries like Africa as well as Asia.
[00:01:22.000 --> 00:01:27.000]   But the one thing that it is, is what does it mean that as the countries continue to grow,
[00:01:27.000 --> 00:01:31.000]   how do marketplace leaders, how does the local church continue
[00:01:31.000 --> 00:01:34.000]   to really be able to proclaim what God is doing in those cities
[00:01:34.000 --> 00:01:36.000]   and interact with those cities.
[00:01:36.000 --> 00:01:39.000]   So, man, it has been just a joy and journey.
[00:01:39.000 --> 00:01:41.000]   And with my role, I get a chance to travel a lot.
[00:01:41.000 --> 00:01:43.000]   And it's not always easy.
[00:01:43.000 --> 00:01:46.000]   A couple of weeks ago, it's my fourth straight week traveling, right?
[00:01:46.000 --> 00:01:49.000]   It's my fourth straight week traveling. I'm tired.
[00:01:49.000 --> 00:01:52.000]   A couple of weeks ago, I was in Grand Rapids.
