
[00:00:00.000 --> 00:00:00.760]  各位好
[00:00:00.760 --> 00:00:05.520]  這是芝加哥時間星期六的下午四點
[00:00:05.520 --> 00:00:12.560]  我們正在等候州政府的家居隔離的命令開始
[00:00:12.560 --> 00:00:16.700]  命令是星期六下午今天五點
[00:00:16.700 --> 00:00:18.440]  所以還有一個小時
[00:00:18.440 --> 00:00:20.120]  所謂 stay at home(留在家中)
[00:00:20.120 --> 00:00:23.120]  家居隔離的命令就會開始了
[00:00:23.120 --> 00:00:24.600]  因為這個疫症的緣故
[00:00:24.600 --> 00:00:28.040]  所以我們有很多芝加哥的市民
[00:00:28.040 --> 00:00:30.640]  有很多人都回家了
[00:00:30.640 --> 00:00:33.360]  所以你看到街道上也是沒有什麼人的
[00:00:33.360 --> 00:00:35.400]  但是我們正在準備
[00:00:35.400 --> 00:00:39.800]  每一個星期日的崇拜是怎麼做的呢?
[00:00:39.800 --> 00:00:42.000]  我們有很多的弟兄姊妹幫忙
[00:00:42.000 --> 00:00:44.240]  以及在我家的 basement(地下室)
[00:00:44.240 --> 00:00:48.360]  在土庫那裡進行崇拜的直播
[00:00:48.360 --> 00:00:49.840]  我帶你進來
[00:00:49.840 --> 00:00:51.560]  這裡就是我家
[00:00:51.560 --> 00:00:52.800]  那麼
[00:00:52.800 --> 00:00:57.120]  我們就在這裡
[00:00:57.120 --> 00:00:58.920]  我的 basement(地下室)
[00:00:58.920 --> 00:01:02.160]  來做崇拜的直播
[00:01:02.160 --> 00:01:06.720]  你看到我們已經 set up(準備)好所有東西了
[00:01:06.720 --> 00:01:09.240]  因為現在隔離令的緣故
[00:01:09.240 --> 00:01:14.120]  我們是不能夠去教會的地方做直播
[00:01:14.120 --> 00:01:17.960]  所以我們將所有東西搬到家裡這裡
[00:01:17.960 --> 00:01:20.560]  但是我們照舊崇拜
[00:01:20.560 --> 00:01:22.680]  中文英文的唐崇拜
[00:01:22.680 --> 00:01:26.200]  我們都會正常地進行的
[00:01:26.200 --> 00:01:28.800]  只不過你在手機或者家裡的電視
[00:01:28.800 --> 00:01:31.520]  你的平板電腦那裡看
[00:01:31.520 --> 00:01:35.080]  那麼我希望你能夠和我們一起來去敬拜主
[00:01:35.080 --> 00:01:36.800]  無論疫情是怎麼樣也好
[00:01:36.800 --> 00:01:39.560]  我們認為上帝仍然是值得我們侍奉
[00:01:39.560 --> 00:01:41.000]  值得我們敬拜去讚美的
[00:01:41.000 --> 00:01:48.080]  現在是星期六的晚上八點鐘
[00:01:48.080 --> 00:01:50.000]  芝加哥的時間
[00:01:50.000 --> 00:01:53.000]  我們出去了拿一些東西
[00:01:53.000 --> 00:01:55.000]  因為留了一些東西在教會
[00:01:55.000 --> 00:01:57.000]  待會回家
[00:01:57.000 --> 00:01:59.000]  現在在 downtown(市中心)兜一兜
[00:01:59.000 --> 00:02:01.520]  明顯地車是少了的
[00:02:01.520 --> 00:02:06.440]  在芝加哥很少會有這樣的情況
[00:02:06.440 --> 00:02:09.920]  沒有塞車
[00:02:09.920 --> 00:02:12.520]  沒有任何的交通
[00:02:12.520 --> 00:02:14.720]  很明顯很多人都趕著回家
[00:02:14.720 --> 00:02:16.720]  或者留在家裡
[00:02:16.720 --> 00:02:21.160]  讓我想起很多時候去以色列
[00:02:21.560 --> 00:02:23.560]  那個 Shabbat(安息日)
[00:02:23.560 --> 00:02:27.560]  安息日的星期五晚上
[00:02:27.560 --> 00:02:28.560]  Shabbat 一開始
[00:02:28.560 --> 00:02:30.560]  人們全部都回家了
[00:02:30.560 --> 00:02:34.560]  街上的車都很少
[00:02:34.560 --> 00:02:36.560]  從來沒有見過美國
[00:02:36.560 --> 00:02:40.560]  芝加哥會有這麼 Shabbat(安息日)的情況
[00:02:40.560 --> 00:02:44.560]  我們現在來到 Chinatown(中國城)
[00:02:44.560 --> 00:02:48.560]  這裡平時星期六晚上是很熱鬧的
[00:02:48.560 --> 00:02:52.560]  因為餐館都開了
[00:02:52.560 --> 00:02:56.560]  車都停不下來
[00:02:56.560 --> 00:03:02.560]  近來特別是今天有一個家居隔離令
[00:03:02.560 --> 00:03:04.560]  就更加少人了
[00:03:04.560 --> 00:03:07.560]  整個停車場
[00:03:07.560 --> 00:03:09.560]  還有一些貨車停在這裡
[00:03:09.560 --> 00:03:11.560]  都沒有其他車了
[00:03:11.560 --> 00:03:29.560]  (車停下來)
[00:03:29.560 --> 00:03:31.560]  再一次歡迎各位
[00:03:31.560 --> 00:03:35.560]  來到我們城會教會主日崇拜的直播
[00:03:35.560 --> 00:03:41.560]  這次是第一次在我自己家的 basement(地下室)
[00:03:41.560 --> 00:03:43.560]  做一個家居版 Home Edition(家居版)
[00:03:43.560 --> 00:03:47.560]  我不知道你過去一段時間
[00:03:47.560 --> 00:03:49.560]  無論在芝加哥或全球哪一個地方
[00:03:49.560 --> 00:03:52.560]  我相信都是一些很失控的時候
[00:03:52.560 --> 00:03:58.560]  令到我們情緒或生命生活
[00:03:58.560 --> 00:04:02.560]  都很多挫折和打擊
[00:04:02.560 --> 00:04:05.560]  我們芝加哥這個地方
[00:04:05.560 --> 00:04:09.560]  昨天星期六下午五點
[00:04:09.560 --> 00:04:13.560]  我們就開始了這個所謂的 Stay at Home Order(家居自我隔離)
[00:04:13.560 --> 00:04:16.560]  就是在家居自我隔離的命令
[00:04:16.560 --> 00:04:19.560]  州長在伊利諾州就說
[00:04:19.560 --> 00:04:23.560]  每一個人都要留在自己家裡
[00:04:23.560 --> 00:04:29.560]  嘗試去減慢疫症的蔓延
[00:04:29.560 --> 00:04:33.560]  這個其實遲了做
[00:04:33.560 --> 00:04:41.560]  我們應該一早要去控制疫症的蔓延
[00:04:41.560 --> 00:04:47.560]  因為在中國武漢開始爆發武漢肺炎的時候
[00:04:47.560 --> 00:04:51.560]  其實事情已經非常之大
[00:04:51.560 --> 00:04:56.560]  現在你知道國際不同的地方
[00:04:56.560 --> 00:04:59.560]  都已經大爆發
[00:04:59.560 --> 00:05:03.560]  在美國都開始很快的蔓延
[00:05:03.560 --> 00:05:06.560]  昨天在一個朋友的Facebook上
[00:05:06.560 --> 00:05:10.560]  他就發佈了一個意大利醫院的情況
[00:05:10.560 --> 00:05:12.560]  大家可能看到
[00:05:12.560 --> 00:05:16.560]  你見到那個情況真的好像那個headline(頭銜)
[00:05:16.560 --> 00:05:18.560]  有緣末日一樣
[00:05:18.560 --> 00:05:20.560]  真的很需要美國
[00:05:20.560 --> 00:05:23.560]  我現在身處美國這個地方的社會的人
[00:05:23.560 --> 00:05:28.560]  要去明白這個新冠病毒
[00:05:28.560 --> 00:05:33.560]  這個病毒不是普通的流行性感冒
[00:05:33.560 --> 00:05:40.560]  那個殺傷力和會令到整個醫療系統癱瘓
[00:05:40.560 --> 00:05:45.560]  那種的染例
[00:05:45.560 --> 00:05:48.560]  在美國我估計還沒有感染過
[00:05:48.560 --> 00:05:50.560]  不像香港等等的地方
[00:05:50.560 --> 00:05:52.560]  可能十多年前有過SARS
[00:05:52.560 --> 00:05:56.560]  他們的人民都非常警覺性很高
[00:05:56.560 --> 00:05:59.560]  在美國好像很輕鬆
[00:05:59.560 --> 00:06:01.560]  很輕鬆的
[00:06:01.560 --> 00:06:04.560]  這是一個很大的教訓
[00:06:04.560 --> 00:06:08.560]  我有一個朋友是基督徒
[00:06:08.560 --> 00:06:11.560]  在疫症在中國開始爆發的時候
[00:06:11.560 --> 00:06:14.560]  我已經跟他說一定要小心
[00:06:14.560 --> 00:06:16.560]  一定要take it seriously
[00:06:16.560 --> 00:06:19.560]  要很嚴肅的去看待
[00:06:19.560 --> 00:06:21.560]  他總是跟我說
[00:06:21.560 --> 00:06:23.560]  我們很有信心沒事的
[00:06:23.560 --> 00:06:25.560]  我們是信神
[00:06:25.560 --> 00:06:28.560]  只是嚴重一點的感冒而已
[00:06:28.560 --> 00:06:31.560]  現在肯定不是
[00:06:31.560 --> 00:06:33.560]  那時候一早說的時候
[00:06:33.560 --> 00:06:36.560]  我心裡面都覺得很不舒服
[00:06:36.560 --> 00:06:41.560]  為什麼你經常將信心和智慧
[00:06:41.560 --> 00:06:43.560]  我們人的責任
[00:06:43.560 --> 00:06:47.560]  你都將它對立
[00:06:47.560 --> 00:06:49.560]  我們信神of course(當然)
[00:06:49.560 --> 00:06:51.560]  我們信神
[00:06:51.560 --> 00:06:53.560]  我們有盼望
[00:06:53.560 --> 00:06:56.560]  但不等於我們不需要去
[00:06:56.560 --> 00:06:59.560]  用我們的智慧和社會的責任
[00:06:59.560 --> 00:07:02.560]  特別在這個疫情當中
[00:07:02.560 --> 00:07:03.560]  真的有需要的人
[00:07:03.560 --> 00:07:05.560]  未必一定是我們年輕力壯
[00:07:05.560 --> 00:07:07.560]  我們能夠走得走得
[00:07:07.560 --> 00:07:09.560]  我們可能感染到
[00:07:09.560 --> 00:07:10.560]  但我們未必會有事
[00:07:10.560 --> 00:07:11.560]  未必會死
[00:07:11.560 --> 00:07:15.560]  但有很多被我們脆弱的人
[00:07:15.560 --> 00:07:17.560]  老人家等等
[00:07:17.560 --> 00:07:20.560]  如果受到這個疫症的影響
[00:07:20.560 --> 00:07:24.560]  他們的生命會有很大的危機
[00:07:24.560 --> 00:07:28.560]  希望這個社會
[00:07:28.560 --> 00:07:30.560]  希望全地球所有的人
[00:07:30.560 --> 00:07:32.560]  他們都能夠明白到
[00:07:32.560 --> 00:07:34.560]  這個疫情的嚴重性
[00:07:34.560 --> 00:07:36.560]  我們真的要take it seriously(認真地看待)
[00:07:36.560 --> 00:07:40.560]  我們的faith(信仰)
[00:07:40.560 --> 00:07:41.560]  我們的wisdom(智慧)
[00:07:41.560 --> 00:07:43.560]  信仰和我們的智慧
[00:07:43.560 --> 00:07:48.560]  一定需要有一個很好的平衡
[00:07:48.560 --> 00:07:50.560]  我有一個朋友是白人
[00:07:50.560 --> 00:07:53.560]  他在美國deep south(深南)
[00:07:53.560 --> 00:07:57.560]  美國很南邊的州
[00:07:57.560 --> 00:07:59.560]  在那裏募會
[00:07:59.560 --> 00:08:00.560]  他在Facebook
[00:08:00.560 --> 00:08:02.560]  昨天星期六
[00:08:02.560 --> 00:08:08.560]  他發了一個訊息
[00:08:08.560 --> 00:08:14.560]  他說在deep south(深南)有一間教會
[00:08:14.560 --> 00:08:16.560]  他們堅持要聚會
[00:08:16.560 --> 00:08:20.560]  結果他們在上星期的聚會當中
[00:08:20.560 --> 00:08:23.560]  有四十個人受感染
[00:08:23.560 --> 00:08:26.560]  他說得很對
[00:08:26.560 --> 00:08:30.560]  這個時候雖然對教會來說
[00:08:30.560 --> 00:08:32.560]  是一個阻滯
[00:08:32.560 --> 00:08:34.560]  我們要上網
[00:08:34.560 --> 00:08:36.560]  在網上直播崇拜
[00:08:36.560 --> 00:08:38.560]  每個人都不喜歡
[00:08:38.560 --> 00:08:41.560]  每個人都覺得這不是很理想的事
[00:08:41.560 --> 00:08:43.560]  實體崇拜始終是最理想的
[00:08:43.560 --> 00:08:46.560]  但是這樣的疫情的緣故
