
[00:00:00.000 --> 00:00:05.000]  早晨 弟兄姊妹
[00:00:05.000 --> 00:00:10.000]  上次我跟大家分享了《羅馬書》第二講
[00:00:10.000 --> 00:00:13.000]  《生命的刺屬靈恩刺》
[00:00:13.000 --> 00:00:18.000]  有個朋友上網去看
[00:00:18.000 --> 00:00:22.000]  他說他一看就以為我講《生命的腸》
[00:00:22.000 --> 00:00:26.000]  (笑聲)
[00:00:26.000 --> 00:00:28.000]  我都笑了很久
[00:00:28.000 --> 00:00:30.000]  他又笑了很久
[00:00:30.000 --> 00:00:35.000]  我亦都很想在這裡多謝一些網上的朋友
[00:00:35.000 --> 00:00:38.000]  很關心我經常做什麼奇奇怪怪的
[00:00:38.000 --> 00:00:40.000]  其實我的喉嚨是有點患窒
[00:00:40.000 --> 00:00:43.000]  但是醫生給我的藥有很多副作用
[00:00:43.000 --> 00:00:45.000]  所以我不可以吃
[00:00:45.000 --> 00:00:48.000]  所以暫時你們經常聽到我奇奇怪怪的時候
[00:00:48.000 --> 00:00:50.000]  就需要大家忍耐
[00:00:50.000 --> 00:00:53.000]  今天來到《羅馬書》十二章
[00:00:53.000 --> 00:00:58.000]  講到系列的最後一講《生命的智力愛》
[00:00:58.000 --> 00:00:59.000]  愛到盡了
[00:00:59.000 --> 00:01:06.000]  我們先低頭祈禱
[00:01:06.000 --> 00:01:11.000]  祈求父神感謝你對你兒女的愛
[00:01:11.000 --> 00:01:13.000]  主耶穌我們感謝你的犧牲
[00:01:13.000 --> 00:01:17.000]  你的順服 聖靈
[00:01:17.000 --> 00:01:20.000]  感謝你無時無刻的提醒
[00:01:20.000 --> 00:01:23.000]  事常為我們禱告
[00:01:23.000 --> 00:01:26.000]  主耶穌你的話語是我們腳前的燈
[00:01:26.000 --> 00:01:28.000]  路上的光
[00:01:28.000 --> 00:01:33.000]  求你謙卑人的心領受你的話語
[00:01:33.000 --> 00:01:38.000]  祈禱交托奉主耶穌基督的聖命祈求
[00:01:38.000 --> 00:01:40.000]  第三講《生命的智力愛》
[00:01:40.000 --> 00:01:44.000]  在《羅馬書》十二章九至二十一節
[00:01:44.000 --> 00:01:46.000]  不如我們先一起讀好嗎
[00:01:46.000 --> 00:01:48.000]  第九節
[00:01:48.000 --> 00:01:50.000]  愛不要虛假
[00:01:50.000 --> 00:01:51.000]  惡要厭惡
[00:01:51.000 --> 00:01:53.000]  善要持守
[00:01:53.000 --> 00:01:56.000]  愛弟兄要彼此相親相愛
[00:01:56.000 --> 00:01:59.000]  尊重人要彼此爭先
[00:01:59.000 --> 00:02:02.000]  殷勤不可懈妥
[00:02:02.000 --> 00:02:03.000]  要鄰里火熱
[00:02:03.000 --> 00:02:05.000]  常常服侍主
[00:02:05.000 --> 00:02:07.000]  在盼望中要喜樂
[00:02:07.000 --> 00:02:10.000]  在患難中要忍耐
[00:02:10.000 --> 00:02:12.000]  禱告要專心致志
[00:02:12.000 --> 00:02:15.000]  聖徒有需要要供給他們
[00:02:15.000 --> 00:02:17.000]  要潔誠接待旅客
[00:02:17.000 --> 00:02:20.000]  要祝福那些迫害你們的人
[00:02:20.000 --> 00:02:23.000]  要祝福不要咒詛
[00:02:23.000 --> 00:02:26.000]  要與喜樂的人一同喜樂
[00:02:26.000 --> 00:02:29.000]  與哀哭的人一同哀哭
[00:02:29.000 --> 00:02:30.000]  要彼此同心
[00:02:30.000 --> 00:02:32.000]  不要心高氣傲
[00:02:32.000 --> 00:02:34.000]  都要輔咒卑微的人
[00:02:34.000 --> 00:02:36.000]  不要自以為聰明
[00:02:36.000 --> 00:02:40.000]  對任何人都不要以惡報惡
[00:02:40.000 --> 00:02:42.000]  眾人看為美好的事
[00:02:42.000 --> 00:02:44.000]  要留心思想
[00:02:44.000 --> 00:02:45.000]  可能的話
[00:02:45.000 --> 00:02:49.000]  要盡你們所能與眾人和睦相處
[00:02:49.000 --> 00:02:51.000]  親愛的弟兄們
[00:02:51.000 --> 00:02:53.000]  不要自己報復
[00:02:53.000 --> 00:02:56.000]  寧可給神的憤怒留地步
[00:02:56.000 --> 00:02:57.000]  因為經上記著
[00:02:57.000 --> 00:02:58.000]  主說
[00:02:58.000 --> 00:03:00.000]  報復在我
[00:03:00.000 --> 00:03:01.000]  我必報應
[00:03:01.000 --> 00:03:03.000]  不但如此
[00:03:03.000 --> 00:03:05.000]  如果你的仇敵餓了
[00:03:05.000 --> 00:03:06.000]  就給他吃
[00:03:06.000 --> 00:03:09.000]  如果渴了就給他喝
[00:03:09.000 --> 00:03:11.000]  因為這樣做
[00:03:11.000 --> 00:03:15.000]  就是把炭火堆在他的頭上
[00:03:15.000 --> 00:03:17.000]  不要為惡所成
[00:03:17.000 --> 00:03:20.000]  反而要以善成惡
[00:03:20.000 --> 00:03:26.000]  看看羅馬書十二章九至十三節
[00:03:26.000 --> 00:03:28.000]  這短短五節經文
[00:03:28.000 --> 00:03:32.000]  當中有十三個提醒
[00:03:32.000 --> 00:03:34.000]  提醒我們要去愛
[00:03:34.000 --> 00:03:36.000]  但不單止去愛
[00:03:36.000 --> 00:03:38.000]  是不虛假的愛
[00:03:38.000 --> 00:03:39.000]  不要虛假的愛
[00:03:39.000 --> 00:03:41.000]  Be without hypocrisy
[00:03:41.000 --> 00:03:45.000]  惡要厭惡
[00:03:45.000 --> 00:03:48.000]  善要持守
[00:03:48.000 --> 00:03:52.000]  我們要彼此相親相愛
[00:03:52.000 --> 00:03:54.000]  但說的相親相愛
[00:03:54.000 --> 00:03:56.000]  不是單單說相愛那麼簡單
[00:03:56.000 --> 00:03:58.000]  是說兄弟如手足
[00:03:58.000 --> 00:04:01.000]  弟兄姐妹那種愛
[00:04:01.000 --> 00:04:04.000]  尊重而彼此爭先
[00:04:04.000 --> 00:04:06.000]  爭先的意思是
[00:04:06.000 --> 00:04:09.000]  我們好像差不多和對方比賽
[00:04:09.000 --> 00:04:13.000]  誰快一點去尊重對方
[00:04:13.000 --> 00:04:15.000]  殷勤不可懈妥
[00:04:15.000 --> 00:04:16.000]  要火熱
[00:04:16.000 --> 00:04:18.000]  是在靈里要火熱
[00:04:18.000 --> 00:04:20.000]  我們要服侍主
[00:04:20.000 --> 00:04:22.000]  是常常服侍主
[00:04:22.000 --> 00:04:24.000]  要有喜樂
