
[00:00:00.000 --> 00:00:07.000]  (音樂)
[00:00:07.000 --> 00:00:10.000]  今次我試同大家分析一下
[00:00:10.000 --> 00:00:17.000]  為何藥室沒有立刻正視和處理當時主母對她的色誘呢?
[00:00:17.000 --> 00:00:21.000]  我個人認為有以下幾個原因
[00:00:21.000 --> 00:00:26.000]  首先,當年的藥室幾乎被兄長殺死
[00:00:26.000 --> 00:00:29.000]  最後就被兄長賣到埃及做奴隸
[00:00:29.000 --> 00:00:36.000]  他的遭遇對一個當時年青人來說是一個相當大的打擊
[00:00:36.000 --> 00:00:42.000]  一直以來,藥室在親父母的愛和保護之下成長
[00:00:42.000 --> 00:00:48.000]  加上他年少無知,經常在父親面前告發兄長
[00:00:48.000 --> 00:00:55.000]  結果因為被兄長質盜,要經歷被殺的危機和被賣的結果
[00:00:55.000 --> 00:01:02.000]  從此之後,要離開自己的親生父母,留落異鄉成為奴隸
[00:01:02.000 --> 00:01:09.000]  雖然藥室一直有神的同在,使他在埃及的主人眼前蒙恩
[00:01:09.000 --> 00:01:13.000]  可以由一個奴隸升為總管
[00:01:13.000 --> 00:01:20.000]  不過,對當時藥室只是一個年青人時就遭遇這些事情
[00:01:20.000 --> 00:01:24.000]  對他來說的確造成心靈上很大的創傷
[00:01:24.000 --> 00:01:30.000]  創傷似乎未因為時間的過去而得到醫治
[00:01:30.000 --> 00:01:35.000]  所以造成藥室的心理上留下了很大的陰影
[00:01:35.000 --> 00:01:41.000]  例如當時藥室遇到主母色友他,這件事為例
[00:01:41.000 --> 00:01:44.000]  從他的處理方法我們可以知道
[00:01:44.000 --> 00:01:51.000]  藥室因為知道有神的同在,所以他不敢犯罪得罪神
[00:01:51.000 --> 00:01:59.000]  於是他就有勇氣每一次都成功地拒絕主母對他的色友
[00:01:59.000 --> 00:02:06.000]  但他卻沒有勇氣,向主人告發主母的罪行
[00:02:06.000 --> 00:02:12.000]  導致藥室沒有勇氣向主人告發主母的罪行原因?
[00:02:12.000 --> 00:02:17.000]  有可能是因為他害怕,一旦告發了主母的罪行
[00:02:17.000 --> 00:02:21.000]  結果就像當年一樣,自己因為年少無知
[00:02:21.000 --> 00:02:27.000]  因為心得父母的偏愛,在父親面前告發兄長
[00:02:27.000 --> 00:02:33.000]  帶來的結果就是被兄長殺和賣
[00:02:33.000 --> 00:02:38.000]  中年的藥室再不是一個無知的年青人
[00:02:38.000 --> 00:02:42.000]  他有被自己的親人殺和賣的經歷
[00:02:42.000 --> 00:02:47.000]  藥室在過去的經歷中,新心靈都被受傷害
[00:02:47.000 --> 00:02:53.000]  從此之後,亦成為他很大的心理上的障礙
[00:02:53.000 --> 00:02:55.000]  過去的日子,要離開父母
[00:02:55.000 --> 00:03:00.000]  被迫留在一個非自己的出生地,生活、工作
[00:03:00.000 --> 00:03:05.000]  在這段日子,他需要克服很多生活上對他的挑戰
[00:03:05.000 --> 00:03:08.000]  相信大家曾經做過新移民
[00:03:08.000 --> 00:03:11.000]  剛來到一個新的地方
[00:03:11.000 --> 00:03:17.000]  要落地生根的確需要面對很多生活上和工作上的挑戰
[00:03:17.000 --> 00:03:21.000]  有沒有試過不敢向警方舉報
[00:03:21.000 --> 00:03:25.000]  或者不敢出庭做證人,指證一些罪犯?
[00:03:25.000 --> 00:03:30.000]  甚至有時候,連發聲表達自己的不滿都不敢
[00:03:30.000 --> 00:03:33.000]  在故事中的藥室
[00:03:33.000 --> 00:03:37.000]  不能夠立即處理主母對他的色誘帶來的後果
[00:03:37.000 --> 00:03:41.000]  就是讓這個主母有腦收成奴的機會
[00:03:41.000 --> 00:03:45.000]  看19到20節,那裡說到
[00:03:45.000 --> 00:03:50.000]  主人信妻子的話,於是就將藥室囚禁
[00:03:50.000 --> 00:03:54.000]  藥室在一次的經歷到一無所有
[00:03:54.000 --> 00:03:58.000]  由一個總管,變成一個囚犯
[00:03:58.000 --> 00:04:02.000]  甚至有生命的威脅危機
[00:04:02.000 --> 00:04:06.000]  頂姐妹,人生會有不同的經歷
[00:04:06.000 --> 00:04:10.000]  大多數的經歷都不可以有預知
[00:04:10.000 --> 00:04:13.000]  就好像藥室今次所遇到的
[00:04:13.000 --> 00:04:16.000]  並不是他自己預料之事
[00:04:16.000 --> 00:04:19.000]  更加不是他自己所選擇
[00:04:19.000 --> 00:04:22.000]  同時亦沒有能力來改變
[00:04:22.000 --> 00:04:25.000]  故事說到這裡,大家會不會認同
[00:04:25.000 --> 00:04:28.000]  「戲如人生」?
[00:04:28.000 --> 00:04:32.000]  如果人的一生真是一部戲
[00:04:32.000 --> 00:04:36.000]  人的一生,由開始到結局
[00:04:36.000 --> 00:04:40.000]  都只可以跟著一本不能改寫的劇本
[00:04:40.000 --> 00:04:45.000]  無論你喜歡,還是不喜歡這部劇本
[00:04:45.000 --> 00:04:48.000]  你都沒有自由來再選擇
[00:04:48.000 --> 00:04:51.000]  你都沒有辦法來改變
[00:04:51.000 --> 00:04:55.000]  不過,信主重生後的基督徒
[00:04:55.000 --> 00:04:57.000]  生命就不一樣
[00:04:57.000 --> 00:05:00.000]  重生後的基督徒是有新的生命
[00:05:00.000 --> 00:05:04.000]  新的生命是屬於靈性的生命
[00:05:04.000 --> 00:05:07.000]  靈性的生命是由聖靈所掌管
[00:05:07.000 --> 00:05:10.000]  在聖靈掌管下,有神的同在
[00:05:10.000 --> 00:05:14.000]  亦有神的賜福、帶領和保守
[00:05:14.000 --> 00:05:20.000]  即使在人生路上再遇到有多少難過的關口
[00:05:20.000 --> 00:05:22.000]  因為有神的同在
[00:05:22.000 --> 00:05:28.000]  一切所遭遇的都會化險為夷,因禍得福
[00:05:28.000 --> 00:05:32.500]  MING PAO CANADA | MING PAO TORONTO

