
[00:00:00.000 --> 00:00:04.000]  早安
[00:00:04.000 --> 00:00:06.000]  跟大家打招呼
[00:00:06.000 --> 00:00:08.000]  身邊的人跟他們說早安
[00:00:08.000 --> 00:00:10.000]  夠了
[00:00:10.000 --> 00:00:12.000]  不要說太多
[00:00:12.000 --> 00:00:14.000]  這次我們繼續去想想
[00:00:14.000 --> 00:00:16.000]  這個topic
[00:00:16.000 --> 00:00:18.000]  崇拜的topic
[00:00:18.000 --> 00:00:20.000]  我想大家
[00:00:20.000 --> 00:00:22.000]  信主或者甚至你可能
[00:00:22.000 --> 00:00:24.000]  第一次來教會
[00:00:24.000 --> 00:00:26.000]  你都會發現崇拜
[00:00:26.000 --> 00:00:28.000]  公共的worship
[00:00:28.000 --> 00:00:30.000]  是一個很重要的環節
[00:00:30.000 --> 00:00:32.000]  在我們心靈裏面
[00:00:32.000 --> 00:00:34.000]  在我們基督徒的journey裏面
[00:00:34.000 --> 00:00:36.000]  在我們的旅程裏面
[00:00:36.000 --> 00:00:38.000]  其實是非常重要的
[00:00:38.000 --> 00:00:40.000]  每一個禮拜我們會get together
[00:00:40.000 --> 00:00:42.000]  每一個禮拜我們會練歌
[00:00:42.000 --> 00:00:44.000]  和預備等等
[00:00:44.000 --> 00:00:46.000]  我們今天進來
[00:00:46.000 --> 00:00:48.000]  崇拜大概一個小時的時間
[00:00:48.000 --> 00:00:50.000]  我們有不同的環節
[00:00:50.000 --> 00:00:52.000]  你知道背後有很多弟兄姊妹
[00:00:52.000 --> 00:00:54.000]  做了很多事
[00:00:54.000 --> 00:00:56.000]  他們練歌在後台
[00:00:56.000 --> 00:00:58.000]  很多不同的細節
[00:00:58.000 --> 00:01:00.000]  以致我們今天
[00:01:00.000 --> 00:01:02.000]  能夠享受崇拜的聚會
[00:01:02.000 --> 00:01:04.000]  所以大家需要知道
[00:01:04.000 --> 00:01:06.000]  為什麼
[00:01:06.000 --> 00:01:08.000]  所謂corporate worship
[00:01:08.000 --> 00:01:10.000]  corporate worship
[00:01:10.000 --> 00:01:12.000]  公共崇拜
[00:01:12.000 --> 00:01:14.000]  集體崇拜如此重要
[00:01:14.000 --> 00:01:16.000]  因為聖經裏面告訴我們很多章節
[00:01:16.000 --> 00:01:18.000]  很多經文
[00:01:18.000 --> 00:01:20.000]  告訴我們我們需要做一個
[00:01:20.000 --> 00:01:22.000]  認識敬拜是一回事
[00:01:22.000 --> 00:01:24.000]  和怎樣去成為一個
[00:01:24.000 --> 00:01:26.000]  更好的敬拜者
[00:01:26.000 --> 00:01:28.000]  我想問你第一個問題
[00:01:28.000 --> 00:01:30.000]  我們怎樣能夠成為一個
[00:01:30.000 --> 00:01:34.000]  更加好或更合上帝心意的敬拜者
[00:01:34.000 --> 00:01:35.000]  ok
[00:01:35.000 --> 00:01:39.000]  或者更好不是一個最好的描述方法
[00:01:39.000 --> 00:01:42.000]  怎樣成為一個更加上帝
