
[00:00:00.000 --> 00:00:05.120]  早晨各位弟兄姊妹
[00:00:05.120 --> 00:00:06.160]  早晨
[00:00:06.160 --> 00:00:10.000]  雖然今天天空要下雨
[00:00:10.000 --> 00:00:12.320]  但也沒有我們弟兄姊妹
[00:00:12.320 --> 00:00:15.960]  回到教會裡敬拜我們的神
[00:00:15.960 --> 00:00:18.120]  我想給大家一點時間
[00:00:18.120 --> 00:00:21.520]  跟前前後後左左右右打個招呼
[00:00:28.960 --> 00:00:30.400]  今天早上回來
[00:00:30.400 --> 00:00:33.440]  大家準備好聆聽神的話語了沒有
[00:00:33.440 --> 00:00:35.160]  還記不記得這個暑假
[00:00:35.160 --> 00:00:36.480]  我這次回來
[00:00:36.480 --> 00:00:39.600]  講了兩堂《肥理門書》
[00:00:39.600 --> 00:00:41.600]  今天是最後一堂
[00:00:41.600 --> 00:00:44.200]  重溫一點
[00:00:44.200 --> 00:00:49.920]  第一堂的題目叫《星》
[00:00:49.920 --> 00:00:54.960]  是講述福音如何重新定義人與人之間的關係
[00:00:54.960 --> 00:00:56.840]  第二堂《愛回家》
[00:00:56.840 --> 00:00:59.200]  講述教會群體的功課
[00:00:59.200 --> 00:01:00.800]  今天第三堂
[00:01:00.800 --> 00:01:02.800]  請勿超越黃線
[00:01:02.800 --> 00:01:05.400]  Please stand behind the yellow line
[00:01:05.400 --> 00:01:08.160]  如果上兩堂你沒有在我們當中
[00:01:08.160 --> 00:01:10.400]  或者在網上看的時候
[00:01:10.400 --> 00:01:13.000]  我現在嘗試用一點時間
[00:01:13.000 --> 00:01:15.000]  跟大家重溫
[00:01:15.000 --> 00:01:16.200]  做個總結
[00:01:16.200 --> 00:01:21.320]  《肥理門書》不是一本深入神學的書卷
[00:01:21.320 --> 00:01:25.560]  但它對基督徒人際之間的關係
[00:01:25.560 --> 00:01:27.880]  和教會群體的本質
[00:01:27.880 --> 00:01:30.880]  提供了很多很寶貴的見解
[00:01:30.880 --> 00:01:33.240]  根據經文推斷
[00:01:33.240 --> 00:01:36.560]  保羅第一次在羅馬被監禁的時候
[00:01:36.560 --> 00:01:40.800]  為奴隸亞尼西牟寫了一封求情信
[00:01:40.800 --> 00:01:45.400]  要他親身將這封信帶去哥羅西
[00:01:45.400 --> 00:01:49.200]  因為他冒犯了他的主人肥理門
[00:01:49.200 --> 00:01:54.080]  普遍推測是這個奴隸偷了他主人的錢
[00:01:54.080 --> 00:01:56.080]  之後就逃跑了
[00:01:56.080 --> 00:01:57.400]  到了羅馬
[00:01:57.400 --> 00:02:00.720]  不知在什麼情況下認識了保羅
[00:02:00.720 --> 00:02:04.000]  藉著保羅信了耶穌
[00:02:04.000 --> 00:02:07.720]  之後他還成為了保羅的福音夥伴
[00:02:07.720 --> 00:02:11.080]  和他一起宣講天國的福音
[00:02:11.080 --> 00:02:15.640]  在信中保羅稱呼亞尼西牟為孩子
[00:02:15.640 --> 00:02:19.360]  甚至願意將他虧欠主人的「濫」上身
[00:02:19.360 --> 00:02:21.360]  代他還債
[00:02:21.360 --> 00:02:27.480]  保羅這個動作凸顯了福音徹底和解和寬恕的大能
[00:02:27.480 --> 00:02:33.160]  另外一個可能性是肥理門主人
[00:02:33.160 --> 00:02:37.000]  將這個奴隸拆了出去辦一些事情
[00:02:37.000 --> 00:02:40.640]  結果這個奴隸去了之後一去不返
[00:02:40.640 --> 00:02:43.000]  家裡少了一個奴隸
[00:02:43.000 --> 00:02:46.920]  不多不少都令到他的主人有所損失
[00:02:46.920 --> 00:02:48.520]  無論如何
[00:02:48.520 --> 00:02:50.520]  這封信的主要目的
[00:02:50.520 --> 00:02:56.520]  是保羅懇求肥理門重新接納亞尼西牟
[00:02:56.520 --> 00:03:00.520]  因為亞尼西牟已經信了主耶穌基督
[00:03:00.520 --> 00:03:03.160]  成為他自己的個人救主
