
[00:00:00.000 --> 00:00:17.000]  足夠法定人數
[00:00:17.000 --> 00:00:23.000]  主席
[00:00:23.000 --> 00:00:29.000]  主席
[00:00:29.000 --> 00:00:35.000]  主席
[00:00:35.000 --> 00:00:41.000]  主席
[00:00:41.000 --> 00:00:47.000]  主席
[00:00:47.000 --> 00:00:53.000]  主席
[00:00:53.000 --> 00:00:59.000]  主席
[00:00:59.000 --> 00:01:05.000]  主席
[00:01:05.000 --> 00:01:11.000]  主席
[00:01:11.000 --> 00:01:17.000]  主席
[00:01:17.000 --> 00:01:23.000]  主席
[00:01:23.000 --> 00:01:29.000]  主席
[00:01:29.000 --> 00:01:35.000]  主席
[00:01:35.000 --> 00:01:41.000]  主席
[00:01:41.000 --> 00:01:47.000]  主席
[00:01:47.000 --> 00:01:53.000]  主席
[00:01:53.000 --> 00:01:59.000]  主席
[00:01:59.000 --> 00:02:05.000]  主席
[00:02:05.000 --> 00:02:11.000]  主席
[00:02:11.000 --> 00:02:17.000]  主席
[00:02:17.000 --> 00:02:23.000]  主席
[00:02:23.000 --> 00:02:29.000]  主席
[00:02:29.000 --> 00:02:35.000]  主席
[00:02:35.000 --> 00:02:41.000]  主席
[00:02:41.000 --> 00:02:47.000]  主席
[00:02:47.000 --> 00:02:53.000]  主席
[00:02:53.000 --> 00:02:59.000]  主席
[00:02:59.000 --> 00:03:05.000]  主席
[00:03:05.000 --> 00:03:11.000]  主席
[00:03:11.000 --> 00:03:17.000]  主席
[00:03:17.000 --> 00:03:23.000]  主席
[00:03:23.000 --> 00:03:29.000]  主席
[00:03:29.000 --> 00:03:35.000]  主席
[00:03:35.000 --> 00:03:41.000]  主席
[00:03:41.000 --> 00:03:47.000]  主席
[00:03:47.000 --> 00:03:53.000]  主席
[00:03:53.000 --> 00:03:59.000]  主席
[00:03:59.000 --> 00:04:05.000]  主席
[00:04:05.000 --> 00:04:11.000]  主席
[00:04:11.000 --> 00:04:17.000]  主席
[00:04:17.000 --> 00:04:23.000]  主席
[00:04:23.000 --> 00:04:29.000]  主席
[00:04:29.000 --> 00:04:35.000]  主席
[00:04:35.000 --> 00:04:41.000]  主席
[00:04:41.000 --> 00:04:47.000]  主席
[00:05:07.000 --> 00:05:13.000]  主席
[00:05:30.000 --> 00:05:36.000]  主席
[00:05:57.000 --> 00:06:03.000]  主席
[00:06:03.000 --> 00:06:09.000]  主席
[00:06:10.000 --> 00:06:16.000]  主席
[00:06:16.000 --> 00:06:22.000]  主席
[00:06:22.000 --> 00:06:28.000]  主席
[00:06:29.000 --> 00:06:35.000]  主席
[00:06:35.000 --> 00:06:41.000]  主席
[00:06:41.000 --> 00:06:47.000]  主席
[00:06:47.000 --> 00:06:53.000]  主席
[00:06:53.000 --> 00:06:59.000]  主席
[00:07:00.000 --> 00:07:06.000]  主席
[00:07:07.000 --> 00:07:13.000]  主席
[00:07:14.000 --> 00:07:20.000]  主席
[00:07:20.000 --> 00:07:26.000]  主席
[00:07:26.000 --> 00:07:32.000]  主席
[00:07:32.000 --> 00:07:38.000]  主席
[00:07:38.000 --> 00:07:44.000]  主席
[00:07:44.000 --> 00:07:50.000]  主席
[00:07:50.000 --> 00:07:56.000]  主席
[00:07:57.000 --> 00:08:03.000]  主席
[00:08:03.000 --> 00:08:09.000]  主席
[00:08:09.000 --> 00:08:15.000]  主席
[00:08:16.000 --> 00:08:22.000]  主席
[00:08:22.000 --> 00:08:28.000]  主席
[00:08:28.000 --> 00:08:34.000]  主席
[00:08:34.000 --> 00:08:40.000]  主席
[00:08:41.000 --> 00:08:47.000]  主席
[00:08:47.000 --> 00:08:53.000]  主席
[00:08:53.000 --> 00:08:59.000]  主席
[00:08:59.000 --> 00:09:05.000]  主席
[00:09:06.000 --> 00:09:12.000]  主席
[00:09:12.000 --> 00:09:18.000]  主席
[00:09:19.000 --> 00:09:25.000]  主席
[00:09:25.000 --> 00:09:31.000]  主席
[00:09:31.000 --> 00:09:37.000]  主席
[00:09:37.000 --> 00:09:43.000]  主席
[00:09:44.000 --> 00:09:50.000]  主席
[00:09:51.000 --> 00:09:57.000]  主席
[00:09:58.000 --> 00:10:04.000]  主席
[00:10:04.000 --> 00:10:10.000]  主席
[00:10:11.000 --> 00:10:17.000]  主席
[00:10:18.000 --> 00:10:24.000]  主席
[00:10:24.000 --> 00:10:30.000]  主席
[00:10:30.000 --> 00:10:36.000]  主席
[00:10:37.000 --> 00:10:43.000]  主席
[00:10:43.000 --> 00:10:49.000]  主席
[00:10:49.000 --> 00:10:55.000]  主席
[00:10:55.000 --> 00:11:01.000]  主席
[00:11:23.000 --> 00:11:26.000]  主的話必永不落空
[00:11:26.000 --> 00:11:30.000]  我們看第十和十一節的經文
[00:11:30.000 --> 00:11:35.000]  我用現代中文譯本讀給大家參照
[00:11:35.000 --> 00:11:40.000]  我的話像雪和雨水降下不再返回
[00:11:40.000 --> 00:11:44.000]  卻灌溉大地使五穀生長
[00:11:44.000 --> 00:11:46.000]  讓殺種的有種子
[00:11:46.000 --> 00:11:49.000]  讓吃的人有食糧
[00:11:49.000 --> 00:11:51.000]  我的話就是這樣
[00:11:52.000 --> 00:11:53.000]  神的話從不落空
[00:11:53.000 --> 00:11:55.000]  卻要完成我的計劃
[00:11:55.000 --> 00:11:58.000]  要執行我的旨意
[00:11:58.000 --> 00:12:01.000]  一旦神的話預備解開善明
[00:12:01.000 --> 00:12:04.000]  必定有奇妙的感召力
[00:12:04.000 --> 00:12:07.000]  令人為罪為義為審判
[00:12:07.000 --> 00:12:09.000]  會自己責備自己
[00:12:09.000 --> 00:12:13.000]  神的話更是你我腳前的燈路上的光
[00:12:13.000 --> 00:12:15.000]  會指引我們
[00:12:15.000 --> 00:12:17.000]  走在一條正確美好的道路
[00:12:17.000 --> 00:12:19.000]  神的話真的不會落空
[00:12:20.000 --> 00:12:21.000]  是有成效的
[00:12:21.000 --> 00:12:24.000]  依從祂的旨意和計劃而成就
[00:12:24.000 --> 00:12:27.000]  執行祂神聖的任務
[00:12:27.000 --> 00:12:32.000]  問題不是神的話語無力會落空
[00:12:32.000 --> 00:12:36.000]  而關鍵的就是人對神的話語是怎樣回應
[00:12:36.000 --> 00:12:38.000]  怎樣去珍惜
