
[00:00:00.000 --> 00:00:02.000]  弟兄姊妹早安
[00:00:02.000 --> 00:00:04.000]  今天是馬拉松
[00:00:04.000 --> 00:00:07.000]  昨天我們一班弟兄姊妹有幾個
[00:00:07.000 --> 00:00:10.000]  包括我老婆和我女兒
[00:00:10.000 --> 00:00:13.000]  我們去了年輕家庭的退休會
[00:00:13.000 --> 00:00:15.000]  很熱鬧的
[00:00:15.000 --> 00:00:18.000]  所以我們昨晚大概12點多才回來
[00:00:18.000 --> 00:00:19.000]  我們去了一晚
[00:00:19.000 --> 00:00:21.000]  今天我們又去
[00:00:21.000 --> 00:00:22.000]  去探探他們
[00:00:22.000 --> 00:00:24.000]  然後今晚又再回來
[00:00:24.000 --> 00:00:26.000]  雖然我不是跑馬拉松
[00:00:26.000 --> 00:00:28.000]  但我都走很多
[00:00:28.000 --> 00:00:29.000]  不少mile away
[00:00:29.000 --> 00:00:31.000]  說到馬拉松
[00:00:31.000 --> 00:00:34.000]  你知不知道為什麼芝加哥馬拉松這麼出名
[00:00:34.000 --> 00:00:36.000]  每個人都想來這裡跑
[00:00:36.000 --> 00:00:37.000]  你知道嗎
[00:00:37.000 --> 00:00:38.000]  我知道你不跑
[00:00:38.000 --> 00:00:40.000]  你跑不動
[00:00:40.000 --> 00:00:42.000]  但跑動的很喜歡來芝加哥跑
[00:00:42.000 --> 00:00:43.000]  為什麼
[00:00:43.000 --> 00:00:47.000]  我剛剛和一個參加馬拉松的弟兄聊天
[00:00:47.000 --> 00:00:48.000]  剛好是星期五
[00:00:48.000 --> 00:00:50.000]  他說為什麼這麼喜歡來這裡跑
[00:00:50.000 --> 00:00:51.000]  因為他跑過其他城市
[00:00:51.000 --> 00:00:53.000]  譬如Alanta、Seattle
[00:00:53.000 --> 00:00:55.000]  他說跑得很悶
[00:00:55.000 --> 00:00:59.000]  他跑很多段路
[00:00:59.000 --> 00:01:01.000]  沒有人去打氣
[00:01:01.000 --> 00:01:03.000]  然後旁邊一路跑的時候
[00:01:03.000 --> 00:01:05.000]  全部都是野草
[00:01:05.000 --> 00:01:07.000]  非常荒涼
[00:01:07.000 --> 00:01:08.000]  芝加哥不是
[00:01:08.000 --> 00:01:11.000]  他說很多人打氣
[00:01:11.000 --> 00:01:13.000]  又給他水喝
[00:01:13.000 --> 00:01:14.000]  有招吃
[00:01:14.000 --> 00:01:15.000]  你吃招吧
[00:01:15.000 --> 00:01:16.000]  繼續跑
[00:01:16.000 --> 00:01:19.000]  然後很多人去拉隊
[00:01:19.000 --> 00:01:21.000]  去鼓勵他
[00:01:21.000 --> 00:01:22.000]  他說特別開心
[00:01:22.000 --> 00:01:23.000]  在這裡跑
[00:01:23.000 --> 00:01:25.000]  為什麼芝加哥跑馬拉松
[00:01:25.000 --> 00:01:27.000]  要抽籤這麼厲害
[00:01:27.000 --> 00:01:29.000]  你知道嗎
[00:01:29.000 --> 00:01:32.000]  你以為你想跑就跑嗎
[00:01:32.000 --> 00:01:33.000]  要抽籤的
[00:01:33.000 --> 00:01:35.000]  其他城市不用
[00:01:35.000 --> 00:01:36.000]  其實你想想
[00:01:36.000 --> 00:01:40.000]  上帝在我們心靈裡面的帶領都是一樣
[00:01:40.000 --> 00:01:43.000]  無論你跑過任何荒野
[00:01:43.000 --> 00:01:45.000]  每一個路徑
[00:01:45.000 --> 00:01:48.000]  都是有上帝去打氣
[00:01:48.000 --> 00:01:50.000]  這就是Providence
[00:01:50.000 --> 00:01:52.000]  就是上主對我們的庇護
[00:01:52.000 --> 00:01:55.000]  你想想你走過不同人生的旅程
[00:01:55.000 --> 00:01:57.000]  不同的章節的時候
[00:01:57.000 --> 00:01:59.000]  如果有一個人在你附近
[00:01:59.000 --> 00:02:01.000]  有群人在你附近
[00:02:01.000 --> 00:02:03.000]  去cheer you up
[00:02:03.000 --> 00:02:05.000]  去幫你打氣
[00:02:05.000 --> 00:02:07.000]  那個感覺是多麼不同
[00:02:07.000 --> 00:02:10.000]  所以聖經裡面說到這個Providence
[00:02:10.000 --> 00:02:12.000]  是一個很重要
[00:02:12.000 --> 00:02:17.000]  很寶貴和很切身的教導
[00:02:17.000 --> 00:02:19.000]  我們說聖經裡面
[00:02:19.000 --> 00:02:22.000]  是用故事來介紹上帝
[00:02:22.000 --> 00:02:24.000]  你知道上帝會是怎樣
[00:02:24.000 --> 00:02:27.000]  你知道上帝在你心靈裡面在做什麼
[00:02:27.000 --> 00:02:29.000]  你不一定全盤有答案
[00:02:29.000 --> 00:02:32.000]  不過起碼你要知道這個上帝
[00:02:32.000 --> 00:02:34.000]  在你身邊一路帶領你
[00:02:34.000 --> 00:02:37.000]  一路去和你打氣的上帝
[00:02:37.000 --> 00:02:39.000]  到底是一個怎樣的上帝
[00:02:39.000 --> 00:02:42.000]  上帝就說你打開我所說的話
[00:02:42.000 --> 00:02:44.000]  我曾經做過的事
[00:02:44.000 --> 00:02:46.000]  我當日是這樣做
[00:02:46.000 --> 00:02:47.000]  這就是當日的我
[00:02:47.000 --> 00:02:49.000]  今日的我都是一樣
[00:02:49.000 --> 00:02:51.000]  這個就是用一個story telling的方法
[00:02:51.000 --> 00:02:53.000]  來告訴我們
[00:02:53.000 --> 00:02:55.000]  Joseph Story
[00:02:55.000 --> 00:02:57.000]  上帝是一個怎樣的上帝
[00:02:57.000 --> 00:02:59.000]  而不單單在約瑟的生命裡面是這樣的
[00:02:59.000 --> 00:03:01.000]  在你生命裡面也是一樣
[00:03:01.000 --> 00:03:05.000]  今天我們看到約瑟的故事
[00:03:05.000 --> 00:03:07.000]  第40章和第41章
[00:03:07.000 --> 00:03:09.000]  我們看了兩講
[00:03:09.000 --> 00:03:11.000]  這次是第3講
[00:03:11.000 --> 00:03:13.000]  第40章我們開始
[00:03:13.000 --> 00:03:17.000]  這時候埃及王的司酒長
[00:03:17.000 --> 00:03:19.000]  司善長
[00:03:19.000 --> 00:03:21.000]  得罪了他們的主埃及王
[00:03:21.000 --> 00:03:24.000]  法老對司酒長和司善長
[00:03:24.000 --> 00:03:27.000]  兩個官員法老
[00:03:27.000 --> 00:03:31.000]  把他們關在護衛長府內的監獄裡面
[00:03:31.000 --> 00:03:33.000]  就是約瑟被囚的地方
[00:03:33.000 --> 00:03:36.000]  護衛長把他們交給約瑟
[00:03:36.000 --> 00:03:38.000]  約瑟就侍候他們
[00:03:38.000 --> 00:03:41.000]  他們就被關了一段日子
[00:03:41.000 --> 00:03:43.000]  關在監獄裡面的這兩個人
[00:03:43.000 --> 00:03:45.000]  就是司酒長和司善長
[00:03:45.000 --> 00:03:48.000]  在同一個晚上各自做了一個夢
[00:03:48.000 --> 00:03:51.000]  每個夢都有自己的解釋
[00:03:51.000 --> 00:03:53.000]  到你早晨
[00:03:53.000 --> 00:03:56.000]  約瑟來到他們那裡看他們
[00:03:56.000 --> 00:03:58.000]  他們就甚憂愁
[00:03:58.000 --> 00:04:03.000]  他就問在監獄裡面所關閉的兩位官員
[00:04:03.000 --> 00:04:07.000]  他們今天為什麼面帶愁容呢
[00:04:07.000 --> 00:04:09.000]  他們對他說
[00:04:09.000 --> 00:04:10.000]  他們做了一個夢
[00:04:10.000 --> 00:04:12.000]  每個人為我們解夢
[00:04:12.000 --> 00:04:14.000]  約瑟就對他們說
[00:04:14.000 --> 00:04:16.000]  解夢不是出於上帝嗎
[00:04:16.000 --> 00:04:21.000]  請你把夢告訴我
[00:04:21.000 --> 00:04:23.000]  這段聖經很長
[00:04:23.000 --> 00:04:25.000]  然後他們就各自對約瑟說
[00:04:25.000 --> 00:04:27.000]  我做了一個什麼夢呢
[00:04:27.000 --> 00:04:29.000]  首先是酒長Cupbearer
[00:04:29.000 --> 00:04:31.000]  他說我夢見什麼
[00:04:31.000 --> 00:04:33.000]  三支葡萄枝
[00:04:33.000 --> 00:04:37.000]  然後他用手揸爛葡萄
[00:04:37.000 --> 00:04:40.000]  把這些葡萄放在杯子裡面
[00:04:40.000 --> 00:04:43.000]  把杯子遞給法老
[00:04:43.000 --> 00:04:46.000]  然後約瑟就跟他解夢
[00:04:46.000 --> 00:04:48.000]  他說三天之後
[00:04:48.000 --> 00:04:50.000]  你就會復職
[00:04:50.000 --> 00:04:52.000]  然後這個善長
[00:04:52.000 --> 00:04:54.000]  就是煮飯的那個The Butler
[00:04:54.000 --> 00:04:56.000]  他就覺得這個解得很好
[00:04:56.000 --> 00:05:01.000]  因為你以前試過拜假神偶像的時候
[00:05:01.000 --> 00:05:04.000]  去廟裡求什麼上上下下簽的
[00:05:04.000 --> 00:05:06.000]  有沒有試過
[00:05:06.000 --> 00:05:08.000]  人家投了上上下下簽
[00:05:08.000 --> 00:05:10.000]  你為什麼要求上上下下
[00:05:10.000 --> 00:05:12.000]  這個The Butler就是這樣
[00:05:12.000 --> 00:05:14.000]  旁邊有一支上上下下簽
[00:05:14.000 --> 00:05:16.000]  他說我也說個夢給你聽
[00:05:16.000 --> 00:05:19.000]  他說我頭頂上有三個籃子
[00:05:19.000 --> 00:05:21.000]  三個籃子裡面都有法老吃的餅
[00:05:21.000 --> 00:05:25.000]  然後有些鳥來剁食
[00:05:25.000 --> 00:05:28.000]  約瑟就將他解罵
[00:05:28.000 --> 00:05:31.000]  他說三天之內你就人頭落地
[00:05:31.000 --> 00:05:33.000]  原來是這樣
[00:05:33.000 --> 00:05:35.000]  這一段故事可以暫時看到這裡
[00:05:35.000 --> 00:05:37.000]  第四十章
[00:05:37.000 --> 00:05:40.000]  就是講到兩個官員的故事
[00:05:40.000 --> 00:05:43.000]  然後兩個不同的解釋
[00:05:43.000 --> 00:05:45.000]  講什麼呢
[00:05:45.000 --> 00:05:48.000]  這裡告訴我們上帝的護理是怎麼樣
[00:05:48.000 --> 00:05:53.000]  上帝的護理包括當時的世事
[00:05:53.000 --> 00:05:55.000]  這兩個官員
[00:05:55.000 --> 00:05:57.000]  他們的命運
[00:05:57.000 --> 00:05:59.000]  他們所發生的事
[00:05:59.000 --> 00:06:04.000]  甚至是法老的埃及王的朝廷
[00:06:04.000 --> 00:06:07.000]  上帝的護理都在那裡
[00:06:07.000 --> 00:06:10.000]  世事裡面發生什麼
[00:06:10.000 --> 00:06:12.000]  雖然不是直接和約瑟有關
[00:06:12.000 --> 00:06:16.000]  不一定直接和神的子民有關
[00:06:16.000 --> 00:06:20.000]  不過上帝的護理仍然在那裡
[00:06:20.000 --> 00:06:23.000]  留意一下約瑟的故事
[00:06:23.000 --> 00:06:26.000]  或者整本的創世紀
[00:06:26.000 --> 00:06:29.000]  有些事都是打孖
[00:06:29.000 --> 00:06:31.000]  約瑟的故事
[00:06:31.000 --> 00:06:33.000]  約瑟發了多少場夢
[00:06:33.000 --> 00:06:34.000]  兩個夢
[00:06:34.000 --> 00:06:35.000]  開頭三十出獎
[00:06:35.000 --> 00:06:36.000]  兩個夢
[00:06:36.000 --> 00:06:39.000]  然後有什麼打孖
[00:06:39.000 --> 00:06:41.000]  兩個兄弟打孖
[00:06:41.000 --> 00:06:44.000]  約瑟和猶大
[00:06:44.000 --> 00:06:47.000]  整本創世紀其實都是這樣的
[00:06:47.000 --> 00:06:49.000]  很多事都是打孖
[00:06:49.000 --> 00:06:51.000]  創造的故事也是打孖
[00:06:51.000 --> 00:06:55.000]  然後阿伯拉罕兩次失誤跌倒
[00:06:55.000 --> 00:06:57.000]  又是打孖兩次
[00:06:57.000 --> 00:07:00.000]  所以很多事是兩次兩次
[00:07:00.000 --> 00:07:02.000]  代表是一個很確定的事
[00:07:02.000 --> 00:07:03.000]  發生了一次
[00:07:03.000 --> 00:07:06.000]  然後再發生另外一次
