
[00:00:00.000 --> 00:00:08.040]   Good morning, everyone.
[00:00:08.040 --> 00:00:15.440]   It is great to be here on another Sunday morning with all of you to worship with you, to take
[00:00:15.440 --> 00:00:21.480]   communion with you, and to just enjoy the presence of this family that we've been adopted
[00:00:21.480 --> 00:00:23.600]   into.
[00:00:23.600 --> 00:00:26.560]   If I could, let me open us in a word of prayer.
[00:00:26.560 --> 00:00:31.120]   Would you bow your heads with me as we pray?
[00:00:31.120 --> 00:00:40.240]   Our Heavenly Father, our Lord, and our God, we come before you today not by what we have
[00:00:40.240 --> 00:00:48.800]   done, not by our own merit, but because you saw us first and you loved us first, Lord,
[00:00:48.800 --> 00:00:53.260]   and you have brought us into your presence.
[00:00:53.260 --> 00:01:01.480]   And so, God, this Sunday morning we give to you, I ask that you would just calm our hearts,
[00:01:01.480 --> 00:01:04.120]   Lord, and give us minds that are focused.
[00:01:04.120 --> 00:01:09.960]   Would you clear away the clouds of sleep, of the troubles of this week?
[00:01:09.960 --> 00:01:12.920]   Would you focus our attention upon you?
[00:01:12.920 --> 00:01:18.840]   And so for that, Lord, I ask that you would be with me, that you would speak through me,
[00:01:18.840 --> 00:01:24.440]   and would you protect the ears of my brothers and sisters as they listen to what I say about
[00:01:24.440 --> 00:01:25.440]   your word?
[00:01:25.440 --> 00:01:29.440]   Would you help them remember your word and your word alone?
[00:01:29.440 --> 00:01:33.880]   All these things we pray in Jesus' name, amen.
[00:01:33.880 --> 00:01:40.960]   Okay, so we'll be continuing our reading of James today, this letter from the Apostle
[00:01:40.960 --> 00:01:45.900]   James to the Jewish Christians of the dispersion, where he calls for his brothers and sisters
[00:01:45.900 --> 00:01:50.440]   to live lives according to the faith that they profess.
[00:01:50.440 --> 00:01:56.720]   To be more than just believers in name, but also believers in their living.
[00:01:56.720 --> 00:02:02.540]   In James' words, Christians cannot just be hearers of the word of God, you and I must
[00:02:02.540 --> 00:02:06.240]   also be doers.
[00:02:06.240 --> 00:02:14.640]   Last week, we saw in chapter 2, verses 14 to 26, that it is a living faith that saves.
[00:02:14.640 --> 00:02:20.800]   That a faith which is without works, without any impact on a person's life, is like trying
[00:02:20.800 --> 00:02:23.720]   to live without breathing.
[00:02:23.720 --> 00:02:30.520]   It's a life that's incomplete, missing an essential part, an essential aspect, and it
[00:02:30.520 --> 00:02:33.800]   is one that cannot sustain you.
[00:02:33.800 --> 00:02:38.440]   It's wrong to live in this way, and it's impossible to live in this way.
[00:02:38.440 --> 00:02:43.400]   The only outcome from a faith without works is death.
[00:02:43.400 --> 00:02:50.560]   And so, James calls for his brothers and sisters to have a complete faith and be complete people.
[00:02:50.560 --> 00:02:56.120]   He wants his fellow believers to be perfect, affected by their faith and transformed so
[00:02:56.120 --> 00:03:03.240]   that their entire being both agrees and works in cohesive wisdom and righteousness.
[00:03:03.240 --> 00:03:07.600]   Toward that end, we are brought to the next part of his letter to his displaced brothers
[00:03:07.600 --> 00:03:09.640]   and sisters.
[00:03:09.640 --> 00:03:14.880]   If you have your Bibles with you, I invite you to turn with me to the book of James,
[00:03:14.880 --> 00:03:18.800]   it's third chapter, verses 1 to 12.
[00:03:18.800 --> 00:03:23.880]   Again, that is James chapter 3, verses 1 to 12.
[00:03:23.880 --> 00:03:30.540]   If you don't have a Bible with you this morning, they'll be right here.
[00:03:30.540 --> 00:03:31.680]   So let's read, all right?
[00:03:31.680 --> 00:03:35.680]   James chapter 3, verses 1 to 12.
[00:03:35.680 --> 00:03:40.120]   Not many of you should become teachers, my fellow believers, because you know that we
[00:03:40.120 --> 00:03:42.880]   who teach will be judged more strictly.
[00:03:42.880 --> 00:03:45.280]   We all stumble in many ways.
[00:03:45.280 --> 00:03:50.220]   Anyone who is never at fault in what they say is perfect, able to keep their whole body
[00:03:50.220 --> 00:03:51.220]   in check.
[00:03:51.220 --> 00:03:57.700]   When we put bits in the mouths of horses and make them obey us, we can turn the whole animal.
[00:03:57.700 --> 00:03:59.840]   Or take ships as an example.
[00:03:59.840 --> 00:04:04.200]   Although they are so large and are driven by strong winds, they are steered by a very
[00:04:04.200 --> 00:04:07.280]   small rudder wherever the pilot wants to go.
[00:04:07.280 --> 00:04:12.800]   Likewise, the tongue is a small part of the body, but it makes great boasts.
[00:04:12.800 --> 00:04:16.720]   Consider what a great forest is set on fire by a small spark.
[00:04:16.720 --> 00:04:22.980]   The tongue also is a fire, a world of evil among the parts of the body.
[00:04:22.980 --> 00:04:28.000]   It corrupts the whole body, sets the whole course of one's life on fire, and is itself
[00:04:28.000 --> 00:04:32.120]   set on fire by hell.
[00:04:32.120 --> 00:04:36.640]   All kinds of animals, birds, reptiles, and sea creatures are being tamed and have been
[00:04:36.640 --> 00:04:41.040]   tamed by mankind, but no human being can tame the tongue.
[00:04:41.040 --> 00:04:45.200]   It is a restless evil, full of deadly poison.
[00:04:45.200 --> 00:04:49.760]   With the tongue, we praise our Lord and Father, and with it, we curse human beings who have
[00:04:49.760 --> 00:04:52.280]   been made in God's likeness.
[00:04:52.280 --> 00:04:55.800]   Out of the same mouth come praise and cursing.
[00:04:55.800 --> 00:04:59.240]   My brothers and sisters, this should not be.
[00:04:59.240 --> 00:05:01.440]   Can both fresh water and fresh water be the same?
[00:05:01.440 --> 00:05:07.240]   My brothers and sisters, can a fig tree bear olives or a grapevine bear figs?
[00:05:07.240 --> 00:05:13.920]   Neither can a salt spring produce fresh water.
[00:05:13.920 --> 00:05:17.920]   Do you want to be what James calls his brothers and sisters to be?
[00:05:17.920 --> 00:05:21.520]   A person who is wise and complete and whole?
[00:05:21.520 --> 00:05:24.960]   A person perfected by their faith?
[00:05:24.960 --> 00:05:33.040]   Here in James chapter 3, verses 1 to 12, we see the centrality of the tongue in being
[00:05:33.040 --> 00:05:34.360]   perfect.
[00:05:34.360 --> 00:05:40.000]   He starts off this chapter by advising caution when considering a position of teaching among
[00:05:40.000 --> 00:05:41.320]   believers, right?
[00:05:41.320 --> 00:05:46.960]   Verses 1 to 2, "Not many of you should become teachers, my fellow believers, because you
[00:05:46.960 --> 00:05:50.400]   know that we who teach will be judged more strictly.
[00:05:50.400 --> 00:05:53.000]   We all stumble in many ways.
[00:05:53.000 --> 00:05:56.200]   Someone who is never at fault in what they say is perfect.
[00:05:56.200 --> 00:05:59.360]   It would keep their whole body in check."
[00:05:59.360 --> 00:06:04.800]   In speaking about strict judgment, we begin to think about the standard of God.
[00:06:04.800 --> 00:06:07.880]   It's the standard of perfection.
[00:06:07.880 --> 00:06:12.680]   And what James states is that among the many ways in which we fail to keep this standard,
[00:06:12.680 --> 00:06:17.160]   we most commonly and often fail through what we say.
[00:06:17.160 --> 00:06:22.280]   We are prone to mistakes, and one great maker of mistakes is our tongue, to the point where
[00:06:22.280 --> 00:06:29.080]   James says that perfection in speech translates to perfection in character.
[00:06:29.080 --> 00:06:33.760]   There's a correlation being drawn between a self-controlled tongue and a self-controlled
[00:06:33.760 --> 00:06:35.680]   body.
[00:06:35.680 --> 00:06:42.360]   So you see in verses 1 to 2 that the tongue is important, that the tongue holds a key
[00:06:42.360 --> 00:06:47.080]   place in the direction of your living.
[00:06:47.080 --> 00:06:54.400]   In order to help us understand this, James gives us two illustrations in verses 3 and
[00:06:54.400 --> 00:06:59.520]   4, a horse and a boat.
[00:06:59.520 --> 00:07:02.560]   There we go.
[00:07:02.560 --> 00:07:09.000]   If we put bits into the mouths of horses so that they obey us, we guide their whole bodies
[00:07:09.000 --> 00:07:10.280]   as well.
[00:07:10.280 --> 00:07:11.780]   Look at the ships also.
[00:07:11.780 --> 00:07:15.600]   Though they are so large and are driven by strong winds, they are guided by a very small
[00:07:15.600 --> 00:07:18.560]   rudder wherever the will of a pilot directs.
[00:07:18.560 --> 00:07:21.640]   That is a different version, but here we have two examples.
[00:07:21.640 --> 00:07:26.880]   One is a living creature, the other is a man-made vehicle.
[00:07:26.880 --> 00:07:28.640]   These are large things.
[00:07:28.640 --> 00:07:32.920]   Horses and boats move with immense power.
[00:07:32.920 --> 00:07:34.680]   Have you ever seen a horse?
[00:07:34.680 --> 00:07:35.680]   Anyone?
[00:07:35.680 --> 00:07:36.680]   They're big.
[00:07:36.680 --> 00:07:42.160]   Okay, I don't know how else to describe them, but they are much bigger than I pictured them
[00:07:42.160 --> 00:07:43.160]   to be.
[00:07:43.160 --> 00:07:47.560]   When we quantify the strength of modern-day machinery, what do we use?
[00:07:47.560 --> 00:07:48.680]   What sort of word do we use?
[00:07:48.680 --> 00:07:54.400]   We use the word "horsepower" because horses are this measurement of strength.
[00:07:54.400 --> 00:07:59.560]   We tell people, "This machine has this many horses' worth of power."
[00:07:59.560 --> 00:08:07.280]   By using a bit, which is a metal rod that fits across the inside of a horse's mouth,
[00:08:07.280 --> 00:08:09.120]   we're able to steer the horse.
[00:08:09.120 --> 00:08:12.920]   We're able to cue and direct the horse in the direction that we want.
[00:08:12.920 --> 00:08:18.520]   A small tug lets the horse know which direction it should turn.
[00:08:18.520 --> 00:08:25.560]   The entire body of the horse is guided by this bit, and it's the same with a boat.
[00:08:25.560 --> 00:08:34.680]   We're given this imagery by James of a large boat driven by strong winds, although they
[00:08:34.680 --> 00:08:38.560]   are so large and are driven by strong winds.
[00:08:38.560 --> 00:08:39.680]   It's a large boat.
[00:08:39.680 --> 00:08:43.060]   This boat is able to withstand the force of nature.
[00:08:43.060 --> 00:08:49.400]   It takes the power of these air currents to be pushed across the waters.
[00:08:49.400 --> 00:08:55.120]   And yet, using a rudder, a pilot is able to influence and change the direction of that
[00:08:55.120 --> 00:08:56.560]   force.
[00:08:56.560 --> 00:09:00.280]   The boat is steered by the will of the pilot.
[00:09:00.280 --> 00:09:06.260]   And so we're given these examples to help us understand the effect of words.
[00:09:06.260 --> 00:09:11.520]   Because the tongue holds a key place in the direction of their living.
[00:09:11.520 --> 00:09:17.160]   It is the means by which even a body of great size is directed and controlled.
[00:09:17.160 --> 00:09:24.060]   It is a small member of the body, but it makes great claims, which turns the body in unholy
[00:09:24.060 --> 00:09:27.300]   and ungodly directions.
[00:09:27.300 --> 00:09:31.680]   If you would look with me at James chapter 3, verse 5, it's on the screen right here.
[00:09:31.680 --> 00:09:38.260]   Likewise, the tongue is a small part of the body, but it makes great boasts.
[00:09:38.260 --> 00:09:43.280]   Consider what a great forest is set on fire by a small spark.
