
[00:00:00.000 --> 00:00:02.000]  各位電影姐妹早安
[00:00:02.000 --> 00:00:10.000]  很感恩再一次有生命氣息在大家當中分享上帝的話語和大家一起學習
[00:00:10.000 --> 00:00:12.000]  大家如果看PowerPoint的話
[00:00:12.000 --> 00:00:14.000]  生命麵包
[00:00:14.000 --> 00:00:16.000]  這四個字你會想起什麼呢
[00:00:16.000 --> 00:00:18.000]  沒錯
[00:00:18.000 --> 00:00:23.000]  對於普遍的香港人或者南方的中國人來說
[00:00:23.000 --> 00:00:26.000]  可能會想起加頓生命麵包
[00:00:26.000 --> 00:00:28.000]  每個字都會想起加頓
[00:00:28.000 --> 00:00:30.000]  每個早上都有它的存在
[00:00:30.000 --> 00:00:32.000]  用它來做多士
[00:00:32.000 --> 00:00:35.000]  可以說是一代人早上的生命食糧
[00:00:35.000 --> 00:00:41.000]  生命麵包原來對於某些香港的年輕人就會想起
[00:00:41.000 --> 00:00:45.000]  這個是左下角的那幅相
[00:00:45.000 --> 00:00:47.000]  就是有人跟他說
[00:00:47.000 --> 00:00:49.000]  我下班就會去吃海底撈
[00:00:49.000 --> 00:00:52.000]  你就在這裡吃生命麵包
[00:00:52.000 --> 00:00:56.000]  這四個字夾雜著很多情緒
[00:00:56.000 --> 00:00:59.000]  很多不同的感覺
[00:00:59.000 --> 00:01:04.000]  對於某些很喜歡吃香港下午茶的朋友
[00:01:04.000 --> 00:01:07.000]  就會想起左上角那幅畫
[00:01:07.000 --> 00:01:08.000]  那幅相
[00:01:08.000 --> 00:01:10.000]  剛剛焗好的菠蘿包
[00:01:10.000 --> 00:01:11.000]  熱辣辣
[00:01:11.000 --> 00:01:15.000]  吃一塊在冰箱剛拿出來的牛油
[00:01:15.000 --> 00:01:17.000]  冰凍
[00:01:17.000 --> 00:01:18.000]  咬下去
[00:01:18.000 --> 00:01:19.000]  外脆內軟
[00:01:19.000 --> 00:01:21.000]  入口即溶
[00:01:21.000 --> 00:01:23.000]  再配一杯凍檸茶
[00:01:23.000 --> 00:01:25.000]  簡直是一個高級的享受
[00:01:25.000 --> 00:01:27.000]  每個年代
[00:01:27.000 --> 00:01:31.000]  不同的人對於生命麵包都有不同的理解
[00:01:31.000 --> 00:01:34.000]  或者有少少不同的感覺
[00:01:34.000 --> 00:01:37.000]  就好像門徒
[00:01:37.000 --> 00:01:40.000]  耶穌時代的門徒和猶太人一樣
[00:01:40.000 --> 00:01:42.000]  經歷了政權的打壓
[00:01:42.000 --> 00:01:45.000]  生活苦不堪言
[00:01:45.000 --> 00:01:47.000]  看望有些東西想改變現狀
[00:01:47.000 --> 00:01:53.000]  所以他們很自然對生命麵包有少少不同的理解
[00:01:53.000 --> 00:01:57.000]  甚至有些超越了想像的期待
[00:01:57.000 --> 00:02:00.000]  有時我們都會像我們這樣
[00:02:00.000 --> 00:02:02.000]  對上帝的工作有一定印象
[00:02:02.000 --> 00:02:04.000]  會有些期望
[00:02:04.000 --> 00:02:06.000]  覺得上帝一定是這樣做事的
[00:02:06.000 --> 00:02:08.000]  一定是這樣
[00:02:08.000 --> 00:02:10.000]  我們可以捉到他的套路
[00:02:10.000 --> 00:02:15.000]  不過每一次我們以為捉到上帝路的時候
[00:02:15.000 --> 00:02:18.000]  以為上帝一定是這樣做事的時候
[00:02:18.000 --> 00:02:23.000]  上帝一定會每一次再一次地反轉我們的認知
[00:02:23.000 --> 00:02:25.000]  今天我們要看的經文
[00:02:25.000 --> 00:02:26.000]  就是在說這件事
[00:02:26.000 --> 00:02:28.000]  我想和大家一起看看
[00:02:28.000 --> 00:02:34.000]  究竟當時門徒和猶太人期望的生命麵包是甚麼
[00:02:34.000 --> 00:02:39.000]  而耶穌又如何反轉門徒的期望和想法呢
[00:02:39.000 --> 00:02:43.000]  經文是這樣說的
[00:02:43.000 --> 00:02:47.000]  約翰福音六章五十二至六十節
[00:02:47.000 --> 00:02:50.000]  因此猶太人彼此爭論說
[00:02:50.000 --> 00:02:53.000]  這人怎能把他的肉給我們吃呢
[00:02:53.000 --> 00:02:54.000]  耶穌說
[00:02:54.000 --> 00:02:56.000]  我實實在在告訴你們
[00:02:56.000 --> 00:02:58.000]  你們若不吃人子的肉
[00:02:58.000 --> 00:03:00.000]  不喝人子的血
[00:03:00.000 --> 00:03:02.000]  就沒有生命在你們裡面
[00:03:02.000 --> 00:03:06.000]  吃我的肉喝我的血的人就有永生
[00:03:06.000 --> 00:03:09.000]  在末日我要叫他復活
[00:03:09.000 --> 00:03:11.000]  我的肉真是可吃的
[00:03:11.000 --> 00:03:14.000]  我的血真是可喝的
[00:03:14.000 --> 00:03:17.000]  吃我的肉喝我的血的人常在我裡面
[00:03:17.000 --> 00:03:20.000]  我也常在他裡面
[00:03:20.000 --> 00:03:22.000]  永活的父怎樣猜我來
[00:03:22.000 --> 00:03:23.000]  我也因父活著
[00:03:23.000 --> 00:03:28.000]  照樣吃我肉的人也因我活著
[00:03:28.000 --> 00:03:31.000]  這就是從天上降下的糧
[00:03:31.000 --> 00:03:34.000]  吃這糧的人就永遠活著
[00:03:34.000 --> 00:03:38.000]  不像你們的祖宗吃過馬拿還是死了
[00:03:38.000 --> 00:03:45.000]  這樣的話是耶穌在加伯隆會堂裡教訓人說的
[00:03:45.000 --> 00:03:49.000]  他的門徒中有好些人聽見了就說
[00:03:49.000 --> 00:03:52.000]  這話甚難誰能聽呢
[00:03:52.000 --> 00:03:57.000]  這道糧其實原文就是麵包這個字
[00:03:57.000 --> 00:03:59.000]  所以第一個問題就是
[00:03:59.000 --> 00:04:03.000]  為什麼有些人包括門徒
[00:04:03.000 --> 00:04:07.000]  覺得這款生命麵包很難接受呢
[00:04:07.000 --> 00:04:09.000]  是不是他們不喜歡吃呢
[00:04:09.000 --> 00:04:13.000]  這個答案是會幫助我們了解一下
[00:04:13.000 --> 00:04:16.000]  究竟門徒是怎樣理解生命麵包的
[00:04:16.000 --> 00:04:19.000]  對於有猶太背景的門徒來說
[00:04:19.000 --> 00:04:21.000]  在天上降下的糧
[00:04:21.000 --> 00:04:25.000]  很可能就會想起馬拿
[00:04:25.000 --> 00:04:27.000]  馬拿是什麼呢
[00:04:27.000 --> 00:04:32.000]  馬拿在舊約裡面是代表上帝供應日用的飲食
[00:04:32.000 --> 00:04:36.000]  以色列人的生命得以延續是因為上帝賜馬拿
[00:04:36.000 --> 00:04:40.000]  讓他們能夠享受著和上帝的關係
[00:04:40.000 --> 00:04:43.000]  《出克俠記》十六章是這樣說的
[00:04:43.000 --> 00:04:44.000]  耶和華對摩西說
[00:04:44.000 --> 00:04:48.000]  我要將糧食從天上降下給你們
[00:04:48.000 --> 00:04:52.000]  百姓可以出去每天收每天的份
[00:04:52.000 --> 00:04:55.000]  好試驗他們遵不遵守我的法道
[00:04:55.000 --> 00:05:01.000]  以色列人只要遵守耶和華的法道
[00:05:01.000 --> 00:05:05.000]  他們的律法就會得到糧食
[00:05:05.000 --> 00:05:07.000]  得到馬拿
[00:05:07.000 --> 00:05:12.000]  強調的是上帝在人的生命裡面的所有供應
[00:05:12.000 --> 00:05:14.000]  都是來自於上帝的
[00:05:14.000 --> 00:05:16.000]  就例如我們面前的食物
[00:05:16.000 --> 00:05:17.000]  Croissant
[00:05:17.000 --> 00:05:21.000]  或者我們工作的能力的機會
[00:05:21.000 --> 00:05:23.000]  每一個人每一秒的呼吸
[00:05:23.000 --> 00:05:26.000]  都是來自於上帝給我們的
[00:05:26.000 --> 00:05:28.000]  祂才是生命的來源
[00:05:28.000 --> 00:05:30.000]  而不是我們自己
[00:05:30.000 --> 00:05:32.000]  馬拿也是這樣的存在
[00:05:32.000 --> 00:05:34.000]  提醒著以色列人
[00:05:34.000 --> 00:05:36.000]  生命來自於上帝
[00:05:36.000 --> 00:05:38.000]  而不是以色列人自己
[00:05:38.000 --> 00:05:40.000]  我們就問
[00:05:40.000 --> 00:05:41.000]  既然這樣
[00:05:41.000 --> 00:05:46.000]  為什麼他們不接受耶穌就是生命的麵包呢?
[00:05:46.000 --> 00:05:48.000]  原來在兩約之間
[00:05:48.000 --> 00:05:53.000]  以色列人對生命麵包有多重的理解
[00:05:53.000 --> 00:05:56.000]  有本書叫《所羅門自訓》
[00:05:56.000 --> 00:05:58.000]  在兩約之間
[00:05:58.000 --> 00:06:00.000]  就是在新約和舊約之間
[00:06:00.000 --> 00:06:04.000]  是代表著猶太人對於舊約的一些理解
[00:06:04.000 --> 00:06:06.000]  好像《色經》書一樣
[00:06:06.000 --> 00:06:07.000]  它不代表是真理
[00:06:07.000 --> 00:06:11.000]  但是會幫助我們理解猶太人
[00:06:11.000 --> 00:06:13.000]  怎樣去對馬拿
[00:06:13.000 --> 00:06:15.000]  他有他的期望
[00:06:15.000 --> 00:06:20.000]  馬拿在《所羅門自訓》這本書裡面
[00:06:20.000 --> 00:06:23.000]  是代表著壓迫下的拯救
[00:06:23.000 --> 00:06:25.000]  反抗著羅馬軍隊的一個象徵
[00:06:25.000 --> 00:06:27.000]  這段很長
[00:06:27.000 --> 00:06:30.000]  就是對付不敬虔之人的仇
[00:06:30.000 --> 00:06:32.000]  以色列人得次馬拿
[00:06:32.000 --> 00:06:33.000]  相反地
[00:06:33.000 --> 00:06:36.000]  你將天使的食物餵養你的百姓
[00:06:36.000 --> 00:06:38.000]  從天降下準備好的餅
[00:06:38.000 --> 00:06:42.000]  給他們不必勞力獲得
[00:06:42.000 --> 00:06:44.000]  這餅美味十足
[00:06:44.000 --> 00:06:46.000]  適合個人的口味
[00:06:46.000 --> 00:06:47.000]  你所供給的
[00:06:47.000 --> 00:06:51.000]  表明你對兒女的是多麼甜美
[00:06:51.000 --> 00:06:54.000]  按照個人的喜好而供給
[00:06:54.000 --> 00:06:58.000]  味道隨個人的所願而變化
[00:06:58.000 --> 00:06:59.000]  這是在說什麼呢
[00:06:59.000 --> 00:07:01.000]  這個馬拿很棒
[00:07:01.000 --> 00:07:03.000]  你想它是菠蘿包就菠蘿包
[00:07:03.000 --> 00:07:05.000]  你想它是叉燒包就叉燒包
[00:07:05.000 --> 00:07:07.000]  是小籠包就小籠包
[00:07:07.000 --> 00:07:09.000]  每天都有不同的口味
[00:07:09.000 --> 00:07:11.000]  你想就行
[00:07:11.000 --> 00:07:15.000]  這個名副其實是一個心想事成包
[00:07:15.000 --> 00:07:17.000]  你想不想吃這個包
[00:07:17.000 --> 00:07:19.000]  你想不想
[00:07:19.000 --> 00:07:21.000]  其實真正的馬拿
[00:07:21.000 --> 00:07:23.000]  當然不是像這裡所說
[00:07:23.000 --> 00:07:25.000]  根據個人的口味而變化
[00:07:25.000 --> 00:07:27.000]  其實這裡所魯門之訓
[00:07:27.000 --> 00:07:31.000]  他對著一些羅馬軍隊的壁壩的時候
[00:07:31.000 --> 00:07:32.000]  他又不可以說得很明白
[00:07:32.000 --> 00:07:36.000]  所以他說羅馬軍隊是獸
[00:07:36.000 --> 00:07:39.000]  將他們形容為野獸
[00:07:39.000 --> 00:07:41.000]  而這裡的馬拿就是天使的食物
[00:07:41.000 --> 00:07:44.000]  給各人有能力去反抗他們
[00:07:44.000 --> 00:07:46.000]  反抗這個暴政
[00:07:46.000 --> 00:07:48.000]  所以在兩者之間
