
[00:00:00.000 --> 00:00:03.000]  我們繼續看啟示錄
[00:00:03.000 --> 00:00:05.320]  上一次我們開始了第一次
[00:00:05.320 --> 00:00:06.680]  如果你有聖經的話
[00:00:06.680 --> 00:00:07.640]  翻開這本書
[00:00:07.640 --> 00:00:08.400]  很容易找到
[00:00:08.400 --> 00:00:10.360]  聖經裡面最後最後一本書
[00:00:10.360 --> 00:00:11.080]  啟示錄
[00:00:11.080 --> 00:00:13.160]  這次我們看第二個人
[00:00:13.160 --> 00:00:16.160]  因為我們在看七人的啟示
[00:00:16.160 --> 00:00:19.000]  我們想這樣做
[00:00:19.000 --> 00:00:22.760]  啟示錄不只是說裡面的內容
[00:00:22.760 --> 00:00:25.360]  而是我希望分享一下
[00:00:25.360 --> 00:00:27.400]  到底應該怎樣去接觸
[00:00:27.400 --> 00:00:30.640]  怎樣去看這本書
[00:00:30.640 --> 00:00:32.400]  因為很多時候我們覺得啟示錄
[00:00:32.400 --> 00:00:33.480]  是一些很神怪的東西
[00:00:33.480 --> 00:00:37.560]  或者一些我們看不慣的語言
[00:00:37.560 --> 00:00:40.520]  所以我都會跟大家解釋一下
[00:00:40.520 --> 00:00:44.640]  到底我們現代人應該怎樣去了解這本書
[00:00:44.640 --> 00:00:47.200]  以致我們不會
[00:00:47.200 --> 00:00:49.040]  上個星期我都示範了
[00:00:49.040 --> 00:00:52.280]  怎樣亂解啟示錄
[00:00:52.280 --> 00:00:53.480]  很容易解錯的
[00:00:53.480 --> 00:00:56.040]  因為任何東西都可以加進去
[00:00:56.040 --> 00:00:59.120]  所以我們需要有一些方法去了解
[00:00:59.120 --> 00:01:01.120]  到底上帝藉著這本書
[00:01:01.120 --> 00:01:03.120]  怎樣跟我們說話
[00:01:03.120 --> 00:01:04.760]  首先我們第一件事
[00:01:04.760 --> 00:01:06.600]  我們上個星期提過的
[00:01:06.600 --> 00:01:11.400]  就是啟示錄是屬於一種文學的種類
[00:01:11.400 --> 00:01:13.960]  叫做Apocalyptic Literature
[00:01:13.960 --> 00:01:16.240]  什麼叫Apocalyptic Literature
[00:01:16.240 --> 00:01:18.080]  過去幾十年
[00:01:18.080 --> 00:01:22.000]  其實有很多人嘗試去總結
[00:01:22.000 --> 00:01:24.160]  到底什麼叫做天啟文學
[00:01:24.160 --> 00:01:25.240]  有幾樣東西
[00:01:25.240 --> 00:01:26.720]  大概有五樣東西
[00:01:26.720 --> 00:01:28.240]  我們可以總結出來
[00:01:28.240 --> 00:01:31.440]  因為啟示錄只是其中一個
[00:01:31.440 --> 00:01:34.000]  天啟文學裡面其中一卷書
[00:01:34.000 --> 00:01:35.600]  有很多經內的
[00:01:35.600 --> 00:01:37.400]  或者經外的文獻
[00:01:37.400 --> 00:01:40.160]  都可以叫做Apocalyptic Literature
[00:01:40.160 --> 00:01:42.400]  首先什麼叫Apocalyptic Literature
[00:01:42.400 --> 00:01:44.000]  什麼叫天啟文學
[00:01:44.000 --> 00:01:45.480]  當我們看見啟示錄裡面
[00:01:45.480 --> 00:01:48.080]  一些很神怪的異象的時候
[00:01:48.080 --> 00:01:50.600]  第一樣東西當然就是Revelatory
[00:01:50.600 --> 00:01:52.880]  就是說是啟示性的
[00:01:52.880 --> 00:01:55.280]  就是說是上帝由上至下
[00:01:55.280 --> 00:01:56.960]  來啟示自己
[00:01:56.960 --> 00:01:59.480]  啟示末後會發生的事
