
[00:00:00.000 --> 00:00:02.000]  (字幕:Sarah)
[00:00:02.000 --> 00:00:13.160]  我都不知道我原來是新一代
[00:00:13.160 --> 00:00:15.160]  (笑聲)
[00:00:15.160 --> 00:00:18.200]  Hello 你們好
[00:00:18.200 --> 00:00:21.920]  在預備今天的講章的時候
[00:00:21.920 --> 00:00:25.200]  我就想去你們UV的網頁看
[00:00:25.200 --> 00:00:29.160]  聽聽你們最近在看什麼
[00:00:29.160 --> 00:00:31.160]  在聽什麼
[00:00:31.160 --> 00:00:34.480]  誰知道我看到Ming 雞講到
[00:00:34.480 --> 00:00:36.480]  (笑聲)
[00:00:36.480 --> 00:00:38.480]  她講到之前她說
[00:00:38.480 --> 00:00:41.280]  在座很多人認識她很多年
[00:00:41.280 --> 00:00:43.280]  知道她是什麼人
[00:00:43.280 --> 00:00:45.280]  她是個什麼人
[00:00:45.280 --> 00:00:47.280]  然後我想說
[00:00:47.280 --> 00:00:49.280]  我不是更大隻嗎
[00:00:49.280 --> 00:00:51.280]  就像剛才Mark Sir說的
[00:00:51.280 --> 00:00:53.280]  我哥 我嫂
[00:00:53.280 --> 00:00:55.280]  我媽媽的Best Friend 燕姨
[00:00:55.280 --> 00:00:57.280]  從小學已經認識我的朋友
[00:00:57.280 --> 00:01:03.280]  或者以前我在CCUC做中學生導師的團友都在當中
[00:01:03.280 --> 00:01:05.280]  我老公就跟我說
[00:01:05.280 --> 00:01:07.280]  如果我是你
[00:01:07.280 --> 00:01:09.280]  就會很緊張
[00:01:09.280 --> 00:01:11.280]  (笑聲)
[00:01:11.280 --> 00:01:13.280]  或者你Host 我的時候
[00:01:13.280 --> 00:01:15.280]  可能你都在想
[00:01:15.280 --> 00:01:17.280]  其實我都在等你緊張
[00:01:17.280 --> 00:01:19.280]  既然大家都這麼緊張
[00:01:19.280 --> 00:01:21.280]  不如我們首先一起做個祈禱
[00:01:21.280 --> 00:01:23.280]  除了幫助我
[00:01:23.280 --> 00:01:25.280]  也幫助你去
[00:01:25.280 --> 00:01:27.280]  把焦點
[00:01:27.280 --> 00:01:31.280]  校正在我們今天要聽的訊息中
[00:01:31.280 --> 00:01:33.280]  我們一起低頭祈禱
[00:01:33.280 --> 00:01:35.280]  親愛的天父
[00:01:35.280 --> 00:01:39.280]  多謝你讓我們再一次能夠在
[00:01:39.280 --> 00:01:45.280]  今天聚集在一起去敬拜、讚美你
[00:01:45.280 --> 00:01:47.280]  主啊!來到你面前的時候
[00:01:47.280 --> 00:01:52.280]  我們一起去思想、研讀你的華語
[00:01:52.280 --> 00:01:55.280]  求你讓我們有聆聽的耳朵
[00:01:55.280 --> 00:01:57.280]  受教的心
[00:01:57.280 --> 00:02:02.280]  你的說話教訓、督責、校正我們
[00:02:02.280 --> 00:02:08.280]  叫我們得益、得以完全
[00:02:08.280 --> 00:02:10.280]  奉耶穌名求
[00:02:10.280 --> 00:02:12.280]  今天我說的訊息
[00:02:12.280 --> 00:02:14.280]  是在詩篇第一篇那裡
[00:02:14.280 --> 00:02:18.280]  可能你們很多人都很熟悉
[00:02:18.280 --> 00:02:20.280]  但我想和你們讀一次
[00:02:20.280 --> 00:02:22.280]  詩篇第一篇
[00:02:22.280 --> 00:02:24.280]  不從惡人的計謀
[00:02:24.280 --> 00:02:26.280]  不暫聚人的道路
[00:02:26.280 --> 00:02:29.280]  不助洩萬人的座位
[00:02:29.280 --> 00:02:32.280]  為喜愛耶和華律法
[00:02:32.280 --> 00:02:34.280]  就耶思想
[00:02:34.280 --> 00:02:36.280]  這人便為有福
[00:02:36.280 --> 00:02:41.280]  他要像一棵樹栽在溪水旁
[00:02:41.280 --> 00:02:43.280]  安時後結果子
[00:02:43.280 --> 00:02:45.280]  葉子也不枯乾
[00:02:45.280 --> 00:02:49.280]  凡他所做的盡都順利
[00:02:49.280 --> 00:02:51.280]  惡人並不是這樣
[00:02:51.280 --> 00:02:56.280]  乃像康丕被風吹散
[00:02:56.280 --> 00:02:59.280]  因此當審判的時候
[00:02:59.280 --> 00:03:02.280]  惡人必站立不住
[00:03:02.280 --> 00:03:06.280]  罪人在二人的會中也是如此
[00:03:06.280 --> 00:03:09.280]  因為耶和華知道二人的道路
[00:03:09.280 --> 00:03:11.280]  惡人的道路
[00:03:11.280 --> 00:03:13.280]  卻必滅亡
[00:03:13.280 --> 00:03:16.280]  根據聖經學者的分析
[00:03:16.280 --> 00:03:18.280]  詩篇第一篇
[00:03:18.280 --> 00:03:20.280]  就像一個宣言
[00:03:20.280 --> 00:03:22.280]  就像一個宣言
[00:03:22.280 --> 00:03:27.280]  其實包含了詩篇150篇裡
[00:03:27.280 --> 00:03:30.280]  主要的訊息
[00:03:30.280 --> 00:03:32.280]  不從惡人的計謀
[00:03:32.280 --> 00:03:34.280]  這一節裡
