
[00:00:00.000 --> 00:00:02.480]   (soft music)
[00:00:02.480 --> 00:00:04.840]   - All right, let's turn to our Bible
[00:00:04.840 --> 00:00:09.160]   because this is one of the essence
[00:00:09.160 --> 00:00:11.400]   that we gather as the Church of God.
[00:00:11.400 --> 00:00:16.400]   And we are going through a new series on the Bible,
[00:00:16.400 --> 00:00:18.040]   back to basics.
[00:00:18.040 --> 00:00:20.920]   And we begin the series by this picture, right?
[00:00:20.920 --> 00:00:24.200]   This picture I show you last week is a tall building,
[00:00:24.200 --> 00:00:25.280]   it's a high rise building.
[00:00:25.280 --> 00:00:30.280]   And it recalls us how important the foundation
[00:00:30.280 --> 00:00:32.280]   of a building is.
[00:00:32.280 --> 00:00:33.200]   The taller the building,
[00:00:33.200 --> 00:00:35.200]   the deeper the foundation needs to be.
[00:00:35.200 --> 00:00:36.600]   And as you can see this diagram,
[00:00:36.600 --> 00:00:39.040]   the foundation goes all the way down, right?
[00:00:39.040 --> 00:00:42.360]   From the ground down through the soft soil,
[00:00:42.360 --> 00:00:46.440]   through the mud and all the way down to the bedrock,
[00:00:46.440 --> 00:00:48.760]   which does not move, right?
[00:00:48.760 --> 00:00:50.920]   So in order to have a strong building,
[00:00:50.920 --> 00:00:52.800]   in order to have a secure building,
[00:00:52.800 --> 00:00:55.600]   you have to build your foundation first, right?
[00:00:55.600 --> 00:00:58.200]   And the foundation is not seen, right?
[00:00:58.200 --> 00:01:00.280]   It's not visible most of the time,
[00:01:00.280 --> 00:01:03.260]   but it's important, right?
[00:01:03.260 --> 00:01:06.200]   Without it, the building will collapse, right?
[00:01:06.200 --> 00:01:09.000]   Without it, you cannot build a building taller and taller,
[00:01:09.000 --> 00:01:09.840]   right?
[00:01:09.840 --> 00:01:11.760]   And the same way for our spiritual life,
[00:01:11.760 --> 00:01:13.600]   the same way for our life in God,
[00:01:13.600 --> 00:01:15.680]   if we believe in the name of Jesus Christ,
[00:01:15.680 --> 00:01:17.960]   we accept Jesus Christ as our Lord and Savior,
[00:01:17.960 --> 00:01:20.200]   we need to build a solid foundation for our life.
[00:01:20.200 --> 00:01:21.880]   And our relationship with God,
[00:01:21.880 --> 00:01:23.840]   hinge on our foundation.
[00:01:23.840 --> 00:01:26.000]   And we have to do it one day at a time
[00:01:26.000 --> 00:01:28.040]   and do it so one block at a time
[00:01:28.040 --> 00:01:29.960]   so that we have a solid foundation, right?
[00:01:29.960 --> 00:01:31.960]   So last week we talk about,
[00:01:31.960 --> 00:01:35.600]   we studied one of the Psalms in the Bible,
[00:01:35.600 --> 00:01:39.040]   Psalm 119, which is the longest chapter of the Bible,
[00:01:39.040 --> 00:01:40.600]   longest Psalm in the Bible.
[00:01:40.600 --> 00:01:44.240]   The Psalm talks about the importance and the influence,
[00:01:44.240 --> 00:01:45.960]   the power of the Word of God.
[00:01:45.960 --> 00:01:47.600]   And that's why we need the Word of God.
[00:01:47.600 --> 00:01:49.040]   So today as we begin,
[00:01:49.040 --> 00:01:52.080]   we will begin with the, what?
[00:01:52.080 --> 00:01:54.360]   Verse of the week, yes, right?
[00:01:54.360 --> 00:01:56.320]   Remember to take home last week
[00:01:56.320 --> 00:01:59.960]   is to spend at least 10 minutes of your day,
[00:01:59.960 --> 00:02:01.520]   the best time of your day,
[00:02:01.520 --> 00:02:05.560]   spend 10 minutes at least to read the Bible, right?
[00:02:05.560 --> 00:02:07.800]   Read the Word of God, right?
[00:02:07.800 --> 00:02:08.720]   Did you do that?
[00:02:08.720 --> 00:02:13.560]   Okay, I see one person nodding the head.
[00:02:13.560 --> 00:02:14.800]   Nodding the head, right?
[00:02:14.800 --> 00:02:16.680]   I know you've done it, yeah, I know you've done it.
[00:02:16.680 --> 00:02:18.360]   I believe in you, okay?
[00:02:19.200 --> 00:02:22.960]   Take at least 10 minutes to read the Word of God, right?
[00:02:22.960 --> 00:02:25.960]   Read the Bible and memorize the verse of the week.
[00:02:25.960 --> 00:02:28.360]   And this is the verse of last week, right?
[00:02:28.360 --> 00:02:30.600]   So let's do that together, all right?
[00:02:30.600 --> 00:02:33.040]   Psalm 119, 105, let's read it together.
[00:02:33.040 --> 00:02:37.520]   Your Word is the lamb to my feet and the light to my path.
[00:02:37.520 --> 00:02:38.440]   Can you recite it?
[00:02:38.440 --> 00:02:44.720]   Yeah, 105, 119, 105, okay?
[00:02:44.720 --> 00:02:48.320]   (speaking in foreign language)
[00:02:48.680 --> 00:02:50.280]   Oh, okay, right?
[00:02:50.280 --> 00:02:54.040]   Okay, I practice it, all right.
[00:02:54.040 --> 00:02:56.680]   So this is the verse of last week
[00:02:56.680 --> 00:03:01.240]   and I hope that you have it recited and memorized by heart.
[00:03:01.240 --> 00:03:03.920]   And we put emphasis on the Word of God.
[00:03:03.920 --> 00:03:08.640]   As a church, I told you we are the people of the book, right?
[00:03:08.640 --> 00:03:11.760]   Of this wonderful book, of this sacred book
[00:03:11.760 --> 00:03:13.920]   that God has revealed to us.
[00:03:13.920 --> 00:03:16.720]   And today we'll continue to dig into the Word of God
[00:03:16.720 --> 00:03:20.320]   and I want you to, if you have a Bible,
[00:03:20.320 --> 00:03:24.440]   it's a print Bible or a Bible app in your phone,
[00:03:24.440 --> 00:03:28.160]   turn with me to the book of 2 Timothy.
[00:03:28.160 --> 00:03:30.320]   It's one of the books in the New Testament
[00:03:30.320 --> 00:03:32.240]   called 2 Timothy.
[00:03:32.240 --> 00:03:35.120]   Toward the end, if you search the table of contents,
[00:03:35.120 --> 00:03:37.320]   toward the end, it's called 2 Timothy.
[00:03:37.320 --> 00:03:41.240]   And there are two points from 2 Timothy chapter three.
[00:03:41.240 --> 00:03:42.220]   And I wanna share with you,
[00:03:42.220 --> 00:03:46.560]   I wanna go through this wonderful chapter with you
[00:03:46.560 --> 00:03:47.880]   and the first half of the chapter
[00:03:47.880 --> 00:03:52.880]   from verses one to nine, chapter three of 2 Timothy
[00:03:52.880 --> 00:03:57.720]   talks about the dangers of neglecting the Word of God.
[00:03:57.720 --> 00:04:02.720]   There are many dangers if we neglect the Word of God.
[00:04:02.720 --> 00:04:06.380]   And the second part of this chapter from verses 10 to 17
[00:04:06.380 --> 00:04:08.440]   talks about another big point,
[00:04:08.440 --> 00:04:11.400]   which is the benefits of learning the Word of God.
[00:04:11.400 --> 00:04:13.160]   And because time is limited today
[00:04:13.160 --> 00:04:15.320]   and I will go through the first half,
[00:04:15.320 --> 00:04:18.880]   which is verses one to nine, the dangers,
[00:04:18.880 --> 00:04:22.160]   there are dangers of neglecting the Word of God.
[00:04:22.160 --> 00:04:24.260]   Ask questions, ask the church.
[00:04:24.260 --> 00:04:27.840]   Have you ever thought about it?
[00:04:27.840 --> 00:04:29.520]   If we don't have the Bible,
[00:04:29.520 --> 00:04:32.920]   if we don't dig deeper and deeper into the Bible,
[00:04:32.920 --> 00:04:34.400]   if we don't understand the Bible,
[00:04:34.400 --> 00:04:37.480]   if we don't know the Bible enough, right?
[00:04:37.480 --> 00:04:42.000]   If our knowledge of the Word of God is insufficient,
[00:04:42.000 --> 00:04:45.520]   inadequate, there are dangers there.
[00:04:45.520 --> 00:04:50.520]   And we turn to this book called Second Letter to Timothy
[00:04:50.520 --> 00:04:52.680]   or 2 Timothy.
[00:04:52.680 --> 00:04:56.680]   And we call this kind of books,
[00:04:56.680 --> 00:05:00.380]   with 1 Timothy, 2 Timothy and the book of Titus,
[00:05:00.380 --> 00:05:01.680]   there's three letters,
[00:05:01.680 --> 00:05:03.640]   there's three books in the New Testament.
[00:05:03.640 --> 00:05:06.880]   We call them pastoral letters, okay?
[00:05:06.880 --> 00:05:07.960]   Pastoral letters.
[00:05:07.960 --> 00:05:10.880]   And what it means is that these are letters
[00:05:10.880 --> 00:05:13.440]   sent by the apostle Paul.
[00:05:13.440 --> 00:05:16.840]   He is the last disciple and the least disciple,
[00:05:16.840 --> 00:05:20.440]   apostle of all, called by God to preach the gospel
[00:05:20.440 --> 00:05:21.280]   to the Gentiles.
[00:05:21.280 --> 00:05:24.080]   He's the last and the least apostle called by God.
[00:05:24.080 --> 00:05:26.800]   And Paul is called by God to be apostle,
[00:05:26.800 --> 00:05:29.920]   preaching the gospel to the Gentiles, the non-Jews.
[00:05:29.920 --> 00:05:34.240]   And Paul goes around in the Roman Empire of his day
[00:05:34.240 --> 00:05:37.000]   and plant many small churches.
[00:05:37.000 --> 00:05:39.480]   And these small churches are being planted
[00:05:39.480 --> 00:05:44.000]   and being launched in different cities in the Roman world.
[00:05:44.000 --> 00:05:48.560]   And these small churches are growing, right?
[00:05:48.560 --> 00:05:50.760]   Sometimes in the midst of, or many times
[00:05:50.760 --> 00:05:54.040]   in the midst of struggles and challenges.
[00:05:54.040 --> 00:05:55.480]   And from time to time, early Christians
[00:05:55.480 --> 00:05:58.900]   are actually suffering and they are being persecuted
[00:05:58.900 --> 00:06:00.340]   by the authorities.
[00:06:00.340 --> 00:06:04.360]   And there are crisis from without,
[00:06:04.360 --> 00:06:07.760]   and there's also crisis for these churches from within.
[00:06:07.760 --> 00:06:10.040]   Because there are some false teachers
[00:06:10.040 --> 00:06:12.660]   who come into the church community
[00:06:12.660 --> 00:06:17.360]   and spread a false gospel, false teachings.
[00:06:17.360 --> 00:06:22.000]   And Timothy is one of Paul's disciples,
[00:06:22.000 --> 00:06:24.900]   one of his mentees.
[00:06:24.900 --> 00:06:28.560]   And Paul is kind of like a spiritual father to Timothy,
[00:06:28.560 --> 00:06:31.520]   and Timothy is kind of like a spiritual son to Paul.
[00:06:31.520 --> 00:06:34.720]   And under Paul's direction, Timothy is in charge
[00:06:34.720 --> 00:06:38.760]   of the home churches in Ephesus.
[00:06:38.760 --> 00:06:41.420]   Heard about this city name called Ephesus?
[00:06:41.420 --> 00:06:44.280]   It's a big city, right?
[00:06:44.280 --> 00:06:45.440]   Like Chicago.
[00:06:45.440 --> 00:06:48.080]   It's a metropolitan city in the Roman world.
[00:06:48.080 --> 00:06:50.720]   So Ephesus is a huge city, and you can imagine
[00:06:50.720 --> 00:06:53.580]   how difficult it is to pass through
[00:06:53.580 --> 00:06:58.580]   and to grow small churches in a huge city like Ephesus.
[00:06:58.580 --> 00:07:01.880]   In a big city, there are many, many different forces
[00:07:01.880 --> 00:07:06.120]   that counteract the church community.
[00:07:06.120 --> 00:07:11.120]   Cultural forces, economic pressure,
[00:07:11.120 --> 00:07:13.760]   religious forces, and spiritual forces.
[00:07:13.760 --> 00:07:16.480]   They all counteract the church and the gospel.
[00:07:16.480 --> 00:07:20.240]   And Paul writes letters to Timothy.
[00:07:20.240 --> 00:07:22.720]   In total, he wrote two letters.
[00:07:22.720 --> 00:07:25.760]   And to another disciple in another place called Titus.
[00:07:25.760 --> 00:07:28.440]   So Paul wrote two letters, at least two letters
[00:07:28.440 --> 00:07:32.480]   to Timothy, his disciple, his pastor student,
[00:07:32.480 --> 00:07:37.100]   to help him, help him to be encouraged
[00:07:37.100 --> 00:07:39.240]   as he passes the church.
[00:07:39.240 --> 00:07:41.620]   Because there are false teachers in the community,
[00:07:41.620 --> 00:07:46.620]   and these false teachers twist the truth and deceive many,
[00:07:46.620 --> 00:07:50.200]   especially those who are naive and uneducated or ill-equipped
[00:07:50.200 --> 00:07:53.760]   and these people are being led astray by false teachers,
[00:07:53.760 --> 00:07:58.160]   by cult leaders, or anyone who infiltrate into the church.
[00:07:58.160 --> 00:08:02.560]   And you can imagine how difficult that task is for Timothy.
[00:08:02.560 --> 00:08:05.240]   And Timothy has to teach, has to correct,
[00:08:05.240 --> 00:08:07.760]   has to grow the church at the same time,
[00:08:07.760 --> 00:08:09.560]   and deal with problems in the church
[00:08:09.560 --> 00:08:12.280]   and such an enormous mission.
[00:08:12.280 --> 00:08:15.520]   And being a spiritual father,
[00:08:15.520 --> 00:08:18.380]   Paul writes letters to Timothy.
[00:08:18.380 --> 00:08:20.720]   These are called pastoral letters
[00:08:20.720 --> 00:08:24.320]   because the tone in those letters are very personal.
[00:08:24.320 --> 00:08:28.520]   So as we can read some of the passages from these letters,
[00:08:28.520 --> 00:08:31.080]   you kind of find that it's kind of like
[00:08:31.080 --> 00:08:33.780]   a further theological training for Timothy.
[00:08:33.780 --> 00:08:36.280]   Already a pastor at Ephesus,
[00:08:36.280 --> 00:08:38.460]   trying to give him the equipment,
[00:08:38.460 --> 00:08:40.480]   trying to give him the knowledge,
[00:08:40.480 --> 00:08:45.180]   the courage to go on pastoring the churches.
[00:08:45.180 --> 00:08:48.800]   So in 1 and 2 Timothy, if you read them,
[00:08:48.800 --> 00:08:50.720]   scan through the content,
[00:08:50.720 --> 00:08:53.280]   Paul talks about the gospel of grace,
[00:08:53.280 --> 00:08:55.520]   sound teaching, the importance of sound teaching
[00:08:55.520 --> 00:08:59.880]   and theology and doctrines, which are so important.
[00:08:59.880 --> 00:09:03.820]   And because Timothy also has to raise up leaders
[00:09:03.820 --> 00:09:06.480]   among the communities,
[00:09:06.480 --> 00:09:09.080]   Paul also, in 1 and 2 Timothy,
[00:09:09.080 --> 00:09:12.800]   reminds Timothy the qualities
[00:09:12.800 --> 00:09:14.360]   and the qualifications for leaders,
[00:09:14.360 --> 00:09:16.440]   for elders, for deacons.
[00:09:16.440 --> 00:09:19.600]   And Paul, you know, but all in all,
[00:09:19.600 --> 00:09:23.560]   trying to encourage Timothy to be patient,
[00:09:23.560 --> 00:09:25.920]   to endure hardship.
[00:09:25.920 --> 00:09:28.680]   You know, it is hard to lead the church.
[00:09:28.680 --> 00:09:30.000]   You know what I'm saying?
[00:09:30.000 --> 00:09:31.540]   It's not easy, right?
[00:09:31.540 --> 00:09:32.600]   It's not easy.
[00:09:32.600 --> 00:09:36.440]   It's one of the most challenging leadership assignments
[00:09:36.440 --> 00:09:39.240]   on earth, is leading the church.
[00:09:39.240 --> 00:09:41.040]   And now we come to 2 Timothy,
[00:09:41.040 --> 00:09:42.840]   which is the second letter Paul writes
[00:09:42.840 --> 00:09:46.080]   to his mentee, Timothy.
[00:09:46.080 --> 00:09:48.760]   We turn to chapter three, okay?
[00:09:48.760 --> 00:09:51.080]   If you have your Bible, turn to chapter three as well.
[00:09:51.080 --> 00:09:52.920]   Also, the scripture is on the screen.
[00:09:52.920 --> 00:09:56.200]   Chapter three, verse one.
[00:09:56.200 --> 00:09:58.280]   You should know this, Timothy.
[00:09:58.280 --> 00:10:03.280]   Paul is addressing Timothy in a personal tone.
[00:10:03.280 --> 00:10:08.200]   Know this, Timothy, that in the last days,
[00:10:08.200 --> 00:10:10.880]   there will be very difficult times.
[00:10:10.880 --> 00:10:13.660]   For people will love only themselves and their money.
[00:10:13.660 --> 00:10:18.240]   They will be boastful, proud, scoffing at God,
[00:10:18.240 --> 00:10:21.560]   disobedient to their parents, ungrateful.
[00:10:21.560 --> 00:10:24.280]   They will consider nothing sacred.
[00:10:24.280 --> 00:10:26.840]   They will be unloving, unforgiving,
[00:10:26.840 --> 00:10:30.120]   and slander others with no self-control.
[00:10:30.120 --> 00:10:33.440]   They will be cruel and hate what is good.
[00:10:33.440 --> 00:10:36.000]   They will betray their friends and be reckless,
[00:10:36.000 --> 00:10:40.360]   be puffed up with pride, love pleasure rather than God.
[00:10:40.360 --> 00:10:43.600]   They will act religious, but they will reject
[00:10:43.600 --> 00:10:45.780]   the power that make them godly.
[00:10:46.800 --> 00:10:50.240]   And Paul said to Timothy, "Stay away from these people.
[00:10:50.240 --> 00:10:51.360]   "Stay away from them."
[00:10:51.360 --> 00:10:57.160]   You know, the last days, what is the last days?
[00:10:57.160 --> 00:11:00.320]   In New Testament terms, in biblical terms,
[00:11:00.320 --> 00:11:03.820]   last days is the period between the first coming
[00:11:03.820 --> 00:11:08.140]   of Jesus Christ and the second coming of Jesus Christ.
[00:11:08.140 --> 00:11:11.280]   Christ came, Jesus came the first time,
[00:11:11.280 --> 00:11:14.760]   2,000 years ago, right?
[00:11:14.760 --> 00:11:19.320]   He was born God incarnate, and he lived the kingdom life
[00:11:19.320 --> 00:11:22.400]   in the midst of his disciples, in the midst of the people.
[00:11:22.400 --> 00:11:25.840]   2,000 years ago, he died on the cross in Jerusalem.
[00:11:25.840 --> 00:11:29.480]   He died on the cross and he was crucified, right?
[00:11:29.480 --> 00:11:31.960]   He was crucified, and he died for our sin,
[00:11:31.960 --> 00:11:34.800]   died for the sin of mankind.
[00:11:34.800 --> 00:11:38.240]   And on the third day, he rose again,
[00:11:38.240 --> 00:11:43.240]   and he was ascended to heaven, and he is king over all.
[00:11:44.000 --> 00:11:46.720]   And that is the first coming, right?
[00:11:46.720 --> 00:11:49.600]   It has been detailed in many books
[00:11:49.600 --> 00:11:51.680]   and many passages in the New Testament.
[00:11:51.680 --> 00:11:52.960]   That's the first coming.
[00:11:52.960 --> 00:11:56.040]   And there's also the second coming, which is in the future,
[00:11:56.040 --> 00:11:57.240]   which lies in the future.
[00:11:57.240 --> 00:11:58.520]   Jesus will come back again
[00:11:58.520 --> 00:12:00.680]   because that's what Jesus said, right?
[00:12:00.680 --> 00:12:04.040]   That's what we are told in the Bible, in the word of God.
[00:12:04.040 --> 00:12:05.440]   And there's a second coming.
[00:12:05.440 --> 00:12:09.680]   Jesus can come any time, any moment, right?
[00:12:09.680 --> 00:12:12.240]   So the last days in New Testament terms
[00:12:12.240 --> 00:12:16.360]   is the period, I don't know how long, right?
[00:12:16.360 --> 00:12:19.640]   Between the first coming and the second coming.
[00:12:19.640 --> 00:12:20.720]   And that is the last day
[00:12:20.720 --> 00:12:23.920]   because this is the last period of human history
[00:12:23.920 --> 00:12:25.040]   in biblical terms.
[00:12:25.040 --> 00:12:26.120]   And that is the last day.
[00:12:26.120 --> 00:12:30.040]   And Paul is reminding Timothy in this period, right?
[00:12:30.040 --> 00:12:33.680]   And we are in this period, how people behave.
[00:12:33.680 --> 00:12:37.880]   And this last day, the time is critical
[00:12:37.880 --> 00:12:39.720]   because the last day is the period
[00:12:41.600 --> 00:12:44.640]   full of dangers, full of temptations,
[00:12:44.640 --> 00:12:49.240]   full of trials and suffering, right?
[00:12:49.240 --> 00:12:52.920]   And being Christian is not gonna make it easy.
