
[00:00:00.000 --> 00:00:02.240]  大家好,早安
[00:00:02.240 --> 00:00:06.720]  今天我會說的題目是
[00:00:06.720 --> 00:00:08.800]  「新約中的情緒」
[00:00:08.800 --> 00:00:10.520]  三,愛上
[00:00:10.520 --> 00:00:12.600]  我覺得做人要有始有終
[00:00:12.600 --> 00:00:14.520]  我洗濕了頭
[00:00:14.520 --> 00:00:16.720]  開始了「新約中的情緒」一
[00:00:16.720 --> 00:00:18.400]  要說完它
[00:00:18.400 --> 00:00:21.000]  其實我有點掙扎是否說這個題目
[00:00:21.000 --> 00:00:23.720]  因為我覺得自己不太能接受這個題目
[00:00:23.720 --> 00:00:25.400]  第一,我不是讀諮詢
[00:00:25.400 --> 00:00:27.280]  第二,我沒有讀過心理學
[00:00:27.280 --> 00:00:28.560]  以Bella來說
[00:00:28.640 --> 00:00:30.360]  這篇說得好像對得多
[00:00:30.360 --> 00:00:31.160]  但對我來說
[00:00:31.160 --> 00:00:34.320]  好像令情緒變得很低
[00:00:34.320 --> 00:00:37.000]  好像馬上變得很沒有深度
[00:00:37.000 --> 00:00:38.800]  但我覺得也沒辦法
[00:00:38.800 --> 00:00:41.160]  這篇說到幾個月前已經預備了
[00:00:41.160 --> 00:00:42.800]  因為洗濕了頭
[00:00:42.800 --> 00:00:45.560]  所以我覺得今天也要完成這個系列
[00:00:45.560 --> 00:00:48.160]  所以今天會跟大家說一下
[00:00:48.160 --> 00:00:51.760]  究竟在新約中是如何看待愛上
[00:00:51.760 --> 00:00:54.040]  跟之前兩次說到的一樣
[00:00:54.040 --> 00:00:57.080]  我們首先會看現代的定義
[00:00:57.080 --> 00:00:57.960]  如何看待愛上
[00:00:58.040 --> 00:00:59.880]  然後我們再比較一下
[00:00:59.880 --> 00:01:02.320]  新約時代的人如何看待愛上
[00:01:02.320 --> 00:01:04.800]  以及新約的作者如何看待愛上
[00:01:04.800 --> 00:01:06.640]  以及對我們有甚麼反思
[00:01:06.640 --> 00:01:08.200]  我想先問一個問題
[00:01:08.200 --> 00:01:13.600]  誰覺得自己從來沒試過愛上的舉手
[00:01:13.600 --> 00:01:15.720]  有人沒試過傷心嗎
[00:01:15.720 --> 00:01:16.880]  應該不會吧
[00:01:16.880 --> 00:01:20.000]  這個問題對我們每個人都會切
[00:01:20.000 --> 00:01:21.560]  我再問一個問題
[00:01:21.560 --> 00:01:22.960]  哪個人你覺得…
[00:01:22.960 --> 00:01:24.760]  這裡有哪個人你覺得
[00:01:24.760 --> 00:01:27.520]  你不喜歡愛上的舉手
[00:01:27.600 --> 00:01:28.720]  你不喜歡愛上的
[00:01:28.720 --> 00:01:29.920]  應該有比較多吧
[00:01:29.920 --> 00:01:31.800]  開始有比較多人說
[00:01:31.800 --> 00:01:33.800]  你不喜歡愛上的舉手
[00:01:33.800 --> 00:01:36.600]  其實愛上對我們人類來說
[00:01:36.600 --> 00:01:39.600]  是一個很大的難題
[00:01:39.600 --> 00:01:42.440]  我們每個人都會經歷愛上
