
[00:00:00.000 --> 00:00:02.000]  主席
[00:00:02.000 --> 00:00:04.000]  各位同學平安
[00:00:04.000 --> 00:00:07.160]  本集的「亦有嘢學 延伸再現」
[00:00:07.160 --> 00:00:11.400]  是由忠臣副院長朱光華博士負責
[00:00:11.400 --> 00:00:13.800]  我很喜歡稱呼他為朱牧師
[00:00:13.800 --> 00:00:17.600]  因為他既是忠臣實踐科的助理教授
[00:00:17.600 --> 00:00:21.800]  他亦有很多年牧養經驗的一位牧者
[00:00:21.800 --> 00:00:26.600]  我覺得他跟任何年紀的人都很投契
[00:00:26.600 --> 00:00:32.600]  朱牧師的負擔是要去建立新一代的牧者和信徒領袖
[00:00:32.600 --> 00:00:35.600]  所以他今天說的聖經課題
[00:00:35.600 --> 00:00:40.400]  談判買地壯妻 研讀《創世紀》23章
[00:00:40.400 --> 00:00:46.600]  其實都是跟我們分享他自己在這方面的牧養體驗
[00:00:46.600 --> 00:00:48.600]  順帶一提
[00:00:48.600 --> 00:00:54.600]  四月份的「亦有嘢學」的四個課堂已經配上字幕
[00:00:54.600 --> 00:00:58.600]  亦都重新放在忠臣的Youtube Channel那裏
[00:00:58.600 --> 00:01:01.600]  歡迎大家隨時再去重溫
[00:01:01.600 --> 00:01:04.600]  另外七至九月的延伸課程
[00:01:04.600 --> 00:01:06.600]  現在已經接受報名
[00:01:06.600 --> 00:01:09.600]  詳細可以瀏覽忠臣的網頁
[00:01:09.600 --> 00:01:14.600]  亦都可以留意今天課堂結束之後的宣傳資料
[00:01:14.600 --> 00:01:18.600]  就將以下的時間交給朱光華博士
[00:01:18.600 --> 00:01:21.600]  願主再次藉他自己的說話
[00:01:21.600 --> 00:01:23.600]  透過朱牧師的分享
[00:01:23.600 --> 00:01:26.600]  激勵及造就我們
[00:01:27.600 --> 00:01:29.600]  大家好
[00:01:29.600 --> 00:01:34.600]  歡迎大家觀看「亦有嘢學」延伸再線
[00:01:34.600 --> 00:01:37.600]  隔著螢幕跟大家分享聖經
[00:01:37.600 --> 00:01:39.600]  別有一番滋味
[00:01:39.600 --> 00:01:42.600]  今天跟大家研讀的一段經文是
[00:01:42.600 --> 00:01:44.600]  《創世紀》第23章
[00:01:44.600 --> 00:01:48.600]  我給的題目是「談判買地壯妻」
[00:01:48.600 --> 00:01:50.600]  稍為解一解題
[00:01:50.600 --> 00:01:54.600]  是提到阿巴拉罕透過談判
[00:01:54.600 --> 00:01:59.600]  買一塊墓地埋葬他的妻子撒拉
[00:01:59.600 --> 00:02:01.600]  《創世紀》第23章
[00:02:01.600 --> 00:02:05.600]  這段經文我有時會忽略了
[00:02:05.600 --> 00:02:07.600]  我估計很多時候原因是因為
[00:02:07.600 --> 00:02:09.600]  第23章的前一章
[00:02:09.600 --> 00:02:11.600]  和第23章的後一章
[00:02:11.600 --> 00:02:14.600]  搶去了我們的注意力
[00:02:14.600 --> 00:02:16.600]  前一章第22章
[00:02:16.600 --> 00:02:19.600]  是阿巴拉罕獻以殺
[00:02:19.600 --> 00:02:22.600]  自然是拿了我們很多注意力
[00:02:22.600 --> 00:02:26.600]  而第24章是阿巴拉罕派他的僕人
[00:02:26.600 --> 00:02:30.600]  去為以殺物色妻子
[00:02:30.600 --> 00:02:32.600]  偏偏在第23章夾在中間的時候
[00:02:32.600 --> 00:02:35.600]  我們很多時候就不留意了
[00:02:35.600 --> 00:02:38.600]  所以今天我們一起來研讀這章聖經
[00:02:38.600 --> 00:02:40.600]  看看阿巴拉罕怎樣買一塊地
[00:02:40.600 --> 00:02:45.600]  埋葬剛剛離開人世的妻子撒拉
[00:02:45.600 --> 00:02:49.600]  大家收看《亦有嘢學》
[00:02:49.600 --> 00:02:51.600]  目的就是要學
[00:02:51.600 --> 00:02:54.600]  所以我希望大家不要只坐著
[00:02:54.600 --> 00:02:56.600]  被動地聽
[00:02:56.600 --> 00:02:58.600]  我期望大家能夠專注地
[00:02:58.600 --> 00:03:00.600]  投入地進取地
[00:03:00.600 --> 00:03:02.600]  一起研讀這段聖經
[00:03:02.600 --> 00:03:05.600]  所以我會希望大家打開聖經
[00:03:05.600 --> 00:03:07.600]  我會打經文出來
[00:03:07.600 --> 00:03:09.600]  不過我仍然希望大家打開聖經
[00:03:09.600 --> 00:03:12.600]  預備筆 預備紙或寶
[00:03:12.600 --> 00:03:14.600]  聽到重要的地方你記下來
[00:03:14.600 --> 00:03:16.600]  反覆思想
[00:03:16.600 --> 00:03:18.600]  不明白的地方你記下來
[00:03:18.600 --> 00:03:20.600]  有機會再查考一下
[00:03:20.600 --> 00:03:23.600]  所以希望大家今天能夠和這段聖經
[00:03:23.600 --> 00:03:26.600]  有交流和互動
[00:03:26.600 --> 00:03:31.600]  首先我會用和合本修訂版來讀
[00:03:31.600 --> 00:03:34.600]  大家可以打開聖經聽著我讀
[00:03:34.600 --> 00:03:39.600]  第一第二節是整段經文的引言
[00:03:39.600 --> 00:03:41.600]  或提供了經文的背景
[00:03:41.600 --> 00:03:42.600]  第一節說
[00:03:42.600 --> 00:03:45.600]  撒拉享壽一百二十七歲
[00:03:45.600 --> 00:03:48.600]  就是撒拉一生的歲數
[00:03:48.600 --> 00:03:52.600]  撒拉死在迦南地的基列亞巴
[00:03:52.600 --> 00:03:54.600]  就是希伯倫
[00:03:54.600 --> 00:03:57.600]  阿伯拉罕來哀悼撒拉
[00:03:57.600 --> 00:03:59.600]  為他哭泣
[00:03:59.600 --> 00:04:02.600]  然後第三節進入戲肉
[00:04:02.600 --> 00:04:05.600]  阿伯拉罕談判埋地
[00:04:05.600 --> 00:04:06.600]  第三節說
[00:04:06.600 --> 00:04:08.600]  然後阿伯拉罕起來
[00:04:08.600 --> 00:04:11.600]  離開死人面前對黑人說
[00:04:11.600 --> 00:04:13.600]  我在你們中間是五外人
[00:04:13.600 --> 00:04:14.600]  是寄居的
[00:04:14.600 --> 00:04:18.600]  請給我你們那裡的一塊墳地
[00:04:18.600 --> 00:04:21.600]  我好埋葬我的亡妻
[00:04:21.600 --> 00:04:24.600]  使她不在我的面前
[00:04:24.600 --> 00:04:26.600]  黑人回答阿伯拉罕說
[00:04:26.600 --> 00:04:27.600]  我主請聽
[00:04:27.600 --> 00:04:31.600]  你在我們中間是一位尊貴的王子
[00:04:31.600 --> 00:04:34.600]  只管在我們最好的墳地裡
[00:04:34.600 --> 00:04:36.600]  埋葬你的死人
[00:04:36.600 --> 00:04:39.600]  我們沒有人會拒絕你在他的墳地裡
[00:04:39.600 --> 00:04:42.600]  埋葬你的死人
[00:04:42.600 --> 00:04:44.600]  這是第一回合的對話
[00:04:44.600 --> 00:04:45.600]  第七節開始
[00:04:45.600 --> 00:04:47.600]  就是第二個回合
[00:04:47.600 --> 00:04:48.600]  第七節說
[00:04:48.600 --> 00:04:49.600]  於是阿伯拉罕起來
[00:04:49.600 --> 00:04:52.600]  向當地的白姓黑人下拜
[00:04:52.600 --> 00:04:54.600]  對他們說
[00:04:54.600 --> 00:04:57.600]  你們若願意讓我埋葬我的亡妻
[00:04:57.600 --> 00:04:59.600]  使她不在我的面前
[00:04:59.600 --> 00:05:03.600]  就請聽我為我求所黑的兒子
[00:05:03.600 --> 00:05:10.600]  以忽倫把他田地盡頭的墨比拉洞賣給我
[00:05:10.600 --> 00:05:14.600]  他可以按照足價錢賣給我
[00:05:14.600 --> 00:05:17.600]  作為我在你們中間的墳地
[00:05:17.600 --> 00:05:18.600]  第十節
[00:05:18.600 --> 00:05:21.600]  那時以忽倫正坐在黑人中間
[00:05:21.600 --> 00:05:24.600]  黑人以忽倫就回答阿伯拉罕說
[00:05:24.600 --> 00:05:28.600]  給所有出入城門的黑人聽
[00:05:28.600 --> 00:05:30.600]  不 我主請聽
[00:05:30.600 --> 00:05:32.600]  我要把這塊田送給你
[00:05:32.600 --> 00:05:35.600]  連田間的洞也送給你
[00:05:35.600 --> 00:05:37.600]  在我同族的眼前都給你
[00:05:37.600 --> 00:05:40.600]  讓你埋葬你的死人
[00:05:40.600 --> 00:05:41.600]  十二節
[00:05:41.600 --> 00:05:43.600]  就是第三個回合
[00:05:43.600 --> 00:05:44.600]  十二節說
[00:05:44.600 --> 00:05:47.600]  阿伯拉罕就在當地的白姓面前下拜
[00:05:47.600 --> 00:05:49.600]  對以忽倫說
[00:05:49.600 --> 00:05:51.600]  也當給當地的白姓說
[00:05:51.600 --> 00:05:54.600]  你若應允請你聽我
[00:05:54.600 --> 00:05:57.600]  我要把田和田價錢給你
[00:05:57.600 --> 00:05:59.600]  請你收下
[00:05:59.600 --> 00:06:01.600]  我就在那裡埋葬我的死人
[00:06:01.600 --> 00:06:02.600]  十四節
[00:06:02.600 --> 00:06:04.600]  以忽倫回答阿伯拉罕說
[00:06:04.600 --> 00:06:06.600]  我主請聽
[00:06:06.600 --> 00:06:08.600]  四百射克勒銀子的地
[00:06:08.600 --> 00:06:11.600]  在你我中間算什麼呢?
[00:06:11.600 --> 00:06:13.600]  只管埋葬你的死人吧
[00:06:13.600 --> 00:06:15.600]  阿伯拉罕聽從了以忽倫
[00:06:15.600 --> 00:06:19.600]  阿伯拉罕就照著他說給黑人聽的
