
[00:00:00.000 --> 00:00:04.500]  (掌聲)
[00:00:04.500 --> 00:00:08.500]  多謝新聞藍博士和張女牧師的分享
[00:00:08.500 --> 00:00:11.200]  現在進入答問的時間
[00:00:11.200 --> 00:00:15.000]  今天來到中神當中的每一位頂姐妹的朋友
[00:00:15.000 --> 00:00:17.100]  都有機會去問問題的
[00:00:17.100 --> 00:00:18.600]  只要你夠快
[00:00:18.600 --> 00:00:22.300]  包括在樓下看直播的頂姐妹
[00:00:22.300 --> 00:00:25.200]  如果你有問題想問
[00:00:25.200 --> 00:00:28.300]  樓下的頂姐妹就請你要上來這裡
[00:00:28.300 --> 00:00:34.300]  我們在禮堂的中間有一個咪
[00:00:34.300 --> 00:00:37.700]  大家就可以問問題
[00:00:37.700 --> 00:00:40.500]  每人問問題的時間將會由一分鐘
[00:00:40.500 --> 00:00:42.300]  這位同工就會舉牌
[00:00:42.300 --> 00:00:44.000]  一分鐘就要cut
[00:00:44.000 --> 00:00:47.700]  所以問問題的時間是問問題時間
[00:00:47.700 --> 00:00:50.500]  不是分享或者你回應的時間
[00:00:50.500 --> 00:00:53.500]  為了大家都把握時間
[00:00:53.500 --> 00:01:00.300]  所以我想我們從現在開始大約會有30分鐘
[00:01:00.300 --> 00:01:04.300]  大約這個時間可以去問問題
[00:01:04.300 --> 00:01:07.900]  通常答問的時間都是頭頭
[00:01:07.900 --> 00:01:10.200]  大家就會害羞一點
[00:01:10.200 --> 00:01:11.200]  不過把握機會
[00:01:11.200 --> 00:01:12.900]  因為當你想問的時候
[00:01:12.900 --> 00:01:14.500]  可能已經會太遲了
[00:01:14.500 --> 00:01:16.600]  所以如果頂姐妹
[00:01:16.600 --> 00:01:20.900]  你們現在想問問題
[00:01:20.900 --> 00:01:25.800]  就可以出來這個咪前面
[00:01:25.800 --> 00:01:29.800]  向兩位講員問問題
[00:01:29.800 --> 00:01:36.400]  其他頂姐妹可以跟著這位弟兄後面
[00:01:36.400 --> 00:01:38.000]  去排隊問問題
[00:01:38.000 --> 00:01:39.800]  請你問問題的時候
[00:01:39.800 --> 00:01:42.100]  簡單說一下自己的名字就可以了
[00:01:42.100 --> 00:01:45.100]  我是鄧榮忠,是校友
[00:01:45.100 --> 00:01:50.200]  我聽到兩位講者有一個共同的訊息
[00:01:50.200 --> 00:01:57.000]  就是在過程當中需要分辨
[00:01:57.000 --> 00:02:03.300]  分辨什麼是馴服上帝
[00:02:03.300 --> 00:02:07.900]  而去應用到現今社會裡面
[00:02:07.900 --> 00:02:11.300]  似乎看到很多的
[00:02:11.300 --> 00:02:13.900]  現在不同人在
[00:02:13.900 --> 00:02:16.400]  尤其是政治這個訊息裡面
[00:02:16.400 --> 00:02:20.000]  就是每個人或者基督徒
[00:02:20.000 --> 00:02:21.700]  不同的學者裡面
[00:02:21.700 --> 00:02:26.200]  都是對分辨、理念、解釋裡面
[00:02:26.200 --> 00:02:30.400]  出現180度的理解
[00:02:30.400 --> 00:02:35.300]  在當中我們怎樣去做得到呢?
[00:02:35.300 --> 00:02:42.400]  就是說A軍的分辨是向東的
[00:02:42.400 --> 00:02:46.400]  但是B軍的分辨是向西的
[00:02:46.400 --> 00:03:01.800]  其實我講得要分辨
[00:03:01.800 --> 00:03:05.400]  我也要你問這個問題
[00:03:05.400 --> 00:03:07.000]  我想說的是
[00:03:07.000 --> 00:03:09.200]  其實羅馬書裡面
[00:03:09.200 --> 00:03:13.800]  它說我們各人有察驗要分辨的時候
[00:03:13.800 --> 00:03:21.600]  說的是上主善良、可喜悅和完美的旨意
[00:03:21.600 --> 00:03:23.800]  所以那裡是不是沒有準則呢?
