
[00:00:00.000 --> 00:00:10.880]   [Music]
[00:00:10.880 --> 00:00:14.400]   Good evening, friends, brothers and sisters.
[00:00:14.400 --> 00:00:16.400]   Michael Chu here.
[00:00:16.400 --> 00:00:19.600]   It's a great joy to see all of you.
[00:00:19.600 --> 00:00:23.680]   Even we have a bit of rain outside,
[00:00:23.680 --> 00:00:26.800]   but still you come all the way to join us.
[00:00:26.800 --> 00:00:33.360]   This particular evening is an important one
[00:00:33.360 --> 00:00:36.080]   because we have a keynote speaker,
[00:00:36.080 --> 00:00:38.320]   a prominent speaker here with us.
[00:00:38.320 --> 00:00:42.720]   So I particularly would like to welcome many of you.
[00:00:42.720 --> 00:00:45.680]   Some of you are graduates, some are students,
[00:00:45.680 --> 00:00:48.320]   some are good friends of CGST.
[00:00:48.320 --> 00:00:52.560]   So your coming is a great support to this college
[00:00:52.560 --> 00:00:57.760]   and also it's especially love to see you all here.
[00:00:57.760 --> 00:01:00.880]   So now from time to time,
[00:01:00.880 --> 00:01:04.400]   CGST organize lectures or seminars
[00:01:04.400 --> 00:01:07.600]   and I'm sure many of you join us
[00:01:07.600 --> 00:01:10.320]   and you have a great memories here
[00:01:10.320 --> 00:01:14.320]   and I hope that tonight is also another one
[00:01:14.320 --> 00:01:17.200]   so we can learn a lot from our speakers.
[00:01:18.880 --> 00:01:23.200]   This evening we are so privileged to have
[00:01:23.200 --> 00:01:26.720]   Dr. Mark Leperton to be with us.
[00:01:26.720 --> 00:01:35.280]   Dr. Leperton served as president in FULA for a number of years
[00:01:35.280 --> 00:01:40.080]   from 2013 to 2022.
[00:01:40.080 --> 00:01:44.960]   And Mark is now the Clifford Arrow Panel
[00:01:44.960 --> 00:01:49.520]   Presidential Chair Emeritus
[00:01:49.520 --> 00:01:52.960]   and the Professor Emeritus of Preaching at FULA.
[00:01:52.960 --> 00:01:59.200]   Mark is a highly respected and a great voice in America,
[00:01:59.200 --> 00:02:00.160]   in the Christian world,
[00:02:00.160 --> 00:02:03.200]   and also in the English speaking world.
[00:02:03.200 --> 00:02:09.120]   So tonight I'm sure Mark will give us a lot of insight
[00:02:09.120 --> 00:02:12.800]   or even provoke us into a lot of thoughts.
[00:02:13.760 --> 00:02:18.720]   And tonight Mark Leperton will speak to us on the topic
[00:02:18.720 --> 00:02:23.840]   "Rethinking Relevance, Reimagining the American Church for Today's Society."
[00:02:23.840 --> 00:02:29.840]   I'm sure many of us today, we are so concerned the relevance,
[00:02:29.840 --> 00:02:31.600]   the relevance of the gospel,
[00:02:31.600 --> 00:02:35.040]   the relevance of the church to the society,
[00:02:35.040 --> 00:02:38.720]   how we could make a great connection
[00:02:38.720 --> 00:02:42.240]   and preach our gospel effectively to our non-Christian world.
[00:02:43.040 --> 00:02:47.360]   And this evening after Mark's lecture, we have two respondents.
[00:02:47.360 --> 00:02:50.880]   The first one is Reverend Jackie Chok.
[00:02:50.880 --> 00:02:53.600]   He's the Senior Pastor of our Kowloon Lingling Church.
[00:02:53.600 --> 00:02:58.160]   In fact, Reverend Chok or Dr. Chok.
[00:02:58.160 --> 00:03:05.760]   He's actually graduated from FULA, D-Min in 2016.
[00:03:05.760 --> 00:03:11.440]   So tonight we have a FULA graduate respond to a FULA president.
[00:03:12.000 --> 00:03:15.040]   So it's wonderful.
[00:03:15.040 --> 00:03:23.760]   And also we have another respondent is our Professor Dr. Keane Lui.
[00:03:23.760 --> 00:03:30.160]   He's the Heavenly Blessing Professor, Theological Study of CGST.
[00:03:30.160 --> 00:03:34.000]   And he's also Director of the Center for Faith and Prophetic Value.
[00:03:34.000 --> 00:03:37.040]   Why we have Dr. Keane here?
[00:03:37.040 --> 00:03:38.720]   Because he had been in New York,
[00:03:39.520 --> 00:03:43.200]   the East Coast of America for so many years.
[00:03:43.200 --> 00:03:46.880]   So he's also a very right person to give response.
[00:03:46.880 --> 00:03:53.200]   So I'm sure tonight through the lecture of Mark and also Jackie and Keane,
[00:03:53.200 --> 00:03:57.680]   we have a colorful of discussion and dialogue.
[00:03:57.680 --> 00:04:02.800]   And also I'm sure they're sharing their response or dialogue
[00:04:02.800 --> 00:04:07.200]   with sort of edifying all of us tonight.
[00:04:07.760 --> 00:04:13.280]   So may I now ask all of us to welcome Mark Lepperton.
[00:04:13.280 --> 00:04:13.920]   Come over here.
