
[00:00:00.000 --> 00:00:02.000]  (字幕:陳志全)
[00:00:02.000 --> 00:00:12.880]  大家好
[00:00:12.880 --> 00:00:15.380]  原來要大聲
[00:00:15.380 --> 00:00:17.380]  (笑聲)
[00:00:17.380 --> 00:00:21.380]  我在進來這個禮堂的時候
[00:00:21.380 --> 00:00:23.380]  覺得很驚訝
[00:00:23.380 --> 00:00:27.880]  因為原來我以為宗神叫我去分享
[00:00:27.880 --> 00:00:29.880]  宗神有多大呢?
[00:00:29.880 --> 00:00:31.880]  應該都是一百多人
[00:00:31.880 --> 00:00:34.880]  原來來到一個這麼大的禮堂
[00:00:34.880 --> 00:00:36.880]  今晚在這裡
[00:00:36.880 --> 00:00:38.880]  我真的看不到你們
[00:00:38.880 --> 00:00:43.880]  今晚在這裡請問有多少人是三十歲以下
[00:00:43.880 --> 00:00:46.880]  或者三十六歲以下的請舉手
[00:00:46.880 --> 00:00:49.880]  (掌聲)
[00:00:49.880 --> 00:00:52.880]  我們先給他們掌聲
[00:00:52.880 --> 00:00:55.880]  (掌聲)
[00:00:55.880 --> 00:00:58.880]  你也是三十歲,你像不像?
[00:00:58.880 --> 00:01:00.880]  Roger你不要騙我
[00:01:00.880 --> 00:01:06.880]  三十歲以上的你們今晚可以休息一下
[00:01:06.880 --> 00:01:11.880]  因為我們今晚的對象是年輕人
[00:01:11.880 --> 00:01:17.880]  李思敬博士也想我在這裡和年輕人分享一些看法
[00:01:17.880 --> 00:01:19.880]  在開始的時候我想跟大家說
[00:01:19.880 --> 00:01:23.880]  第一,我也年輕過
[00:01:23.880 --> 00:01:25.880]  也知道過三十歲以下
[00:01:25.880 --> 00:01:27.880]  不過我今天已經不是了
[00:01:27.880 --> 00:01:36.880]  所以我今天如果我形容一群八十後、九十後、零零後
[00:01:36.880 --> 00:01:39.880]  可能會有些偏差
[00:01:39.880 --> 00:01:44.880]  因為我不是在零零後、九十後出生的
[00:01:44.880 --> 00:01:49.880]  但是我也可能會有一些看法
[00:01:49.880 --> 00:01:51.880]  其他人未必有
[00:01:51.880 --> 00:01:57.880]  因為我每天都在接觸八十後、九十後、零零後的年輕人
[00:01:57.880 --> 00:02:04.880]  最近香港很多人對於大學生、對於年輕人
[00:02:04.880 --> 00:02:10.880]  有一個比較負面的稱呼,廢青
[00:02:10.880 --> 00:02:13.880]  尤其是大學生
[00:02:13.880 --> 00:02:17.880]  那些人說你為什麼讀大學讀成這樣?
[00:02:17.880 --> 00:02:23.880]  其實這句話是由我媽媽或我媽媽的媽媽那時也這樣說
[00:02:23.880 --> 00:02:25.880]  你真的不像我了
[00:02:25.880 --> 00:02:28.880]  我那時像你那麼大我就怎樣怎樣
[00:02:28.880 --> 00:02:32.880]  現在真的是一代不如一代了
[00:02:32.880 --> 00:02:35.880]  各位,我絕對不同意這些說法
[00:02:35.880 --> 00:02:39.880]  我覺得今天的年輕人一點都不廢
[00:02:39.880 --> 00:02:44.880]  我覺得一代不如一代是不公平的說法
[00:02:44.880 --> 00:02:48.880]  我覺得應該說一代不同一代
[00:02:48.880 --> 00:02:50.880]  我說這些不是拆你鞋的
[00:02:50.880 --> 00:02:53.880]  我是真的有這樣的想法
[00:02:53.880 --> 00:02:58.880]  但是我也真的對年輕人有一些認識
[00:02:58.880 --> 00:03:01.880]  或者今晚也值得你去思考一下
[00:03:01.880 --> 00:03:03.880]  不知怎樣
[00:03:03.880 --> 00:03:10.880]  這幅畫是講述一個希臘的神話故事
[00:03:10.880 --> 00:03:15.880]  在希臘的神話裡面有一個男孩是很帥的
[00:03:15.880 --> 00:03:19.880]  他的名字叫Narcissus
[00:03:19.880 --> 00:03:25.880]  這個男孩可能是在眾多神裡面最帥的
[00:03:25.880 --> 00:03:29.880]  他有一個女朋友叫Echo
[00:03:29.880 --> 00:03:33.880]  Narcissus就常常說我很帥
[00:03:33.880 --> 00:03:35.880]  他的女朋友就說你很帥你很帥你很帥
[00:03:35.880 --> 00:03:37.880]  他是Echo
[00:03:37.880 --> 00:03:40.880]  因為他不停地Echo他說的話
[00:03:40.880 --> 00:03:43.880]  是真的我不是說笑
[00:03:43.880 --> 00:03:49.880]  故事就是Narcissus覺得自己帥到一個地步
[00:03:49.880 --> 00:03:51.880]  終於有一天闖了禍
[00:03:51.880 --> 00:03:53.880]  就好像這幅畫一樣
[00:03:53.880 --> 00:03:56.880]  有一天他去到一個池邊
[00:03:56.880 --> 00:03:59.880]  他看到池裡面的倒影
[00:03:59.880 --> 00:04:01.880]  這個人真的帥
[00:04:01.880 --> 00:04:04.880]  像劉德華一樣
[00:04:04.880 --> 00:04:09.880]  他覺得自己的形象帥到他走不開
[00:04:09.880 --> 00:04:13.880]  因此他就站在池邊走不了
[00:04:13.880 --> 00:04:19.880]  直到他被泡在池裡浸死了
[00:04:19.880 --> 00:04:21.880]  所以在英文裡面
[00:04:21.880 --> 00:04:25.880]  現在有一個英文的字叫Narcissism
[00:04:25.880 --> 00:04:27.880]  就是自戀
[00:04:27.880 --> 00:04:30.880]  自己愛慕自己到一個地步
[00:04:30.880 --> 00:04:34.880]  接近病態
[00:04:34.880 --> 00:04:37.880]  在一年前有一本
[00:04:37.880 --> 00:04:39.880]  又說按這個可以的
[00:04:39.880 --> 00:04:44.880]  在一年前有一本時代雜誌的封面
[00:04:44.880 --> 00:04:46.880]  就是這個女孩
[00:04:46.880 --> 00:04:48.880]  她拿著一個手機
[00:04:48.880 --> 00:04:50.880]  和自己在拍Selfie
[00:04:50.880 --> 00:04:52.880]  其實我現在也很熟悉了
[00:04:52.880 --> 00:04:54.880]  做這件事
[00:04:54.880 --> 00:04:55.880]  你知不知道拍Selfie
[00:04:55.880 --> 00:04:57.880]  不要看著鏡子中間
[00:04:57.880 --> 00:05:00.880]  要看著左上角的點
[00:05:00.880 --> 00:05:04.880]  不然你的眼睛就會歪了
[00:05:04.880 --> 00:05:08.880]  這個封面的題目叫
[00:05:08.880 --> 00:05:11.880]  This is the me me me generation
[00:05:11.880 --> 00:05:15.880]  這個是我我我的一代
[00:05:15.880 --> 00:05:17.880]  意思是說什麼呢
[00:05:17.880 --> 00:05:18.880]  其實那個女孩
[00:05:18.880 --> 00:05:22.880]  寫了這篇頂尖的文章在IMAGAZINE
[00:05:22.880 --> 00:05:27.880]  她說我是一個二十多三十歲的年輕人
[00:05:27.880 --> 00:05:30.880]  我絕對有資格寫這篇文章
[00:05:30.880 --> 00:05:33.880]  因為我正在描述我們這個世代
[00:05:33.880 --> 00:05:37.880]  她說這個年代的人是怎樣的呢
[00:05:37.880 --> 00:05:39.880]  不是我說的
[00:05:39.880 --> 00:05:41.880]  她說The millennials are lazy
[00:05:41.880 --> 00:05:43.880]  很煩的
[00:05:43.880 --> 00:05:46.880]  Entitled the narcissist
[00:05:46.880 --> 00:05:49.880]  和Living with their parents
[00:05:49.880 --> 00:05:52.880]  和住在母親那裏
[00:05:52.880 --> 00:05:55.880]  但是其實這又代表什麼呢
[00:05:55.880 --> 00:05:57.880]  這又有什麼問題呢
[00:05:57.880 --> 00:06:01.880]  其實她在文章裏面說了一些數字
[00:06:01.880 --> 00:06:03.880]  我想告訴大家
[00:06:03.880 --> 00:06:05.880]  讀一讀
[00:06:05.880 --> 00:06:10.880]  她說根據美國的一些調查裏面說
[00:06:10.880 --> 00:06:12.880]  她說現在的年輕人
[00:06:12.880 --> 00:06:15.880]  有40%的人
[00:06:15.880 --> 00:06:18.880]  相信他們每兩年是要
[00:06:18.880 --> 00:06:20.880]  如果正在工作的話
[00:06:20.880 --> 00:06:23.880]  相信每兩年是應該要升一級
[00:06:23.880 --> 00:06:26.880]  覺得升一級是一個entitlement
[00:06:26.880 --> 00:06:27.880]  很值得的
[00:06:27.880 --> 00:06:30.880]  因為我這麼靚
[00:06:30.880 --> 00:06:34.880]  他們覺得他們
[00:06:34.880 --> 00:06:37.880]  他們很容易很想找到工作
[00:06:37.880 --> 00:06:38.880]  但是他們又不太想
[00:06:38.880 --> 00:06:41.880]  take up那份工作的responsibility
[00:06:41.880 --> 00:06:42.880]  那個責任
[00:06:42.880 --> 00:06:44.880]  你不喜歡要什麼責任
