
[00:00:00.000 --> 00:00:04.000]  (廣播)
[00:00:04.000 --> 00:00:09.000]  我先代表香港中國神學研究院
[00:00:09.000 --> 00:00:13.000]  問候在 Melbourne 的弟兄姊妹平安
[00:00:13.000 --> 00:00:19.000]  今晚的時間會有兩個的部分
[00:00:19.000 --> 00:00:25.000]  講到之後我會提出有幾件事情
[00:00:25.000 --> 00:00:31.000]  大家紀念在禱告當中為忠臣前面
[00:00:31.000 --> 00:00:34.000]  我們面對的挑戰
[00:00:34.000 --> 00:00:37.000]  來一同警醒守望待土
[00:00:37.000 --> 00:00:44.000]  我先讀出今晚我們要看的聖經
[00:00:44.000 --> 00:00:48.000]  新約彼得後書第一章
[00:00:48.000 --> 00:00:52.000]  第五節到第七節
[00:00:52.000 --> 00:01:00.000]  彼得後書第一章第五節到第七節
[00:01:00.000 --> 00:01:02.000]  我為大家讀出
[00:01:02.000 --> 00:01:09.000]  正因者緣故,你們要分外的因勤
[00:01:09.000 --> 00:01:13.000]  有了信心,又要加上德行
[00:01:13.000 --> 00:01:17.000]  有了德行,又要加上知識
[00:01:17.000 --> 00:01:21.000]  有了知識,又要加上節制
[00:01:21.000 --> 00:01:26.000]  有了節制,又要加上忍耐
[00:01:26.000 --> 00:01:30.000]  有了忍耐,又要加上虔敬
[00:01:30.000 --> 00:01:36.000]  有了虔敬,又要加上愛弟兄的心
[00:01:36.000 --> 00:01:44.000]  有了愛弟兄的心,又要加上愛眾人的心
[00:01:44.000 --> 00:01:49.000]  使徒彼得,寫彼得後書
[00:01:49.000 --> 00:01:55.000]  其實他心裏知道
[00:01:55.000 --> 00:02:01.000]  他離開世界的時候快到
[00:02:01.000 --> 00:02:03.000]  如果你繼續讀下去
[00:02:03.000 --> 00:02:10.000]  在第十二節到第十五節
[00:02:10.000 --> 00:02:14.000]  他就重覆三次
[00:02:14.000 --> 00:02:16.000]  跟弟兄姊妹說
[00:02:16.000 --> 00:02:24.000]  我以為應該趁我還在這帳篷的時候提醒你們
[00:02:24.000 --> 00:02:30.000]  因為知道我脫離這帳篷的時候快到了
[00:02:30.000 --> 00:02:33.000]  這兩句是比喻
[00:02:33.000 --> 00:02:36.000]  第三句彼得就明講了
[00:02:36.000 --> 00:02:38.000]  在第十五節
[00:02:38.000 --> 00:02:41.000]  並且我要盡心竭力
[00:02:41.000 --> 00:02:46.000]  使你們在我去世以後
[00:02:46.000 --> 00:02:49.000]  時常紀念這些事
[00:02:49.000 --> 00:02:54.000]  我們知道彼得是為主在羅馬殉道
[00:02:54.000 --> 00:03:02.000]  所以大概他感受到壓力越來越重
[00:03:02.000 --> 00:03:07.000]  所以在他還有一點點的時候
[00:03:07.000 --> 00:03:10.000]  他把握這個機會
[00:03:10.000 --> 00:03:15.000]  寫了這封信給教會留下
[00:03:15.000 --> 00:03:18.000]  分享他的心聲
[00:03:18.000 --> 00:03:23.000]  剛才我們讀的第五節到第七節
[00:03:23.000 --> 00:03:28.000]  就是他一開始在這封信裏面
[00:03:28.000 --> 00:03:32.000]  他重覆提到這些事
[00:03:32.000 --> 00:03:35.000]  這些事,這些事
[00:03:35.000 --> 00:03:37.000]  講了很多次
[00:03:37.000 --> 00:03:40.000]  他很記掛弟兄姊妹
[00:03:40.000 --> 00:03:51.000]  但他更記掛的是弟兄姊妹能夠有以上他所提的這八件事情
[00:03:51.000 --> 00:03:57.000]  所以他不是客氣和大家說風花雪月
[00:03:57.000 --> 00:04:04.000]  新約聖經也很少掛念教會建堂成不成功
[00:04:04.000 --> 00:04:07.000]  人數有沒有增加
[00:04:07.000 --> 00:04:09.000]  事工是否順利
[00:04:09.000 --> 00:04:17.000]  不是,彼得心裏面很清晰的一個焦點
[00:04:17.000 --> 00:04:20.000]  就是弟兄姊妹的生命
[00:04:20.000 --> 00:04:26.000]  在主的恩典和真理當中
[00:04:26.000 --> 00:04:29.000]  怎樣成長
[00:04:29.000 --> 00:04:33.000]  他不是像保羅,彼得和保羅很不同
[00:04:33.000 --> 00:04:36.000]  保羅是一個學者
[00:04:36.000 --> 00:04:42.000]  在耶路撒冷受教於加瑪列的門下
[00:04:42.000 --> 00:04:45.000]  所以他寫羅馬書
[00:04:45.000 --> 00:04:47.000]  有層有次
[00:04:47.000 --> 00:04:52.000]  很清楚將信仰一點一畫
[00:04:52.000 --> 00:04:57.000]  每一個教義解釋得深入淺出
[00:04:57.000 --> 00:04:59.000]  有時也不是很淺
[00:04:59.000 --> 00:05:02.000]  要很心機才讀得明白
[00:05:02.000 --> 00:05:05.000]  彼得不是一個神學家
[00:05:05.000 --> 00:05:10.000]  他本來的職業是打魚
[00:05:10.000 --> 00:05:13.000]  打魚的人不讀書
[00:05:13.000 --> 00:05:18.000]  如果在船上下網、殺網、收網
[00:05:18.000 --> 00:05:19.000]  他只顧看書
[00:05:19.000 --> 00:05:21.000]  一來書本會弄濕了
[00:05:21.000 --> 00:05:23.000]  也沒有,哪有書看
[00:05:23.000 --> 00:05:26.000]  所以對打魚的人來說很實際
[00:05:26.000 --> 00:05:30.000]  是他的經歷告訴他
[00:05:30.000 --> 00:05:37.000]  信仰成長到底是一件甚麼事
[00:05:37.000 --> 00:05:43.000]  新約聖經裏面記載不同的人物
