
[00:00:00.000 --> 00:00:08.000]   [Music]
[00:00:08.000 --> 00:00:15.000]   AI, two letters that has changed everything in just a few years.
[00:00:15.000 --> 00:00:20.000]   Some see it as the savior for humanity.
[00:00:20.000 --> 00:00:27.000]   Other fear that it is the terminator that will lead us to extinction.
[00:00:27.000 --> 00:00:35.000]   Or is it just a neutral tool that we use when we see fit?
[00:00:35.000 --> 00:00:39.000]   Is it a competitor because we are losing jobs?
[00:00:39.000 --> 00:00:46.000]   Or is it a partner, a co-intelligence we must learn to live with?
[00:00:46.000 --> 00:00:48.000]   Tonight we will look deeper.
[00:00:48.000 --> 00:00:53.000]   We ask, how now shall we live as a Christian?
[00:00:53.000 --> 00:00:59.000]   And where can we find God's wisdom in this digital age?
[00:00:59.000 --> 00:01:04.000]   Brothers and sisters, on behalf of CJST, we welcome you to our public lecture
[00:01:04.000 --> 00:01:08.000]   organized by the Center for Faith and Public Value.
[00:01:08.000 --> 00:01:10.000]   I'm Alex Yeung.
[00:01:10.000 --> 00:01:13.000]   It is very wonderful to have you all with us here.
[00:01:13.000 --> 00:01:16.000]   Our topic tonight is fascinating.
[00:01:16.000 --> 00:01:21.000]   Belam and the donkey, AI and co-intelligence.
[00:01:21.000 --> 00:01:26.000]   We will explore how an ancient Bible story about a talking donkey
[00:01:26.000 --> 00:01:31.000]   might help us to understand Chagibiti, Gemini, Croc, or Deep Sea
[00:01:31.000 --> 00:01:34.000]   and our modern world.
[00:01:34.000 --> 00:01:40.000]   We are truly honored to have Reverend Dr. Peter Phillips with us tonight.
[00:01:40.000 --> 00:01:44.000]   Dr. Phillips is currently at Cliff College, UK,
[00:01:44.000 --> 00:01:47.000]   teaching and supervising PhD students
[00:01:47.000 --> 00:01:51.000]   and building the digital theology program
[00:01:51.000 --> 00:01:57.000]   while also serving as a Methodist minister in the Times Valley Circuit.
[00:01:57.000 --> 00:02:03.000]   His current research focuses around the impact of digital culture on theology
[00:02:03.000 --> 00:02:07.000]   and on temporary religious practice.
