
[00:00:00.000 --> 00:00:02.000]  (字幕製作:貝爾)
[00:00:03.000 --> 00:00:05.000]  好,等一會晚安
[00:00:05.000 --> 00:00:07.000]  大家吃飯了嗎?
[00:00:07.000 --> 00:00:10.000]  很開心可以見到大家
[00:00:10.000 --> 00:00:14.000]  也代表中國神學研究院和福音正主協會
[00:00:14.000 --> 00:00:16.000]  歡迎大家參加一個講座
[00:00:16.000 --> 00:00:22.000]  講座叫做「擁抱殘疾的教會:群體中經歷醫治和牧羊」
[00:00:22.000 --> 00:00:28.000]  我相信我們的上主不單止讓我們用口去彼此問安
[00:00:28.000 --> 00:00:31.000]  我剛剛跟了Carol傳道學了一個手勢
[00:00:31.000 --> 00:00:35.000]  我一起學一下用這個手勢去跟其他弟兄姊妹問安
[00:00:35.000 --> 00:00:37.000]  第一個手勢叫做「平安」
[00:00:37.000 --> 00:00:39.000]  我們跟身邊的弟兄姊妹問安
[00:00:39.000 --> 00:00:40.000]  平安
[00:00:40.000 --> 00:00:42.000]  手語,手語,手語,手語
[00:00:42.000 --> 00:00:43.000]  對了,對了,對了
[00:00:43.000 --> 00:00:47.000]  第二個手語動作就是「你好」
[00:00:47.000 --> 00:00:49.000]  對嗎?
[00:00:49.000 --> 00:00:51.000]  大家一起試一下
[00:00:51.000 --> 00:00:55.000]  跟身邊的弟兄姊妹表達你好
[00:00:55.000 --> 00:01:02.000]  很開心我們可以用不同的方法跟身邊的弟兄姊妹彼此連結
[00:01:02.000 --> 00:01:06.000]  要介紹講完之先,有兩個報告
[00:01:06.000 --> 00:01:07.000]  第一個報告就是
[00:01:07.000 --> 00:01:11.000]  如果弟兄姊妹需要看手語傳譯
[00:01:11.000 --> 00:01:13.000]  可以坐在前面這個位置
[00:01:13.000 --> 00:01:15.000]  就可以看得清楚一點
[00:01:15.000 --> 00:01:18.000]  如果弟兄姊妹需要去洗手間的話
[00:01:18.000 --> 00:01:21.000]  我們地下和一樓都有洗手間
[00:01:21.000 --> 00:01:25.000]  而一樓特別有一個無障礙的洗手間
[00:01:25.000 --> 00:01:26.000]  如果弟兄姊妹有需要的話
[00:01:26.000 --> 00:01:29.000]  也可以出去外面有一部升降機
[00:01:29.000 --> 00:01:30.000]  上一樓就可以去到
[00:01:30.000 --> 00:01:34.000]  事不宜遲,我也介紹今晚的講完
[00:01:34.000 --> 00:01:39.000]  也很感恩有我們實踐科關允兆老師
[00:01:39.000 --> 00:01:41.000]  楊石昌教席副教授
[00:01:41.000 --> 00:01:43.000]  去分享一個主題的訊息
[00:01:43.000 --> 00:01:46.000]  接著就有兩位回應講完
[00:01:46.000 --> 00:01:50.000]  分別是我們學院神學科助理教授楊思賢博士
[00:01:50.000 --> 00:01:54.000]  和中華基督教會基督堂王凱恩傳道
[00:01:54.000 --> 00:01:55.000]  和我們分享
[00:01:55.000 --> 00:01:57.000]  將時間首先交給Vance老師
[00:01:57.000 --> 00:02:09.000]  各位,平安
[00:02:09.000 --> 00:02:10.000]  你好
[00:02:10.000 --> 00:02:14.000]  很開心今天可以在這裡和大家分享
[00:02:14.000 --> 00:02:16.000]  今天的題目是
[00:02:16.000 --> 00:02:20.000]  「擁護殘疾的教會,群體中經歷醫治和無恙」
[00:02:20.000 --> 00:02:25.000]  這是一個我很想和香港教會分享的題目
[00:02:25.000 --> 00:02:27.000]  首先我要說明一下
[00:02:27.000 --> 00:02:30.000]  雖然在這裡分享的是我
[00:02:30.000 --> 00:02:37.000]  但其實背後有很多和相見群體一起的生命經歷
[00:02:37.000 --> 00:02:39.000]  去啟發了我今天的訊息
[00:02:39.000 --> 00:02:43.000]  當中每個人,包括我自己都是很獨特的
[00:02:43.000 --> 00:02:46.000]  各有不同的殘疾
[00:02:46.000 --> 00:02:48.000]  在這裡首先要多謝他們
[00:02:48.000 --> 00:02:53.000]  多年來容讓我和他們同行
[00:02:53.000 --> 00:02:55.000]  一起分享生命
[00:02:55.000 --> 00:02:57.000]  今天的題目也挺長
[00:02:57.000 --> 00:03:00.000]  牽涉很多方面
[00:03:00.000 --> 00:03:07.000]  有殘疾、教會、醫治、無恙、擁抱經歷
[00:03:07.000 --> 00:03:13.000]  接下來的四十分鐘,我會集中在幾方面去分享
[00:03:13.000 --> 00:03:14.000]  有三方面
[00:03:14.000 --> 00:03:18.000]  首先會和大家看看何謂擁抱殘疾呢?
[00:03:18.000 --> 00:03:25.000]  另外一方面,在這個何謂擁抱殘疾
[00:03:25.000 --> 00:03:30.000]  我想提出一個願景,是雙向共融的願景
[00:03:30.000 --> 00:03:37.000]  然後,描繪這個願景後,看看有什麼障礙要達到
