
[00:00:00.000 --> 00:00:02.000]  (字幕:梁美芬)
[00:00:02.000 --> 00:00:08.600]  我們剛才看了這麼多經文
[00:00:08.600 --> 00:00:14.000]  經文講述一個框架
[00:00:14.000 --> 00:00:16.640]  或者一些理念
[00:00:16.640 --> 00:00:19.560]  但究竟會怎樣發生呢?
[00:00:19.560 --> 00:00:23.920]  究竟是否真的可以發生呢?
[00:00:23.920 --> 00:00:27.240]  其實在忠臣教學的過程中
[00:00:27.240 --> 00:00:30.360]  我也遇到很多不同的弟兄姊妹
[00:00:30.360 --> 00:00:32.560]  他們的生命是很精彩的
[00:00:32.560 --> 00:00:35.400]  今天有兩位弟兄姊妹
[00:00:35.400 --> 00:00:36.800]  在我們當中
[00:00:36.800 --> 00:00:39.920]  會和我們分享她的職場故事
[00:00:39.920 --> 00:00:43.200]  不過我想先和大家說一件事
[00:00:43.200 --> 00:00:47.560]  我們其實很習慣在教會聽道
[00:00:47.560 --> 00:00:48.800]  這是很好的
[00:00:48.800 --> 00:00:51.440]  因為在教會聽道
[00:00:51.440 --> 00:00:54.520]  你是期望講員的道
[00:00:54.520 --> 00:00:56.880]  向你的生命說話
[00:00:56.880 --> 00:00:59.960]  所以你一邊聽一邊想自己的生命
[00:00:59.960 --> 00:01:02.400]  然後和道互動
[00:01:02.400 --> 00:01:05.360]  這是我們聽道習慣了
[00:01:05.360 --> 00:01:07.680]  聽故事有些不同
[00:01:07.680 --> 00:01:12.120]  因為你是在聽上帝和這位弟兄姊妹
[00:01:12.120 --> 00:01:14.760]  之間的交往
[00:01:14.760 --> 00:01:17.000]  所以我想提醒大家
[00:01:17.000 --> 00:01:21.400]  首先可能你帶了一些困難問題
[00:01:21.400 --> 00:01:23.640]  你自己有自己的處境
[00:01:23.640 --> 00:01:26.560]  但是我們的社會各行各業
[00:01:26.560 --> 00:01:27.560]  我們的世界
[00:01:27.560 --> 00:01:28.880]  我們的上帝很豐富
[00:01:28.880 --> 00:01:30.520]  我們每個人都不同
[00:01:30.520 --> 00:01:35.200]  所以我想你先放下自己的故事
[00:01:35.200 --> 00:01:37.200]  你不要第一個反應是
[00:01:37.200 --> 00:01:38.840]  我不是那行
[00:01:38.840 --> 00:01:40.760]  她是專業人士
[00:01:40.760 --> 00:01:43.600]  她做的事與我的行沒有關係
[00:01:43.600 --> 00:01:45.080]  你不要這樣想
[00:01:45.080 --> 00:01:47.800]  有時候我覺得弟兄姊妹
[00:01:47.800 --> 00:01:51.400]  我們做基督徒是要八卦一點的
[00:01:51.400 --> 00:01:55.440]  八卦一點不是叫你亂說別人的是非
[00:01:55.440 --> 00:01:59.840]  八卦一點是你要細心留心去看
[00:01:59.840 --> 00:02:02.560]  神在弟兄姊妹生命裏面
[00:02:02.560 --> 00:02:04.000]  在做些什麼呢
[00:02:04.000 --> 00:02:06.840]  她和神原來可以這樣互動
[00:02:06.840 --> 00:02:08.240]  我也可以
[00:02:08.240 --> 00:02:10.240]  原來可以試一下
[00:02:10.240 --> 00:02:12.920]  神在給她什麼訊息呢
[00:02:12.920 --> 00:02:15.680]  其實她的生命和我的生命之間
[00:02:15.680 --> 00:02:18.160]  同樣有一種連結
[00:02:18.160 --> 00:02:19.920]  所以你進入她的故事
[00:02:19.920 --> 00:02:23.560]  你想像一下那個行業可能與你的很不同
[00:02:23.560 --> 00:02:25.400]  你想像一下她面對什麼
[00:02:25.400 --> 00:02:28.480]  你聽一下她在裏面有什麼掙扎
[00:02:28.480 --> 00:02:30.160]  然後你找到重點之後
[00:02:30.160 --> 00:02:32.400]  你再和你自己的處境
[00:02:32.400 --> 00:02:35.760]  再去看一看
[00:02:35.760 --> 00:02:38.040]  你可能會得到更多
[00:02:38.040 --> 00:02:40.960]  我們今天兩位弟兄姊妹
[00:02:40.960 --> 00:02:42.960]  第一位就是Samuel
[00:02:42.960 --> 00:02:45.920]  他是一位專業的律師
[00:02:45.920 --> 00:02:48.360]  另外一位就是Angela
[00:02:48.360 --> 00:02:50.080]  她是一位投資顧問
[00:02:50.080 --> 00:02:54.080]  她們也會分別和大家分享職場的一些故事
[00:02:54.080 --> 00:02:56.080]  我先請Samuel
[00:02:56.080 --> 00:03:06.880]  弟兄姊妹 平安
[00:03:06.880 --> 00:03:09.920]  在這裏見到大家很興奮
[00:03:09.920 --> 00:03:12.320]  之前我想了很久
[00:03:12.320 --> 00:03:16.320]  究竟上帝要和我說的話
[00:03:16.320 --> 00:03:18.320]  應該怎樣去剪輯
[00:03:18.320 --> 00:03:21.320]  才可以給大家一些刺激呢
[00:03:21.320 --> 00:03:23.320]  第一個問題要處理的就是
