
[00:00:00.000 --> 00:00:02.000]  (字幕:梁美萍)
[00:00:03.000 --> 00:00:08.000]  剛才Dr. Moon說了一些重點
[00:00:08.000 --> 00:00:12.000]  就是勾劃福音信仰
[00:00:12.000 --> 00:00:17.000]  它從受造世界在聖經裏有甚麼部份
[00:00:17.000 --> 00:00:19.000]  位置在哪裏
[00:00:19.000 --> 00:00:25.000]  作為信仰的關注點
[00:00:25.000 --> 00:00:28.000]  受造世界是彰顯上帝的榮耀
[00:00:28.000 --> 00:00:31.000]  為上帝自己受造,不是為人類去受造
[00:00:31.000 --> 00:00:36.000]  這也將我們的焦點從人類中心
[00:00:36.000 --> 00:00:39.000]  轉到以受造世界為中心
[00:00:39.000 --> 00:00:43.000]  人類只是受造世界的其中一個部份
[00:00:43.000 --> 00:00:48.000]  與其他生靈是一個淪陷的關係
[00:00:48.000 --> 00:00:52.000]  中間也提到上帝的恩典去揀選人類
[00:00:52.000 --> 00:00:56.000]  使人在萬物中有一個獨特的角色
[00:00:56.000 --> 00:00:58.000]  人是上帝的形象
[00:00:58.000 --> 00:01:00.000]  是一個恩典的揀選
[00:01:00.000 --> 00:01:06.000]  道成肉身的耶穌基督重新肯定受造世界的好
[00:01:06.000 --> 00:01:10.000]  和盼望在基督的道成肉身
[00:01:10.000 --> 00:01:13.000]  讓世界成為祂的一部份
[00:01:13.000 --> 00:01:17.000]  基督信仰雖然關注個人終極的命運
[00:01:17.000 --> 00:01:19.000]  但在Dr. Moon的說法裏
[00:01:19.000 --> 00:01:24.000]  個人終極的命運不是重心
[00:01:24.000 --> 00:01:31.000]  而是關心勞苦嘆息的受造世界
[00:01:31.000 --> 00:01:34.000]  如何在基督裏得著根深
[00:01:34.000 --> 00:01:40.000]  所以他提到基督徒要有集體行動
[00:01:40.000 --> 00:01:47.000]  最後他提到一個Awake的說法裏
[00:01:47.000 --> 00:01:51.000]  中間的A是Activism
[00:01:51.000 --> 00:01:59.000]  這種行動如何幫助我們了解教會的生活
[00:01:59.000 --> 00:02:01.000]  我們一般稱之為教會生活
[00:02:01.000 --> 00:02:05.000]  我今天想從這裏和大家分享
[00:02:05.000 --> 00:02:10.000]  Dr. Moon提出的理解基督信仰的套路
[00:02:10.000 --> 00:02:18.000]  並不是以人類如何得救為軌跡
[00:02:18.000 --> 00:02:26.000]  而是以受造世界得到根深為軌跡
[00:02:26.000 --> 00:02:29.000]  這兩個是很不同的進路
[00:02:29.000 --> 00:02:39.000]  Dr. Moon提出的進路有別於我們坊間熟悉的套路
[00:02:39.000 --> 00:02:41.000]  我們用這幅圖去看
[00:02:41.000 --> 00:02:47.000]  信徒是從永恆中唯一的存在
[00:02:47.000 --> 00:02:49.000]  他創造了這個世界
[00:02:49.000 --> 00:02:53.000]  他最後也將人帶回了天堂
[00:02:53.000 --> 00:02:58.000]  剛才黃博士也有描述我們這種信仰
[00:02:58.000 --> 00:03:01.000]  道成肉身的耶穌基督
[00:03:01.000 --> 00:03:05.000]  在這種說法裏很重要的就是
[00:03:05.000 --> 00:03:08.000]  他的神人異性帶來一個有效的救恩
[00:03:08.000 --> 00:03:11.000]  如果是凡人
[00:03:11.000 --> 00:03:13.000]  我們死N次也沒用
[00:03:13.000 --> 00:03:16.000]  有N個人死也救不了所有人
[00:03:16.000 --> 00:03:18.000]  但耶穌基督的神人異性
[00:03:18.000 --> 00:03:20.000]  所以他一個人死
[00:03:20.000 --> 00:03:24.000]  全世界所有人都因著他而得救
[00:03:24.000 --> 00:03:32.000]  受造世界是一個提供人在那裏得到救恩的場景
[00:03:32.000 --> 00:03:39.000]  而最終的目的就是將人帶來墮落的受造世界
[00:03:39.000 --> 00:03:42.000]  剛才黃博士也提到
[00:03:42.000 --> 00:03:45.000]  中末論關注如何得救
[00:03:45.000 --> 00:03:47.000]  如何上天堂
[00:03:47.000 --> 00:03:49.000]  當然也有新生命新生活
[00:03:49.000 --> 00:03:52.000]  倫理生活很特別很關注
[00:03:52.000 --> 00:03:54.000]  所以在香港的華人教會
[00:03:54.000 --> 00:03:56.000]  我相信可能很多教會一樣
[00:03:56.000 --> 00:03:59.000]  我們很特別關注的就是道德生活
[00:03:59.000 --> 00:04:03.000]  因為我們在說的是新的生活新的生命
[00:04:03.000 --> 00:04:07.000]  多德姆提出的一種論述
[00:04:07.000 --> 00:04:13.000]  就是以受造世界去到他的根生
[00:04:13.000 --> 00:04:15.000]  就是V1到V2
[00:04:15.000 --> 00:04:18.000]  中間經過可能有很多的過程
[00:04:18.000 --> 00:04:24.000]  在多德姆的講座裏他不是很特別說到
