
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:09.840]   - Welcome and good evening, everyone.
[00:00:09.840 --> 00:00:11.960]   Welcome to China Graduate School of Theology.
[00:00:11.960 --> 00:00:13.160]   My name is Bernard Wong.
[00:00:13.160 --> 00:00:17.040]   I'm the president here and also the host for tonight.
[00:00:17.040 --> 00:00:19.440]   And before I begin, I'd like to let you know
[00:00:19.440 --> 00:00:24.200]   that we have simultaneous interpretation by AI, right?
[00:00:24.200 --> 00:00:26.560]   So we are catching up with technology here.
[00:00:26.560 --> 00:00:28.080]   Let me switch to Chinese.
[00:00:28.080 --> 00:00:32.000]   (speaking in foreign language)
[00:00:32.000 --> 00:00:47.760]   All right, let me switch back to English.
[00:00:47.760 --> 00:00:51.880]   We are truly privileged to welcome
[00:00:51.880 --> 00:00:54.960]   Reverend Dr. David Emmanuel Godley.
[00:00:54.960 --> 00:00:57.000]   Dr. Godley serves as the president
[00:00:57.000 --> 00:01:01.400]   of Fuller Theological Seminary since 2023.
[00:01:01.400 --> 00:01:03.680]   He's a distinguished theologian,
[00:01:03.680 --> 00:01:07.440]   a globally recognized missiologist, and a seasoned leader.
[00:01:07.440 --> 00:01:11.440]   Before his presidency at Fuller,
[00:01:11.440 --> 00:01:14.600]   Dr. Godley served in many leadership capacities
[00:01:14.600 --> 00:01:16.680]   at various institutions.
[00:01:16.680 --> 00:01:18.720]   So to avoid taking up the whole evening,
[00:01:18.720 --> 00:01:21.440]   I'll just give you two examples, all right?
[00:01:21.440 --> 00:01:25.400]   He was the associate dean at Duke Divinity School,
[00:01:25.400 --> 00:01:27.560]   and he led the Lord Cary Baptist
[00:01:27.560 --> 00:01:29.680]   Foreign Mission Society for 20 years.
[00:01:29.680 --> 00:01:33.760]   Having worked in over 35 countries,
[00:01:33.760 --> 00:01:36.760]   Dr. Godley brings a vast global perspective
[00:01:36.760 --> 00:01:39.480]   to the challenges of ministry.
[00:01:39.480 --> 00:01:41.960]   He is not just an academic leader,
