
[00:00:00.000 --> 00:00:03.440]   [MUSIC PLAYING]
[00:00:03.440 --> 00:00:12.040]   Good evening, everyone.
[00:00:12.040 --> 00:00:14.560]   I'm Cherry Chang, assistant professor
[00:00:14.560 --> 00:00:21.280]   in theological studies at CGST, the house of tonight.
[00:00:21.280 --> 00:00:24.360]   The lecture will be conducted in English.
[00:00:24.360 --> 00:00:28.480]   If you require Cantonese or Mandarin translation,
[00:00:28.480 --> 00:00:30.480]   please kindly contact our helpers
[00:00:30.480 --> 00:00:36.520]   located at the end of the hall for translation devices.
[00:00:36.520 --> 00:00:40.600]   Welcome to the second session of the Josephine Soh Culture
[00:00:40.600 --> 00:00:42.400]   and Ethic lecture.
[00:00:42.400 --> 00:00:46.320]   It is both a pleasure and honor to have you with us
[00:00:46.320 --> 00:00:47.920]   this evening.
[00:00:47.920 --> 00:00:52.360]   The Josephine Soh Culture and Ethic Lecture Series at CGST
[00:00:52.360 --> 00:00:56.360]   is generously sponsored by the Josephine Soh Fund.
[00:00:56.360 --> 00:00:59.560]   This fund was established in remembrance
[00:00:59.560 --> 00:01:03.200]   of Miss Josephine Soh, a remarkable feature
[00:01:03.200 --> 00:01:06.040]   in Hong Kong's church landscape.
[00:01:06.040 --> 00:01:10.640]   As the editor-in-chief of the magazine Campus in Taiwan,
[00:01:10.640 --> 00:01:14.080]   she also found several inference publications,
[00:01:14.080 --> 00:01:16.560]   including Frontline in Singapore,
[00:01:16.560 --> 00:01:21.040]   as well as Breakthrough and Breakthrough Youth in Hong Kong.
[00:01:21.040 --> 00:01:25.280]   Miss Soh dedicated over 20 years of her life
[00:01:25.280 --> 00:01:29.400]   to battling cancer and championing youth work.
[00:01:29.400 --> 00:01:32.840]   She passed away on Easter in 1982
[00:01:32.840 --> 00:01:38.520]   and is remembered as a prophetic voice of her generation.
[00:01:38.520 --> 00:01:43.080]   Continuing Miss Soh's fervent passion for our city,
[00:01:43.080 --> 00:01:46.520]   the Josephine Soh Culture and Ethic Lecture Series
[00:01:46.520 --> 00:01:50.480]   invites distinguished scholars and church leaders
[00:01:50.480 --> 00:01:52.600]   from China and abroad.
[00:01:52.600 --> 00:01:55.680]   They come together to discuss vital issues
[00:01:55.680 --> 00:01:59.760]   such as the contextualization of Christianity,
[00:01:59.760 --> 00:02:02.760]   the reconstruction of Chinese culture,
[00:02:02.760 --> 00:02:04.960]   and ethical considerations,
[00:02:04.960 --> 00:02:09.760]   all aimed at raising awareness among Chinese believers.
[00:02:09.760 --> 00:02:14.840]   The theme for this year's lecture is Culture Cosmos,
[00:02:14.840 --> 00:02:19.000]   Navigating the Dynamics of Intercultural Interactions.
[00:02:19.000 --> 00:02:24.760]   Tonight, we have the privilege of hearing from Dr. Patrick Fung,
[00:02:24.760 --> 00:02:28.160]   who will be speaking on intercultural leadership
[00:02:28.160 --> 00:02:30.120]   and global mission.
[00:02:30.120 --> 00:02:33.080]   Dr. Fung is a native of Hong Kong
[00:02:33.080 --> 00:02:35.160]   and has undergone medical training
[00:02:35.160 --> 00:02:38.200]   in both Australia and the UK.
[00:02:38.200 --> 00:02:40.600]   He and his wife, Jenny,
[00:02:40.600 --> 00:02:46.160]   previously served as medical missionaries in South Asia.
[00:02:46.160 --> 00:02:50.360]   Currently, Dr. Fung serves as the global ambassador
[00:02:50.360 --> 00:02:52.360]   of OMF International,
[00:02:52.360 --> 00:02:57.560]   having dedicated 18 years as its general director before.
[00:02:57.560 --> 00:03:01.760]   His extensive experience also includes being a member
[00:03:01.760 --> 00:03:05.640]   of the Lausanne Movement's International Board,
[00:03:05.640 --> 00:03:11.240]   and he presently chairs the advisory team of Lausanne YLJ,
