
[00:00:00.000 --> 00:00:07.000]  (音樂)
[00:00:07.000 --> 00:00:11.000]  弟兄姐妹們平安
[00:00:11.000 --> 00:00:13.000]  那剛剛呢 蘇老師呢
[00:00:13.000 --> 00:00:17.000]  從社會學的這個視角
[00:00:17.000 --> 00:00:19.000]  談這個感漂的現象
[00:00:19.000 --> 00:00:22.000]  把我們定位在這個朝聖者之旅
[00:00:22.000 --> 00:00:25.000]  那今天呢 我就主要是從這個
[00:00:25.000 --> 00:00:28.000]  個人的視角 還有聖經的角度呢
[00:00:28.000 --> 00:00:32.000]  跟大家分享感漂 還有這個生命的重建
[00:00:32.000 --> 00:00:38.000]  那我跟在座的應該不少的聽眾差不多
[00:00:38.000 --> 00:00:41.000]  剛才說有70%是從內地出生的
[00:00:41.000 --> 00:00:43.000]  對吧 講普通話的
[00:00:43.000 --> 00:00:45.000]  那我也是一名感漂
[00:00:45.000 --> 00:00:48.000]  我14年回中神服侍
[00:00:48.000 --> 00:00:52.000]  到現在今年2024年 整整10年的時間了
[00:00:52.000 --> 00:00:54.000]  那可以說呢 這10年期間
[00:00:54.000 --> 00:00:57.000]  我經歷過困頓 經歷過疑惑
[00:00:57.000 --> 00:01:01.000]  經歷過兩頭不到岸的不知所措
[00:01:01.000 --> 00:01:04.000]  也經歷過重整跟試囊
[00:01:04.000 --> 00:01:06.000]  那先分享一些我個人經歷的片段
[00:01:06.000 --> 00:01:07.000]  跟大家說
[00:01:07.000 --> 00:01:10.000]  我記得我來香港幾年之後
[00:01:10.000 --> 00:01:12.000]  就潛移默化的
[00:01:12.000 --> 00:01:14.000]  其實我不知道大家會不會有這樣的經驗
[00:01:14.000 --> 00:01:18.000]  你有一些的表達跟習慣也會發生改變
[00:01:18.000 --> 00:01:20.000]  是吧 我看有人點頭
[00:01:20.000 --> 00:01:21.000]  那我給他講一個例子
[00:01:21.000 --> 00:01:24.000]  記得我有一次呢 去上海參加一個學術會議
[00:01:24.000 --> 00:01:27.000]  然後結束之後呢 就在周邊閒逛
[00:01:27.000 --> 00:01:30.000]  進了一家小巷子裡面有一個咖啡館
[00:01:30.000 --> 00:01:33.000]  那我就想點一杯就是冰的
[00:01:33.000 --> 00:01:37.000]  就是冷的咖啡 但沒有加冰 不加冰的
[00:01:37.000 --> 00:01:40.000]  然後呢 等了一會兒呢
[00:01:40.000 --> 00:01:43.000]  結果服務員給了我一杯加了滿滿冰的咖啡
[00:01:43.000 --> 00:01:44.000]  我就愣住了
[00:01:44.000 --> 00:01:46.000]  我說我不是說不要冰的嗎
[00:01:46.000 --> 00:01:47.000]  他說你沒說
[00:01:47.000 --> 00:01:48.000]  我說我說了呀
[00:01:48.000 --> 00:01:49.000]  他說你沒說
[00:01:49.000 --> 00:01:55.000]  然後當我在突然有那麼一瞬間
[00:01:55.000 --> 00:01:57.000]  我想起來我說什麼了
[00:01:57.000 --> 00:01:59.000]  我跟他說走冰
[00:01:59.000 --> 00:02:01.000]  走冰啊
[00:02:01.000 --> 00:02:03.000]  他可能沒聽懂
[00:02:03.000 --> 00:02:06.000]  以為我說的是加冰
[00:02:06.000 --> 00:02:07.000]  這個 對吧
[00:02:07.000 --> 00:02:09.000]  走冰就是香港的表達方式
[00:02:09.000 --> 00:02:12.000]  我就下意識地就跟他說走冰
[00:02:12.000 --> 00:02:15.000]  我再也沒有遇到這個情況
[00:02:15.000 --> 00:02:17.000]  然後呢 我
[00:02:17.000 --> 00:02:19.000]  然後這幾年吧
[00:02:19.000 --> 00:02:21.000]  我這幾年就
[00:02:21.000 --> 00:02:22.000]  咱們內地就是打車
[00:02:22.000 --> 00:02:23.000]  就很多呢
[00:02:23.000 --> 00:02:24.000]  就是online啊
[00:02:24.000 --> 00:02:27.000]  就是網絡各種電子化服務非常方便
[00:02:27.000 --> 00:02:31.000]  就是現在叫車就特別容易
[00:02:31.000 --> 00:02:33.000]  然後
[00:02:33.000 --> 00:02:35.000]  但這幾年咱們在香港嘛
[00:02:35.000 --> 00:02:37.000]  那每次回家我都覺得自己很落後
[00:02:37.000 --> 00:02:39.000]  很多平台不會用
[00:02:39.000 --> 00:02:41.000]  我媽懂得比我多多了
[00:02:41.000 --> 00:02:43.000]  然後那有一年
[00:02:43.000 --> 00:02:45.000]  我在春節回老家
[00:02:45.000 --> 00:02:47.000]  我就 應該就去年吧
[00:02:47.000 --> 00:02:51.000]  我居然打車被人騙了
[00:02:51.000 --> 00:02:53.000]  騙了一點點錢
[00:02:53.000 --> 00:02:55.000]  就是我朋友幫我叫的車
[00:02:55.000 --> 00:02:56.000]  然後呢
[00:02:56.000 --> 00:02:59.000]  費用其實他在平台上應該幫我付了
[00:02:59.000 --> 00:03:00.000]  然後我也沒留意
[00:03:00.000 --> 00:03:02.000]  然後我就在車上跟司機聊天啊
[00:03:02.000 --> 00:03:04.000]  然後那司機大概就知道
[00:03:04.000 --> 00:03:07.000]  我長時間沒在內地
[00:03:07.000 --> 00:03:09.000]  疫情那麼多年沒回去
[00:03:09.000 --> 00:03:10.000]  然後他就跟我說
[00:03:10.000 --> 00:03:12.000]  一會兒要路過哪裡哪裡
[00:03:12.000 --> 00:03:14.000]  要另外收那個過路費
[00:03:14.000 --> 00:03:16.000]  包含在車費裡面
[00:03:16.000 --> 00:03:18.000]  那我單獨再用微信再給他轉錢
[00:03:18.000 --> 00:03:19.000]  那我也想
[00:03:19.000 --> 00:03:21.000]  這好像也不太貴
[00:03:21.000 --> 00:03:22.000]  幾十塊錢我覺得還好
[00:03:22.000 --> 00:03:24.000]  我知道我下意識地
[00:03:24.000 --> 00:03:27.000]  我是用那個香港打的的那個思維
[00:03:27.000 --> 00:03:28.000]  就覺得這挺便宜的
[00:03:28.000 --> 00:03:30.000]  所以
[00:03:30.000 --> 00:03:32.000]  後來我就把費用給了司機
[00:03:32.000 --> 00:03:34.000]  到家之後才想起來
[00:03:34.000 --> 00:03:35.000]  問我朋友
[00:03:35.000 --> 00:03:36.000]  我說沒有啊不需要付
[00:03:36.000 --> 00:03:38.000]  然後才知道
[00:03:38.000 --> 00:03:40.000]  這個就是我的一些經歷
[00:03:40.000 --> 00:03:42.000]  就是雖然我在內地長大上學
[00:03:42.000 --> 00:03:44.000]  但是現在如果讓我回去
[00:03:44.000 --> 00:03:46.000]  我覺得其實很多東西
[00:03:46.000 --> 00:03:49.000]  還需要經歷一個再適應的過程
[00:03:49.000 --> 00:03:50.000]  好
[00:03:50.000 --> 00:03:51.000]  那如果說
[00:03:51.000 --> 00:03:53.000]  我在香港生活了這麼多年
[00:03:53.000 --> 00:03:56.000]  十多年的時間
[00:03:56.000 --> 00:04:00.000]  那麼對於香港應該是熟悉跟適應的吧
[00:04:00.000 --> 00:04:02.000]  其實也不是
[00:04:02.000 --> 00:04:03.000]  我
[00:04:03.000 --> 00:04:06.000]  大家如果聽過我講廣東話
[00:04:06.000 --> 00:04:08.000]  就知道我的廣東話口音很重
[00:04:08.000 --> 00:04:09.000]  我一開口呢
[00:04:09.000 --> 00:04:11.000]  大家就知道我不是
[00:04:11.000 --> 00:04:13.000]  香港的蛤蟆
[00:04:13.000 --> 00:04:15.000]  知道我不是本地人
[00:04:15.000 --> 00:04:18.000]  然後我還記得我之前讀書的時候
[00:04:18.000 --> 00:04:19.000]  剛來香港
[00:04:19.000 --> 00:04:20.000]  我其實都不知道
[00:04:20.000 --> 00:04:22.000]  因為很多地方需要用支票
[00:04:22.000 --> 00:04:23.000]  其實我那個剛來
[00:04:23.000 --> 00:04:25.000]  我真不知道怎麼開支票
[00:04:25.000 --> 00:04:26.000]  是吧 有人點頭
[00:04:26.000 --> 00:04:29.000]  我就知道這也是內地來的
[00:04:29.000 --> 00:04:31.000]  另外比如說在香港
[00:04:31.000 --> 00:04:34.000]  發生了一些大的事情面前
[00:04:34.000 --> 00:04:37.000]  有的時候我會覺得很難融入
[00:04:37.000 --> 00:04:38.000]  譬如
[00:04:38.000 --> 00:04:39.000]  19年社會運動
[00:04:39.000 --> 00:04:43.000]  我很怕在路上或者在公開場合跟人聊天
[00:04:43.000 --> 00:04:46.000]  因為我不知道就是當地人
[00:04:46.000 --> 00:04:49.000]  聽到我帶著普通話口音的粵語時
[00:04:49.000 --> 00:04:52.000]  我不曉得對方會以什麼樣的方式
[00:04:52.000 --> 00:04:54.000]  來揣測我對待我
[00:04:54.000 --> 00:04:57.000]  內心深處隱約呢
[00:04:57.000 --> 00:05:00.000]  有一些惶恐
[00:05:00.000 --> 00:05:02.000]  說多一個例子
[00:05:02.000 --> 00:05:03.000]  那我
[00:05:03.000 --> 00:05:07.000]  另外呢我也遇到過一些尷尬的一些時刻
[00:05:07.000 --> 00:05:10.000]  就是我記得有一次有個朋友
[00:05:10.000 --> 00:05:13.000]  其實跟他關係不錯
[00:05:13.000 --> 00:05:15.000]  就挺好
[00:05:15.000 --> 00:05:17.000]  但是呢我感覺他應該是對
[00:05:17.000 --> 00:05:18.000]  可能我不知道
[00:05:18.000 --> 00:05:21.000]  整體來他應該對內地人的印象不太好
[00:05:21.000 --> 00:05:23.000]  他在跟我閒聊的時候
[00:05:23.000 --> 00:05:26.000]  不知道聊天就突然聊到關於內地人的話題
[00:05:26.000 --> 00:05:30.000]  然後他那個瞬間有點情緒高漲
[00:05:30.000 --> 00:05:31.000]  他略帶義憤填膺說到
[00:05:31.000 --> 00:05:34.000]  啊 內地人怎麼怎麼樣 內地人怎麼怎麼樣
[00:05:34.000 --> 00:05:36.000]  我知道他應該不是說我
[00:05:36.000 --> 00:05:38.000]  雖然他對著我應該不是說我
[00:05:38.000 --> 00:05:40.000]  但我確實有一點點尷尬
[00:05:40.000 --> 00:05:41.000]  我不知道怎麼回應
[00:05:41.000 --> 00:05:43.000]  然後我很小聲地說了一句
[00:05:43.000 --> 00:05:45.000]  我也是內地人
[00:05:45.000 --> 00:05:49.000]  然後他愣了一下
[00:05:49.000 --> 00:05:51.000]  他才反應過來
[00:05:51.000 --> 00:05:52.000]  他反應過來的時候
[00:05:52.000 --> 00:05:53.000]  然後大手一揮啊
