
[00:00:00.000 --> 00:00:05.400]  (片頭)
[00:00:05.400 --> 00:00:07.360]  張諒博士跟我們分享到
[00:00:07.360 --> 00:00:12.960]  在我們裡面有善念和惡念之間的衝突
[00:00:12.960 --> 00:00:15.040]  那個爭戰
[00:00:15.040 --> 00:00:18.320]  這個其實不只是我們裡面的事
[00:00:18.320 --> 00:00:19.720]  張諒博士剛才提到
[00:00:19.720 --> 00:00:22.280]  其實這個當我們展現出來的時候
[00:00:22.280 --> 00:00:25.080]  造成我們群體當中
[00:00:25.080 --> 00:00:27.720]  那種紛爭衝突
[00:00:27.720 --> 00:00:30.200]  在猶太傳統的觀念裡面
[00:00:30.200 --> 00:00:33.400]  或者甚至在後來教會的傳統裡面
[00:00:33.400 --> 00:00:35.680]  其實這種的爭戰
[00:00:35.680 --> 00:00:38.120]  牽連到一個更大的範圍
[00:00:38.120 --> 00:00:40.200]  就是一種宇宙性的
[00:00:40.200 --> 00:00:43.600]  光明和黑暗之間的爭戰
[00:00:43.600 --> 00:00:46.080]  這個就是今天後半部分
[00:00:46.080 --> 00:00:48.080]  我要跟大家分享的內容
[00:00:48.080 --> 00:00:50.240]  這個光明黑暗的爭戰
[00:00:50.240 --> 00:00:52.320]  今晚我會跟大家集中去看
[00:00:52.320 --> 00:00:55.160]  那個關於中末戰爭的觀念
[00:00:55.160 --> 00:00:57.320]  這個無論在猶太傳統
[00:00:57.320 --> 00:00:59.520]  在教會的傳統當中
[00:00:59.520 --> 00:01:02.320]  都是一個很重要的觀念
[00:01:02.320 --> 00:01:04.320]  在當中我們有興趣的問題
[00:01:04.320 --> 00:01:05.400]  我們同樣會問
[00:01:05.400 --> 00:01:07.120]  在猶太傳統當中
[00:01:07.120 --> 00:01:09.040]  對這個中末的戰爭
[00:01:09.040 --> 00:01:11.240]  到底有什麼想法
[00:01:11.240 --> 00:01:13.600]  有什麼觀念在背後
[00:01:13.600 --> 00:01:15.120]  當然剛才張諒博士也說了
[00:01:15.120 --> 00:01:16.120]  這個我們要問
[00:01:16.120 --> 00:01:18.560]  到底是什麼時期的猶太傳統
[00:01:18.560 --> 00:01:19.800]  是哪個群體
