
[00:00:00.000 --> 00:00:04.000]  (廣東話)
[00:00:04.000 --> 00:00:09.000]  老師同學們早上好
[00:00:09.000 --> 00:00:13.000]  其實我本來是想用廣東話做主持的
[00:00:13.000 --> 00:00:16.000]  不過昨天有個同學跟我說
[00:00:16.000 --> 00:00:20.000]  我的普通話比廣東話容易命
[00:00:20.000 --> 00:00:27.000]  所以我今天會用普通話做主持
[00:00:27.000 --> 00:00:29.000]  不過其實我用什麼話都不要緊
[00:00:29.000 --> 00:00:33.000]  我今天晚上會用廣東話
[00:00:33.000 --> 00:00:42.000]  我有點喪心
[00:00:42.000 --> 00:00:45.000]  我今天晚上會用廣東話講的
[00:00:45.000 --> 00:00:51.000]  今天上午的內容主要是
[00:00:51.000 --> 00:00:54.000]  關於保羅新官跟英姓稱譯
[00:00:54.000 --> 00:00:57.000]  再世信徒身份的標誌
[00:00:57.000 --> 00:00:59.000]  由黃老師主講
[00:00:59.000 --> 00:01:03.000]  黃老師主要是會從迦太書的分析當中
[00:01:03.000 --> 00:01:06.000]  從新官的思考模式為框架
[00:01:06.000 --> 00:01:10.000]  對於信徒的身份問題會做出深入的思考
[00:01:10.000 --> 00:01:16.000]  其實我最初接觸保羅新官
[00:01:16.000 --> 00:01:18.000]  是因為上了黃老師的一個
[00:01:18.000 --> 00:01:21.000]  關於保羅新官的研討課
[00:01:21.000 --> 00:01:24.000]  所以今天由他來講新官
[00:01:24.000 --> 00:01:29.000]  相信信仰與公共價值研究中心的老師們
[00:01:29.000 --> 00:01:32.000]  是做出了上好的選擇
[00:01:32.000 --> 00:01:34.000]  大家都同意
[00:01:34.000 --> 00:01:36.000]  我看到很多點頭的
[00:01:36.000 --> 00:01:38.000]  我當年在中神讀書的時候
[00:01:38.000 --> 00:01:43.000]  其實黃老師是對我影響最大的老師之一
[00:01:43.000 --> 00:01:45.000]  所以你知道我為什麼選保羅
[00:01:45.000 --> 00:01:48.000]  我提兩點他對我的影響
[00:01:48.000 --> 00:01:51.000]  一是黃老師在很多的問題上都能夠
[00:01:51.000 --> 00:01:53.000]  think out of box
[00:01:53.000 --> 00:01:55.000]  就是非常具有原創性
[00:01:55.000 --> 00:01:57.000]  大家都點頭
[00:01:57.000 --> 00:01:59.000]  絕不人言喻
[00:01:59.000 --> 00:02:03.000]  第二個其實我覺得黃老師他非常的真實
[00:02:03.000 --> 00:02:04.000]  真實是什麼
[00:02:04.000 --> 00:02:07.000]  我記得有時候我問他問題
[00:02:07.000 --> 00:02:08.000]  他會很直接回答
[00:02:08.000 --> 00:02:09.000]  如果不知道的話
[00:02:09.000 --> 00:02:10.000]  他就說
[00:02:10.000 --> 00:02:11.000]  這個問題我不懂
[00:02:11.000 --> 00:02:13.000]  我不回答你
[00:02:13.000 --> 00:02:18.000]  這種很理直氣壯的說自己不懂
[00:02:18.000 --> 00:02:21.000]  是一個非常有自信有底氣的
[00:02:21.000 --> 00:02:23.000]  我想是非常真實的
[00:02:23.000 --> 00:02:27.000]  這種真實跟這種底氣是我很想學習的
