
[00:00:00.000 --> 00:00:06.200]  [音樂]
[00:00:06.200 --> 00:00:10.400]  再一次歡迎各位來自不同地方的弟兄姊妹
[00:00:10.400 --> 00:00:13.560]  去參加我們今天這個美好的聚會
[00:00:13.560 --> 00:00:16.080]  亦都是中國神學研究院
[00:00:16.080 --> 00:00:19.840]  今年五十週年遠慶的教務研討會
[00:00:19.840 --> 00:00:25.880]  主題是「活在間域中 教會在變遷中的身份與調色」
[00:00:25.880 --> 00:00:28.240]  我們亦都因為知道時差的問題
[00:00:28.240 --> 00:00:33.720]  未必每一位都能夠參與到剛剛第一節的分享
[00:00:33.720 --> 00:00:37.120]  所以容許我再一次很簡單地介紹自己
[00:00:37.120 --> 00:00:39.320]  以及說一下待會的流程
[00:00:39.320 --> 00:00:43.320]  我是黃仲源 是忠神的聖經科助理教授
[00:00:43.320 --> 00:00:46.920]  亦都是我們現在第二場你們的主持人
[00:00:46.920 --> 00:00:50.840]  待會「Possibility」李牧師分享完之後
[00:00:50.840 --> 00:00:54.120]  我們亦都會邀請另外三位的講員
[00:00:54.120 --> 00:00:58.120]  先去自由回應大概十五分鐘的時間
[00:00:58.120 --> 00:01:02.400]  然後就「Open the Floor」邀請每一位的參加者
[00:01:02.400 --> 00:01:05.640]  可以去問問題或是去做回應
[00:01:05.640 --> 00:01:08.560]  第二位我們要介紹的分享嘉賓
[00:01:08.560 --> 00:01:11.360]  是李德文牧師
[00:01:11.360 --> 00:01:14.160]  李德文牧師畢業於雪梨大學之後
[00:01:14.160 --> 00:01:16.600]  積極去推動年輕人事工
[00:01:16.600 --> 00:01:20.200]  並且裝備信徒在聖經裏面去紮根
[00:01:20.200 --> 00:01:25.280]  而李牧師先後是在澳洲的Moor Theological College
[00:01:25.280 --> 00:01:30.040]  以及澳洲的紐省浸信會神學院Morning College
[00:01:30.040 --> 00:01:31.640]  接受神學訓練
[00:01:31.640 --> 00:01:36.080]  現任西雪梨華人基督教會的主理牧師
[00:01:36.080 --> 00:01:40.280]  並且擔任雪梨華人基督教聯會的主席
[00:01:40.280 --> 00:01:47.480]  以及世界華福中心澳洲澳紐區New South Wales的董事
[00:01:47.480 --> 00:01:51.760]  李德文牧師今天要和我們在第二場的分享主題是
[00:01:51.760 --> 00:01:56.320]  跨文化多語言文化教會的挑戰
[00:01:56.320 --> 00:01:58.320]  有請李牧師
[00:01:58.320 --> 00:02:04.320]  (掌聲)
[00:02:04.320 --> 00:02:19.320]  各位弟子妹平安
[00:02:19.320 --> 00:02:23.520]  感謝神可以在大家當中分享一些訊息
[00:02:23.520 --> 00:02:25.520]  也多謝忠神的邀請
[00:02:25.520 --> 00:02:29.880]  可以在大家當中一同思想一個很有意思的題目
[00:02:29.880 --> 00:02:35.120]  活在間永宗教會在變遷當中的身份和調色
[00:02:35.120 --> 00:02:41.400]  今天早上黃牧師和我們去探討了一個跨世代
[00:02:41.400 --> 00:02:45.480]  來到下午我們會去看跨文化
[00:02:45.480 --> 00:02:47.800]  跨文化帶來給我們甚麼挑戰
[00:02:47.800 --> 00:02:52.920]  但我仍然相信來到下午這個時間是很挑戰性的
[00:02:52.920 --> 00:02:57.800]  因為大家都在這個間永的狀態中
[00:02:57.800 --> 00:03:04.680]  介乎心靈願意和肉體的支持量的狀態
[00:03:04.680 --> 00:03:08.720]  所以我會答應大家不會太長
[00:03:08.720 --> 00:03:10.920]  OK
[00:03:10.920 --> 00:03:12.920]  來自澳洲雪梨
[00:03:12.920 --> 00:03:21.040]  有一個親切感因為有很多弟子妹從香港來到雪梨
[00:03:21.040 --> 00:03:25.440]  今天想和大家分享一些我們在澳洲
[00:03:25.440 --> 00:03:28.360]  不單單在雪梨 不單單在紐省
