
[00:00:00.000 --> 00:00:02.000]  頂姐妹
[00:00:02.000 --> 00:00:04.000]  願主耶穌基督的恩惠平安
[00:00:04.000 --> 00:00:06.000]  與你們同在
[00:00:06.000 --> 00:00:08.000]  謝謝Ellen
[00:00:08.000 --> 00:00:10.000]  帶我們去
[00:00:10.000 --> 00:00:12.000]  看著上主的恩惠
[00:00:12.000 --> 00:00:16.000]  亦學習去數算主的恩典
[00:00:16.000 --> 00:00:18.000]  普羅在他的生命裏
[00:00:18.000 --> 00:00:20.000]  其實都是這樣學習
[00:00:20.000 --> 00:00:22.000]  待會我們看到普羅最後的階段
[00:00:22.000 --> 00:00:24.000]  其實他也在學習
[00:00:24.000 --> 00:00:26.000]  這個功課
[00:00:26.000 --> 00:00:28.000]  今日和大家要看的
[00:00:28.000 --> 00:00:30.000]  就是提摩太后書的最後一講
[00:00:30.000 --> 00:00:34.000]  去到第四章的最後
[00:00:34.000 --> 00:00:36.000]  再提一提
[00:00:36.000 --> 00:00:40.000]  普羅他寫提摩太后書
[00:00:40.000 --> 00:00:42.000]  他的處境是
[00:00:42.000 --> 00:00:46.000]  他自己知道被釋放的希望沒有了
[00:00:46.000 --> 00:00:50.000]  一生可能就是終結在這裏
[00:00:50.000 --> 00:00:52.000]  所以上一次
[00:00:52.000 --> 00:00:56.000]  四章的開頭那裏
[00:00:56.000 --> 00:01:00.000]  就好像普羅在述說自己一生
[00:01:00.000 --> 00:01:02.000]  為自己寫下一段幻歌
[00:01:02.000 --> 00:01:06.000]  至於我現在被囂電離世的時候到了
[00:01:06.000 --> 00:01:10.000]  這個美好的仗我已經打過了
[00:01:10.000 --> 00:01:12.000]  這段路程我已經跑完了
[00:01:12.000 --> 00:01:14.000]  這個信仰我已經守住了
[00:01:14.000 --> 00:01:16.000]  從今以後有公義的冠冕為我保存
[00:01:16.000 --> 00:01:20.000]  這個冠冕是主那位公義的審判者
[00:01:20.000 --> 00:01:24.000]  要在那一天賞賜給我
[00:01:24.000 --> 00:01:26.000]  不單止賞賜給我
[00:01:26.000 --> 00:01:30.000]  也會賞賜給所有愛慕他顯現的人
[00:01:30.000 --> 00:01:34.000]  這是普羅一生的榮幸
[00:01:34.000 --> 00:01:37.000]  他跟隨耶穌到底
[00:01:37.000 --> 00:01:40.000]  當他回顧他的人生
[00:01:40.000 --> 00:01:42.000]  他沒有遺憾
[00:01:42.000 --> 00:01:46.000]  他盡力跑完上帝為他所預備的這條賽道
[00:01:46.000 --> 00:01:50.000]  他忠心擺上自己
[00:01:50.000 --> 00:01:53.000]  他堅持守護著對主的承諾
[00:01:53.000 --> 00:01:55.000]  他沒有妥協
[00:01:55.000 --> 00:01:58.000]  來到最後一程
[00:01:58.000 --> 00:02:00.000]  當他寫提摩太后書
[00:02:00.000 --> 00:02:04.000]  他想起的是他那位親愛的淑玲兒子
[00:02:04.000 --> 00:02:07.000]  他記掛著提摩太太的艱難
[00:02:07.000 --> 00:02:09.000]  所以為父的心
[00:02:09.000 --> 00:02:11.000]  關心兒子的需要
[00:02:11.000 --> 00:02:13.000]  如何面對這些困難
[00:02:13.000 --> 00:02:15.000]  教他如何做
[00:02:15.000 --> 00:02:17.000]  作為目者的心
[00:02:17.000 --> 00:02:19.000]  他先關心教會的需要
[00:02:19.000 --> 00:02:23.000]  如何面對教會的困難
[00:02:23.000 --> 00:02:26.000]  解決教會的處境
[00:02:26.000 --> 00:02:29.000]  當一切都交代好之後
[00:02:29.000 --> 00:02:32.000]  來到書信最後的段落
[00:02:32.000 --> 00:02:34.000]  他才說到自己的需要
[00:02:34.000 --> 00:02:37.000]  其實由封信一開始
[00:02:37.000 --> 00:02:39.000]  普羅已經表達
[00:02:39.000 --> 00:02:42.000]  這一份很想見到提摩太太的渴望
[00:02:42.000 --> 00:02:45.000]  他說:我想起你的眼淚
[00:02:45.000 --> 00:02:47.000]  我就渴望見到你
[00:02:47.000 --> 00:02:50.000]  好讓我可以滿心喜樂
[00:02:50.000 --> 00:02:51.000]  所以普羅的出發點
[00:02:51.000 --> 00:02:54.000]  不只是很想有人陪伴
[00:02:54.000 --> 00:02:56.000]  他先想到提摩太太的眼淚
[00:02:56.000 --> 00:02:58.000]  想到她很辛苦
[00:02:58.000 --> 00:03:01.000]  很想親身安慰她
[00:03:01.000 --> 00:03:03.000]  如果你是父母就會很明白
[00:03:03.000 --> 00:03:05.000]  見到子女
[00:03:05.000 --> 00:03:07.000]  可能在外國讀書
[00:03:07.000 --> 00:03:08.000]  很辛苦
[00:03:08.000 --> 00:03:09.000]  你很想怎樣?
[00:03:09.000 --> 00:03:10.000]  要不你撲過去
[00:03:10.000 --> 00:03:11.000]  要不她就回來
[00:03:11.000 --> 00:03:14.000]  這就成為普羅的喜樂
[00:03:14.000 --> 00:03:17.000]  我們一起讀最後的段落
[00:03:17.000 --> 00:03:18.000]  有十四節經文
[00:03:18.000 --> 00:03:20.000]  雖然比較長
[00:03:20.000 --> 00:03:23.000]  但大家可以先看一看
[00:03:23.000 --> 00:03:24.000]  我們一起讀
