
[00:00:00.000 --> 00:00:02.520]  今天我們就看回神自己的說話
[00:00:02.520 --> 00:00:07.520]  今天我主要想從尼西米記的第一二三章
[00:00:07.520 --> 00:00:08.960]  前面的三章裏面
[00:00:08.960 --> 00:00:11.320]  一起看一個有呼召的人生
[00:00:11.320 --> 00:00:12.520]  有呼召的人生
[00:00:12.520 --> 00:00:13.720]  如果你有聖經的話
[00:00:13.720 --> 00:00:16.000]  你跟我一起打開尼西米記也是好的
[00:00:16.000 --> 00:00:18.520]  因為剛才我們讀的那段就是第二章
[00:00:18.520 --> 00:00:22.920]  但待會我們會說的可能是多過第二章的
[00:00:22.920 --> 00:00:25.320]  還有第一章 還有第三章的
[00:00:25.320 --> 00:00:32.720]  大家手頭的崇拜的程序單裏面
[00:00:32.720 --> 00:00:37.120]  剛才唱詩歌的後面就是今天講道的大綱
[00:00:37.120 --> 00:00:39.120]  大家可以拿出講道的大綱
[00:00:39.120 --> 00:00:41.520]  看著就知道我講到哪裏
[00:00:41.520 --> 00:00:43.120]  還有有時我讀的經文
[00:00:43.120 --> 00:00:45.320]  大家就深印象些東西我印出來
[00:00:45.320 --> 00:00:51.120]  我們一起看一看尼西米這個有神呼召的
[00:00:51.120 --> 00:00:53.120]  有使命的人生
[00:00:53.120 --> 00:00:56.120]  有呼召的人生是一個怎樣的人生
[00:00:56.120 --> 00:00:58.120]  甚麼叫有呼召的人生呢
[00:00:58.120 --> 00:01:01.920]  就是他知道自己在神的計劃裏面
[00:01:01.920 --> 00:01:04.720]  基督徒究竟現在我要做些甚麼
[00:01:04.720 --> 00:01:08.120]  有些人神對他的呼召可能一次過一生之久
[00:01:08.120 --> 00:01:13.720]  但有些人的呼召可能是他某一個時間裏面
[00:01:13.720 --> 00:01:15.720]  三年五年
[00:01:15.720 --> 00:01:19.120]  神將他的心意放在這個人的身上
[00:01:19.120 --> 00:01:22.120]  讓他在神的計劃當中完成
[00:01:22.120 --> 00:01:24.120]  神要他所完成的
[00:01:24.120 --> 00:01:26.120]  這個就是有使命的
[00:01:26.120 --> 00:01:28.120]  我知道有些弟兄姐妹心裏面立刻說
[00:01:28.120 --> 00:01:30.120]  我好像不知道我的使命是甚麼
[00:01:30.120 --> 00:01:34.120]  我都沒有想過會不會神沒有使命給我呢
[00:01:34.120 --> 00:01:36.120]  我首先想和大家講
[00:01:36.120 --> 00:01:38.120]  我自己看了四十多年聖經
[00:01:38.120 --> 00:01:42.120]  在聖經裏面的真理我相信有兩樣東西是很深刻的
[00:01:42.120 --> 00:01:43.120]  我不會懷疑的
[00:01:43.120 --> 00:01:47.120]  第一沒有一個人在神的面前是沒有恩賜的
[00:01:47.120 --> 00:01:51.120]  第二沒有一個人在神面前是沒有呼召的
[00:01:51.120 --> 00:01:54.120]  可能你覺得這兩句說話過不過分
[00:01:54.120 --> 00:01:56.120]  我絕對不覺得過分
[00:01:56.120 --> 00:02:01.120]  一會結束的時候我想和弟兄姐妹在聖經裏面再回顧一下這件事
[00:02:01.120 --> 00:02:03.120]  這兩個信念
[00:02:03.120 --> 00:02:08.120]  不過無論如何今天我們不可能忽略的就是尼西米
[00:02:08.120 --> 00:02:14.120]  肯定是一個有呼召的人生
[00:02:14.120 --> 00:02:18.120]  尼西米當然大家如果知道他的背景
[00:02:18.120 --> 00:02:20.120]  我也不會詳細再介紹
[00:02:20.120 --> 00:02:25.120]  因為其實我的心意在全福堂有幾次的聚會
[00:02:25.120 --> 00:02:26.120]  這次是最後一次
[00:02:26.120 --> 00:02:30.120]  這個課題就是會講到以色列人的回歸
[00:02:30.120 --> 00:02:33.120]  我和大家講過他們是怎樣回歸的時候
[00:02:33.120 --> 00:02:35.120]  在聖殿所碰見的困難
[00:02:35.120 --> 00:02:37.120]  上一個月我還記得
[00:02:37.120 --> 00:02:39.120]  但在早一點的時候和大家講
[00:02:39.120 --> 00:02:44.120]  另外一個帶領以色列回歸的神職人員
[00:02:44.120 --> 00:02:46.120]  也是他的領袖叫以斯拉
[00:02:46.120 --> 00:02:47.120]  大家記得嗎
[00:02:47.120 --> 00:02:48.120]  以斯拉是文士
[00:02:48.120 --> 00:02:50.120]  他或者我們今天所講的
[00:02:50.120 --> 00:02:51.120]  他是一個律法師
[00:02:51.120 --> 00:02:52.120]  他是神職人員
[00:02:52.120 --> 00:02:57.120]  他重建耶路撒冷和以色列人當中的宗教生活
[00:02:57.120 --> 00:02:58.120]  他們的獻祭
[00:02:58.120 --> 00:03:00.120]  他們的敬拜
[00:03:00.120 --> 00:03:01.120]  大家可能還記得
[00:03:01.120 --> 00:03:05.120]  所以這兩樣東西都是和他們的信仰很有關係
[00:03:05.120 --> 00:03:06.120]  當然是很屬靈
[00:03:06.120 --> 00:03:08.120]  起聖殿
[00:03:08.120 --> 00:03:12.120]  重新恢復這個敬拜和獻祭
[00:03:12.120 --> 00:03:16.120]  這個是一個很屬靈的信仰上的重心
[00:03:16.120 --> 00:03:20.120]  但還有第三個就是我們今天所講的尼希米
[00:03:20.120 --> 00:03:22.120]  這個也是當時帶領以色列人
[00:03:22.120 --> 00:03:26.120]  從他們的波斯帝國遠道
[00:03:26.120 --> 00:03:29.120]  在今天的伊朗伊拉克的地方
[00:03:29.120 --> 00:03:32.120]  回到他們的家鄉裡的重建
[00:03:32.120 --> 00:03:33.120]  不過這個尼希米
[00:03:33.120 --> 00:03:35.120]  你見到我們剛才所讀的聖經
[00:03:35.120 --> 00:03:39.120]  你見到尼希米的使命和負擔
[00:03:39.120 --> 00:03:42.120]  不是好像我們剛才所講的
[00:03:42.120 --> 00:03:45.120]  和一個直接信仰有關的
[00:03:45.120 --> 00:03:47.120]  他不是要建聖殿
[00:03:47.120 --> 00:03:50.120]  他不是要重新恢復這個信仰的生活
[00:03:50.120 --> 00:03:54.120]  奉獻或者獻祭
[00:03:54.120 --> 00:03:57.120]  他要做的就是帶領以色列人
[00:03:57.120 --> 00:04:02.120]  去重建耶路撒冷的城牆
[00:04:02.120 --> 00:04:03.120]  如果說的時候覺得
[00:04:03.120 --> 00:04:06.120]  城牆有什麼特別呢
[00:04:06.120 --> 00:04:08.120]  好像沒什麼特別
[00:04:08.120 --> 00:04:09.120]  但是我告訴你
[00:04:09.120 --> 00:04:11.120]  在聖經的角度
[00:04:11.120 --> 00:04:12.120]  在神的角度
[00:04:12.120 --> 00:04:15.120]  甚至尼希米自己的了解裡面
[00:04:15.120 --> 00:04:18.120]  當神呼召他要做一件事
[00:04:18.120 --> 00:04:20.120]  就是要帶領以色列人
[00:04:20.120 --> 00:04:21.120]  重建耶路撒冷
[00:04:21.120 --> 00:04:24.120]  重建很破爛的城牆的時候
[00:04:24.120 --> 00:04:27.120]  這件事是同樣的淑寧
[00:04:27.120 --> 00:04:28.120]  一樣的
[00:04:28.120 --> 00:04:31.120]  和其他剛才我們講的聖職人員是一樣的
[00:04:31.120 --> 00:04:35.120]  也都很相信尼希米和大家
[00:04:35.120 --> 00:04:37.120]  是比較親切一點
[00:04:37.120 --> 00:04:39.120]  因為很多頂展節目說我是專業人士
[00:04:39.120 --> 00:04:40.120]  我是做生意的
[00:04:40.120 --> 00:04:41.120]  我是打工的
[00:04:41.120 --> 00:04:43.120]  甚至我是家庭主婦
[00:04:43.120 --> 00:04:46.120]  做傳道的
[00:04:46.120 --> 00:04:47.120]  做宣教的
[00:04:47.120 --> 00:04:48.120]  剛才我們禱告的時候
[00:04:48.120 --> 00:04:49.120]  代禱的時候
[00:04:49.120 --> 00:04:50.120]  去中國裡面
[00:04:50.120 --> 00:04:53.120]  去做這些福音的工作
[00:04:53.120 --> 00:04:55.120]  那些就當然是神聖一點
[00:04:55.120 --> 00:04:58.120]  那些就是神自己特別關照
[00:04:58.120 --> 00:05:00.120]  那我那些就普通一點
[00:05:00.120 --> 00:05:02.120]  沒有這麼分的
[00:05:02.120 --> 00:05:04.120]  在神的眼中
[00:05:04.120 --> 00:05:06.120]  只要神在你的生命當中
[00:05:06.120 --> 00:05:07.120]  你知道神想你做什麼
[00:05:07.120 --> 00:05:08.120]  你就做
[00:05:08.120 --> 00:05:10.120]  甚至掃地都是最淑寧的
[00:05:10.120 --> 00:05:12.120]  神想你掃地的時候
[00:05:12.120 --> 00:05:13.120]  你去派單張
[00:05:13.120 --> 00:05:14.120]  你就不淑寧了
[00:05:14.120 --> 00:05:16.120]  你明不明白我說什麼
[00:05:16.120 --> 00:05:18.120]  按照神的旨意
[00:05:18.120 --> 00:05:20.120]  行在神的計劃當中
[00:05:20.120 --> 00:05:22.120]  神不是要每個人都派單張
[00:05:22.120 --> 00:05:24.120]  神不是要每個人都做牧師傳道人
[00:05:24.120 --> 00:05:26.120]  沒有你做生意怎麼辦
[00:05:26.120 --> 00:05:30.120]  沒有你在辦公室
[00:05:30.120 --> 00:05:33.120]  那你那些辦公室裡面的同事
[00:05:33.120 --> 00:05:35.120]  怎麼見到耶穌基督的榜樣
[00:05:35.120 --> 00:05:36.120]  是不是
[00:05:36.120 --> 00:05:38.120]  他不認識誰叫葛培里
[00:05:38.120 --> 00:05:40.120]  他不認識誰叫唐崇榮
[00:05:40.120 --> 00:05:42.120]  不認識誰叫溫偉堯
[00:05:42.120 --> 00:05:44.120]  他認識你
[00:05:44.120 --> 00:05:46.120]  他見到基督徒就見到你
[00:05:46.120 --> 00:05:48.120]  他覺得信耶穌好不好就見到你
[00:05:48.120 --> 00:05:51.120]  這個沒有其他可以取代的
[00:05:51.120 --> 00:05:53.120]  在神的角度當中
[00:05:53.120 --> 00:05:55.120]  神的眼光當中是同樣的淑寧
[00:05:55.120 --> 00:05:56.120]  靖姐妹
[00:05:56.120 --> 00:05:58.120]  這個就是尼希米他很知道的
[00:05:58.120 --> 00:06:00.120]  他從來都沒有說我做什麼
[00:06:00.120 --> 00:06:02.120]  建城牆而已
[00:06:02.120 --> 00:06:04.120]  就是建築師
[00:06:04.120 --> 00:06:06.120]  我做建築師
[00:06:06.120 --> 00:06:08.120]  我組織人去建城牆的時候
[00:06:08.120 --> 00:06:10.120]  我只不過是行政人員
[00:06:10.120 --> 00:06:13.120]  是在職業上他是行政人員
[00:06:13.120 --> 00:06:16.120]  工作上他是工程師
[00:06:16.120 --> 00:06:20.120]  但是在淑寧的神的角度裡面
[00:06:20.120 --> 00:06:23.120]  他是同樣的建造著神的國
[00:06:23.120 --> 00:06:25.120]  這個就是那個使命的人生
[00:06:25.120 --> 00:06:27.120]  一個使命的人生就是他知道
[00:06:27.120 --> 00:06:28.120]  他在神的計劃裡面
[00:06:28.120 --> 00:06:30.120]  我現在要承擔什麼
[00:06:30.120 --> 00:06:32.120]  不一定要轟轟烈烈
[00:06:32.120 --> 00:06:34.120]  做一些很偉大的事件
[00:06:34.120 --> 00:06:36.120]  但是一個有使命的人生
[00:06:36.120 --> 00:06:37.120]  是不同的
[00:06:37.120 --> 00:06:38.120]  怎樣不同呢
[00:06:38.120 --> 00:06:40.120]  我試一下想將有使命的
[00:06:40.120 --> 00:06:41.120]  有呼召的人生
[00:06:41.120 --> 00:06:43.120]  用英文來講叫做Corded Life
[00:06:43.120 --> 00:06:45.120]  有神呼召的人生
[00:06:45.120 --> 00:06:47.120]  和另外一種的
[00:06:47.120 --> 00:06:48.120]  可能很多人的人生
[00:06:48.120 --> 00:06:49.120]  做一個對比
[00:06:49.120 --> 00:06:53.120]  我稱他那些叫做應付式的人生
[00:06:53.120 --> 00:06:54.120]  Driven Life
[00:06:54.120 --> 00:06:55.120]  什麼叫做Driven Life
[00:06:55.120 --> 00:06:57.120]  就是被人推著走
[00:06:57.120 --> 00:06:59.120]  每天被人推著走
[00:06:59.120 --> 00:07:01.120]  要求被經濟推著走
[00:07:01.120 --> 00:07:03.120]  被家裡的事情推著走
[00:07:03.120 --> 00:07:06.120]  被辦公室裡面的事情推著走
[00:07:06.120 --> 00:07:07.120]  被老闆推著走
[00:07:07.120 --> 00:07:09.120]  於是每天就是這樣過
[00:07:09.120 --> 00:07:10.120]  過完之後第二天也是這樣過
[00:07:10.120 --> 00:07:11.120]  不知道自己在做什麼
[00:07:11.120 --> 00:07:13.120]  是沒有焦點的
[00:07:13.120 --> 00:07:14.120]  就是這樣
[00:07:14.120 --> 00:07:15.120]  每天生活就是這樣
[00:07:15.120 --> 00:07:16.120]  早上起床
[00:07:16.120 --> 00:07:17.120]  一早起床就死了
[00:07:17.120 --> 00:07:19.120]  又要很多事情做
[00:07:19.120 --> 00:07:20.120]  起床的時候看兒子還沒起床
[00:07:20.120 --> 00:07:22.120]  一直撐著他都不肯起床
[00:07:22.120 --> 00:07:23.120]  撐著他都不肯起床
[00:07:23.120 --> 00:07:24.120]  撐著他都不肯起床
[00:07:24.120 --> 00:07:25.120]  撐著他都不肯起床
[00:07:25.120 --> 00:07:26.120]  早餐吃什麼
[00:07:26.120 --> 00:07:27.120]  不要吃的
[00:07:27.120 --> 00:07:28.120]  不吃了
[00:07:28.120 --> 00:07:29.120]  然後就罵了幾句之後
[00:07:29.120 --> 00:07:30.120]  又出去上班了
[00:07:30.120 --> 00:07:31.120]  一上班的時候
[00:07:31.120 --> 00:07:32.120]  一出門的時候
[00:07:32.120 --> 00:07:33.120]  照例塞車
[00:07:33.120 --> 00:07:35.120]  人多照例這麼熱
[00:07:35.120 --> 00:07:37.120]  湧湧去地鐵的時候
[00:07:37.120 --> 00:07:38.120]  排隊了
[00:07:38.120 --> 00:07:39.120]  人們就打尖
[00:07:39.120 --> 00:07:40.120]  生氣得要命
[00:07:40.120 --> 00:07:42.120]  於是就捱回去
[00:07:42.120 --> 00:07:43.120]  緊緊回去
[00:07:43.120 --> 00:07:45.120]  幸好沒有遲到
[00:07:45.120 --> 00:07:46.120]  回去又是那個辦公室
[00:07:46.120 --> 00:07:47.120]  又是那班同事
[00:07:47.120 --> 00:07:49.120]  又是說那些無聊笑話
[00:07:49.120 --> 00:07:51.120]  又是見到老闆又是這麼壞
[00:07:51.120 --> 00:07:53.120]  還是說這些話
[00:07:53.120 --> 00:07:54.120]  於是就繼續做
[00:07:54.120 --> 00:07:55.120]  捱下去
[00:07:55.120 --> 00:07:57.120]  到中午了
[00:07:57.120 --> 00:07:58.120]  中午出去吃飯
[00:07:58.120 --> 00:07:59.120]  就又是那幾間
[00:07:59.120 --> 00:08:00.120]  香港有什麼改變
[00:08:00.120 --> 00:08:02.120]  唯一改變就是越來越貴
[00:08:02.120 --> 00:08:04.120]  貴了之後就越來越差
[00:08:04.120 --> 00:08:06.120]  這個就是香港
[00:08:06.120 --> 00:08:08.120]  又是不吃這間又吃那間
[00:08:08.120 --> 00:08:09.120]  悶到想死
[00:08:09.120 --> 00:08:10.120]  都要吃
[00:08:10.120 --> 00:08:11.120]  塞滿肚子
[00:08:11.120 --> 00:08:12.120]  又開工
[00:08:12.120 --> 00:08:13.120]  開工就開始睏
[00:08:13.120 --> 00:08:15.120]  睏又不敢睡
[00:08:15.120 --> 00:08:17.120]  假裝工作其實就一直睡
[00:08:17.120 --> 00:08:18.120]  拖著拖著
[00:08:18.120 --> 00:08:19.120]  氣氣氣
[00:08:19.120 --> 00:08:21.120]  氣到四點多就想走
[00:08:21.120 --> 00:08:22.120]  怎麼走
[00:08:22.120 --> 00:08:23.120]  還沒有
[00:08:23.120 --> 00:08:24.120]  老闆還在
[00:08:24.120 --> 00:08:25.120]  走幾步
[00:08:25.120 --> 00:08:26.120]  於是就看著他
[00:08:26.120 --> 00:08:27.120]  假裝
[00:08:27.120 --> 00:08:29.120]  搞到六七點才走
[00:08:29.120 --> 00:08:30.120]  多辛苦
[00:08:30.120 --> 00:08:31.120]  又塞車
[00:08:31.120 --> 00:08:32.120]  又再逼人
[00:08:32.120 --> 00:08:33.120]  逼到死的時候
[00:08:33.120 --> 00:08:34.120]  回到家
[00:08:34.120 --> 00:08:36.120]  回到家見到兒子在打機
[00:08:36.120 --> 00:08:37.120]  搞錯了
[00:08:37.120 --> 00:08:38.120]  打機做功課還沒有
[00:08:38.120 --> 00:08:39.120]  又罵他
[00:08:39.120 --> 00:08:41.120]  他又跑進房間
[00:08:41.120 --> 00:08:42.120]  不理你
[00:08:42.120 --> 00:08:43.120]  於是就
[00:08:43.120 --> 00:08:44.120]  不知道怎麼辦
[00:08:44.120 --> 00:08:45.120]  於是就吃飯
[00:08:45.120 --> 00:08:46.120]  搞一大輪
[00:08:46.120 --> 00:08:47.120]  有工人的時候
[00:08:47.120 --> 00:08:48.120]  煮飯給你吃
[00:08:48.120 --> 00:08:49.120]  也好一點
[00:08:49.120 --> 00:08:50.120]  不然自己還要下手搞
[00:08:50.120 --> 00:08:51.120]  吃完
[00:08:51.120 --> 00:08:52.120]  吃完晚飯的時候
[00:08:52.120 --> 00:08:53.120]  已經累到想死
[00:08:53.120 --> 00:08:55.120]  老婆在看韓劇
[00:08:55.120 --> 00:08:56.120]  都不理你
[00:08:56.120 --> 00:08:58.120]  然後就不知道做什麼好
[00:08:58.120 --> 00:08:59.120]  休息一下
[00:08:59.120 --> 00:09:00.120]  然後就睡覺
[00:09:00.120 --> 00:09:01.120]  睡覺之後
[00:09:01.120 --> 00:09:02.120]  早上做了一會
[00:09:02.120 --> 00:09:03.120]  又上班了
[00:09:03.120 --> 00:09:05.120]  這叫做Driven Life
[00:09:05.120 --> 00:09:07.120]  不知道自己在做什麼
[00:09:07.120 --> 00:09:08.120]  只有一個忙字
[00:09:08.120 --> 00:09:10.120]  我不是說這些不重要
[00:09:10.120 --> 00:09:11.120]  沒錢
[00:09:11.120 --> 00:09:12.120]  怎麼生活
[00:09:12.120 --> 00:09:15.120]  你兒女找不到那間學校讀書的時候
[00:09:15.120 --> 00:09:16.120]  一輩子怎麼辦
[00:09:16.120 --> 00:09:17.120]  我知道有些人會這樣
[00:09:17.120 --> 00:09:19.120]  但這些就是你一生嗎
[00:09:19.120 --> 00:09:21.120]  有些人就這樣一輩子了
[00:09:21.120 --> 00:09:23.120]  就為了這件事
[00:09:23.120 --> 00:09:24.120]  被一些東西推著
[00:09:24.120 --> 00:09:26.120]  被一些需要盯著
[00:09:26.120 --> 00:09:28.120]  被困難拉著
[00:09:28.120 --> 00:09:30.120]  於是你過完一關又一關
[00:09:30.120 --> 00:09:32.120]  就過了一生
[00:09:32.120 --> 00:09:35.120]  這樣的人生不是沒有意義
[00:09:35.120 --> 00:09:37.120]  不過不夠的
[00:09:37.120 --> 00:09:39.120]  我們是要這樣過人生
[00:09:39.120 --> 00:09:41.120]  不過除了這樣之外
[00:09:41.120 --> 00:09:45.120]  我們發覺人生還要有一個方向
[00:09:45.120 --> 00:09:47.120]  這是在神的眼中
[00:09:47.120 --> 00:09:49.120]  每一個人都有神的心意給他
[00:09:49.120 --> 00:09:51.120]  你說真的嗎
[00:09:51.120 --> 00:09:53.120]  神可能有些人有心意給他
[00:09:53.120 --> 00:09:54.120]  有些人沒有
[00:09:54.120 --> 00:09:55.120]  我不相信
[00:09:55.120 --> 00:09:57.120]  就算我們做人
[00:09:57.120 --> 00:09:59.120]  生一個兒女出來
[00:09:59.120 --> 00:10:01.120]  也有些期望給他
[00:10:01.120 --> 00:10:02.120]  那個名叫牛
[00:10:02.120 --> 00:10:04.120]  你想他勤勤力力地做事
[00:10:04.120 --> 00:10:06.120]  誠誠實實
[00:10:06.120 --> 00:10:08.120]  你當然有期望
[00:10:08.120 --> 00:10:10.120]  沒理由神做你出來
[00:10:10.120 --> 00:10:11.120]  重要
[00:10:11.120 --> 00:10:13.120]  如果你今天是基督徒
[00:10:13.120 --> 00:10:15.120]  他用他兒子的血
[00:10:15.120 --> 00:10:16.120]  為你犧牲
[00:10:16.120 --> 00:10:18.120]  拯救你
[00:10:18.120 --> 00:10:20.120]  沒理由對你沒有期望
[00:10:20.120 --> 00:10:21.120]  頂姐妹
[00:10:21.120 --> 00:10:23.120]  只不過可能你從來沒想過
[00:10:23.120 --> 00:10:24.120]  從來沒理過
[00:10:24.120 --> 00:10:27.120]  就是這樣日過一日過生活
[00:10:27.120 --> 00:10:28.120]  我剛才說
[00:10:28.120 --> 00:10:30.120]  我不是一定要告訴大家
[00:10:30.120 --> 00:10:31.120]  你有使命的
[00:10:31.120 --> 00:10:33.120]  有神呼召的人生
[00:10:33.120 --> 00:10:34.120]  一定是轟轟烈烈的
[00:10:34.120 --> 00:10:35.120]  甚至
[00:10:35.120 --> 00:10:37.120]  不一定像尼熙米那樣
[00:10:37.120 --> 00:10:38.120]  要重建聖牆
[00:10:38.120 --> 00:10:40.120]  或者扭轉香港
[00:10:40.120 --> 00:10:41.120]  不是
[00:10:41.120 --> 00:10:43.120]  不一定要做這些這麼大的事情
[00:10:43.120 --> 00:10:46.120]  每一樣東西都可以在神自己的角度裡
[00:10:46.120 --> 00:10:48.120]  有你自己的角色
[00:10:48.120 --> 00:10:50.120]  有你的使命
[00:10:50.120 --> 00:10:52.120]  不過當一個人有使命的時候
[00:10:52.120 --> 00:10:55.120]  他的生命同樣要面對他的挑戰
[00:10:55.120 --> 00:10:57.120]  和每天生活裡的壓力
[00:10:57.120 --> 00:10:58.120]  不過他不同了
[00:10:58.120 --> 00:10:59.120]  他有一個焦點
[00:10:59.120 --> 00:11:01.120]  他知道為了什麼
[00:11:01.120 --> 00:11:03.120]  我很感動的
[00:11:03.120 --> 00:11:04.120]  我看到戴德生
[00:11:04.120 --> 00:11:06.120]  大家聽過戴德生
[00:11:06.120 --> 00:11:08.120]  19世紀內地會
[00:11:08.120 --> 00:11:09.120]  向中國傳道的
[00:11:09.120 --> 00:11:11.120]  英國的醫生
[00:11:11.120 --> 00:11:12.120]  他的傳記
[00:11:12.120 --> 00:11:15.120]  這位戴德生醫生在英國做醫生
[00:11:15.120 --> 00:11:17.120]  但是神呼召他
[00:11:17.120 --> 00:11:20.120]  有一天他要去中國做傳道
[00:11:20.120 --> 00:11:22.120]  我很記得
[00:11:22.120 --> 00:11:24.120]  這位寫戴德生傳的作者
[00:11:24.120 --> 00:11:25.120]  記載說
[00:11:25.120 --> 00:11:27.120]  當戴德生
[00:11:27.120 --> 00:11:29.120]  一知道神要呼召他
[00:11:29.120 --> 00:11:32.120]  有一天要去中國做傳道之後
[00:11:32.120 --> 00:11:34.120]  那個作者說
[00:11:34.120 --> 00:11:35.120]  從那天開始
[00:11:35.120 --> 00:11:38.120]  戴德生無論他吃飯
[00:11:38.120 --> 00:11:39.120]  走路
[00:11:39.120 --> 00:11:40.120]  工作
[00:11:40.120 --> 00:11:41.120]  做任何一件事
[00:11:41.120 --> 00:11:43.120]  都向著要去英國
[00:11:43.120 --> 00:11:44.120]  我有時間
[00:11:44.120 --> 00:11:46.120]  他就要試試學一下中文
[00:11:46.120 --> 00:11:47.120]  那時候難度不得了
[00:11:47.120 --> 00:11:48.120]  那時候都沒有現在這麼容易
[00:11:48.120 --> 00:11:50.120]  當然他要學中文
[00:11:50.120 --> 00:11:52.120]  甚至有一次
[00:11:52.120 --> 00:11:54.120]  傳記記載
[00:11:54.120 --> 00:11:56.120]  戴德生幫人做
[00:11:56.120 --> 00:11:57.120]  他當時仍然要做醫生
[00:11:57.120 --> 00:11:58.120]  仍然很忙
[00:11:58.120 --> 00:12:00.120]  幫人做開刀手術
[00:12:00.120 --> 00:12:02.120]  做外科手術的時候
[00:12:02.120 --> 00:12:04.120]  他不小心割損了自己的手
[00:12:04.120 --> 00:12:05.120]  接著就入毒
[00:12:05.120 --> 00:12:07.120]  我想叫破傷風吧
[00:12:07.120 --> 00:12:09.120]  他就病得很重要
[00:12:09.120 --> 00:12:10.120]  他很嚴重
[00:12:10.120 --> 00:12:11.120]  要死了
[00:12:11.120 --> 00:12:14.120]  然後戴德生在離樓之間
[00:12:14.120 --> 00:12:16.120]  他祈禱
[00:12:16.120 --> 00:12:17.120]  他和神說
[00:12:17.120 --> 00:12:19.120]  神說我不能死
[00:12:19.120 --> 00:12:21.120]  因為我還沒去中國
[00:12:21.120 --> 00:12:23.120]  很有意思
[00:12:23.120 --> 00:12:25.120]  生死每一件事
[00:12:25.120 --> 00:12:27.120]  已經有方向
[00:12:27.120 --> 00:12:29.120]  不是怕死不怕死這麼簡單
[00:12:29.120 --> 00:12:31.120]  他有個方向
[00:12:31.120 --> 00:12:32.120]  每一件事都有個方向
[00:12:32.120 --> 00:12:34.120]  這就是有呼召的人生
[00:12:34.120 --> 00:12:36.120]  不同的地方
[00:12:36.120 --> 00:12:38.120]  有呼召的人生不是說
[00:12:38.120 --> 00:12:39.120]  要做大事
[00:12:39.120 --> 00:12:40.120]  不是
[00:12:40.120 --> 00:12:42.120]  有很普通的
[00:12:42.120 --> 00:12:43.120]  你可以說
[00:12:43.120 --> 00:12:44.120]  在這幾年裡
[00:12:44.120 --> 00:12:45.120]  我知道
[00:12:45.120 --> 00:12:48.120]  神就將這個挑戰放在我身上
[00:12:48.120 --> 00:12:50.120]  這幾年我在辦公室裡
[00:12:50.120 --> 00:12:51.120]  在這間公司裡
[00:12:51.120 --> 00:12:53.120]  我要讓這間公司裡的同事
[00:12:53.120 --> 00:12:55.120]  看到一個基督徒的人是怎樣的
[00:12:55.120 --> 00:12:57.120]  然後我將他們帶向神
[00:12:57.120 --> 00:12:59.120]  讓他們在他們見到見證
[00:12:59.120 --> 00:13:01.120]  認識耶穌基督
[00:13:01.120 --> 00:13:02.120]  或者我呼召
[00:13:02.120 --> 00:13:04.120]  是神要我好好地
[00:13:04.120 --> 00:13:06.120]  做好這盤生意
[00:13:06.120 --> 00:13:07.120]  做一個基督徒
[00:13:07.120 --> 00:13:08.120]  做好這盤生意
[00:13:08.120 --> 00:13:09.120]  或者你說
[00:13:09.120 --> 00:13:10.120]  這幾年裡
[00:13:10.120 --> 00:13:11.120]  神就要我好好地
[00:13:11.120 --> 00:13:12.120]  教好主一學
[00:13:12.120 --> 00:13:13.120]  神這幾年裡
[00:13:13.120 --> 00:13:14.120]  甚至你說
[00:13:14.120 --> 00:13:15.120]  神將兩個子女
