
[00:00:00.000 --> 00:00:01.480]  弟兄姊妹,早安
[00:00:01.480 --> 00:00:03.740]  我們今天分享的題目是
[00:00:03.740 --> 00:00:04.740]  瑞士耶穌的親人
[00:00:04.740 --> 00:00:06.740]  你是否耶穌的親人?
[00:00:06.740 --> 00:00:08.740]  有些回答得很快,有些不斷思考
[00:00:08.740 --> 00:00:10.740]  你說我沒有血緣關係
[00:00:10.740 --> 00:00:12.740]  究竟在說什麼呢?
[00:00:12.740 --> 00:00:16.240]  經文在《瑪可福音》三章
[00:00:16.240 --> 00:00:20.740]  三十一至三十五節
[00:00:20.740 --> 00:00:23.240]  經文不是很長
[00:00:23.240 --> 00:00:26.740]  所以我們去思考的時候
[00:00:26.740 --> 00:00:29.740]  也要稍後重溫上一段經文
[00:00:29.740 --> 00:00:31.740]  多一點經文
[00:00:31.740 --> 00:00:35.740]  近年在崇拜
[00:00:35.740 --> 00:00:39.740]  我們也會分享一些母親節
[00:00:39.740 --> 00:00:41.740]  父親節的禱文
[00:00:41.740 --> 00:00:44.740]  有一年我也挺被提醒的
[00:00:44.740 --> 00:00:46.740]  其中是近年
[00:00:46.740 --> 00:00:48.740]  好像是二十四年
[00:00:48.740 --> 00:00:50.740]  你留意到祈禱禱文
[00:00:50.740 --> 00:00:52.740]  除了我們真的很感恩
[00:00:52.740 --> 00:00:57.740]  中間我們對父親或母親的感恩之外
[00:00:57.740 --> 00:01:00.740]  現實世界是怎樣的?
[00:01:00.740 --> 00:01:03.740]  是會有單親
[00:01:03.740 --> 00:01:05.740]  會有已經離世
[00:01:05.740 --> 00:01:08.740]  好像我自己的父母也已經離世
[00:01:08.740 --> 00:01:12.740]  有些甚至關係破裂
[00:01:12.740 --> 00:01:16.740]  當我們去扮好感恩是真實的
[00:01:16.740 --> 00:01:20.740]  但可能我們身邊認識的一些鄰舍
[00:01:20.740 --> 00:01:21.740]  我們的朋友
[00:01:21.740 --> 00:01:23.740]  甚至可能會不會是我們自己
[00:01:23.740 --> 00:01:25.740]  也落在一些困難裏面
[00:01:25.740 --> 00:01:28.740]  意思是我們的禱文是面向真實的世界
[00:01:28.740 --> 00:01:30.740]  我們靠主的恩典
[00:01:30.740 --> 00:01:32.740]  建立神的關係
[00:01:32.740 --> 00:01:35.740]  也建立我們的家庭
[00:01:35.740 --> 00:01:39.740]  剛才所分享的經文是三十一到三十五節
[00:01:39.740 --> 00:01:41.740]  我們先看第一節
[00:01:41.740 --> 00:01:42.740]  會留意到
[00:01:42.740 --> 00:01:44.740]  說到什麼事呢?
[00:01:44.740 --> 00:01:47.740]  就說耶穌的母親和兄弟站在外面
[00:01:47.740 --> 00:01:48.740]  做什麼事呢?
[00:01:48.740 --> 00:01:49.740]  即是怎樣呢?
[00:01:49.740 --> 00:01:55.740]  猜險人要去耶穌,家人來找耶穌
[00:01:55.740 --> 00:01:58.740]  即是母親和兄弟
[00:01:58.740 --> 00:02:03.740]  所以我們必須要看二十節至三十節
[00:02:03.740 --> 00:02:06.740]  簡單去知道一些背景
[00:02:06.740 --> 00:02:08.740]  原來二十節開始的時候
[00:02:08.740 --> 00:02:12.740]  說耶穌進了一間屋
[00:02:12.740 --> 00:02:14.740]  眾人來到
[00:02:14.740 --> 00:02:17.740]  發生什麼事呢?
