
[00:00:00.000 --> 00:00:07.000]  路加福音24章13到48節
[00:00:07.000 --> 00:00:14.000]  同一天,滿途中有兩個人往一個村子去
[00:00:14.000 --> 00:00:23.000]  這村子名叫以瑪姆斯,離耶路撒冷約有25里
[00:00:24.000 --> 00:00:30.000]  他們彼此談論所發生的這一切事
[00:00:30.000 --> 00:00:37.000]  經交談議論的時候,耶穌親自走近他們,和他們同行
[00:00:37.000 --> 00:00:43.000]  可是他們的眼睛模糊了,沒認出他
[00:00:43.000 --> 00:00:50.000]  耶穌對他們說:你們一邊走一邊談,彼此談論的是什麼事呢?
[00:00:51.000 --> 00:00:59.000]  臉上帶著愁容,兩人中有一個名叫格劉巴的回答
[00:00:59.000 --> 00:01:07.000]  你是在耶路撒冷的旅客中,唯一還不知道這幾天在那裡發生了什麼事的人嗎?
[00:01:07.000 --> 00:01:13.000]  耶穌對他們說:他們對他說:
[00:01:14.000 --> 00:01:23.000]  我們拿撒勒人耶穌的事,他是個先知,在神和眾百姓面前,說話行事都大有能力
[00:01:23.000 --> 00:01:30.000]  祭司掌門和我們的官長竟把他解去,定了死罪,釘在十字架上
[00:01:30.000 --> 00:01:36.000]  但我們數來所盼望要救贖以色列民的,就是他
[00:01:36.000 --> 00:01:41.000]  不但如此,這些事發生到現在已經三天了
[00:01:42.000 --> 00:01:49.000]  我們中間的幾個婦女使我們驚奇,他們清早去了墳墓,不見他的身體,就回來告訴我們
[00:01:49.000 --> 00:01:53.000]  說他們看見了天使顯現,說他活了
[00:01:53.000 --> 00:02:00.000]  又有我們的幾個人往墳墓那裡去,所發現的正如婦女們所說的,只是沒有看見他
[00:02:00.000 --> 00:02:08.000]  耶穌對他們說:無知的人啊,先知所說的一切話,你們的心信得太遲鈍了
[00:02:09.000 --> 00:02:14.000]  基督不是必須受這些苦難,然後進入他的榮耀嗎
[00:02:14.000 --> 00:02:26.000]  於是,他從摩斯和眾聖之起,凡經上所指的知子的話,都給他們做了解
[00:02:26.000 --> 00:02:37.000]  他們走進所要去的圈子,耶穌好像還要往前走,他們卻長留他說
[00:02:38.000 --> 00:02:43.000]  時候晚了,天快黑了,請你同我們住下吧
[00:02:43.000 --> 00:02:51.000]  耶穌就進去,要同他們住下,坐下來和他們用餐的時候
[00:02:51.000 --> 00:02:57.000]  耶穌拿起餅乃,祝福了,扒開,遞給他們
[00:02:57.000 --> 00:03:05.000]  他們的眼睛開了,則才認出他來,耶穌卻從他們的眼前逝去了
[00:03:06.000 --> 00:03:17.000]  他們彼此說:在路上,他和我們說話,給我們講解聖經的時候,我們的心在我們裡面,豈不是火熱的嗎
[00:03:17.000 --> 00:03:32.000]  於是,他們立刻起身回耶路撒冷去,看見十一個使徒和與他們近在一起的人,聚集在一起,說
[00:03:33.000 --> 00:03:36.000]  耶穌果然復活了,已經顯現給西門看了
[00:03:36.000 --> 00:03:52.000]  於是,兩個人把路上所遇到和耶穌拜餅的時候,怎麼樣給他們認出來的事,都說了一遍
[00:03:52.000 --> 00:03:58.000]  真說這些話的時候,耶穌親自站在他們中間,說
[00:03:58.000 --> 00:04:00.000]  願你們平安
[00:04:01.000 --> 00:04:10.000]  他們卻驚慌害怕,以為所看見的是唇,他們對他們說
[00:04:10.000 --> 00:04:20.000]  你們為什麼驚恐不安,為什麼心裡起疑惑呢,你們看,我的手和我的腳,就知道實在是我了
[00:04:20.000 --> 00:04:26.000]  摸摸我,看,因為魂無骨無肉,你們看,我是有的
[00:04:27.000 --> 00:04:38.000]  耶穌說了這話,他就把手和腳給他們看,他們還在又驚又喜,不敢相信的時候,耶穌對他們說
[00:04:38.000 --> 00:04:41.000]  你們這裡有什麼吃的沒有
[00:04:41.000 --> 00:04:52.000]  他們給了一片烤餅,烤魚,他接過來,在他們面前吃了,耶穌對他們說
[00:04:53.000 --> 00:05:03.000]  這是我從前和你們同在時所告訴你們的話,摩西的律法,先知的書和詩篇上所記一切指著我的話,都必須應驗
[00:05:03.000 --> 00:05:10.000]  於是,耶穌開他們的心竅,使他們能明白聖經,又對他們說
[00:05:11.000 --> 00:05:27.000]  照經上所寫的,基督必受害,第三天從死人中復活,並且人們要奉他的名傳悔改,使罪得赦的道,從耶路撒冷起,直傳到萬邦,你們就是這些事的見證
[00:05:27.000 --> 00:05:30.000]  以上是神的話語,感謝主
[00:05:30.000 --> 00:05:33.000]  弟兄姊妹平安
[00:05:33.000 --> 00:05:38.000]  感謝主能夠再次在這裡跟大家分享上帝的話語
[00:05:39.000 --> 00:05:46.000]  上一次我來恩朝堂的時候,就碰上了恩朝堂的堂親
[00:05:46.000 --> 00:05:53.000]  今天又來了,隔了大概半年多的時間,來到大家的中間
[00:05:53.000 --> 00:05:59.000]  我先謝謝讀經員,今天的經文很長很長
[00:05:59.000 --> 00:06:06.000]  我跟志勇溝通的時候,我問他要不要縮小一點,或是選讀就好了
[00:06:07.000 --> 00:06:12.000]  他說沒關係,我們找了四個人來念,結果很好,分配了不同的角色
[00:06:12.000 --> 00:06:19.000]  讓我們很清楚的看見經文裡面誰說話,誰跟我們說話
[00:06:19.000 --> 00:06:26.000]  不知道大家有沒有試過,遇上生命中與你想像的事情是不同的呢
[00:06:26.000 --> 00:06:33.000]  小的時候可能是會覺得,我們去用應用程式
[00:06:34.000 --> 00:06:40.000]  不知道大家有沒有用過這個應用程式,就是open rice,就是開飯的,就是找餐廳的一個程式
[00:06:40.000 --> 00:06:45.000]  裡面可能會找到一間評分很高很高的餐廳
[00:06:45.000 --> 00:06:51.000]  很多人去過說很好吃,然後推薦你去吃這個餐廳
[00:06:51.000 --> 00:06:56.000]  但去過以後就發現,其實只是平平無奇,沒什麼特別呢
[00:06:57.000 --> 00:07:05.000]  大的事可能與你想像中有出入的,可能就是公司裡面的架構或人數
[00:07:05.000 --> 00:07:11.000]  人是出現一些調動的安排,以致我們可能成為打工的人
[00:07:11.000 --> 00:07:16.000]  就要重新的去適應這個過程呢
[00:07:16.000 --> 00:07:21.000]  人的認知是一件很有趣的事情
[00:07:21.000 --> 00:07:26.000]  以前我念碩士的時候,我是念輔導學的
[00:07:26.000 --> 00:07:34.000]  我們會學一個認知行為治療法,叫做CBT,我不知道大家有沒有聽過這個
[00:07:34.000 --> 00:07:43.000]  研究的數據告訴我們,單單是一個認知的扭曲,一個價值觀的扭曲
[00:07:43.000 --> 00:07:52.000]  我們至少用16堂課,16個單元去處理一個認知的扭曲
[00:07:53.000 --> 00:07:59.000]  認知一旦被建立起來,要改變並非一件很容易的事
[00:07:59.000 --> 00:08:08.000]  因而我們經常會遇到一個問題,就是我們覺得事情應該要這樣發生的自我
[00:08:08.000 --> 00:08:12.000]  可是事情並沒有這樣發生
[00:08:12.000 --> 00:08:18.000]  當事情未如自己所想像的那樣發生的時候
[00:08:19.000 --> 00:08:24.000]  我們也會產生一種不安的感覺,面對未知總會有些徬徨
[00:08:24.000 --> 00:08:30.000]  特別時間越長越長,這種以為就會更加的牢固
[00:08:30.000 --> 00:08:36.000]  我們覺得應該要這樣,應該要這樣,就更加難發現自己的盲點
[00:08:36.000 --> 00:08:41.000]  今天我們所看的經文就是一段不陌生的經文
[00:08:41.000 --> 00:08:46.000]  雖然復活節已經過了一個星期,但我很想透過這個經文
[00:08:47.000 --> 00:08:49.000]  去回顧同一天發生的事情
[00:08:49.000 --> 00:08:56.000]  讓我們看看到底耶穌怎樣去介入在這兩個一碼五四路上的門徒的生命
[00:08:56.000 --> 00:09:03.000]  顛覆他們就有對耶穌自己的認知,他們的以為,他們的眼界
[00:09:03.000 --> 00:09:07.000]  再次產生新的體會,我們先同心打槓
[00:09:11.000 --> 00:09:18.000]  天父,但願我口中的言語,弟兄姊妹的心懷一念都在你面前蒙悅納
[00:09:18.000 --> 00:09:23.000]  讓所宣講的,所聆聽的,都是你所節選的
[00:09:23.000 --> 00:09:29.000]  讓我們沒有聽白你的話語,我們能夠聽懂你的話語
[00:09:29.000 --> 00:09:34.000]  讓我們能夠讓你的話語進入在我們的心田當中
[00:09:34.000 --> 00:09:39.000]  發芽生根,然後我們行道,願你幫助我們
[00:09:40.000 --> 00:09:43.000]  聽我們的禱告,侍奉主耶穌的名祈求
[00:09:43.000 --> 00:09:52.000]  經文一開始的時候是講述這個發生時間的點是在哪裡呢
[00:09:52.000 --> 00:09:57.000]  是在復活節的同一天,我剛剛說了在第十三節的時候
[00:09:57.000 --> 00:10:05.000]  是七天的頭一天,聖文講到瑪利亞和婦女們都到了所葬耶穌的墳墓那裡
[00:10:06.000 --> 00:10:11.000]  但發現空空如也,遇見了天使報給他們耶穌已經復活的訊息
[00:10:11.000 --> 00:10:16.000]  然後他們再將這個事分享給門徒知道
[00:10:16.000 --> 00:10:25.000]  然而這兩個門徒卻選擇離開耶路撒冷,前往姨媽五世的一個小村落裡面
[00:10:25.000 --> 00:10:29.000]  經文沒有說明為什麼這兩個人要離開
[00:10:30.000 --> 00:10:38.000]  不過的確在耶穌受苦以後,門徒四散,在埋葬的過程裡面
[00:10:38.000 --> 00:10:46.000]  一個門徒也沒有出現,只有婦女們,還有義士約瑟去幫他們埋葬
[00:10:46.000 --> 00:10:50.000]  所以他們的行為,他們四散其實不出為奇
[00:10:50.000 --> 00:10:56.000]  經文提及到耶路撒冷和他們的目的地約有二十五里
[00:10:57.000 --> 00:11:01.000]  如果你翻開真實版的聖經,你會看見有個副句
[00:11:01.000 --> 00:11:08.000]  它是這樣說的,如果換算當時的兩獨單位大概是六四個塔斯德
[00:11:08.000 --> 00:11:14.000]  即便是十一公里,假如我們從恩朝堂出發
[00:11:14.000 --> 00:11:18.000]  十一公里大概我們走的有多遠呢?
[00:11:18.000 --> 00:11:24.000]  十一公里加上姨媽五世的方向是四邊的話
[00:11:25.000 --> 00:11:29.000]  大概就是我們從恩朝堂走到,地圖有點小
[00:11:29.000 --> 00:11:36.000]  就是走到奎辛,鄰近城灣的那個地方左右
[00:11:36.000 --> 00:11:42.000]  你單靠步行,單靠步行的話大概要走二點五到三個小時
[00:11:42.000 --> 00:11:46.000]  而在這個過程當中,他們一路走一路討論
[00:11:46.000 --> 00:11:50.000]  有關這幾天在耶路撒冷所見所聞所發生的事
[00:11:51.000 --> 00:11:55.000]  我們看到耶穌親自走進他們,與他們同行這三個小時
[00:11:55.000 --> 00:12:00.000]  可惜的是他們沒有辦法認輸耶穌
[00:12:00.000 --> 00:12:06.000]  而耶穌卻透過這段主動與他們同行的路程當中
[00:12:06.000 --> 00:12:10.000]  這個時間裡面讓人看清經歷他是誰
[00:12:10.000 --> 00:12:15.000]  讓我們與門徒一樣,我們走這個路程吧
[00:12:16.000 --> 00:12:22.000]  第兩項跟大家分享的是眼睛模糊使人看不見
[00:12:22.000 --> 00:12:26.000]  第十五道,是六節,是這樣說的
[00:12:26.000 --> 00:12:31.000]  真教堂議論的時候,耶穌親自走進他們,與他們同行
[00:12:31.000 --> 00:12:35.000]  可是他們的眼睛模糊了,沒認出他
[00:12:35.000 --> 00:12:40.000]  眼睛模糊的結果是使他們不能認識耶穌
[00:12:41.000 --> 00:12:46.000]  原文在這裡的表達是特別使用了被動的語句
[00:12:46.000 --> 00:12:52.000]  指示他們的眼睛是被刻意模糊,看不見耶穌的
[00:12:52.000 --> 00:12:57.000]  不過到底是誰令他們的眼睛模糊不見呢?
[00:12:57.000 --> 00:13:03.000]  耶穌通常都是被動語法背後的主角,背後的主語subject
[00:13:03.000 --> 00:13:09.000]  若然真是耶穌使他們模糊看不見,他們的眼睛看不見
[00:13:10.000 --> 00:13:13.000]  耶穌的用意又是什麼呢?
[00:13:13.000 --> 00:13:18.000]  經文說明這兩個門徒的情緒是面帶仇容
[00:13:18.000 --> 00:13:22.000]  甚至質疑耶穌對他們做出的提問
[00:13:22.000 --> 00:13:26.000]  他們不明白為什麼這兩天,在這三天裡面
[00:13:26.000 --> 00:13:31.000]  耶路撒冷發生那麼大的事情,都會有人不知道
[00:13:31.000 --> 00:13:37.000]  聖漢語一本對十八節有這樣的翻譯
[00:13:38.000 --> 00:13:45.000]  耶穌說不知道這幾天發生的事恐怕只有你吧
[00:13:45.000 --> 00:13:49.000]  特別當時是猶太什麼特別的日子呢?
[00:13:49.000 --> 00:13:55.000]  那時候是逾越節的日子,很多人都會在耶路撒冷去聚席
[00:13:55.000 --> 00:14:03.000]  沒有人可能不知道這幾天在耶路撒冷發生什麼的事
[00:14:04.000 --> 00:14:08.000]  這個是他們第一個對耶穌的認知
[00:14:08.000 --> 00:14:12.000]  在這兩個門徒的眼中,以為這個是大三的路人
[00:14:12.000 --> 00:14:16.000]  眾多過逾越節,一個人,一個旅客罷了
[00:14:16.000 --> 00:14:19.000]  一個猶太人,沒什麼特別
[00:14:19.000 --> 00:14:24.000]  以他們開始解釋他們這幾天所經歷的一切
[00:14:24.000 --> 00:14:31.000]  特別是他們對耶穌這個身份,這個人的身份的認知的質疑
[00:14:32.000 --> 00:14:35.000]  第十九和二十一節是這樣說的
[00:14:35.000 --> 00:14:37.000]  耶穌對他們說什麼事呢?
[00:14:37.000 --> 00:14:42.000]  他們對他說,這是那三個人,耶穌的事
[00:14:42.000 --> 00:14:50.000]  他是個先知,在神和眾百姓面前說話行事都大有能力
[00:14:50.000 --> 00:14:58.000]  即使將門和我們的官長僅把他解去,定了死罪,定在十字架上
[00:14:59.000 --> 00:15:03.000]  我們素來所盼望要周數的
[00:15:03.000 --> 00:15:08.000]  兩個門徒一開口就說明,耶穌是個什麼人呢?
[00:15:08.000 --> 00:15:15.000]  就是一個拿下那人的身份,表達了他平凡的出身和家庭的背景
[00:15:15.000 --> 00:15:19.000]  然後他們看見,耶穌明明就是有能力的那個
[00:15:19.000 --> 00:15:25.000]  他有行了很多的神志,但最後僅掛在木頭上
[00:15:26.000 --> 00:15:33.000]  二十一節說明了他們作為以色列人很大極大的一個渴望,就是背書
[00:15:33.000 --> 00:15:38.000]  在過去以色列人的歷史裡面,經過了很多風風雨雨
[00:15:38.000 --> 00:15:45.000]  而走到這一刻,他們仍然在服於一個外邦人的文化,一個政權的底下
[00:15:45.000 --> 00:15:50.000]  受著希臘和羅馬的政權的統治
[00:15:51.000 --> 00:15:59.000]  他們一直渴望在政治和軍事上有先知,有救贖者,可以把他們帶離開這個境地
[00:15:59.000 --> 00:16:05.000]  他們渴望復國,他們對救主的認知就是這樣
[00:16:05.000 --> 00:16:10.000]  他們認為耶穌就是那個救主的時候,卻死去了
[00:16:10.000 --> 00:16:14.000]  他們經歷了幻想被破滅
[00:16:14.000 --> 00:16:19.000]  在經文當中那個背書的意思是有兩個的意義的
[00:16:20.000 --> 00:16:24.000]  第一個意義就是門徒所理解的,他們一直以來都認為
[00:16:24.000 --> 00:16:31.000]  他們所理解的第一個意義是使解放,使自由,就是liberate的意思
[00:16:31.000 --> 00:16:36.000]  在政治和軍事上得到救贖的意思
[00:16:36.000 --> 00:16:39.000]  不過這是門徒第一個了解
[00:16:39.000 --> 00:16:44.000]  對於耶穌來說,他對背書的了解是什麼呢?
[00:16:44.000 --> 00:16:49.000]  他們沒有辦法,就是門徒沒有辦法理解第二重的意義
[00:16:49.000 --> 00:16:54.000]  他們只顧眼前的認知,就是我很想被釋放,我很想得自由
[00:16:54.000 --> 00:16:58.000]  耶穌的救贖是出乎他們意料之外
[00:16:58.000 --> 00:17:04.000]  耶穌以一個受苦受傷的僕人形象出現在他們面前
[00:17:04.000 --> 00:17:10.000]  成就了真的救贖,而不是如同君皇般的降臨
[00:17:10.000 --> 00:17:17.000]  弟兄姊妹,我們有沒有曾經都將耶穌放在一個既定的形象裡面
[00:17:18.000 --> 00:17:21.000]  去想像耶穌到底是誰呢?
[00:17:21.000 --> 00:17:28.000]  我們會否都用了自己的眼光去定義耶穌的工作和門徒一樣呢?
[00:17:28.000 --> 00:17:37.000]  我們對耶穌的身份的認知是一個大善的路人,是一個被自洗的先知
[00:17:37.000 --> 00:17:43.000]  雖然我們幻想破滅的救主,我們禱告沒有蒙英文
[00:17:43.000 --> 00:17:47.000]  是不是我們對主的形象就是這樣呢?
[00:17:47.000 --> 00:17:51.000]  到底救贖的主權在誰的手中呢?
[00:17:51.000 --> 00:17:55.000]  此刻的門徒的眼睛依然是模糊的
[00:17:55.000 --> 00:18:01.000]  耶穌定義要讓他們再一次去經歷救贖的真的意義
[00:18:01.000 --> 00:18:10.000]  並非只有見命,律例,典章,只有以色列人他們的傳統他們去過節
[00:18:10.000 --> 00:18:14.000]  而是祂要表明祂自己是一個活的神
[00:18:15.000 --> 00:18:24.000]  讓他們真實經歷祂是活著,真正的救贖,看見神的榮耀
[00:18:24.000 --> 00:18:34.000]  耶穌在此刻與門徒並沒有直接承認祂是救贖,祂做了什麼呢?
[00:18:34.000 --> 00:18:43.000]  祂讓這幫門徒再次的看見明亮,以及他們看見真的救贖計畫
[00:18:44.000 --> 00:18:47.000]  而是反而在這個過程當中,祂做了一件事
[00:18:47.000 --> 00:18:58.000]  就是透過舊約裡面對彌撒亞的預言,經文再一次解釋給這幫人聽
[00:18:58.000 --> 00:19:02.000]  耶穌在25到27節是這樣說的
[00:19:02.000 --> 00:19:09.000]  耶穌對他們說,無知的人啊,先知所說的一切話,他們的心心得太遲鈍了
[00:19:10.000 --> 00:19:17.000]  基督不是必須受這些苦難,然後進入祂的榮耀嗎?
[00:19:17.000 --> 00:19:26.000]  於是,祂從摩西和宗憲記起,反經上所指的自己的話都解釋了給門徒聽
[00:19:26.000 --> 00:19:34.000]  耶穌的回應表達了一位的救主是怎樣去拯救世人
[00:19:35.000 --> 00:19:41.000]  耶穌必須透過受害這個方法,才能夠得到榮耀
[00:19:41.000 --> 00:19:51.000]  原文當中是表達耶穌必須受害,是一個必經的階段還有過程,才能夠得到真的救贖
[00:19:51.000 --> 00:20:02.000]  耶穌直接的教導門徒將一切對著自己所說的話,關於他的一切再一次說明給他們知道,明白
[00:20:03.000 --> 00:20:08.000]  讓門徒明白,復神真正的心意和救贖的計畫是這樣的
[00:20:08.000 --> 00:20:13.000]  從而一中說明,他就是成就應許的彌賽亞
[00:20:13.000 --> 00:20:24.000]  耶穌並沒有立即打開了門徒的雙眼,而是要從經文裡面再一次讓他看見他們祖宗留下來的經典
[00:20:25.000 --> 00:20:39.000]  建立在他們的知識裡面,對耶穌的身份的確認還有正確的認知,收進他們的眼光去看待這些經文,預備他們的心靈再次被開竅的時刻
[00:20:39.000 --> 00:20:46.000]  當門徒到達了尼瑪五世的村落,他們全行留下了耶穌
[00:20:47.000 --> 00:20:55.000]  他們到達的時候已經接近天黑的時候,29節是這樣說的,時候晚了,天快黑了
[00:20:55.000 --> 00:21:09.000]  第30到31節,他們說坐下來跟他們用餐的時候,耶穌拿起餅來,祝福了,剖開,遞給他們
[00:21:10.000 --> 00:21:18.000]  他們的眼睛就頓時開了,才認出他來,耶穌從他們眼前消失
[00:21:18.000 --> 00:21:28.000]  耶穌剖餅這個行為,讓我們記住在最後晚餐的時候,耶穌同樣做過剖餅這個動作
[00:21:28.000 --> 00:21:37.000]  又或者是在無餅而魚那個繩子的裡面,同樣剖開餅,逐蟹了,然後遞給門徒
