
[00:00:00.000 --> 00:00:02.000]  請姐妹主來平安
[00:00:02.000 --> 00:00:05.840]  我們今早在崇拜會分享一段聖經
[00:00:05.840 --> 00:00:09.880]  是在《出埃及記》二十章四至七節
[00:00:09.880 --> 00:00:11.880]  請聽我讀出
[00:00:11.880 --> 00:00:16.000]  「不可為自己雕刻偶像
[00:00:16.000 --> 00:00:18.000]  也不可做甚麼形像
[00:00:18.000 --> 00:00:22.440]  彷彿上天、下地和地底下水中的白物
[00:00:22.440 --> 00:00:24.440]  不可跪拜那些像
[00:00:24.440 --> 00:00:26.440]  也不可侍奉它
[00:00:26.440 --> 00:00:30.440]  因為我耶和華祢的神是忌邪的神
[00:00:30.440 --> 00:00:32.440]  恨我的
[00:00:32.440 --> 00:00:34.440]  我必追討他的罪
[00:00:34.440 --> 00:00:37.440]  至父及子直到三、四代
[00:00:37.440 --> 00:00:40.440]  愛我守我誡命的
[00:00:40.440 --> 00:00:44.440]  我必向他們發慈愛直到千代
[00:00:44.440 --> 00:00:47.440]  不可妄稱耶和華祢神的名
[00:00:47.440 --> 00:00:50.440]  因為妄稱耶和華名的
[00:00:50.440 --> 00:00:53.440]  耶和華必不以他為無罪」
[00:00:53.440 --> 00:00:56.440]  今日題目是「不二」
[00:00:56.440 --> 00:00:58.440]  「不二」的意思是唯一
[00:00:58.440 --> 00:01:00.440]  我們會說不二之選
[00:01:00.440 --> 00:01:06.440]  即是最好或者我們沒有第二個選擇
[00:01:06.440 --> 00:01:09.440]  好比我們在婚禮
[00:01:09.440 --> 00:01:13.440]  一對新人會問心事的時間
[00:01:13.440 --> 00:01:14.440]  問他願不願意
[00:01:14.440 --> 00:01:16.440]  他都會是唯一的答案
[00:01:16.440 --> 00:01:19.440]  「我願意」是一個不二的答案
[00:01:19.440 --> 00:01:21.440]  或者我們洗禮
[00:01:21.440 --> 00:01:25.440]  我們在信仰的時間
[00:01:25.440 --> 00:01:28.440]  都會問你是否願意接受耶穌成為你的救主
[00:01:28.440 --> 00:01:30.440]  一生跟隨他永不回頭呢?
[00:01:30.440 --> 00:01:33.440]  都是一個唯一的答案
[00:01:33.440 --> 00:01:35.440]  「我願意」
[00:01:35.440 --> 00:01:37.440]  所以這個不二
[00:01:37.440 --> 00:01:39.440]  想說在十誡裏面
[00:01:39.440 --> 00:01:43.440]  是神和人的一個文約的關係
[00:01:43.440 --> 00:01:46.440]  一個愛和責任並行的關係
[00:01:46.440 --> 00:01:50.440]  當我們信主和神就是納約的神聖嚴肅
[00:01:50.440 --> 00:01:53.440]  認真的一個抉擇
[00:01:53.440 --> 00:01:56.440]  我們當然經歷到神的愛
[00:01:56.440 --> 00:01:58.440]  美好和滿足
[00:01:58.440 --> 00:02:02.440]  但不應該忽略的是我們也要愛神的責任
[00:02:02.440 --> 00:02:05.440]  在今天說的經文
[00:02:05.440 --> 00:02:07.440]  是十誡裏面第二誡
[00:02:07.440 --> 00:02:11.440]  我們回看十誡第一誡話
[00:02:11.440 --> 00:02:13.440]  讓我們聽
[00:02:13.440 --> 00:02:18.440]  十誡其實是神和以色列民納約建國的大獻章
[00:02:18.440 --> 00:02:22.440]  是建立這班屬神的子民的生命
[00:02:22.440 --> 00:02:26.440]  成為一個屬上帝的群體
[00:02:26.440 --> 00:02:29.440]  所以去到新約登山補訓
[00:02:29.440 --> 00:02:33.440]  伯服是耶穌教導信徒成為天國子民
[00:02:33.440 --> 00:02:35.440]  一個天國的大獻章
[00:02:35.440 --> 00:02:38.440]  要我們信靠主的人
[00:02:38.440 --> 00:02:40.440]  能夠認識這位獨一的主
[00:02:40.440 --> 00:02:43.440]  以主的心意方式去生活
[00:02:43.440 --> 00:02:46.440]  神一的意思就是第一誡
[00:02:46.440 --> 00:02:48.440]  除了上帝以外
[00:02:48.440 --> 00:02:50.440]  你不可以有別的神
[00:02:50.440 --> 00:02:52.440]  將主放在首位
[00:02:52.440 --> 00:02:57.440]  神是獨一最好的那位主
[00:02:57.440 --> 00:02:59.440]  一神一世
[00:02:59.440 --> 00:03:01.440]  十誡律法都伯服
[00:03:01.440 --> 00:03:05.440]  其實是上帝對我們說
[00:03:05.440 --> 00:03:07.440]  祂很愛我們
[00:03:07.440 --> 00:03:10.440]  願意永遠和我們一起
[00:03:10.440 --> 00:03:13.440]  所以屬神子民的核心價值
[00:03:13.440 --> 00:03:16.440]  在新約更加彰顯大出
[00:03:16.440 --> 00:03:18.440]  要先求祂的國和祂的義
[00:03:18.440 --> 00:03:21.440]  這些東西都要加給彌援
[00:03:21.440 --> 00:03:23.440]  是神的應許
[00:03:23.440 --> 00:03:28.440]  我們今天是否認識到十誡所說
[00:03:28.440 --> 00:03:31.440]  不是單一些像校規
[00:03:31.440 --> 00:03:34.440]  硬邦邦、冷冰冰的教條
[00:03:34.440 --> 00:03:36.440]  而是上帝不單止對我們說
[00:03:36.440 --> 00:03:38.440]  祂要愛我們
[00:03:38.440 --> 00:03:41.440]  和我們有納約關係
[00:03:41.440 --> 00:03:46.440]  更加是祂定下的十誡律法
[00:03:46.440 --> 00:03:48.440]  關乎我們的日常生活
[00:03:48.440 --> 00:03:49.440]  生活的日常
[00:03:49.440 --> 00:03:51.440]  今天我們擁抱上主
[00:03:51.440 --> 00:03:54.440]  是一個不義唯一的決定
[00:03:54.440 --> 00:03:58.440]  還是擁抱、貪愛這個世界
