
[00:00:00.000 --> 00:00:01.720]  感謝神的恩典
[00:00:01.720 --> 00:00:04.120]  讓我們與眾弟兄姊妹
[00:00:04.120 --> 00:00:06.120]  分享聖經的說話
[00:00:06.120 --> 00:00:10.360]  我已很久沒有來加州花園
[00:00:10.360 --> 00:00:13.560]  本來我有另一個講道題目
[00:00:13.560 --> 00:00:15.560]  以及講道的內容
[00:00:15.560 --> 00:00:18.800]  但在這個星期
[00:00:18.800 --> 00:00:20.800]  我又有些很特別的感動
[00:00:20.800 --> 00:00:22.800]  因為
[00:00:22.800 --> 00:00:24.800]  在我的Facebook
[00:00:24.800 --> 00:00:29.000]  有一位神學院老師擅長彈結他
[00:00:29.000 --> 00:00:31.000]  他發了一篇文章
[00:00:31.000 --> 00:00:34.000]  關於一首歌叫保守你心
[00:00:34.000 --> 00:00:36.000]  不知道你們有沒有人看到呢
[00:00:36.000 --> 00:00:37.000]  有吧
[00:00:37.000 --> 00:00:39.000]  也沒有什麼
[00:00:39.000 --> 00:00:42.000]  因為我以前處理過
[00:00:42.000 --> 00:00:44.000]  《針研》第四章二十三節
[00:00:44.000 --> 00:00:46.000]  你要保守你的心勝於一切
[00:00:46.000 --> 00:00:50.000]  其實那一節中文翻譯不太好
[00:00:50.000 --> 00:00:54.000]  我在這個星期有一個感動
[00:00:54.000 --> 00:00:56.000]  不如我這次來講道
[00:00:56.000 --> 00:00:58.000]  講保守你心吧
[00:00:58.000 --> 00:01:01.000]  但我發現原來處理完它很長
[00:01:01.000 --> 00:01:05.000]  大家應該會比較吃力
[00:01:05.000 --> 00:01:07.000]  結果
[00:01:07.000 --> 00:01:12.000]  我針對討論的重要部分
[00:01:12.000 --> 00:01:14.000]  詩篇的四十二篇
[00:01:14.000 --> 00:01:16.000]  第一到十一節
[00:01:16.000 --> 00:01:19.000]  其實會相連到四十三章的一到五節
[00:01:19.000 --> 00:01:21.000]  那段詩篇是這麼長的
[00:01:21.000 --> 00:01:23.000]  我希望
[00:01:23.000 --> 00:01:27.000]  如果你已經在Facebook討論
[00:01:27.000 --> 00:01:31.000]  希望你學會多些角度去思考
[00:01:31.000 --> 00:01:33.000]  從中學習
[00:01:33.000 --> 00:01:36.000]  其實很多人很喜歡
[00:01:36.000 --> 00:01:39.000]  很簡單地將立場表達
[00:01:39.000 --> 00:01:42.000]  但不太清楚當中的論點
[00:01:42.000 --> 00:01:44.000]  上帝感動我寫這篇講章
[00:01:44.000 --> 00:01:48.000]  我做了很仔細的聖經分析
[00:01:48.000 --> 00:01:51.000]  如果你對聖經基礎不太熟悉
[00:01:51.000 --> 00:01:52.000]  大兄姐妹
[00:01:52.000 --> 00:01:55.000]  你會感覺我今天講的信息量很大
[00:01:55.000 --> 00:01:57.000]  但如果你有基礎
[00:01:57.000 --> 00:01:59.000]  你會明白我說什麼
[00:01:59.000 --> 00:02:01.000]  香港教會
[00:02:01.000 --> 00:02:03.000]  很多大兄姐妹
[00:02:03.000 --> 00:02:06.000]  比較停留在表態式的陳述上
[00:02:06.000 --> 00:02:09.000]  很少深入的理據
[00:02:09.000 --> 00:02:11.000]  其實這樣很難有進步
[00:02:11.000 --> 00:02:13.000]  在禱告之後
[00:02:13.000 --> 00:02:15.000]  我提到的題目是
[00:02:15.000 --> 00:02:18.000]  《舊約聖經》對深淵的理解
[00:02:18.000 --> 00:02:23.000]  經文是用詩篇四十二章的第一到十一節
[00:02:23.000 --> 00:02:25.000]  講到內容有三部分
[00:02:25.000 --> 00:02:29.000]  第一部分是先進行詩篇第四十二篇的釋經
[00:02:29.000 --> 00:02:31.000]  第二部分
[00:02:31.000 --> 00:02:32.000]  鐵漢
[00:02:32.000 --> 00:02:34.000]  深淵這個詞
[00:02:34.000 --> 00:02:37.000]  在整本《舊約聖經》的意思是怎樣
[00:02:37.000 --> 00:02:41.000]  我昨天也看到那位神學院老師
[00:02:41.000 --> 00:02:44.000]  貼了他的回應三篇稿的第一篇
[00:02:44.000 --> 00:02:47.000]  其實就是做詩篇四十二篇的釋經
[00:02:47.000 --> 00:02:48.000]  如果你有看
[00:02:48.000 --> 00:02:49.000]  你聽完我講到
[00:02:49.000 --> 00:02:52.000]  你就知道有什麼相同和不同
[00:02:52.000 --> 00:02:56.000]  第三部分是彼此尊重和自我反省
[00:02:56.000 --> 00:03:01.000]  第一部分是詩篇第四十二篇的釋經
[00:03:01.000 --> 00:03:05.000]  整個討論的重點其實就是四十二篇的第七節
[00:03:05.000 --> 00:03:07.000]  你的瀑布發聲
[00:03:07.000 --> 00:03:09.000]  深淵就與深淵響應
[00:03:09.000 --> 00:03:11.000]  你的波浪鴻圖
[00:03:11.000 --> 00:03:13.000]  漫過我身
[00:03:13.000 --> 00:03:15.000]  這位神學院老師
[00:03:15.000 --> 00:03:18.000]  根據一些舊約學者的論述
[00:03:18.000 --> 00:03:25.000]  鐵漢、深淵在古代近東的世界是指魔鬼的
[00:03:25.000 --> 00:03:31.000]  如果要理解這位老師的評論是否合理
[00:03:31.000 --> 00:03:35.000]  你要做一些聖經的注釋功夫
[00:03:35.000 --> 00:03:37.000]  首先我們要做的是
[00:03:37.000 --> 00:03:40.000]  詩篇四十二篇的上文下理
[00:03:40.000 --> 00:03:41.000]  我們先明白
[00:03:41.000 --> 00:03:44.000]  其實詩篇四十二篇是分兩個部分
[00:03:44.000 --> 00:03:46.000]  第一個部分是第一到第五節
[00:03:46.000 --> 00:03:48.000]  是講述詩人的苦況
[00:03:48.000 --> 00:03:53.000]  第六到第十一節是講述詩人的祈禱
[00:03:53.000 --> 00:03:57.000]  剛才有姐妹幫我們讀了
[00:03:57.000 --> 00:03:59.000]  我就不嘗試再讀了
[00:03:59.000 --> 00:04:04.000]  我們直接解釋詩篇四十二篇第一到第二節
[00:04:04.000 --> 00:04:07.000]  其實是表達他對神的渴慕
[00:04:07.000 --> 00:04:09.000]  但大家要留心
[00:04:09.000 --> 00:04:12.000]  第三節很突然提到
[00:04:12.000 --> 00:04:16.000]  「晝夜以眼淚當飲食」
[00:04:16.000 --> 00:04:21.000]  你要留意整個經文的發展
[00:04:21.000 --> 00:04:24.000]  第一節是講述像是「鹿渴慕溪水」
[00:04:24.000 --> 00:04:26.000]  心裡很渴慕神
[00:04:26.000 --> 00:04:28.000]  但第三節就來了
[00:04:28.000 --> 00:04:31.000]  「晝夜以眼淚當飲食」
[00:04:31.000 --> 00:04:34.000]  情緒出現很大的變化
[00:04:34.000 --> 00:04:37.000]  為何一個渴慕神的人
[00:04:37.000 --> 00:04:40.000]  他會「晝夜以眼淚當飲食」呢?
[00:04:40.000 --> 00:04:42.000]  大家要問這個問題
[00:04:42.000 --> 00:04:45.000]  因為他們被俘虜到巴比倫
[00:04:45.000 --> 00:04:50.000]  他們想起過去跟人一起去聖殿崇拜
[00:04:50.000 --> 00:04:52.000]  一起快樂的團契
[00:04:52.000 --> 00:04:54.000]  想起這些事情
[00:04:54.000 --> 00:04:56.000]  他們的內心就很憂傷
[00:04:56.000 --> 00:04:59.000]  詩人的內心好像有兩把聲音
[00:04:59.000 --> 00:05:03.000]  一把是很失望、無奈的聲音
[00:05:03.000 --> 00:05:07.000]  一把是要回歸於神的聲音
[00:05:07.000 --> 00:05:10.000]  詩人在痛苦中仍然提醒自己
[00:05:10.000 --> 00:05:13.000]  你應當仰望神、讚美神
[00:05:13.000 --> 00:05:17.000]  如果你有了這樣的基礎去看後面的經文
[00:05:17.000 --> 00:05:19.000]  你就會明白多些
[00:05:19.000 --> 00:05:23.000]  到第十一節
[00:05:23.000 --> 00:05:25.000]  這裡我跳過了又不讀了
[00:05:25.000 --> 00:05:27.000]  因為剛才已經讀了
[00:05:27.000 --> 00:05:30.000]  我們就去看第六節
[00:05:30.000 --> 00:05:31.000]  他在講什麼?
[00:05:31.000 --> 00:05:33.000]  他在講他很憂傷
[00:05:33.000 --> 00:05:36.000]  「我的心在我裡面憂悶」
[00:05:36.000 --> 00:05:39.000]  他已經講到他很鬱悶
[00:05:39.000 --> 00:05:40.000]  不過你要留心
[00:05:40.000 --> 00:05:45.000]  他在鬱悶裡面仍然去紀念上帝
[00:05:45.000 --> 00:05:49.000]  接下來第七節就有趣了
[00:05:49.000 --> 00:05:56.000]  中文翻譯是「你的瀑布發聲,心冤就與心冤響應,你的波浪、鴻圖慢過我身」
[00:05:56.000 --> 00:05:58.000]  這位老師就會說
[00:05:58.000 --> 00:06:01.000]  心冤是不好的
[00:06:01.000 --> 00:06:03.000]  波浪和鴻圖都是不好的
[00:06:03.000 --> 00:06:07.000]  所以如果用詩歌去表達
[00:06:07.000 --> 00:06:11.000]  就應該知道這些全部是惡毒的東西
[00:06:11.000 --> 00:06:14.000]  我們來看看這段經文
