
[00:00:00.000 --> 00:00:25.000]  各位的兄姊妹
[00:00:25.020 --> 00:00:31.000]  我們來到認識大師命這個主題的第九講
[00:00:31.000 --> 00:00:35.000]  就是大師命施工的雙規的路線
[00:00:35.000 --> 00:00:41.000]  我們要從羅馬書裡面來看這個信息
[00:00:41.000 --> 00:00:46.000]  我們要從九方面來看
[00:00:46.000 --> 00:00:48.000]  第一方面
[00:00:48.000 --> 00:00:53.000]  大師命見證上的雙規
[00:00:53.020 --> 00:01:00.000]  在羅馬書第一章第八節提到
[00:01:00.000 --> 00:01:08.000]  羅馬教會他們的信德傳遍了天下
[00:01:08.000 --> 00:01:10.000]  這句話有兩個意思
[00:01:10.000 --> 00:01:17.000]  第一個意思就是他們信心的名聲傳遍天下
[00:01:17.000 --> 00:01:19.000]  很多的人知道
[00:01:19.000 --> 00:01:22.000]  各地方的人聽說
[00:01:22.020 --> 00:01:24.000]  但是還有第二個意思
[00:01:24.000 --> 00:01:28.000]  就是他們因為有拆船的工作
[00:01:28.000 --> 00:01:32.000]  有弟兄姊妹從他們中間出去
[00:01:32.000 --> 00:01:34.000]  到不同的地方傳福音
[00:01:34.000 --> 00:01:37.000]  藉著他們的拆船工作
[00:01:37.000 --> 00:01:42.000]  他們的信心的名聲也傳出去了
[00:01:42.000 --> 00:01:45.000]  可見羅馬的教會
[00:01:45.000 --> 00:01:47.000]  是一個有拆船工作
[00:01:47.020 --> 00:01:52.000]  執行大師命工作的一個教會
[00:01:52.000 --> 00:01:56.000]  他們在見證上怎麼樣呢?
[00:01:56.000 --> 00:01:59.000]  保羅告訴他們
[00:01:59.000 --> 00:02:03.000]  要注意雙規的見證
[00:02:03.000 --> 00:02:09.000]  第一方面要有福音工作上的見證
[00:02:09.000 --> 00:02:12.000]  就好像他們已經做的
[00:02:12.000 --> 00:02:14.000]  但是另外一方面
[00:02:14.020 --> 00:02:18.000]  他們還要有生活上的見證
[00:02:18.000 --> 00:02:21.000]  因此在十三章十四節
[00:02:21.000 --> 00:02:24.000]  保羅提醒他們
[00:02:24.000 --> 00:02:28.000]  要學習披戴基督
[00:02:28.000 --> 00:02:34.000]  在生活上向基督顯出基督的樣式
[00:02:34.000 --> 00:02:38.000]  這樣他們一方面在工作上見證
[00:02:38.000 --> 00:02:41.000]  另外一方面在生活上見證
[00:02:41.000 --> 00:02:44.000]  這兩方面配合起來
[00:02:44.000 --> 00:02:48.980]  這是雙規的見證
[00:02:48.980 --> 00:02:50.980]  第二方面
[00:02:50.980 --> 00:02:57.980]  他們在大師命工作的知分上的雙規
[00:02:57.980 --> 00:03:02.980]  一種的知分方式就是待職侍奉
[00:03:02.980 --> 00:03:08.980]  另外一種方式就是全職的侍奉
[00:03:08.980 --> 00:03:11.980]  有的是待職做宣教士
[00:03:12.000 --> 00:03:14.980]  專職做宣教士
[00:03:14.980 --> 00:03:19.980]  我們看見在十六章第三節
