
[00:00:00.000 --> 00:00:01.880]  弟兄姊妹們平安
[00:00:01.880 --> 00:00:03.920]  今天的聲音有點啞
[00:00:03.920 --> 00:00:08.520]  最後都可以聽得清楚
[00:00:08.520 --> 00:00:14.080]  我們先有一個禱告才開始分享
[00:00:14.080 --> 00:00:17.540]  主要我們是遵著祢的吩咐
[00:00:17.540 --> 00:00:19.700]  無論是寒冷、很熱
[00:00:19.700 --> 00:00:23.160]  又或者是下雨、晴天
[00:00:23.160 --> 00:00:25.040]  我們都按照祢的吩咐
[00:00:25.040 --> 00:00:28.540]  我們是七天的頭一天來去聚集
[00:00:28.540 --> 00:00:31.680]  敬拜祢 讓我們眾人如同一人的
[00:00:31.680 --> 00:00:34.520]  同心合意在祢面前來敬拜
[00:00:34.520 --> 00:00:38.020]  把祢當得的榮耀歸給祢
[00:00:38.020 --> 00:00:42.260]  願祢祝福我們以下聽主言的時間
[00:00:42.260 --> 00:00:44.680]  願祢聖靈在我們裡面動功
[00:00:44.680 --> 00:00:48.820]  讓我們更明白祢所賜給我們教會的群體
[00:00:48.820 --> 00:00:50.540]  是一個怎麼樣的意義
[00:00:50.540 --> 00:00:54.480]  禱告奉主耶穌的名祈求 阿門
[00:00:54.480 --> 00:01:00.920]  我記得其實我去了教會應該有五十年了
[00:01:00.920 --> 00:01:06.540]  我不是小孩 我家裡面第一個姓朱的
[00:01:06.540 --> 00:01:10.380]  所以大概你們猜得到我的年齡
[00:01:10.380 --> 00:01:12.080]  不過我參加了教會的時候
[00:01:12.080 --> 00:01:13.540]  一直很多人都說
[00:01:13.540 --> 00:01:17.700]  我們廣東人說我們「番高位」
[00:01:17.700 --> 00:01:21.680]  然後走普通話你會說我參加崇拜
[00:01:21.680 --> 00:01:22.960]  很多時候我們覺得
[00:01:22.960 --> 00:01:25.240]  我們參加了崇拜星期天
[00:01:25.240 --> 00:01:27.400]  然後就是我基督徒的義務了
[00:01:27.400 --> 00:01:29.820]  然後完了崇拜我們就急急忙忙的
[00:01:29.820 --> 00:01:33.600]  最多我們跟沐澤 可能跟賀傳道打個招呼
[00:01:33.600 --> 00:01:35.000]  然後我們就走了
[00:01:35.000 --> 00:01:37.420]  然後覺得我們就盡了我們的義務
[00:01:37.420 --> 00:01:39.860]  我們可以愛怎麼用我們的時間
[00:01:39.860 --> 00:01:41.880]  就怎麼用我們的時間
[00:01:41.880 --> 00:01:45.840]  不過疫情期間整個有點變化
[00:01:45.840 --> 00:01:49.340]  我們突然間就習慣可以用線上來敬拜
[00:01:49.340 --> 00:01:52.640]  然後我們不用出門就可以敬拜
[00:01:52.640 --> 00:01:55.100]  甚至你身不在香港
[00:01:55.100 --> 00:01:58.560]  我們可以聯繫很多已經移民的弟兄姊妹
[00:01:58.560 --> 00:02:00.360]  國內也是這樣子
[00:02:00.360 --> 00:02:03.400]  然後復償之後就有個難度了
[00:02:03.400 --> 00:02:06.280]  大家都覺得我們已經習慣了不用出門
[00:02:06.280 --> 00:02:08.800]  就已經完成了基督徒的一個責任
[00:02:08.800 --> 00:02:10.400]  就是參加敬拜
[00:02:10.400 --> 00:02:13.320]  很多教會用了大概一年多的時間
[00:02:13.320 --> 00:02:18.160]  才能夠把弟兄姊妹邀請回來實體的敬拜
[00:02:18.160 --> 00:02:20.400]  這一下大家在想了
[00:02:20.400 --> 00:02:24.500]  什麼叫敬拜?什麼叫教會的生活?
[00:02:24.500 --> 00:02:27.600]  敘尼的群體是教會生活嗎?
[00:02:27.600 --> 00:02:32.480]  所以今天我就用著《使徒行傳》這一段的經文
[00:02:32.480 --> 00:02:35.900]  大家都會覺得教會是什麼時候開始呢?
[00:02:35.900 --> 00:02:37.760]  就是聖靈降臨之後
[00:02:37.760 --> 00:02:40.000]  使徒他們得著聖靈的能力
[00:02:40.000 --> 00:02:43.200]  一下子有三千人信主
[00:02:43.200 --> 00:02:48.000]  這個就是歷史上可以見得到的一個教會
[00:02:48.000 --> 00:02:51.040]  然後這個教會它不是一個典範
[00:02:51.040 --> 00:02:53.160]  很多人以這個作為一個典範
[00:02:53.160 --> 00:02:56.560]  你要明白《使徒行傳》之後教會出現什麼?
[00:02:56.560 --> 00:03:00.440]  有欺騙的事、有紛爭、有軟弱
[00:03:00.440 --> 00:03:05.080]  也有一些甚至不理解神的旨意的一些人
[00:03:05.080 --> 00:03:08.400]  所以教會什麼時候才是真正的完美呢?
[00:03:08.400 --> 00:03:10.960]  我猜要到主耶穌再來的時候
[00:03:10.960 --> 00:03:14.760]  我們都得俗了才會有真正的完美的教會
[00:03:14.760 --> 00:03:19.320]  不過為什麼這段經文還是很重要、值得我們參考呢?
[00:03:19.320 --> 00:03:25.000]  因為這個時候教會還沒有出現一個人為的組織管理
[00:03:25.000 --> 00:03:29.600]  也沒有出現一些什麼我們人所有的那種傳統的文化
[00:03:29.600 --> 00:03:33.840]  而是最樸實的、最原始的那個狀態
[00:03:33.840 --> 00:03:36.800]  那他們做什麼呢?
[00:03:36.800 --> 00:03:40.520]  這個就是我想大家去明白
[00:03:40.520 --> 00:03:45.640]  就是我們想從這裡去明白什麼叫教會生活
[00:03:45.640 --> 00:03:48.360]  我這裡的題目是一個參加崇拜
[00:03:48.360 --> 00:03:50.720]  就是教會生活有一個問號
[00:03:50.720 --> 00:03:52.480]  所以這個問號是很重要的
[00:03:52.480 --> 00:03:55.840]  是幫助我們透過這段經文來檢視
[00:03:55.840 --> 00:04:00.160]  現在你過的教會生活是不是真的是教會生活?
[00:04:00.160 --> 00:04:02.800]  你參加了那麼多的聚會
[00:04:02.800 --> 00:04:08.480]  是不是真的你按照聖經來經營你的教會生活?
[00:04:08.480 --> 00:04:12.960]  我先想大家集中看二章的四十二節
[00:04:12.960 --> 00:04:19.800]  就是我跟你們的人員來確定你們也是用和修版
[00:04:19.800 --> 00:04:21.760]  所以和修版它是這樣說的
[00:04:21.760 --> 00:04:29.040]  他們都專注於使徒的教訓和彼此的團契、拜稟和祈禱
[00:04:29.040 --> 00:04:33.480]  原來這一群人他們是專注於去做這些事
[00:04:33.480 --> 00:04:36.520]  可是這個句子有點困難
[00:04:36.520 --> 00:04:40.120]  有時候我們以為他們專注只是兩回事
[00:04:40.120 --> 00:04:44.200]  就是使徒的教導和彼此的團契
[00:04:44.200 --> 00:04:47.240]  不過我們從新漢語一本
[00:04:47.240 --> 00:04:51.480]  我寫錯了 不是漢語新一本 是新漢語一本
[00:04:51.480 --> 00:04:52.840]  它是這樣子說的
[00:04:52.840 --> 00:04:57.840]  它是把使徒教導、團契、拜稟和祈禱
[00:04:57.840 --> 00:05:01.640]  都用什麼頓號來去連接的
[00:05:01.640 --> 00:05:02.720]  代表什麼呢?
[00:05:02.720 --> 00:05:07.280]  這個專心致志是在於四個事情
[00:05:07.280 --> 00:05:10.640]  而不是只是前兩個事情
[00:05:10.640 --> 00:05:14.720]  這群人這個教會他們專心一致的做這個
[00:05:14.720 --> 00:05:18.360]  專心一致不單止說他們是專心的意思
[00:05:18.360 --> 00:05:19.520]  還是說什麼呢?
[00:05:19.520 --> 00:05:26.000]  他們很努力的要維持、要取守這一種的聚會的方式
[00:05:26.000 --> 00:05:28.400]  裡面的內容是什麼呢?
[00:05:28.400 --> 00:05:33.040]  使徒教導、團契、拜稟跟祈禱
[00:05:33.040 --> 00:05:36.760]  所以你看見我是喜歡用教會生活
[00:05:36.760 --> 00:05:39.920]  來形容我們的群體的生活的
[00:05:39.920 --> 00:05:44.680]  因為可能在香港也或者是在華人的社會裡面
[00:05:44.680 --> 00:05:47.440]  我們很習慣用一種功能
[00:05:47.440 --> 00:05:51.000]  用一種活動來去定義教會
[00:05:51.000 --> 00:05:52.920]  談到教會你會問什麼?
[00:05:52.920 --> 00:05:55.240]  你教會是什麼時候敬拜的?
[00:05:55.240 --> 00:05:58.840]  你教會是用什麼宗派儀式來敬拜的?
[00:05:58.840 --> 00:06:00.840]  你教會唱什麼詩歌?
[00:06:00.840 --> 00:06:02.840]  你教會的拜稟是什麼時候?
[00:06:02.840 --> 00:06:05.080]  一個月還是每週一次?
[00:06:05.080 --> 00:06:06.960]  你們有多少個小組?
[00:06:06.960 --> 00:06:08.440]  你們有沒有門訓?
[00:06:08.440 --> 00:06:10.160]  所有都是問什麼?
[00:06:10.160 --> 00:06:13.800]  你的功能、你的聚會的方式
[00:06:13.800 --> 00:06:16.600]  可是這裡經文是說什麼?
[00:06:16.600 --> 00:06:18.760]  不是怎麼安排是什麼?
[00:06:18.760 --> 00:06:20.480]  是內容
[00:06:20.480 --> 00:06:25.080]  他們很強調要固定做四個事情
[00:06:25.080 --> 00:06:27.760]  所以我們就一一按照這四個事情
[00:06:27.760 --> 00:06:31.640]  來看我們檢視我們自己的教會生活
[00:06:31.640 --> 00:06:32.880]  第一個是什麼呢?
[00:06:32.880 --> 00:06:39.040]  就是專心致志的要去按照使徒的教訓
[00:06:39.040 --> 00:06:41.760]  要去研讀使徒的教訓
[00:06:41.760 --> 00:06:44.040]  可能第一個問題你會問
[00:06:44.040 --> 00:06:47.840]  為什麼不是學習神的話、耶穌的話?
[00:06:47.840 --> 00:06:50.280]  為什麼是使徒的話呢?
