
[00:00:00.000 --> 00:00:03.600]   [Music]
[00:00:03.600 --> 00:00:13.600]   [Cantonese] Hello everyone, I am Dr. Chan Wing Chiu. I am a teacher at the Hong Kong Chinese University, Tung Kee School, Sha Lek College.
[00:00:13.600 --> 00:00:19.600]   I am very happy to be here to introduce to you a book that has a great influence on me.
[00:00:19.600 --> 00:00:25.600]   I am holding this book in my hand because I don't have a physical copy,
[00:00:25.600 --> 00:00:34.600]   so I have a book for you to see. It is called "Mere Discipleship" by Lee Kam.
[00:00:34.600 --> 00:00:41.600]   I will share with you the content of this book and its influence on me.
[00:00:41.600 --> 00:00:44.600]   The name of this book is "Mere Discipleship".
[00:00:44.600 --> 00:00:50.600]   Unfortunately, I introduced it in Chinese, but the original version of this book is only in English.
[00:00:50.600 --> 00:00:53.600]   It does not have a Chinese translation.
[00:00:53.600 --> 00:01:00.600]   But I have thought about how to translate this book.
[00:01:00.600 --> 00:01:02.600]   I thought of another book.
[00:01:02.600 --> 00:01:06.600]   Our readers may remember it.
[00:01:06.600 --> 00:01:11.600]   C.S. Lewis wrote a book called "Mere Christianity".
[00:01:11.600 --> 00:01:17.600]   The book was published in 1952, so the readers may have some impression.
[00:01:17.600 --> 00:01:23.600]   "Mere Christianity" has a Chinese translation.
[00:01:23.600 --> 00:01:25.600]   It is called "The Return of the Rebellion".
[00:01:25.600 --> 00:01:28.600]   I think this book is very interesting.
[00:01:28.600 --> 00:01:33.600]   Because the same word is used in the same book as Lee Kam's book.
[00:01:33.600 --> 00:01:36.600]   It is called "Mere".
[00:01:36.600 --> 00:01:39.600]   If the two words are similar,
[00:01:39.600 --> 00:01:44.600]   if I use the idea of Lewis to translate this book,
[00:01:44.600 --> 00:01:53.600]   it will be translated as "The Return of the Rebellion".
[00:01:53.600 --> 00:01:57.600]   The word "Mere" is related to "religion".
[00:01:57.600 --> 00:02:10.600]   So we can recall that the author Lee Kam hoped to return to the origin of "The Return of the Rebellion".
[00:02:10.600 --> 00:02:16.600]   Let's re-experience the concept of the "Mere" again.
[00:02:16.600 --> 00:02:23.600]   When this book was published, it was very useful to me.
[00:02:23.600 --> 00:02:30.600]   I remember in 2016, I was preparing a new course in Chong Kee.
[00:02:30.600 --> 00:02:32.600]   It is related to "The Return of the Rebellion".
[00:02:32.600 --> 00:02:38.600]   When I was looking for this topic, I faced a problem.
[00:02:38.600 --> 00:02:40.600]   Although I have been a pastor for decades,
[00:02:40.600 --> 00:02:42.600]   and I have done many "Mere" courses,
[00:02:42.600 --> 00:02:48.600]   I think that in terms of the concept of "The Return of the Rebellion",
[00:02:48.600 --> 00:02:51.600]   our course can be much more, and the training books can be much more.
[00:02:51.600 --> 00:02:53.600]   But I think that as time goes by,
[00:02:53.600 --> 00:02:57.600]   the people's concept of "The Return of the Rebellion" is a bit confused.
[00:02:57.600 --> 00:03:02.600]   So at this turning point, I came across this book by Lee Kam.
[00:03:02.600 --> 00:03:06.600]   He is going to "repeat" "The Return of the Rebellion".
[00:03:06.600 --> 00:03:10.600]   He is going to use this book to point out the problems.
[00:03:10.600 --> 00:03:15.600]   He is going to use this book to point out the problems.
[00:03:15.600 --> 00:03:21.600]   At that time, I had many questions, but I didn't know how to express them.
[00:03:21.600 --> 00:03:26.600]   But this book helped me in terms of history and ideas.
[00:03:26.600 --> 00:03:31.600]   It allowed me to find some words to express,
[00:03:31.600 --> 00:03:36.600]   and it helped me to be more fulfilled in my course.
[00:03:36.600 --> 00:03:39.600]   Before talking about the background of this book,
[00:03:39.600 --> 00:03:47.600]   Lee Kam is a professor in a university in Tennessee,
[00:03:47.600 --> 00:03:50.600]   which is in the middle of the United States.
[00:03:50.600 --> 00:03:52.600]   This university is not very famous.
[00:03:52.600 --> 00:03:55.600]   It is a Christian university, but its history is very long.
[00:03:55.600 --> 00:03:58.600]   The name of the university is Lipscomb,
[00:03:58.600 --> 00:04:01.600]   which is a name of a person.
[00:04:01.600 --> 00:04:14.600]   David Lipscomb was a famous person in Tennessee.
[00:04:14.600 --> 00:04:18.600]   He appeared in the post-war period of the U.S.S.S.
[00:04:18.600 --> 00:04:23.600]   He thought that the U.S.S.S. was a very interesting country
[00:04:23.600 --> 00:04:26.600]   because it was a Christian country.
[00:04:26.600 --> 00:04:31.600]   But when the war broke out, the soldiers in the north and south were all Christians.
[00:04:31.600 --> 00:04:34.600]   He felt that this was not right,
[00:04:34.600 --> 00:04:39.600]   so he stood up and opposed the war.
[00:04:39.600 --> 00:04:44.600]   He felt that as Christians, we should have a Christian sense of values.
[00:04:44.600 --> 00:04:52.600]   So he fought against the idea of war from the perspective of God,
[00:04:52.600 --> 00:04:58.600]   and he stood up to oppose the war.
[00:04:58.600 --> 00:05:02.600]   The war ended soon after,
[00:05:02.600 --> 00:05:05.600]   and he was very popular.
[00:05:05.600 --> 00:05:12.600]   He founded a university called David Lipscomb,
[00:05:12.600 --> 00:05:15.600]   which is still very active today.
[00:05:15.600 --> 00:05:19.600]   Lee Kam is a professor in this university.
[00:05:19.600 --> 00:05:23.600]   He also wants to embody the same idea.
[00:05:23.600 --> 00:05:30.600]   The source of this book is to re-think God's perspective
[00:05:30.600 --> 00:05:33.600]   from all perspectives,
[00:05:33.600 --> 00:05:35.600]   from all political parties,
[00:05:35.600 --> 00:05:37.600]   from all political parties,
[00:05:37.600 --> 00:05:40.600]   and to re-think the picture of the door.
[00:05:40.600 --> 00:05:43.600]   When you read this book,
[00:05:43.600 --> 00:05:48.600]   you will see that it is very powerful and inspiring.
[00:05:48.600 --> 00:05:53.600]   It uses the story of the two tribes of Luangta
[00:05:53.600 --> 00:05:59.600]   who slaughtered each other as a start.
