
[00:00:00.000 --> 00:00:02.000]  各位弟兄姐妹平安
[00:00:02.000 --> 00:00:06.000]  非常感恩有機會再次來到我們當中分享神的話語
[00:00:06.000 --> 00:00:10.000]  那麼在分享神話語之前我們先做一個禱告
[00:00:10.000 --> 00:00:14.000]  親愛的主我們感謝你帶領我們今天早晨有機會
[00:00:14.000 --> 00:00:17.000]  剛才通過詩科來贊美你
[00:00:17.000 --> 00:00:21.000]  並且我們也相信通過內心誠實的敬拜
[00:00:21.000 --> 00:00:25.000]  你會喜悅我們對你的信賞
[00:00:25.000 --> 00:00:27.000]  那麼接下來我們也期待你的話語
[00:00:27.000 --> 00:00:33.000]  在當時代對這幾個門徒是有生命轉變的作用的
[00:00:33.000 --> 00:00:35.000]  同樣今天對我們也有意義的
[00:00:35.000 --> 00:00:41.000]  所以我們把接下來的時間和我們的心靈的需要都仰望在主手中
[00:00:41.000 --> 00:00:46.000]  求主親自的看顧賜下預備的恩典
[00:00:46.000 --> 00:00:48.000]  這樣禱告奉耶穌基督的名祈求
[00:00:48.000 --> 00:00:49.000]  Amen
[00:00:49.000 --> 00:00:55.000]  今天我跟大家分享路加福音24章
[00:00:55.000 --> 00:00:59.000]  其實不是為了要凸顯慶祝復活節
[00:00:59.000 --> 00:01:05.000]  這跟復活節沒有什麼特別關係的一個主日早晨
[00:01:05.000 --> 00:01:09.000]  但是我們通常都會把禮拜天作為復活的主日
[00:01:09.000 --> 00:01:14.000]  所以時常需要回憶基督復活對我們的意義究竟在哪裡呢
[00:01:14.000 --> 00:01:19.000]  這不是在復活節的時候才拿起這段經文去思考的
[00:01:19.000 --> 00:01:22.000]  應該是每個禮拜我們常常要思想
[00:01:22.000 --> 00:01:26.000]  主日復活這一天到底對我們意味著什麼
[00:01:26.000 --> 00:01:32.000]  我不知道大家有沒有在這座城市或者在你的生命的經歷當中
[00:01:32.000 --> 00:01:39.000]  有一種感覺難以說出來的憂傷或者是痛楚
[00:01:39.000 --> 00:01:41.000]  好像人生的低谷
[00:01:41.000 --> 00:01:43.000]  可能在這個階段裡面呢
[00:01:43.000 --> 00:01:49.000]  你通常是不知道面臨的是什麼樣的挑戰
[00:01:49.000 --> 00:01:53.000]  或者是說在平凡的日子裡面
[00:01:53.000 --> 00:01:57.000]  某一些難處總是困擾著我們的
[00:01:57.000 --> 00:02:00.000]  那我們今天來看這一段經文
[00:02:00.000 --> 00:02:05.000]  實際上我們必須要瞭解的一個問題就是
[00:02:05.000 --> 00:02:12.000]  路加寫這一段經文一定是知道耶穌是參與這兩個生命當中改變的一個重要角色
[00:02:12.000 --> 00:02:14.000]  所以說耶穌走在他們當中
[00:02:14.000 --> 00:02:17.000]  但要留意作為當事人
[00:02:17.000 --> 00:02:19.000]  這個耶穌是陌生人來著
[00:02:19.000 --> 00:02:21.000]  他也不知道這個人是誰的
[00:02:21.000 --> 00:02:23.000]  因為寫作的人一定是回憶起
[00:02:23.000 --> 00:02:28.000]  他知道整盤的寫作以及敘事的格局
[00:02:28.000 --> 00:02:29.000]  未來的走向
[00:02:29.000 --> 00:02:31.000]  他清清楚楚
[00:02:31.000 --> 00:02:33.000]  但是作為當事人
[00:02:33.000 --> 00:02:35.000]  他在那個困境裡面
[00:02:35.000 --> 00:02:37.000]  聖經說他們已經模糊了
[00:02:37.000 --> 00:02:39.000]  與其說他們已經看不到
[00:02:39.000 --> 00:02:44.000]  不如說是他們被自己的憂傷所壓倒了
[00:02:44.000 --> 00:02:48.000]  你知道一個人陷入到一個憂傷的情緒裡面
[00:02:48.000 --> 00:02:51.000]  他有時候理性的判斷是不準確的
[00:02:51.000 --> 00:02:53.000]  或者是說理性的判斷
[00:02:53.000 --> 00:02:57.000]  常常不太明顯在他生命當中
[00:02:57.000 --> 00:03:00.000]  處在憂傷的過程當中發揮的作用
[00:03:00.000 --> 00:03:03.000]  今天我們讀的這一段故事
[00:03:03.000 --> 00:03:05.000]  我們放在一個焦點來看
[00:03:05.000 --> 00:03:10.000]  就是一個處在靈性憂傷的過程當中
[00:03:10.000 --> 00:03:13.000]  他是如何轉化的
[00:03:13.000 --> 00:03:15.000]  那這一段故事
[00:03:15.000 --> 00:03:17.000]  我們剛才讀的
[00:03:17.000 --> 00:03:19.000]  發生在復活節的當日
[00:03:19.000 --> 00:03:21.000]  走在一個村莊
[00:03:21.000 --> 00:03:23.000]  這個村莊叫做伊瑪烏斯
[00:03:23.000 --> 00:03:25.000]  這個伊瑪烏斯
