
[00:00:00.000 --> 00:00:01.740]  頂尖會平安
[00:00:01.740 --> 00:00:04.600]  這次我們一起思想神自己的說話
[00:00:04.600 --> 00:00:07.000]  就是剛才我們所讀的那封信
[00:00:07.000 --> 00:00:08.360]  《非利門書》
[00:00:08.360 --> 00:00:10.220]  《非利門書》是很短的
[00:00:10.220 --> 00:00:12.540]  如果大家想找回這本書
[00:00:12.540 --> 00:00:15.900]  你就未必可以翻譯到 因為只有一頁
[00:00:15.900 --> 00:00:19.720]  那你就去找到希伯來書就可以了
[00:00:19.720 --> 00:00:23.620]  希伯來書之前那一卷就是《非利門書》
[00:00:23.620 --> 00:00:25.420]  好嗎? 我們打開《非利門書》
[00:00:25.420 --> 00:00:29.320]  我們一起思想神自己的說話
[00:00:29.320 --> 00:00:31.480]  《非利門書》這封信 剛才讀的時候
[00:00:31.480 --> 00:00:34.120]  你都會聽得出來
[00:00:34.120 --> 00:00:40.220]  這封信就是保羅在羅馬坐牢的時候
[00:00:40.220 --> 00:00:46.160]  寫到今天希臘附近的那裡
[00:00:46.160 --> 00:00:49.460]  那裡叫做是哥羅西的地區
[00:00:49.460 --> 00:00:53.040]  一間教會的領袖叫做《非利門》
[00:00:53.040 --> 00:00:56.160]  這個肯定是一個有錢的基督徒
[00:00:56.160 --> 00:01:00.140]  因為他家裡住的地方就是教會的地方
[00:01:00.140 --> 00:01:02.960]  所以這個是一個有錢的基督徒
[00:01:02.960 --> 00:01:04.420]  那為什麼會寫這封信呢?
[00:01:04.420 --> 00:01:07.300]  按照剛才我們所讀這封信的內容
[00:01:07.300 --> 00:01:10.460]  和我們的估計
[00:01:10.460 --> 00:01:12.740]  那個內容的血脈就是
[00:01:12.740 --> 00:01:15.900]  這個《非利門》這個有錢的基督徒
[00:01:15.900 --> 00:01:20.100]  他正如當時第一世紀的羅馬世界一樣
[00:01:20.100 --> 00:01:23.900]  他下面有些不同的奴隸幫他工作
[00:01:23.900 --> 00:01:27.020]  其中一個奴隸的名字就叫做阿尼西姆
[00:01:27.020 --> 00:01:31.420]  阿尼西姆做了一件很大膽
[00:01:31.420 --> 00:01:34.180]  並且不歸路的事情
[00:01:34.180 --> 00:01:37.840]  就是他逃亡 他走
[00:01:37.840 --> 00:01:40.080]  並且按照剛才我們所讀的那些
[00:01:40.080 --> 00:01:42.260]  如果你認識希臘文
[00:01:42.260 --> 00:01:46.340]  他子女行間其實暗示了他不單止逃亡
[00:01:46.340 --> 00:01:49.880]  並且偷了他家裡的一些東西就走
[00:01:49.880 --> 00:01:51.040]  夾帶私逃
[00:01:51.040 --> 00:01:53.720]  這是非常嚴重的罪行
[00:01:53.720 --> 00:01:56.680]  按照當時羅馬的法律
[00:01:56.680 --> 00:01:58.280]  奴隸這樣逃亡
[00:01:58.280 --> 00:02:01.560]  就足以抓到的時候死定了
[00:02:01.560 --> 00:02:03.880]  一定死 並且死得很慘
[00:02:03.880 --> 00:02:05.720]  不會就這樣殺他
[00:02:05.720 --> 00:02:08.480]  多數是釘他十字架讓他慢慢死
[00:02:08.480 --> 00:02:13.760]  所以這個奴隸做了很大的
[00:02:13.760 --> 00:02:16.040]  很險的決定就走
[00:02:16.040 --> 00:02:19.680]  走當然不會留在他家附近
[00:02:19.680 --> 00:02:23.560]  我相信他會一直輾轉走到羅馬
[00:02:23.560 --> 00:02:27.800]  誰知道在監獄裡碰見了坐牢的保羅
[00:02:27.800 --> 00:02:29.920]  誰知道在監獄裡碰見了保羅
[00:02:29.920 --> 00:02:31.400]  我想很多人相信
[00:02:31.400 --> 00:02:33.560]  因為他要逃亡
[00:02:33.560 --> 00:02:35.120]  經常要躲在這裡躲在那裡
[00:02:35.120 --> 00:02:36.240]  什麼工作都要做
[00:02:36.240 --> 00:02:38.040]  做一些最卑下的工作
[00:02:38.040 --> 00:02:40.480]  到了監獄都要做
[00:02:40.480 --> 00:02:44.440]  在最卑下的監獄的地方碰到保羅
[00:02:44.440 --> 00:02:48.280]  保羅藉機會認識他之後
[00:02:48.280 --> 00:02:49.880]  就將福音傳給他
[00:02:49.880 --> 00:02:52.240]  亞歷西伯就相信了耶穌
[00:02:52.240 --> 00:02:54.520]  他的生命有很大的改變
[00:02:54.520 --> 00:02:58.320]  接著就發生第二件驚天動地的冒險的事
[00:02:58.320 --> 00:03:00.760]  就是不知道是亞歷西伯自己
[00:03:00.760 --> 00:03:03.880]  信了主之後心裡的悔改
[00:03:03.880 --> 00:03:06.480]  和他決定要回到
[00:03:06.480 --> 00:03:09.480]  逃亡出來的主人那裡
[00:03:09.480 --> 00:03:10.600]  向他道歉
[00:03:10.600 --> 00:03:12.280]  回到他那裡
[00:03:12.280 --> 00:03:13.680]  其實你知道
[00:03:13.680 --> 00:03:16.680]  這個決定是死的
[00:03:16.680 --> 00:03:18.680]  這樣走了出來
[00:03:18.680 --> 00:03:20.480]  回到那裡又怎知道結果呢?
[00:03:20.480 --> 00:03:23.920]  於是我相信保羅也是在祈禱裡
[00:03:23.920 --> 00:03:25.240]  支持他這樣做
[00:03:25.240 --> 00:03:26.640]  所以保羅就為他
[00:03:26.640 --> 00:03:28.240]  不如我為你寫一封信
[00:03:28.240 --> 00:03:30.120]  或者寫一封推薦信
[00:03:30.120 --> 00:03:32.520]  希望這個肥利門
[00:03:32.520 --> 00:03:35.160]  你的主人看到這封信的時候
[00:03:35.160 --> 00:03:36.240]  又見到你
[00:03:36.240 --> 00:03:37.720]  重新接納你
[00:03:37.720 --> 00:03:38.920]  不殺你
[00:03:38.920 --> 00:03:41.040]  這個是一個很大的險
[00:03:41.040 --> 00:03:42.960]  保羅這樣做也是很大的冒險
[00:03:42.960 --> 00:03:44.960]  不然就變成送人回去送死
[00:03:44.960 --> 00:03:46.120]  尤其是基督徒
[00:03:46.120 --> 00:03:46.960]  信耶穌
[00:03:46.960 --> 00:03:48.240]  送他回去送死
[00:03:48.240 --> 00:03:49.840]  所以保羅寫這封信的時候
[00:03:49.840 --> 00:03:51.280]  也下了心機
[00:03:51.280 --> 00:03:52.640]  下了他自己生命裡
[00:03:52.640 --> 00:03:54.640]  一個很深的情感
[00:03:54.640 --> 00:03:56.760]  寫了這封信
[00:03:56.760 --> 00:04:02.160]  所以這個就是大概肥利門書的那幅圖畫
[00:04:02.160 --> 00:04:05.160]  這幅圖畫表現了第一世紀的
[00:04:05.160 --> 00:04:06.200]  一幅
[00:04:06.200 --> 00:04:08.320]  一個事情
[00:04:08.320 --> 00:04:12.120]  究竟這個事情想和我們說什麼呢?
[00:04:12.120 --> 00:04:13.440]  我就給了一個名字
[00:04:13.440 --> 00:04:15.040]  可能你覺得比較特別
[00:04:15.040 --> 00:04:16.640]  我就說它是一個
[00:04:16.640 --> 00:04:24.240]  良博殘酷社會當中的愛的故事
[00:04:24.240 --> 00:04:26.040]  究竟想說什麼呢?
[00:04:26.040 --> 00:04:28.880]  因為剛才如果你這樣去想像
[00:04:28.880 --> 00:04:30.600]  這封信寫的時候
[00:04:30.600 --> 00:04:34.800]  大概公元大概四五十幾至六十年左右
[00:04:34.800 --> 00:04:36.040]  就是第一世紀
[00:04:36.040 --> 00:04:40.760]  第一世紀的羅馬社會是一個很殘酷
[00:04:40.760 --> 00:04:42.600]  雖然它是很偉大的帝國
[00:04:42.600 --> 00:04:44.680]  但是實際的生活上面
[00:04:44.680 --> 00:04:46.280]  很不公平
[00:04:46.280 --> 00:04:50.080]  有錢的、有權的可以呼風喚雨
[00:04:50.080 --> 00:04:52.320]  有些人完全沒有錢的
[00:04:52.320 --> 00:04:54.960]  比如說普通的平民百姓
[00:04:54.960 --> 00:04:56.800]  甚至當然就是奴隸
[00:04:56.800 --> 00:04:59.000]  沒有任何的價值
[00:04:59.000 --> 00:05:01.080]  沒有自我的身份
[00:05:01.080 --> 00:05:02.440]  什麼都沒有
[00:05:02.440 --> 00:05:04.640]  完全沒有前途
[00:05:04.640 --> 00:05:07.160]  一個很貧富懸殊的
[00:05:07.160 --> 00:05:08.520]  很不公平的社會
[00:05:08.520 --> 00:05:10.360]  一個很殘酷的社會
[00:05:10.360 --> 00:05:11.640]  那你說怎麼殘酷呢?
[00:05:11.640 --> 00:05:14.040]  今天你去羅馬還看到有鬥獸場
[00:05:14.040 --> 00:05:15.320]  是不是? 看到了
[00:05:15.320 --> 00:05:18.120]  那個鬥獸場就不只是鬥野獸
[00:05:18.120 --> 00:05:20.400]  鬥野獸已經很殘忍了
[00:05:20.400 --> 00:05:23.520]  鬥色術、鬥雞已經很殘忍了
[00:05:23.520 --> 00:05:25.840]  他是鬥人的 大家知道了
[00:05:25.840 --> 00:05:27.680]  就是那些奴隸
[00:05:27.680 --> 00:05:29.840]  那些有錢的奴隸主人
[00:05:29.840 --> 00:05:32.680]  就選一個能打的奴隸出來
[00:05:32.680 --> 00:05:34.320]  去那個鬥獸場那裡
[00:05:34.320 --> 00:05:36.760]  Gladiator 你看過了
[00:05:36.760 --> 00:05:38.240]  那些是國鬥士
[00:05:38.240 --> 00:05:40.120]  就代表他出去鬥
[00:05:40.120 --> 00:05:42.400]  對方又派一個奴隸出來打
[00:05:42.400 --> 00:05:43.720]  為什麼呢?
[00:05:43.720 --> 00:05:45.040]  賭錢的嘛 拿來
[00:05:45.040 --> 00:05:46.600]  那些人就圍著那裡打
[00:05:46.600 --> 00:05:49.400]  人鬥人 打到死為止
[00:05:49.400 --> 00:05:51.480]  贏的那個就贏錢
[00:05:51.480 --> 00:05:54.200]  就是這種很殘忍的一個社會
[00:05:54.200 --> 00:05:57.120]  是完全不美麗的
[00:05:57.120 --> 00:05:59.840]  還有這封信的背景裡面
[00:05:59.840 --> 00:06:02.040]  老人家坐牢
[00:06:02.040 --> 00:06:04.000]  逃亡的奴隸 你明不明白?
[00:06:04.000 --> 00:06:04.880]  沒有一幅圖畫
[00:06:04.880 --> 00:06:06.920]  沒有一處地方是美麗的
[00:06:06.920 --> 00:06:08.000]  不過我想跟大家說
[00:06:08.000 --> 00:06:10.840]  這封信神給我們看到一樣東西
[00:06:10.840 --> 00:06:12.600]  就是一個很不美麗的
[00:06:12.600 --> 00:06:14.000]  很殘酷的
[00:06:14.000 --> 00:06:16.640]  令人很失望的一個社會裡面
